|dates|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|CaboRojo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|CaboRojo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|CaboRojo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|514.0|0|881.0|0|0.0|0|0.0|100
0|2021-02-10|514.0|0|881.0|0|0.0|0|0.0|100
0|2021-02-11|517.0|0|883.0|0|0.0|0|0.0|100
0|2021-02-12|517.0|0|886.0|0|0.0|0|0.0|100
0|2021-02-13|523.0|0|889.0|0|0.0|0|0.0|100
0|2021-02-14|529.0|0|895.0|0|0.0|0|0.0|100
0|2021-02-15|534.0|0|900.0|0|0.0|0|0.0|100
0|2021-02-16|534.0|0|903.0|0|0.0|0|0.0|100
0|2021-02-17|538.0|0|904.0|0|0.0|0|0.0|100
0|2021-02-18|538.0|0|905.0|0|0.0|0|0.0|100
0|2021-02-19|540.0|0|906.0|0|0.0|0|0.0|100
0|2021-02-20|540.0|0|908.0|0|0.0|0|0.0|100
0|2021-02-21|540.0|0|910.0|0|0.0|0|0.0|100
0|2021-02-22|540.0|0|913.0|0|0.0|0|0.0|100
0|2021-02-23|549.0|0|915.0|0|0.0|0|0.0|100
0|2021-02-24|549.0|0|915.0|0|0.0|0|0.0|100
0|2021-02-25|549.0|0|915.0|0|0.0|0|0.0|100
0|2021-02-26|549.0|0|919.0|0|0.0|0|0.0|100
0|2021-02-27|556.0|0|922.0|0|0.0|0|0.0|100
0|2021-02-28|556.0|0|923.0|0|0.0|0|0.0|100
0|2021-03-01|556.0|0|925.0|0|0.0|0|0.0|100
0|2021-03-02|559.0|0|925.0|0|0.0|0|0.0|100
0|2021-03-03|559.0|0|925.0|0|0.0|0|0.0|100
0|2021-03-04|559.0|0|926.0|0|0.0|0|0.0|100
0|2021-03-05|559.0|0|928.0|0|0.0|0|0.0|100
0|2021-03-06|564.0|0|930.0|0|0.0|0|0.0|100
0|2021-03-07|564.0|0|931.0|0|0.0|0|0.0|100
0|2021-03-08|564.0|0|932.0|0|0.0|0|0.0|100
0|2021-03-09|564.0|0|932.0|0|0.0|0|0.0|100
0|2021-03-10|564.0|0|932.0|0|0.0|0|0.0|100
0|2021-03-11|564.0|0|933.0|0|0.0|0|0.0|100
0|2021-03-12|564.0|0|934.0|0|0.0|0|0.0|100
0|2021-03-13|564.0|0|936.0|0|0.0|0|0.0|100
0|2021-03-14|564.0|0|937.0|0|0.0|0|0.0|100
0|2021-03-15|564.0|0|938.0|0|0.0|0|0.0|100
0|2021-03-16|564.0|0|939.0|0|0.0|0|0.0|100
0|2021-03-17|564.0|0|939.0|0|0.0|0|0.0|100
0|2021-03-18|564.0|0|940.0|0|0.0|0|0.0|100
0|2021-03-19|564.0|0|941.0|0|0.0|0|0.0|100
0|2021-03-20|564.0|0|942.0|0|0.0|0|0.0|100
0|2021-03-21|577.0|0|943.0|0|0.0|0|0.0|100
0|2021-03-22|578.0|0|944.0|0|0.0|0|0.0|100
0|2021-03-23|578.0|0|944.0|0|0.0|0|0.0|100
0|2021-03-24|578.0|0|944.0|0|0.0|0|0.0|100
0|2021-03-25|578.0|0|945.0|0|0.0|0|0.0|100
0|2021-03-26|581.0|0|947.0|0|0.0|0|0.0|100
0|2021-03-27|582.0|0|948.0|0|0.0|0|0.0|100
0|2021-03-28|582.0|0|949.0|0|0.0|0|0.0|100
0|2021-03-29|582.0|0|952.0|0|0.0|0|0.0|100
0|2021-03-30|591.0|0|956.0|0|0.0|0|0.0|100
0|2021-03-31|591.0|0|958.0|0|0.0|0|0.0|100
0|2021-04-01|591.0|0|962.0|0|0.0|0|0.0|100
0|2021-04-02|604.0|0|968.0|0|0.0|0|0.0|100
0|2021-04-03|610.0|0|973.0|0|0.0|0|0.0|100
0|2021-04-04|610.0|0|976.0|0|0.0|0|0.0|100
0|2021-04-05|610.0|0|979.0|0|0.0|0|0.0|100
0|2021-04-06|617.0|0|983.0|0|0.0|0|0.0|100
0|2021-04-07|624.0|0|987.0|0|0.0|0|0.0|100
0|2021-04-08|639.0|0|998.0|0|0.0|0|0.0|100
0|2021-04-09|690.0|0|1031.0|0|0.0|0|0.0|100
0|2021-04-10|697.0|0|1060.0|0|0.0|0|0.0|100
0|2021-04-11|708.0|0|1069.0|0|0.0|0|0.0|100
0|2021-04-12|716.0|0|1078.0|0|0.0|0|0.0|100
0|2021-04-13|725.0|0|1087.0|0|0.0|0|0.0|100
0|2021-04-14|725.0|0|1095.0|0|0.0|0|0.0|100
0|2021-04-15|748.0|0|1106.0|0|0.0|0|0.0|100
0|2021-04-16|766.0|0|1114.0|0|0.0|0|0.0|100
0|2021-04-17|775.0|0|1132.0|0|0.0|0|0.0|100
0|2021-04-18|775.0|0|1141.0|0|0.0|0|0.0|100
0|2021-04-19|801.0|0|1160.0|0|0.0|0|0.0|100
0|2021-04-20|801.0|0|1167.0|0|0.0|0|0.0|100
0|2021-04-21|807.0|0|1168.0|0|0.0|0|0.0|100
0|2021-04-22|826.0|0|1173.0|0|0.0|0|0.0|100
0|2021-04-23|831.0|0|1192.0|0|0.0|0|0.0|100
0|2021-04-24|845.0|0|1197.0|0|0.0|0|0.0|100
0|2021-04-25|847.0|0|1211.0|0|0.0|0|0.0|100
0|2021-04-26|855.0|0|1213.0|0|0.0|0|0.0|100
0|2021-04-27|856.0|0|1221.0|0|0.0|0|0.0|100
0|2021-04-28|857.0|0|1222.0|0|0.0|0|0.0|100
0|2021-04-29|861.0|0|1223.0|0|0.0|0|0.0|100
0|2021-04-30|861.0|0|1227.0|0|0.0|0|0.0|100
0|2021-05-01|869.0|0|1231.0|0|0.0|0|0.0|100
0|2021-05-02|876.0|0|1235.0|0|0.0|0|0.0|100
0|2021-05-03|881.0|0|1242.0|0|0.0|0|0.0|100
0|2021-05-04|881.0|0|1247.0|0|0.0|0|0.0|100
0|2021-05-05|881.0|0|1247.0|0|0.0|0|0.0|100
0|2021-05-06|881.0|0|1247.0|0|0.0|0|0.0|100
0|2021-05-07|881.0|0|1249.0|0|0.0|0|0.0|100
0|2021-05-08|885.0|0|1251.0|0|0.0|0|0.0|100
0|2021-05-09|888.0|0|1251.0|0|0.0|0|0.0|100
0|2021-05-10|888.0|0|1254.0|0|0.0|0|0.0|100
0|2021-05-11|890.0|0|1256.0|0|0.0|0|0.0|100
0|2021-05-12|890.0|0|1256.0|0|0.0|0|0.0|100
0|2021-05-13|890.0|0|1256.0|0|0.0|0|0.0|100
0|2021-05-14|894.0|0|1257.0|0|0.0|0|0.0|100
0|2021-05-15|895.0|0|1260.0|0|0.0|0|0.0|100
0|2021-05-16|898.0|0|1261.0|0|0.0|0|0.0|100
0|2021-05-17|898.0|0|1264.0|0|0.0|0|0.0|100
0|2021-05-18|898.0|0|1266.0|0|0.0|0|0.0|100
0|2021-05-19|900.0|0|1266.0|0|0.0|0|0.0|100
0|2021-05-20|900.0|0|1266.0|0|0.0|0|0.0|100
0|2021-05-21|902.0|0|1266.0|0|0.0|0|0.0|100
0|2021-05-22|902.0|0|1268.0|0|0.0|0|0.0|100
0|2021-05-23|903.0|0|1268.0|0|0.0|0|0.0|100
0|2021-05-24|904.0|0|1269.0|0|0.0|0|0.0|100
0|2021-05-25|904.0|0|1270.0|0|0.0|0|0.0|100
0|2021-05-26|904.0|0|1270.0|0|0.0|0|0.0|100
0|2021-05-27|904.0|0|1270.0|0|0.0|0|0.0|100
0|2021-05-28|904.0|0|1270.0|0|0.0|0|0.0|100
0|2021-05-29|904.0|0|1270.0|0|0.0|0|0.0|100
0|2021-05-30|905.0|0|1271.0|0|0.0|0|0.0|100
0|2021-05-31|906.0|0|1271.0|0|0.0|0|0.0|100
0|2021-06-01|907.0|0|1272.0|0|0.0|0|0.0|100
0|2021-06-02|907.0|0|1273.0|0|0.0|0|0.0|100
0|2021-06-03|911.0|0|1276.0|0|0.0|0|0.0|100
0|2021-06-04|911.0|0|1277.0|0|0.0|0|0.0|100
0|2021-06-05|912.0|0|1278.0|0|0.0|0|0.0|100
0|2021-06-06|913.0|0|1278.0|0|0.0|0|0.0|100
0|2021-06-07|913.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-08|913.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-09|913.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-10|913.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-11|913.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-12|914.0|0|1279.0|0|0.0|0|0.0|100
0|2021-06-13|915.0|0|1280.0|0|0.0|0|0.0|100
0|2021-06-14|915.0|0|1281.0|0|0.0|0|0.0|100
0|2021-06-15|915.0|0|1281.0|0|0.0|0|0.0|100
0|2021-06-16|915.0|0|1281.0|0|0.0|0|0.0|100
0|2021-06-17|916.0|0|1281.0|0|0.0|0|0.0|100
0|2021-06-18|917.0|0|1282.0|0|0.0|0|0.0|100
0|2021-06-19|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-20|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-21|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-22|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-23|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-24|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-25|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-26|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-27|917.0|0|1283.0|0|0.0|0|0.0|100
0|2021-06-28|918.0|0|1284.0|0|0.0|0|0.0|100
0|2021-06-29|918.0|0|1284.0|0|0.0|0|0.0|100
0|2021-06-30|919.0|0|1284.0|0|0.0|0|0.0|100
0|2021-07-01|921.0|0|1285.0|0|0.0|0|0.0|100
0|2021-07-02|921.0|0|1287.0|0|0.0|0|0.0|100
0|2021-07-03|922.0|0|1287.0|0|0.0|0|0.0|100
0|2021-07-04|922.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-05|922.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-06|922.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-07|922.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-08|922.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-09|923.0|0|1288.0|0|0.0|0|0.0|100
0|2021-07-10|924.0|0|1289.0|0|0.0|0|0.0|100
0|2021-07-11|926.0|0|1290.0|0|0.0|0|0.0|100
0|2021-07-12|928.0|0|1292.0|0|0.0|0|0.0|100
0|2021-07-13|928.0|0|1294.0|0|0.0|0|0.0|100
0|2021-07-14|931.0|0|1294.0|0|0.0|0|0.0|100
0|2021-07-15|933.0|0|1297.0|0|0.0|0|0.0|100
0|2021-07-16|938.0|0|1299.0|0|0.0|0|0.0|100
0|2021-07-17|949.0|0|1304.0|0|0.0|0|0.0|100
0|2021-07-18|951.0|0|1315.0|0|0.0|0|0.0|100
0|2021-07-19|953.0|0|1317.0|0|0.0|0|0.0|100
0|2021-07-20|960.0|0|1319.0|0|0.0|0|0.0|100
0|2021-07-21|963.0|0|1326.0|0|0.0|0|0.0|100
0|2021-07-22|922.0|0|1329.0|0|0.0|0|0.0|100
0|2021-07-23|922.0|0|1341.0|0|0.0|0|0.0|100
0|2021-07-24|922.0|0|1369.0|0|0.0|0|0.0|100
0|2021-07-25|1029.0|0|1385.0|0|0.0|0|0.0|100
0|2021-07-26|1041.0|0|1398.0|0|0.0|0|0.0|100
0|2021-07-27|1046.0|0|1407.0|0|0.0|0|0.0|100
0|2021-07-28|1074.0|0|1420.0|0|0.0|0|0.0|100
0|2021-07-29|1091.0|0|1446.0|0|0.0|0|0.0|100
0|2021-07-30|1095.0|0|1461.0|0|0.0|0|0.0|100
0|2021-07-31|1124.0|0|1484.0|0|0.0|0|0.0|100
0|2021-08-01|1143.0|0|1494.0|0|0.0|0|0.0|100
0|2021-08-02|1144.0|0|1510.0|0|0.0|0|0.0|100
0|2021-08-03|1149.0|0|1510.0|0|0.0|0|0.0|100
0|2021-08-04|1177.0|0|1520.0|0|0.0|0|0.0|100
0|2021-08-05|1180.0|0|1546.0|0|0.0|0|0.0|100
0|2021-08-06|1205.0|0|1567.0|0|0.0|0|0.0|100
0|2021-08-07|1213.0|0|1573.0|0|0.0|0|0.0|100
0|2021-08-08|1230.0|0|1580.0|0|0.0|0|0.0|100
0|2021-08-09|1233.0|0|1596.0|0|0.0|0|0.0|100
0|2021-08-10|1237.0|0|1599.0|0|0.0|0|0.0|100
0|2021-08-11|1256.0|0|1606.0|0|0.0|0|0.0|100
0|2021-08-12|1267.0|0|1622.0|0|0.0|0|0.0|100
0|2021-08-13|1279.0|0|1636.0|0|0.0|0|0.0|100
0|2021-08-14|1292.0|0|1650.0|0|0.0|0|0.0|100
0|2021-08-15|1300.0|0|1660.0|0|0.0|0|0.0|100
0|2021-08-16|1301.0|0|1667.0|0|0.0|0|0.0|100
0|2021-08-17|1301.0|0|1667.0|0|0.0|0|0.0|100
0|2021-08-18|1312.0|0|1674.0|0|0.0|0|0.0|100
0|2021-08-19|1325.0|0|1680.0|0|0.0|0|0.0|100
0|2021-08-20|1340.0|0|1692.0|0|0.0|0|0.0|100
0|2021-08-21|1355.0|0|1714.0|0|0.0|0|0.0|100
0|2021-08-22|1363.0|0|1722.0|0|0.0|0|0.0|100
0|2021-08-23|1368.0|0|1730.0|0|0.0|0|0.0|100
0|2021-08-24|1376.0|0|1734.0|0|0.0|0|0.0|100
0|2021-08-25|1390.0|0|1747.0|0|0.0|0|0.0|100
0|2021-08-26|1404.0|0|1756.0|0|0.0|0|0.0|100
0|2021-08-27|1409.0|0|1771.0|0|0.0|0|0.0|100
0|2021-08-28|1414.0|0|1776.0|0|0.0|0|0.0|100
0|2021-08-29|1417.0|0|1783.0|0|0.0|0|0.0|100
0|2021-08-30|1419.0|0|1784.0|0|0.0|0|0.0|100
0|2021-08-31|1452.0|0|1785.0|0|0.0|0|0.0|100
0|2021-09-01|1458.0|0|1824.0|0|0.0|0|0.0|100
0|2021-09-02|1459.0|0|1825.0|0|0.0|0|0.0|100
0|2021-09-03|1469.0|0|1829.0|0|0.0|0|0.0|100
0|2021-09-04|1476.0|0|1839.0|0|0.0|0|0.0|100
0|2021-09-05|1478.0|0|1842.0|0|0.0|0|0.0|100
0|2021-09-06|1479.0|0|1845.0|0|0.0|0|0.0|100
0|2021-09-07|1481.0|0|1845.0|0|0.0|0|0.0|100
0|2021-09-08|1485.0|0|1847.0|0|0.0|0|0.0|100
0|2021-09-09|1490.0|0|1851.0|0|0.0|0|0.0|100
0|2021-09-10|1492.0|0|1857.0|0|0.0|0|0.0|100
0|2021-09-11|1494.0|0|1859.0|0|0.0|0|0.0|100
0|2021-09-12|1494.0|0|1860.0|0|0.0|0|0.0|100
0|2021-09-13|1495.0|0|1861.0|0|0.0|0|0.0|100
0|2021-09-14|1497.0|0|1861.0|0|0.0|0|0.0|100
0|2021-09-15|1498.0|0|1863.0|0|0.0|0|0.0|100
0|2021-09-16|1501.0|0|1865.0|0|0.0|0|0.0|100
0|2021-09-17|1502.0|0|1867.0|0|0.0|0|0.0|100
0|2021-09-18|1506.0|0|1869.0|0|0.0|0|0.0|100
0|2021-09-19|1510.0|0|1872.0|0|0.0|0|0.0|100
0|2021-09-20|1510.0|0|1876.0|0|0.0|0|0.0|100
0|2021-09-21|1511.0|0|1876.0|0|0.0|0|0.0|100
0|2021-09-22|1513.0|0|1878.0|0|0.0|0|0.0|100
0|2021-09-23|1513.0|0|1879.0|0|0.0|0|0.0|100
0|2021-09-24|1514.0|0|1879.0|0|0.0|0|0.0|100
0|2021-09-25|1517.0|0|1880.0|0|0.0|0|0.0|100
0|2021-09-26|1521.0|0|1885.0|0|0.0|0|0.0|100
0|2021-09-27|1521.0|0|1887.0|0|0.0|0|0.0|100
0|2021-09-28|1524.0|0|1887.0|0|0.0|0|0.0|100
0|2021-09-29|1525.0|0|1890.0|0|0.0|0|0.0|100
0|2021-09-30|1525.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-01|1525.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-02|1526.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-03|1526.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-04|1527.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-05|1527.0|0|1893.0|0|0.0|0|0.0|100
0|2021-10-06|1530.0|0|1894.0|0|0.0|0|0.0|100
0|2021-10-07|1534.0|0|1896.0|0|0.0|0|0.0|100
0|2021-10-08|1534.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-09|1534.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-10|1534.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-11|1534.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-12|1535.0|0|1900.0|0|0.0|0|0.0|100
0|2021-10-13|1536.0|0|1902.0|0|0.0|0|0.0|100
0|2021-10-14|1537.0|0|1902.0|0|0.0|0|0.0|100
0|2021-10-15|1537.0|0|1903.0|0|0.0|0|0.0|100
0|2021-10-16|1540.0|0|1904.0|0|0.0|0|0.0|100
0|2021-10-17|1540.0|0|1906.0|0|0.0|0|0.0|100
0|2021-10-18|1540.0|0|1906.0|0|0.0|0|0.0|100
0|2021-10-19|1540.0|0|1906.0|0|0.0|0|0.0|100
0|2021-10-20|1541.0|0|1906.0|0|0.0|0|0.0|100
0|2021-10-21|1543.0|0|1907.0|0|0.0|0|0.0|100
0|2021-10-22|1543.0|0|1909.0|0|0.0|0|0.0|100
0|2021-10-23|1546.0|0|1911.0|0|0.0|0|0.0|100
0|2021-10-24|1547.0|0|1912.0|0|0.0|0|0.0|100
0|2021-10-25|1547.0|0|1913.0|0|0.0|0|0.0|100
0|2021-10-26|1547.0|0|1913.0|0|0.0|0|0.0|100
0|2021-10-27|1549.0|0|1913.0|0|0.0|0|0.0|100
0|2021-10-28|1550.0|0|1915.0|0|0.0|0|0.0|100
0|2021-10-29|1550.0|0|1916.0|0|0.0|0|0.0|100
0|2021-10-30|1550.0|0|1916.0|0|0.0|0|0.0|100
0|2021-10-31|1550.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-01|1550.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-02|1551.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-03|1551.0|0|1917.0|0|0.0|0|0.0|100
0|2021-11-04|1552.0|0|1917.0|0|0.0|0|0.0|100
0|2021-11-05|1552.0|0|1918.0|0|0.0|0|0.0|100
0|2021-11-06|1556.0|0|1918.0|0|0.0|0|0.0|100
0|2021-11-07|1556.0|0|1922.0|0|0.0|0|0.0|100
0|2021-11-08|1556.0|0|1922.0|0|0.0|0|0.0|100
0|2021-11-09|1557.0|0|1922.0|0|0.0|0|0.0|100
0|2021-11-10|1558.0|0|1924.0|0|0.0|0|0.0|100
0|2021-11-11|1558.0|0|1924.0|0|0.0|0|0.0|100
0|2021-11-12|1560.0|0|1925.0|0|0.0|0|0.0|100
0|2021-11-13|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-14|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-15|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-16|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-17|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-18|1561.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-19|1562.0|0|1928.0|0|0.0|0|0.0|100
0|2021-11-20|1564.0|0|1930.0|0|0.0|0|0.0|100
0|2021-11-21|1566.0|0|1932.0|0|0.0|0|0.0|100
0|2021-11-22|1567.0|0|1933.0|0|0.0|0|0.0|100
0|2021-11-23|1567.0|0|1933.0|0|0.0|0|0.0|100
0|2021-11-24|1567.0|0|1933.0|0|0.0|0|0.0|100
0|2021-11-25|1567.0|0|1933.0|0|0.0|0|0.0|100
0|2021-11-26|1567.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-27|1569.0|0|1935.0|0|0.0|0|0.0|100
0|2021-11-28|1571.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-29|1571.0|0|1937.0|0|0.0|0|0.0|100
0|2021-11-30|1571.0|0|1937.0|0|0.0|0|0.0|100
0|2021-12-01|1573.0|0|1939.0|0|0.0|0|0.0|100
0|2021-12-02|1573.0|0|1939.0|0|0.0|0|0.0|100
0|2021-12-03|1576.0|0|1942.0|0|0.0|0|0.0|100
0|2021-12-04|1578.0|0|1944.0|0|0.0|0|0.0|100
0|2021-12-05|1579.0|0|1945.0|0|0.0|0|0.0|100
0|2021-12-06|1579.0|0|1945.0|0|0.0|0|0.0|100
0|2021-12-07|1579.0|0|1945.0|0|0.0|0|0.0|100
0|2021-12-08|1583.0|0|1949.0|0|0.0|0|0.0|100
0|2021-12-09|1584.0|0|1950.0|0|0.0|0|0.0|100
0|2021-12-10|1584.0|0|1950.0|0|0.0|0|0.0|100
0|2021-12-11|1584.0|0|1950.0|0|0.0|0|0.0|100
0|2021-12-12|1585.0|0|1951.0|0|0.0|0|0.0|100
0|2021-12-13|1585.0|0|1951.0|0|0.0|0|0.0|100
0|2021-12-14|1585.0|0|1951.0|0|0.0|0|0.0|100
0|2021-12-15|1589.0|0|1955.0|0|0.0|0|0.0|100
0|2021-12-16|1591.0|0|1957.0|0|0.0|0|0.0|100
0|2021-12-17|1605.0|0|1971.0|0|0.0|0|0.0|100
0|2021-12-18|1635.0|0|2001.0|0|0.0|0|0.0|100
0|2021-12-19|1675.0|0|2041.0|0|0.0|0|0.0|100
0|2021-12-20|1696.0|0|2062.0|0|0.0|0|0.0|100
0|2021-12-21|1717.0|0|2083.0|0|0.0|0|0.0|100
0|2021-12-22|1774.0|0|2140.0|0|0.0|0|0.0|100
0|2021-12-23|1829.0|0|2195.0|0|0.0|0|0.0|100
0|2021-12-24|1829.0|0|2195.0|0|0.0|0|0.0|100
0|2021-12-25|2025.0|0|2391.0|0|0.0|0|0.0|100
0|2021-12-26|2082.0|0|2448.0|0|0.0|0|0.0|100
0|2021-12-27|2111.0|0|2477.0|0|0.0|0|0.0|100
0|2021-12-28|2119.0|0|2485.0|0|0.0|0|0.0|100
0|2021-12-29|2244.0|0|2610.0|0|0.0|0|0.0|100
0|2021-12-30|2421.0|0|2787.0|0|0.0|0|0.0|100
0|2021-12-31|2563.0|0|2929.0|0|0.0|0|0.0|100
0|2022-01-01|2563.0|0|2929.0|0|0.0|0|0.0|100
0|2022-01-02|2814.0|0|3180.0|0|0.0|0|0.0|100
0|2022-01-03|2911.0|0|3277.0|0|0.0|0|0.0|100
0|2022-01-04|2935.0|0|3301.0|0|0.0|0|0.0|100
0|2022-01-05|3053.0|0|3419.0|0|0.0|0|0.0|100
0|2022-01-06|3172.0|0|3538.0|0|0.0|0|0.0|100
0|2022-01-07|3231.0|0|3597.0|0|0.0|0|0.0|100
0|2022-01-08|3308.0|0|3674.0|0|0.0|0|0.0|100
0|2022-01-09|3438.0|0|3804.0|0|0.0|0|0.0|100
0|2022-01-10|3503.0|0|3869.0|0|0.0|0|0.0|100
0|2022-01-11|3504.0|0|3870.0|0|0.0|0|0.0|100
0|2022-01-12|3639.0|0|4005.0|0|0.0|0|0.0|100
0|2022-01-13|3639.0|0|4083.0|0|0.0|0|0.0|100
0|2022-01-14|3857.0|0|4223.0|0|0.0|0|0.0|100
0|2022-01-15|3945.0|0|4311.0|0|0.0|0|0.0|100
0|2022-01-16|3974.0|0|4340.0|0|0.0|0|0.0|100
0|2022-01-17|4019.0|0|0.0|100|0.0|0|0.0|100
