|dates|DelNorte_California_UnitedStates.AverageDailyTemperature.data|DelNorte_California_UnitedStates.AverageDailyTemperature.missing|DelNorte_California_UnitedStates.AverageDewPoint.data|DelNorte_California_UnitedStates.AverageDewPoint.missing|DelNorte_California_UnitedStates.AverageRelativeHumidity.data|DelNorte_California_UnitedStates.AverageRelativeHumidity.missing|DelNorte_California_UnitedStates.AverageSurfaceAirPressure.data|DelNorte_California_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-17|50.916666666666664|0|39.666666666666664|0|67.08333333333333|0|29.995833333333337|0
0|2021-11-18|54.59722222222222|0|49.083333333333336|0|81.79166666666667|0|29.92409722222222|0
0|2021-11-19|53.06805555555555|0|46.581944444444446|0|79.12361111111112|0|30.1376388888889|0
0|2021-11-20|51.541666666666664|0|38.541666666666664|0|62.291666666666664|0|30.25083333333333|0
0|2021-11-21|51.625|0|37.75|0|60.625|0|30.18374999999999|0
0|2021-11-22|50.050000000000004|0|40.333333333333336|0|70.74166666666666|0|30.078083333333336|0
0|2021-11-23|49.89930555555555|0|44.232638888888886|0|81.38541666666667|0|30.164270833333337|0
0|2021-11-24|47.291666666666664|0|37.875|0|70.70833333333333|0|30.26291666666666|0
0|2021-11-25|48.083333333333336|0|40.23611111111111|0|75.86111111111111|0|30.290555555555542|0
0|2021-11-26|51.0625|0|40.96527777777778|0|69.7048611111111|0|30.219652777777767|0
0|2021-11-27|54.9657738095238|0|53.14890873015873|0|93.84811507936509|0|30.150730158730152|0
0|2021-11-28|52.40902777777777|0|51.76944444444445|0|97.79930555555556|0|30.202763888888896|0
0|2021-11-29|50.0|0|50.0|0|100.0|0|30.220000000000017|0
0|2021-11-30|52.394444444444446|0|50.33541666666667|0|92.9513888888889|0|30.201208333333327|0
0|2021-12-01|53.29623015873016|0|49.71904761904762|0|88.36081349206349|0|30.08197023809524|0
0|2021-12-02|49.90138888888888|0|49.15902777777779|0|97.34999999999998|0|30.10149305555556|0
0|2021-12-03|47.42291666666667|0|46.94027777777777|0|98.37777777777778|0|30.063819444444444|0
0|2021-12-04|48.34027777777777|0|46.62152777777777|0|93.87847222222221|0|30.23052083333334|0
0|2021-12-05|47.44097222222223|0|45.552083333333336|0|93.13888888888887|0|30.318923611111103|0
0|2021-12-06|48.68055555555555|0|46.326388888888886|0|91.66666666666667|0|30.074444444444453|0
0|2021-12-07|50.02986111111111|0|47.950694444444444|0|92.63194444444444|0|29.976791666666667|0
0|2021-12-08|49.8671626984127|0|44.81150793650793|0|83.0970238095238|0|30.003501984126995|0
0|2021-12-09|44.708333333333336|0|36.541666666666664|0|73.72916666666667|0|30.082083333333333|0
0|2021-12-10|43.666666666666664|0|37.69444444444445|0|80.1388888888889|0|30.18833333333333|0
0|2021-12-11|49.20138888888889|0|41.94444444444445|0|76.96875|0|29.885694444444443|0
0|2021-12-12|48.86329365079365|0|44.55565476190477|0|85.32053571428571|0|29.70127876984127|0
0|2021-12-13|45.59097222222223|0|41.202777777777776|0|84.84236111111112|0|29.504652777777782|0
0|2021-12-14|42.0625|0|36.4375|0|80.95833333333333|0|29.82291666666666|0
0|2021-12-15|46.29156746031746|0|40.45049603174603|0|80.54781746031748|0|29.78505555555556|0
0|2021-12-16|47.14097222222222|0|43.822916666666664|0|88.48680555555556|0|30.030069444444447|0
0|2021-12-17|44.0|0|38.625|0|81.83333333333333|0|30.243749999999995|0
0|2021-12-18|46.861111111111114|0|40.88888888888889|0|80.0|0|30.12673611111111|0
0|2021-12-19|51.18958333333333|0|45.80763888888888|0|82.14166666666667|0|29.853638888888895|0
0|2021-12-20|53.416666666666664|0|42.041666666666664|0|66.29166666666667|0|29.883749999999996|0
0|2021-12-21|51.5|0|43.104166666666664|0|73.64583333333333|0|29.96208333333334|0
0|2021-12-22|51.92430555555555|0|47.711805555555564|0|86.02847222222222|0|29.763090277777774|0
0|2021-12-23|48.354166666666664|0|44.63194444444445|0|87.53472222222223|0|29.631423611111103|0
0|2021-12-24|46.357142857142854|0|40.13392857142857|0|79.26190476190477|0|29.612782738095234|0
0|2021-12-25|42.29861111111111|0|35.996527777777786|0|78.59375|0|29.651458333333334|0
0|2021-12-26|41.20625|0|36.19305555555555|0|82.4173611111111|0|29.77653472222222|0
0|2021-12-27|38.84851190476191|0|34.19166666666667|0|83.73085317460317|0|29.82873313492064|0
0|2021-12-28|42.666666666666664|0|39.68134920634921|0|89.48829365079365|0|29.713923611111113|0
0|2021-12-29|42.020833333333336|0|37.166666666666664|0|83.72916666666667|0|29.752708333333334|0
0|2021-12-30|40.605555555555554|0|37.75694444444444|0|89.89305555555556|0|29.879347222222222|0
0|2021-12-31|41.041666666666664|0|37.104166666666664|0|86.77083333333333|0|29.96534722222222|0
0|2022-01-01|38.416666666666664|0|31.625|0|77.83333333333333|0|30.168749999999992|0
0|2022-01-02|47.75|0|35.125|0|62.0|0|30.008750000000003|0
0|2022-01-03|50.37499999999999|0|46.18541666666667|0|85.86527777777776|0|29.809465277777775|0
0|2022-01-04|49.9888888888889|0|47.81388888888889|0|92.26736111111113|0|30.12634722222222|0
0|2022-01-05|51.886408730158735|0|51.385813492063484|0|98.36775793650793|0|30.172876984126987|0
0|2022-01-06|51.73611111111111|0|51.16111111111112|0|97.98680555555556|0|29.94457638888888|0
0|2022-01-07|47.93402777777777|0|45.768055555555556|0|92.27569444444445|0|29.86088194444444|0
0|2022-01-08|44.208333333333336|0|39.541666666666664|0|84.125|0|30.12166666666667|0
0|2022-01-09|48.625|0|39.041666666666664|0|70.79166666666667|0|30.161250000000006|0
0|2022-01-10|52.1875|0|45.166666666666664|0|77.5|0|30.32604166666668|0
0|2022-01-11|51.38194444444445|0|45.46527777777778|0|80.5625|0|30.307430555555545|0
0|2022-01-12|50.645833333333336|0|45.40972222222222|0|82.34722222222221|0|30.172083333333322|0
0|2022-01-13|49.788194444444436|0|47.44236111111112|0|91.65625|0|30.27950694444446|0
0|2022-01-14|46.68472222222221|0|44.32222222222222|0|91.90069444444443|0|30.252118055555542|0
0|2022-01-15|46.63095238095238|0|42.1155753968254|0|85.21974206349206|0|30.160843253968252|0
0|2022-01-16|46.49305555555555|0|40.75347222222222|0|81.3576388888889|0|30.060624999999987|0
0|2022-01-17|43.332142857142856|0|40.95977443609022|20|92.41041666666666|0|30.027078947368416|20
