|dates|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SabanaGrande_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SabanaGrande_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SabanaGrande_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-06|229.0|0|385.0|0|0.0|0|0.0|100
0|2021-02-07|233.0|0|389.0|0|0.0|0|0.0|100
0|2021-02-08|239.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-09|239.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-10|239.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-11|239.0|0|395.0|0|0.0|0|0.0|100
0|2021-02-12|246.0|0|402.0|0|0.0|0|0.0|100
0|2021-02-13|246.0|0|402.0|0|0.0|0|0.0|100
0|2021-02-14|247.0|0|403.0|0|0.0|0|0.0|100
0|2021-02-15|247.0|0|403.0|0|0.0|0|0.0|100
0|2021-02-16|247.0|0|403.0|0|0.0|0|0.0|100
0|2021-02-17|248.0|0|404.0|0|0.0|0|0.0|100
0|2021-02-18|249.0|0|405.0|0|0.0|0|0.0|100
0|2021-02-19|250.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-20|250.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-21|250.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-22|251.0|0|407.0|0|0.0|0|0.0|100
0|2021-02-23|252.0|0|408.0|0|0.0|0|0.0|100
0|2021-02-24|252.0|0|408.0|0|0.0|0|0.0|100
0|2021-02-25|253.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-26|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-02-27|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-02-28|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-01|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-02|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-03|255.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-04|257.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-05|257.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-06|258.0|0|414.0|0|0.0|0|0.0|100
0|2021-03-07|258.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-08|258.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-09|259.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-10|259.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-11|259.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-12|259.0|0|415.0|0|0.0|0|0.0|100
0|2021-03-13|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-14|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-15|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-16|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-17|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-03-18|261.0|0|417.0|0|0.0|0|0.0|100
0|2021-03-19|263.0|0|418.0|0|0.0|0|0.0|100
0|2021-03-20|264.0|0|420.0|0|0.0|0|0.0|100
0|2021-03-21|265.0|0|421.0|0|0.0|0|0.0|100
0|2021-03-22|265.0|0|421.0|0|0.0|0|0.0|100
0|2021-03-23|265.0|0|421.0|0|0.0|0|0.0|100
0|2021-03-24|265.0|0|421.0|0|0.0|0|0.0|100
0|2021-03-25|268.0|0|423.0|0|0.0|0|0.0|100
0|2021-03-26|269.0|0|425.0|0|0.0|0|0.0|100
0|2021-03-27|270.0|0|426.0|0|0.0|0|0.0|100
0|2021-03-28|272.0|0|427.0|0|0.0|0|0.0|100
0|2021-03-29|274.0|0|429.0|0|0.0|0|0.0|100
0|2021-03-30|275.0|0|431.0|0|0.0|0|0.0|100
0|2021-03-31|275.0|0|431.0|0|0.0|0|0.0|100
0|2021-04-01|278.0|0|433.0|0|0.0|0|0.0|100
0|2021-04-02|283.0|0|437.0|0|0.0|0|0.0|100
0|2021-04-03|285.0|0|440.0|0|0.0|0|0.0|100
0|2021-04-04|286.0|0|442.0|0|0.0|0|0.0|100
0|2021-04-05|286.0|0|442.0|0|0.0|0|0.0|100
0|2021-04-06|286.0|0|442.0|0|0.0|0|0.0|100
0|2021-04-07|288.0|0|443.0|0|0.0|0|0.0|100
0|2021-04-08|288.0|0|444.0|0|0.0|0|0.0|100
0|2021-04-09|299.0|0|450.0|0|0.0|0|0.0|100
0|2021-04-10|304.0|0|458.0|0|0.0|0|0.0|100
0|2021-04-11|313.0|0|465.0|0|0.0|0|0.0|100
0|2021-04-12|315.0|0|470.0|0|0.0|0|0.0|100
0|2021-04-13|315.0|0|471.0|0|0.0|0|0.0|100
0|2021-04-14|316.0|0|472.0|0|0.0|0|0.0|100
0|2021-04-15|317.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-16|320.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-17|323.0|0|476.0|0|0.0|0|0.0|100
0|2021-04-18|326.0|0|479.0|0|0.0|0|0.0|100
0|2021-04-19|328.0|0|482.0|0|0.0|0|0.0|100
0|2021-04-20|328.0|0|484.0|0|0.0|0|0.0|100
0|2021-04-21|328.0|0|484.0|0|0.0|0|0.0|100
0|2021-04-22|335.0|0|484.0|0|0.0|0|0.0|100
0|2021-04-23|337.0|0|491.0|0|0.0|0|0.0|100
0|2021-04-24|343.0|0|493.0|0|0.0|0|0.0|100
0|2021-04-25|345.0|0|499.0|0|0.0|0|0.0|100
0|2021-04-26|347.0|0|501.0|0|0.0|0|0.0|100
0|2021-04-27|346.0|0|503.0|0|0.0|0|0.0|100
0|2021-04-28|347.0|0|502.0|0|0.0|0|0.0|100
0|2021-04-29|351.0|0|503.0|0|0.0|0|0.0|100
0|2021-04-30|352.0|0|507.0|0|0.0|0|0.0|100
0|2021-05-01|354.0|0|508.0|0|0.0|0|0.0|100
0|2021-05-02|356.0|0|510.0|0|0.0|0|0.0|100
0|2021-05-03|357.0|0|512.0|0|0.0|0|0.0|100
0|2021-05-04|358.0|0|513.0|0|0.0|0|0.0|100
0|2021-05-05|358.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-06|361.0|0|514.0|0|0.0|0|0.0|100
0|2021-05-07|361.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-08|362.0|0|517.0|0|0.0|0|0.0|100
0|2021-05-09|363.0|0|518.0|0|0.0|0|0.0|100
0|2021-05-10|363.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-11|363.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-12|363.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-13|364.0|0|519.0|0|0.0|0|0.0|100
0|2021-05-14|365.0|0|520.0|0|0.0|0|0.0|100
0|2021-05-15|369.0|0|521.0|0|0.0|0|0.0|100
0|2021-05-16|369.0|0|525.0|0|0.0|0|0.0|100
0|2021-05-17|370.0|0|525.0|0|0.0|0|0.0|100
0|2021-05-18|370.0|0|526.0|0|0.0|0|0.0|100
0|2021-05-19|370.0|0|526.0|0|0.0|0|0.0|100
0|2021-05-20|371.0|0|526.0|0|0.0|0|0.0|100
0|2021-05-21|373.0|0|527.0|0|0.0|0|0.0|100
0|2021-05-22|374.0|0|529.0|0|0.0|0|0.0|100
0|2021-05-23|374.0|0|530.0|0|0.0|0|0.0|100
0|2021-05-24|374.0|0|530.0|0|0.0|0|0.0|100
0|2021-05-25|374.0|0|530.0|0|0.0|0|0.0|100
0|2021-05-26|376.0|0|530.0|0|0.0|0|0.0|100
0|2021-05-27|378.0|0|532.0|0|0.0|0|0.0|100
0|2021-05-28|379.0|0|534.0|0|0.0|0|0.0|100
0|2021-05-29|379.0|0|535.0|0|0.0|0|0.0|100
0|2021-05-30|379.0|0|535.0|0|0.0|0|0.0|100
0|2021-05-31|383.0|0|538.0|0|0.0|0|0.0|100
0|2021-06-01|383.0|0|539.0|0|0.0|0|0.0|100
0|2021-06-02|383.0|0|539.0|0|0.0|0|0.0|100
0|2021-06-03|384.0|0|539.0|0|0.0|0|0.0|100
0|2021-06-04|384.0|0|540.0|0|0.0|0|0.0|100
0|2021-06-05|384.0|0|540.0|0|0.0|0|0.0|100
0|2021-06-06|384.0|0|540.0|0|0.0|0|0.0|100
0|2021-06-07|385.0|0|540.0|0|0.0|0|0.0|100
0|2021-06-08|385.0|0|541.0|0|0.0|0|0.0|100
0|2021-06-09|385.0|0|541.0|0|0.0|0|0.0|100
0|2021-06-10|387.0|0|543.0|0|0.0|0|0.0|100
0|2021-06-11|388.0|0|543.0|0|0.0|0|0.0|100
0|2021-06-12|388.0|0|544.0|0|0.0|0|0.0|100
0|2021-06-13|388.0|0|544.0|0|0.0|0|0.0|100
0|2021-06-14|389.0|0|544.0|0|0.0|0|0.0|100
0|2021-06-15|389.0|0|545.0|0|0.0|0|0.0|100
0|2021-06-16|391.0|0|545.0|0|0.0|0|0.0|100
0|2021-06-17|392.0|0|547.0|0|0.0|0|0.0|100
0|2021-06-18|395.0|0|548.0|0|0.0|0|0.0|100
0|2021-06-19|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-20|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-21|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-22|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-23|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-24|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-25|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-26|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-27|395.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-28|397.0|0|551.0|0|0.0|0|0.0|100
0|2021-06-29|396.0|0|553.0|0|0.0|0|0.0|100
0|2021-06-30|396.0|0|552.0|0|0.0|0|0.0|100
0|2021-07-01|397.0|0|552.0|0|0.0|0|0.0|100
0|2021-07-02|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-03|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-04|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-05|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-06|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-07|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-08|397.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-09|399.0|0|553.0|0|0.0|0|0.0|100
0|2021-07-10|399.0|0|555.0|0|0.0|0|0.0|100
0|2021-07-11|399.0|0|555.0|0|0.0|0|0.0|100
0|2021-07-12|400.0|0|555.0|0|0.0|0|0.0|100
0|2021-07-13|400.0|0|556.0|0|0.0|0|0.0|100
0|2021-07-14|400.0|0|556.0|0|0.0|0|0.0|100
0|2021-07-15|400.0|0|556.0|0|0.0|0|0.0|100
0|2021-07-16|403.0|0|556.0|0|0.0|0|0.0|100
0|2021-07-17|404.0|0|559.0|0|0.0|0|0.0|100
0|2021-07-18|407.0|0|560.0|0|0.0|0|0.0|100
0|2021-07-19|407.0|0|563.0|0|0.0|0|0.0|100
0|2021-07-20|408.0|0|563.0|0|0.0|0|0.0|100
0|2021-07-21|411.0|0|564.0|0|0.0|0|0.0|100
0|2021-07-22|397.0|0|567.0|0|0.0|0|0.0|100
0|2021-07-23|397.0|0|574.0|0|0.0|0|0.0|100
0|2021-07-24|397.0|0|582.0|0|0.0|0|0.0|100
0|2021-07-25|433.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-26|433.0|0|589.0|0|0.0|0|0.0|100
0|2021-07-27|434.0|0|589.0|0|0.0|0|0.0|100
0|2021-07-28|438.0|0|590.0|0|0.0|0|0.0|100
0|2021-07-29|441.0|0|597.0|0|0.0|0|0.0|100
0|2021-07-30|443.0|0|599.0|0|0.0|0|0.0|100
0|2021-07-31|451.0|0|604.0|0|0.0|0|0.0|100
0|2021-08-01|461.0|0|609.0|0|0.0|0|0.0|100
0|2021-08-02|461.0|0|617.0|0|0.0|0|0.0|100
0|2021-08-03|465.0|0|617.0|0|0.0|0|0.0|100
0|2021-08-04|474.0|0|622.0|0|0.0|0|0.0|100
0|2021-08-05|474.0|0|630.0|0|0.0|0|0.0|100
0|2021-08-06|488.0|0|639.0|0|0.0|0|0.0|100
0|2021-08-07|491.0|0|646.0|0|0.0|0|0.0|100
0|2021-08-08|492.0|0|647.0|0|0.0|0|0.0|100
0|2021-08-09|494.0|0|648.0|0|0.0|0|0.0|100
0|2021-08-10|494.0|0|650.0|0|0.0|0|0.0|100
0|2021-08-11|498.0|0|650.0|0|0.0|0|0.0|100
0|2021-08-12|499.0|0|654.0|0|0.0|0|0.0|100
0|2021-08-13|504.0|0|656.0|0|0.0|0|0.0|100
0|2021-08-14|508.0|0|661.0|0|0.0|0|0.0|100
0|2021-08-15|509.0|0|665.0|0|0.0|0|0.0|100
0|2021-08-16|509.0|0|665.0|0|0.0|0|0.0|100
0|2021-08-17|509.0|0|665.0|0|0.0|0|0.0|100
0|2021-08-18|515.0|0|665.0|0|0.0|0|0.0|100
0|2021-08-19|526.0|0|671.0|0|0.0|0|0.0|100
0|2021-08-20|536.0|0|687.0|0|0.0|0|0.0|100
0|2021-08-21|541.0|0|694.0|0|0.0|0|0.0|100
0|2021-08-22|541.0|0|697.0|0|0.0|0|0.0|100
0|2021-08-23|541.0|0|697.0|0|0.0|0|0.0|100
0|2021-08-24|546.0|0|697.0|0|0.0|0|0.0|100
0|2021-08-25|550.0|0|704.0|0|0.0|0|0.0|100
0|2021-08-26|551.0|0|706.0|0|0.0|0|0.0|100
0|2021-08-27|554.0|0|707.0|0|0.0|0|0.0|100
0|2021-08-28|555.0|0|710.0|0|0.0|0|0.0|100
0|2021-08-29|557.0|0|712.0|0|0.0|0|0.0|100
0|2021-08-30|557.0|0|713.0|0|0.0|0|0.0|100
0|2021-08-31|573.0|0|713.0|0|0.0|0|0.0|100
0|2021-09-01|574.0|0|729.0|0|0.0|0|0.0|100
0|2021-09-02|574.0|0|730.0|0|0.0|0|0.0|100
0|2021-09-03|577.0|0|730.0|0|0.0|0|0.0|100
0|2021-09-04|577.0|0|733.0|0|0.0|0|0.0|100
0|2021-09-05|577.0|0|733.0|0|0.0|0|0.0|100
0|2021-09-06|577.0|0|733.0|0|0.0|0|0.0|100
0|2021-09-07|582.0|0|733.0|0|0.0|0|0.0|100
0|2021-09-08|587.0|0|738.0|0|0.0|0|0.0|100
0|2021-09-09|588.0|0|743.0|0|0.0|0|0.0|100
0|2021-09-10|588.0|0|744.0|0|0.0|0|0.0|100
0|2021-09-11|589.0|0|744.0|0|0.0|0|0.0|100
0|2021-09-12|589.0|0|745.0|0|0.0|0|0.0|100
0|2021-09-13|589.0|0|745.0|0|0.0|0|0.0|100
0|2021-09-14|591.0|0|745.0|0|0.0|0|0.0|100
0|2021-09-15|593.0|0|748.0|0|0.0|0|0.0|100
0|2021-09-16|594.0|0|749.0|0|0.0|0|0.0|100
0|2021-09-17|596.0|0|750.0|0|0.0|0|0.0|100
0|2021-09-18|599.0|0|752.0|0|0.0|0|0.0|100
0|2021-09-19|599.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-20|599.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-21|600.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-22|599.0|0|756.0|0|0.0|0|0.0|100
0|2021-09-23|599.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-24|599.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-25|601.0|0|755.0|0|0.0|0|0.0|100
0|2021-09-26|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-09-27|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-09-28|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-09-29|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-09-30|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-10-01|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-10-02|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-10-03|601.0|0|757.0|0|0.0|0|0.0|100
0|2021-10-04|602.0|0|757.0|0|0.0|0|0.0|100
0|2021-10-05|602.0|0|758.0|0|0.0|0|0.0|100
0|2021-10-06|603.0|0|758.0|0|0.0|0|0.0|100
0|2021-10-07|603.0|0|759.0|0|0.0|0|0.0|100
0|2021-10-08|604.0|0|759.0|0|0.0|0|0.0|100
0|2021-10-09|604.0|0|760.0|0|0.0|0|0.0|100
0|2021-10-10|604.0|0|760.0|0|0.0|0|0.0|100
0|2021-10-11|604.0|0|760.0|0|0.0|0|0.0|100
0|2021-10-12|604.0|0|760.0|0|0.0|0|0.0|100
0|2021-10-13|605.0|0|760.0|0|0.0|0|0.0|100
0|2021-10-14|605.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-15|605.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-16|605.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-17|605.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-18|605.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-19|606.0|0|761.0|0|0.0|0|0.0|100
0|2021-10-20|606.0|0|762.0|0|0.0|0|0.0|100
0|2021-10-21|606.0|0|762.0|0|0.0|0|0.0|100
0|2021-10-22|607.0|0|762.0|0|0.0|0|0.0|100
0|2021-10-23|607.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-24|607.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-25|607.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-26|607.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-27|607.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-28|611.0|0|763.0|0|0.0|0|0.0|100
0|2021-10-29|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-10-30|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-10-31|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-11-01|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-11-02|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-11-03|611.0|0|767.0|0|0.0|0|0.0|100
0|2021-11-04|614.0|0|767.0|0|0.0|0|0.0|100
0|2021-11-05|615.0|0|771.0|0|0.0|0|0.0|100
0|2021-11-06|617.0|0|771.0|0|0.0|0|0.0|100
0|2021-11-07|617.0|0|773.0|0|0.0|0|0.0|100
0|2021-11-08|617.0|0|773.0|0|0.0|0|0.0|100
0|2021-11-09|617.0|0|773.0|0|0.0|0|0.0|100
0|2021-11-10|620.0|0|773.0|0|0.0|0|0.0|100
0|2021-11-11|620.0|0|776.0|0|0.0|0|0.0|100
0|2021-11-12|624.0|0|777.0|0|0.0|0|0.0|100
0|2021-11-13|624.0|0|780.0|0|0.0|0|0.0|100
0|2021-11-14|624.0|0|780.0|0|0.0|0|0.0|100
0|2021-11-15|624.0|0|780.0|0|0.0|0|0.0|100
0|2021-11-16|624.0|0|780.0|0|0.0|0|0.0|100
0|2021-11-17|626.0|0|782.0|0|0.0|0|0.0|100
0|2021-11-18|626.0|0|782.0|0|0.0|0|0.0|100
0|2021-11-19|628.0|0|784.0|0|0.0|0|0.0|100
0|2021-11-20|628.0|0|784.0|0|0.0|0|0.0|100
0|2021-11-21|629.0|0|785.0|0|0.0|0|0.0|100
0|2021-11-22|629.0|0|785.0|0|0.0|0|0.0|100
0|2021-11-23|629.0|0|785.0|0|0.0|0|0.0|100
0|2021-11-24|629.0|0|785.0|0|0.0|0|0.0|100
0|2021-11-25|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-11-26|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-11-27|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-11-28|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-11-29|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-11-30|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-01|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-02|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-03|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-04|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-05|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-06|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-07|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-08|630.0|0|786.0|0|0.0|0|0.0|100
0|2021-12-09|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-10|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-11|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-12|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-13|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-14|631.0|0|787.0|0|0.0|0|0.0|100
0|2021-12-15|632.0|0|788.0|0|0.0|0|0.0|100
0|2021-12-16|634.0|0|790.0|0|0.0|0|0.0|100
0|2021-12-17|642.0|0|798.0|0|0.0|0|0.0|100
0|2021-12-18|647.0|0|803.0|0|0.0|0|0.0|100
0|2021-12-19|659.0|0|815.0|0|0.0|0|0.0|100
0|2021-12-20|663.0|0|819.0|0|0.0|0|0.0|100
0|2021-12-21|664.0|0|820.0|0|0.0|0|0.0|100
0|2021-12-22|689.0|0|845.0|0|0.0|0|0.0|100
0|2021-12-23|699.0|0|855.0|0|0.0|0|0.0|100
0|2021-12-24|699.0|0|855.0|0|0.0|0|0.0|100
0|2021-12-25|756.0|0|912.0|0|0.0|0|0.0|100
0|2021-12-26|772.0|0|928.0|0|0.0|0|0.0|100
0|2021-12-27|774.0|0|930.0|0|0.0|0|0.0|100
0|2021-12-28|776.0|0|932.0|0|0.0|0|0.0|100
0|2021-12-29|812.0|0|968.0|0|0.0|0|0.0|100
0|2021-12-30|920.0|0|1076.0|0|0.0|0|0.0|100
0|2021-12-31|961.0|0|1117.0|0|0.0|0|0.0|100
0|2022-01-01|961.0|0|1117.0|0|0.0|0|0.0|100
0|2022-01-02|961.0|0|1238.0|0|0.0|0|0.0|100
0|2022-01-03|1118.0|0|1274.0|0|0.0|0|0.0|100
0|2022-01-04|1132.0|0|1288.0|0|0.0|0|0.0|100
0|2022-01-05|1191.0|0|1347.0|0|0.0|0|0.0|100
0|2022-01-06|1253.0|0|1409.0|0|0.0|0|0.0|100
0|2022-01-07|1317.0|0|1473.0|0|0.0|0|0.0|100
0|2022-01-08|1338.0|0|1494.0|0|0.0|0|0.0|100
0|2022-01-09|1409.0|0|1565.0|0|0.0|0|0.0|100
0|2022-01-10|1424.0|0|1580.0|0|0.0|0|0.0|100
0|2022-01-11|1426.0|0|1582.0|0|0.0|0|0.0|100
0|2022-01-12|1511.0|0|1667.0|0|0.0|0|0.0|100
0|2022-01-13|1537.0|0|1693.0|0|0.0|0|0.0|100
0|2022-01-14|1629.0|0|1785.0|0|0.0|0|0.0|100
0|2022-01-15|1667.0|0|1823.0|0|0.0|0|0.0|100
0|2022-01-16|1686.0|0|1842.0|0|0.0|0|0.0|100
0|2022-01-17|1710.0|0|0.0|100|0.0|0|0.0|100
