|dates|LeFlore_Oklahoma_UnitedStates.AverageDailyTemperature.data|LeFlore_Oklahoma_UnitedStates.AverageDailyTemperature.missing|LeFlore_Oklahoma_UnitedStates.AverageDewPoint.data|LeFlore_Oklahoma_UnitedStates.AverageDewPoint.missing|LeFlore_Oklahoma_UnitedStates.AverageRelativeHumidity.data|LeFlore_Oklahoma_UnitedStates.AverageRelativeHumidity.missing|LeFlore_Oklahoma_UnitedStates.AverageSurfaceAirPressure.data|LeFlore_Oklahoma_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-20|33.15625|0|30.239583333333332|0|88.796875|0|29.75645833333329|0
0|2021-12-21|38.614583333333336|0|32.932291666666664|0|83.05729166666667|0|29.60552083333334|0
0|2021-12-22|42.322916666666664|0|33.713541666666664|0|75.64583333333333|0|29.598333333333358|0
0|2021-12-23|52.6875|0|45.052083333333336|0|76.17708333333333|0|29.454375000000024|0
0|2021-12-24|67.875|0|54.385416666666664|0|62.770833333333336|0|29.235781250000013|0
0|2021-12-25|64.21875|0|52.28125|0|67.66666666666667|0|29.32328124999996|0
0|2021-12-26|59.677083333333336|0|52.84375|0|79.41666666666667|0|29.35182291666668|0
0|2021-12-27|62.671875|0|51.223958333333336|0|67.78125|0|29.31088541666666|0
0|2021-12-28|62.067708333333336|0|51.088541666666664|0|69.42708333333333|0|29.139427083333302|0
0|2021-12-29|47.598958333333336|0|43.84375|0|87.578125|0|29.298437499999974|0
0|2021-12-30|51.161458333333336|0|45.71875|0|83.53125|0|29.36854166666669|0
0|2021-12-31|57.5|0|52.78125|0|85.03125|0|29.25239583333331|0
0|2022-01-01|47.088541666666664|0|44.104166666666664|0|89.33333333333333|0|29.27833333333336|0
0|2022-01-02|23.265625|0|14.760416666666666|0|70.08333333333333|0|29.831562500000018|0
0|2022-01-03|30.604166666666668|0|20.572916666666668|0|70.109375|0|29.918489583333354|0
0|2022-01-04|39.885416666666664|0|22.739583333333332|0|53.5|0|29.560260416666647|0
0|2022-01-05|39.114583333333336|0|25.776041666666668|0|62.348958333333336|0|29.521979166666654|0
0|2022-01-06|32.260416666666664|0|17.697916666666668|0|55.421875|0|29.68515625000002|0
0|2022-01-07|30.65625|0|17.78125|0|60.880208333333336|0|29.75552083333332|0
0|2022-01-08|45.260416666666664|0|37.557291666666664|0|74.63541666666667|0|29.522708333333313|0
0|2022-01-09|45.213541666666664|0|34.005208333333336|0|67.03125|0|29.825729166666665|0
0|2022-01-10|35.609375|0|20.666666666666668|0|61.203125|0|30.141875000000017|0
0|2022-01-11|39.640625|0|22.786458333333332|0|57.708333333333336|0|29.982916666666664|0
0|2022-01-12|43.197916666666664|0|29.192708333333332|0|62.078125|0|29.733489583333323|0
0|2022-01-13|48.052083333333336|0|31.739583333333332|0|59.723958333333336|0|29.599947916666682|0
0|2022-01-14|46.994791666666664|0|33.46875|0|64.66666666666667|0|29.453437499999996|0
0|2022-01-15|33.229166666666664|0|27.515625|0|80.09895833333333|0|29.54406249999997|0
0|2022-01-16|29.979166666666668|0|26.270833333333332|0|84.67708333333333|0|29.593802083333372|0
0|2022-01-17|36.317708333333336|0|27.625|0|75.359375|0|29.61302083333334|0
