|dates|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Arroyo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Arroyo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Arroyo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|190.0|0|348.0|0|0.0|0|0.0|100
0|2021-02-11|190.0|0|348.0|0|0.0|0|0.0|100
0|2021-02-12|190.0|0|348.0|0|0.0|0|0.0|100
0|2021-02-13|190.0|0|348.0|0|0.0|0|0.0|100
0|2021-02-14|191.0|0|349.0|0|0.0|0|0.0|100
0|2021-02-15|191.0|0|349.0|0|0.0|0|0.0|100
0|2021-02-16|192.0|0|350.0|0|0.0|0|0.0|100
0|2021-02-17|192.0|0|350.0|0|0.0|0|0.0|100
0|2021-02-18|193.0|0|351.0|0|0.0|0|0.0|100
0|2021-02-19|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-20|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-21|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-22|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-23|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-24|194.0|0|352.0|0|0.0|0|0.0|100
0|2021-02-25|195.0|0|353.0|0|0.0|0|0.0|100
0|2021-02-26|195.0|0|353.0|0|0.0|0|0.0|100
0|2021-02-27|196.0|0|354.0|0|0.0|0|0.0|100
0|2021-02-28|196.0|0|354.0|0|0.0|0|0.0|100
0|2021-03-01|196.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-02|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-03|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-04|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-05|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-06|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-07|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-08|197.0|0|354.0|0|0.0|0|0.0|100
0|2021-03-09|197.0|0|354.0|0|0.0|0|0.0|100
0|2021-03-10|197.0|0|354.0|0|0.0|0|0.0|100
0|2021-03-11|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-12|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-13|197.0|0|355.0|0|0.0|0|0.0|100
0|2021-03-14|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-15|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-16|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-17|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-18|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-19|197.0|0|356.0|0|0.0|0|0.0|100
0|2021-03-20|199.0|0|357.0|0|0.0|0|0.0|100
0|2021-03-21|200.0|0|358.0|0|0.0|0|0.0|100
0|2021-03-22|201.0|0|359.0|0|0.0|0|0.0|100
0|2021-03-23|201.0|0|359.0|0|0.0|0|0.0|100
0|2021-03-24|201.0|0|359.0|0|0.0|0|0.0|100
0|2021-03-25|201.0|0|359.0|0|0.0|0|0.0|100
0|2021-03-26|204.0|0|361.0|0|0.0|0|0.0|100
0|2021-03-27|204.0|0|362.0|0|0.0|0|0.0|100
0|2021-03-28|204.0|0|362.0|0|0.0|0|0.0|100
0|2021-03-29|204.0|0|362.0|0|0.0|0|0.0|100
0|2021-03-30|204.0|0|362.0|0|0.0|0|0.0|100
0|2021-03-31|204.0|0|362.0|0|0.0|0|0.0|100
0|2021-04-01|204.0|0|363.0|0|0.0|0|0.0|100
0|2021-04-02|208.0|0|365.0|0|0.0|0|0.0|100
0|2021-04-03|208.0|0|366.0|0|0.0|0|0.0|100
0|2021-04-04|209.0|0|367.0|0|0.0|0|0.0|100
0|2021-04-05|209.0|0|367.0|0|0.0|0|0.0|100
0|2021-04-06|211.0|0|368.0|0|0.0|0|0.0|100
0|2021-04-07|213.0|0|370.0|0|0.0|0|0.0|100
0|2021-04-08|213.0|0|371.0|0|0.0|0|0.0|100
0|2021-04-09|213.0|0|375.0|0|0.0|0|0.0|100
0|2021-04-10|226.0|0|381.0|0|0.0|0|0.0|100
0|2021-04-11|230.0|0|386.0|0|0.0|0|0.0|100
0|2021-04-12|233.0|0|390.0|0|0.0|0|0.0|100
0|2021-04-13|235.0|0|392.0|0|0.0|0|0.0|100
0|2021-04-14|235.0|0|394.0|0|0.0|0|0.0|100
0|2021-04-15|238.0|0|395.0|0|0.0|0|0.0|100
0|2021-04-16|240.0|0|396.0|0|0.0|0|0.0|100
0|2021-04-17|245.0|0|398.0|0|0.0|0|0.0|100
0|2021-04-18|245.0|0|403.0|0|0.0|0|0.0|100
0|2021-04-19|253.0|0|405.0|0|0.0|0|0.0|100
0|2021-04-20|253.0|0|411.0|0|0.0|0|0.0|100
0|2021-04-21|256.0|0|414.0|0|0.0|0|0.0|100
0|2021-04-22|258.0|0|414.0|0|0.0|0|0.0|100
0|2021-04-23|260.0|0|416.0|0|0.0|0|0.0|100
0|2021-04-24|263.0|0|418.0|0|0.0|0|0.0|100
0|2021-04-25|266.0|0|421.0|0|0.0|0|0.0|100
0|2021-04-26|272.0|0|424.0|0|0.0|0|0.0|100
0|2021-04-27|272.0|0|430.0|0|0.0|0|0.0|100
0|2021-04-28|272.0|0|430.0|0|0.0|0|0.0|100
0|2021-04-29|273.0|0|430.0|0|0.0|0|0.0|100
0|2021-04-30|273.0|0|431.0|0|0.0|0|0.0|100
0|2021-05-01|282.0|0|435.0|0|0.0|0|0.0|100
0|2021-05-02|282.0|0|440.0|0|0.0|0|0.0|100
0|2021-05-03|282.0|0|440.0|0|0.0|0|0.0|100
0|2021-05-04|282.0|0|440.0|0|0.0|0|0.0|100
0|2021-05-05|283.0|0|441.0|0|0.0|0|0.0|100
0|2021-05-06|285.0|0|441.0|0|0.0|0|0.0|100
0|2021-05-07|285.0|0|443.0|0|0.0|0|0.0|100
0|2021-05-08|286.0|0|443.0|0|0.0|0|0.0|100
0|2021-05-09|287.0|0|444.0|0|0.0|0|0.0|100
0|2021-05-10|287.0|0|445.0|0|0.0|0|0.0|100
0|2021-05-11|289.0|0|447.0|0|0.0|0|0.0|100
0|2021-05-12|289.0|0|447.0|0|0.0|0|0.0|100
0|2021-05-13|289.0|0|447.0|0|0.0|0|0.0|100
0|2021-05-14|290.0|0|447.0|0|0.0|0|0.0|100
0|2021-05-15|290.0|0|448.0|0|0.0|0|0.0|100
0|2021-05-16|291.0|0|448.0|0|0.0|0|0.0|100
0|2021-05-17|291.0|0|449.0|0|0.0|0|0.0|100
0|2021-05-18|291.0|0|449.0|0|0.0|0|0.0|100
0|2021-05-19|292.0|0|449.0|0|0.0|0|0.0|100
0|2021-05-20|292.0|0|450.0|0|0.0|0|0.0|100
0|2021-05-21|292.0|0|450.0|0|0.0|0|0.0|100
0|2021-05-22|293.0|0|450.0|0|0.0|0|0.0|100
0|2021-05-23|293.0|0|451.0|0|0.0|0|0.0|100
0|2021-05-24|293.0|0|451.0|0|0.0|0|0.0|100
0|2021-05-25|293.0|0|451.0|0|0.0|0|0.0|100
0|2021-05-26|293.0|0|451.0|0|0.0|0|0.0|100
0|2021-05-27|294.0|0|451.0|0|0.0|0|0.0|100
0|2021-05-28|294.0|0|452.0|0|0.0|0|0.0|100
0|2021-05-29|294.0|0|452.0|0|0.0|0|0.0|100
0|2021-05-30|295.0|0|453.0|0|0.0|0|0.0|100
0|2021-05-31|296.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-01|296.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-02|296.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-03|296.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-04|296.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-05|297.0|0|454.0|0|0.0|0|0.0|100
0|2021-06-06|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-07|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-08|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-09|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-10|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-11|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-12|297.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-13|298.0|0|455.0|0|0.0|0|0.0|100
0|2021-06-14|301.0|0|456.0|0|0.0|0|0.0|100
0|2021-06-15|301.0|0|459.0|0|0.0|0|0.0|100
0|2021-06-16|301.0|0|459.0|0|0.0|0|0.0|100
0|2021-06-17|301.0|0|459.0|0|0.0|0|0.0|100
0|2021-06-18|301.0|0|459.0|0|0.0|0|0.0|100
0|2021-06-19|301.0|0|459.0|0|0.0|0|0.0|100
0|2021-06-20|303.0|0|460.0|0|0.0|0|0.0|100
0|2021-06-21|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-22|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-23|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-24|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-25|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-26|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-27|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-28|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-29|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-06-30|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-07-01|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-07-02|303.0|0|461.0|0|0.0|0|0.0|100
0|2021-07-03|304.0|0|462.0|0|0.0|0|0.0|100
0|2021-07-04|304.0|0|462.0|0|0.0|0|0.0|100
0|2021-07-05|304.0|0|462.0|0|0.0|0|0.0|100
0|2021-07-06|304.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-07|308.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-08|308.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-09|308.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-10|308.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-11|310.0|0|466.0|0|0.0|0|0.0|100
0|2021-07-12|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-13|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-14|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-15|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-16|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-17|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-18|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-19|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-20|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-21|310.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-22|308.0|0|468.0|0|0.0|0|0.0|100
0|2021-07-23|308.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-24|308.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-25|311.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-26|311.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-27|311.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-28|311.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-29|311.0|0|469.0|0|0.0|0|0.0|100
0|2021-07-30|312.0|0|470.0|0|0.0|0|0.0|100
0|2021-07-31|314.0|0|471.0|0|0.0|0|0.0|100
0|2021-08-01|315.0|0|473.0|0|0.0|0|0.0|100
0|2021-08-02|315.0|0|473.0|0|0.0|0|0.0|100
0|2021-08-03|316.0|0|474.0|0|0.0|0|0.0|100
0|2021-08-04|319.0|0|474.0|0|0.0|0|0.0|100
0|2021-08-05|319.0|0|477.0|0|0.0|0|0.0|100
0|2021-08-06|323.0|0|480.0|0|0.0|0|0.0|100
0|2021-08-07|324.0|0|481.0|0|0.0|0|0.0|100
0|2021-08-08|326.0|0|483.0|0|0.0|0|0.0|100
0|2021-08-09|327.0|0|485.0|0|0.0|0|0.0|100
0|2021-08-10|328.0|0|486.0|0|0.0|0|0.0|100
0|2021-08-11|328.0|0|486.0|0|0.0|0|0.0|100
0|2021-08-12|330.0|0|487.0|0|0.0|0|0.0|100
0|2021-08-13|333.0|0|489.0|0|0.0|0|0.0|100
0|2021-08-14|334.0|0|491.0|0|0.0|0|0.0|100
0|2021-08-15|337.0|0|493.0|0|0.0|0|0.0|100
0|2021-08-16|338.0|0|495.0|0|0.0|0|0.0|100
0|2021-08-17|338.0|0|496.0|0|0.0|0|0.0|100
0|2021-08-18|340.0|0|498.0|0|0.0|0|0.0|100
0|2021-08-19|340.0|0|498.0|0|0.0|0|0.0|100
0|2021-08-20|340.0|0|498.0|0|0.0|0|0.0|100
0|2021-08-21|342.0|0|498.0|0|0.0|0|0.0|100
0|2021-08-22|343.0|0|500.0|0|0.0|0|0.0|100
0|2021-08-23|345.0|0|503.0|0|0.0|0|0.0|100
0|2021-08-24|350.0|0|503.0|0|0.0|0|0.0|100
0|2021-08-25|351.0|0|509.0|0|0.0|0|0.0|100
0|2021-08-26|358.0|0|509.0|0|0.0|0|0.0|100
0|2021-08-27|359.0|0|517.0|0|0.0|0|0.0|100
0|2021-08-28|359.0|0|517.0|0|0.0|0|0.0|100
0|2021-08-29|359.0|0|517.0|0|0.0|0|0.0|100
0|2021-08-30|360.0|0|518.0|0|0.0|0|0.0|100
0|2021-08-31|362.0|0|518.0|0|0.0|0|0.0|100
0|2021-09-01|364.0|0|520.0|0|0.0|0|0.0|100
0|2021-09-02|365.0|0|523.0|0|0.0|0|0.0|100
0|2021-09-03|370.0|0|526.0|0|0.0|0|0.0|100
0|2021-09-04|370.0|0|528.0|0|0.0|0|0.0|100
0|2021-09-05|370.0|0|528.0|0|0.0|0|0.0|100
0|2021-09-06|371.0|0|528.0|0|0.0|0|0.0|100
0|2021-09-07|371.0|0|529.0|0|0.0|0|0.0|100
0|2021-09-08|371.0|0|529.0|0|0.0|0|0.0|100
0|2021-09-09|372.0|0|530.0|0|0.0|0|0.0|100
0|2021-09-10|374.0|0|531.0|0|0.0|0|0.0|100
0|2021-09-11|376.0|0|532.0|0|0.0|0|0.0|100
0|2021-09-12|378.0|0|534.0|0|0.0|0|0.0|100
0|2021-09-13|379.0|0|537.0|0|0.0|0|0.0|100
0|2021-09-14|379.0|0|537.0|0|0.0|0|0.0|100
0|2021-09-15|379.0|0|537.0|0|0.0|0|0.0|100
0|2021-09-16|380.0|0|538.0|0|0.0|0|0.0|100
0|2021-09-17|381.0|0|538.0|0|0.0|0|0.0|100
0|2021-09-18|382.0|0|539.0|0|0.0|0|0.0|100
0|2021-09-19|382.0|0|540.0|0|0.0|0|0.0|100
0|2021-09-20|382.0|0|540.0|0|0.0|0|0.0|100
0|2021-09-21|382.0|0|540.0|0|0.0|0|0.0|100
0|2021-09-22|382.0|0|540.0|0|0.0|0|0.0|100
0|2021-09-23|384.0|0|541.0|0|0.0|0|0.0|100
0|2021-09-24|384.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-25|384.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-26|385.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-27|385.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-28|386.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-29|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-09-30|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-01|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-02|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-03|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-04|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-05|386.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-06|387.0|0|544.0|0|0.0|0|0.0|100
0|2021-10-07|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-08|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-09|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-10|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-11|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-12|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-13|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-14|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-15|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-16|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-17|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-18|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-19|387.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-20|389.0|0|545.0|0|0.0|0|0.0|100
0|2021-10-21|390.0|0|548.0|0|0.0|0|0.0|100
0|2021-10-22|391.0|0|548.0|0|0.0|0|0.0|100
0|2021-10-23|392.0|0|549.0|0|0.0|0|0.0|100
0|2021-10-24|392.0|0|550.0|0|0.0|0|0.0|100
0|2021-10-25|392.0|0|550.0|0|0.0|0|0.0|100
0|2021-10-26|393.0|0|550.0|0|0.0|0|0.0|100
0|2021-10-27|393.0|0|551.0|0|0.0|0|0.0|100
0|2021-10-28|393.0|0|551.0|0|0.0|0|0.0|100
0|2021-10-29|394.0|0|551.0|0|0.0|0|0.0|100
0|2021-10-30|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-10-31|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-01|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-02|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-03|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-04|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-05|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-06|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-07|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-08|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-09|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-10|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-11|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-12|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-13|394.0|0|552.0|0|0.0|0|0.0|100
0|2021-11-14|395.0|0|553.0|0|0.0|0|0.0|100
0|2021-11-15|395.0|0|553.0|0|0.0|0|0.0|100
0|2021-11-16|395.0|0|553.0|0|0.0|0|0.0|100
0|2021-11-17|395.0|0|553.0|0|0.0|0|0.0|100
0|2021-11-18|396.0|0|554.0|0|0.0|0|0.0|100
0|2021-11-19|396.0|0|554.0|0|0.0|0|0.0|100
0|2021-11-20|397.0|0|555.0|0|0.0|0|0.0|100
0|2021-11-21|399.0|0|557.0|0|0.0|0|0.0|100
0|2021-11-22|399.0|0|557.0|0|0.0|0|0.0|100
0|2021-11-23|399.0|0|557.0|0|0.0|0|0.0|100
0|2021-11-24|399.0|0|557.0|0|0.0|0|0.0|100
0|2021-11-25|400.0|0|558.0|0|0.0|0|0.0|100
0|2021-11-26|400.0|0|558.0|0|0.0|0|0.0|100
0|2021-11-27|400.0|0|558.0|0|0.0|0|0.0|100
0|2021-11-28|400.0|0|558.0|0|0.0|0|0.0|100
0|2021-11-29|401.0|0|559.0|0|0.0|0|0.0|100
0|2021-11-30|401.0|0|559.0|0|0.0|0|0.0|100
0|2021-12-01|401.0|0|559.0|0|0.0|0|0.0|100
0|2021-12-02|401.0|0|559.0|0|0.0|0|0.0|100
0|2021-12-03|402.0|0|560.0|0|0.0|0|0.0|100
0|2021-12-04|402.0|0|560.0|0|0.0|0|0.0|100
0|2021-12-05|402.0|0|560.0|0|0.0|0|0.0|100
0|2021-12-06|405.0|0|563.0|0|0.0|0|0.0|100
0|2021-12-07|405.0|0|563.0|0|0.0|0|0.0|100
0|2021-12-08|405.0|0|563.0|0|0.0|0|0.0|100
0|2021-12-09|405.0|0|563.0|0|0.0|0|0.0|100
0|2021-12-10|407.0|0|565.0|0|0.0|0|0.0|100
0|2021-12-11|407.0|0|565.0|0|0.0|0|0.0|100
0|2021-12-12|407.0|0|565.0|0|0.0|0|0.0|100
0|2021-12-13|407.0|0|565.0|0|0.0|0|0.0|100
0|2021-12-14|407.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-15|408.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-16|408.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-17|412.0|0|570.0|0|0.0|0|0.0|100
0|2021-12-18|415.0|0|573.0|0|0.0|0|0.0|100
0|2021-12-19|422.0|0|580.0|0|0.0|0|0.0|100
0|2021-12-20|429.0|0|587.0|0|0.0|0|0.0|100
0|2021-12-21|430.0|0|588.0|0|0.0|0|0.0|100
0|2021-12-22|432.0|0|590.0|0|0.0|0|0.0|100
0|2021-12-23|446.0|0|604.0|0|0.0|0|0.0|100
0|2021-12-24|446.0|0|604.0|0|0.0|0|0.0|100
0|2021-12-25|489.0|0|647.0|0|0.0|0|0.0|100
0|2021-12-26|515.0|0|673.0|0|0.0|0|0.0|100
0|2021-12-27|528.0|0|686.0|0|0.0|0|0.0|100
0|2021-12-28|537.0|0|695.0|0|0.0|0|0.0|100
0|2021-12-29|548.0|0|706.0|0|0.0|0|0.0|100
0|2021-12-30|597.0|0|755.0|0|0.0|0|0.0|100
0|2021-12-31|664.0|0|822.0|0|0.0|0|0.0|100
0|2022-01-01|664.0|0|822.0|0|0.0|0|0.0|100
0|2022-01-02|664.0|0|939.0|0|0.0|0|0.0|100
0|2022-01-03|807.0|0|965.0|0|0.0|0|0.0|100
0|2022-01-04|814.0|0|972.0|0|0.0|0|0.0|100
0|2022-01-05|833.0|0|991.0|0|0.0|0|0.0|100
0|2022-01-06|913.0|0|1071.0|0|0.0|0|0.0|100
0|2022-01-07|998.0|0|1156.0|0|0.0|0|0.0|100
0|2022-01-08|1036.0|0|1194.0|0|0.0|0|0.0|100
0|2022-01-09|1068.0|0|1226.0|0|0.0|0|0.0|100
0|2022-01-10|1095.0|0|1253.0|0|0.0|0|0.0|100
0|2022-01-11|1111.0|0|1269.0|0|0.0|0|0.0|100
0|2022-01-12|1128.0|0|1286.0|0|0.0|0|0.0|100
0|2022-01-13|1128.0|0|1361.0|0|0.0|0|0.0|100
0|2022-01-14|1241.0|0|1399.0|0|0.0|0|0.0|100
0|2022-01-15|1269.0|0|1427.0|0|0.0|0|0.0|100
0|2022-01-16|1307.0|0|1465.0|0|0.0|0|0.0|100
0|2022-01-17|1356.0|0|0.0|100|0.0|0|0.0|100
