|dates|Southampton_Virginia_UnitedStates.AverageDailyTemperature.data|Southampton_Virginia_UnitedStates.AverageDailyTemperature.missing|Southampton_Virginia_UnitedStates.AverageDewPoint.data|Southampton_Virginia_UnitedStates.AverageDewPoint.missing|Southampton_Virginia_UnitedStates.AverageRelativeHumidity.data|Southampton_Virginia_UnitedStates.AverageRelativeHumidity.missing|Southampton_Virginia_UnitedStates.AverageSurfaceAirPressure.data|Southampton_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-20|32.895833333333336|0|27.078125|0|81.02604166666667|0|30.271145833333303|0
0|2021-12-21|37.697916666666664|0|34.421875|0|88.79166666666667|0|29.973281250000003|0
0|2021-12-22|41.020833333333336|0|36.0625|0|84.5|0|29.738854166666684|0
0|2021-12-23|33.1875|0|22.833333333333332|0|69.4375|0|30.182187499999987|0
0|2021-12-24|46.291666666666664|0|30.4375|0|56.322916666666664|0|30.040520833333307|0
0|2021-12-25|59.822916666666664|0|45.229166666666664|0|59.083333333333336|0|29.73260416666666|0
0|2021-12-26|56.916666666666664|0|48.34375|0|76.4375|0|29.88552083333335|0
0|2021-12-27|47.395833333333336|0|40.645833333333336|0|78.72916666666667|0|29.942916666666676|0
0|2021-12-28|56.364583333333336|0|45.125|0|69.09375|0|29.82968750000001|0
0|2021-12-29|66.30208333333333|0|60.53125|0|82.57291666666667|0|29.803333333333313|0
0|2021-12-30|54.260416666666664|0|53.697916666666664|0|97.94791666666667|0|29.85604166666668|0
0|2021-12-31|54.864583333333336|0|53.947916666666664|0|96.9375|0|29.915937500000027|0
0|2022-01-01|67.83333333333333|0|63.302083333333336|0|86.34895833333333|0|29.762395833333315|0
0|2022-01-02|65.23958333333333|0|62.34375|0|91.28125|0|29.730208333333355|0
0|2022-01-03|38.34375|0|36.364583333333336|0|92.8125|0|29.924374999999987|0
0|2022-01-04|32.041666666666664|0|24.104166666666668|0|73.30208333333333|0|30.362187500000022|0
0|2022-01-05|41.052083333333336|0|40.083333333333336|0|96.140625|0|29.96333333333334|0
0|2022-01-06|46.71875|0|36.578125|0|71.15625|0|29.855052083333323|0
0|2022-01-07|35.833333333333336|0|22.770833333333332|0|60.9375|0|30.024583333333315|0
0|2022-01-08|28.510416666666668|0|13.666666666666666|0|55.520833333333336|0|30.559687499999985|0
0|2022-01-09|47.302083333333336|0|39.71875|0|76.54166666666667|0|30.25666666666668|0
0|2022-01-10|42.557291666666664|0|26.354166666666668|0|57.020833333333336|0|30.170833333333345|0
0|2022-01-11|29.21875|0|11.416666666666666|0|49.447916666666664|0|30.459687500000033|0
0|2022-01-12|34.25|0|17.8125|0|55.380208333333336|0|30.266614583333354|0
0|2022-01-13|37.75|0|25.979166666666668|0|65.29166666666667|0|29.90333333333336|0
0|2022-01-14|40.989583333333336|0|29.760416666666668|0|65.41666666666667|0|29.788645833333323|0
0|2022-01-15|31.09375|0|16.0625|0|55.760416666666664|0|30.18020833333335|0
0|2022-01-16|36.270833333333336|0|30.40625|0|80.33333333333333|0|29.872395833333343|0
0|2022-01-17|38.052083333333336|0|25.708333333333332|0|62.75|0|29.44645833333334|0
