|dates|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Vieques_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Vieques_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Vieques_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-11|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-12|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-13|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-14|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-15|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-16|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-17|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-18|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-19|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-20|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-21|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-22|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-23|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-24|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-25|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-26|112.0|0|195.0|0|0.0|0|0.0|100
0|2021-02-27|112.0|0|196.0|0|0.0|0|0.0|100
0|2021-02-28|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-01|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-02|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-03|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-04|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-05|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-06|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-07|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-08|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-09|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-10|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-11|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-12|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-13|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-14|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-15|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-16|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-17|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-18|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-19|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-20|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-21|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-22|113.0|0|196.0|0|0.0|0|0.0|100
0|2021-03-23|113.0|0|197.0|0|0.0|0|0.0|100
0|2021-03-24|116.0|0|198.0|0|0.0|0|0.0|100
0|2021-03-25|116.0|0|199.0|0|0.0|0|0.0|100
0|2021-03-26|116.0|0|199.0|0|0.0|0|0.0|100
0|2021-03-27|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-03-28|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-03-29|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-03-30|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-03-31|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-04-01|117.0|0|200.0|0|0.0|0|0.0|100
0|2021-04-02|117.0|0|201.0|0|0.0|0|0.0|100
0|2021-04-03|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-04|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-05|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-06|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-07|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-08|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-09|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-10|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-11|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-12|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-13|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-14|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-15|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-16|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-17|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-18|119.0|0|202.0|0|0.0|0|0.0|100
0|2021-04-19|120.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-20|120.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-21|120.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-22|120.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-23|120.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-24|121.0|0|203.0|0|0.0|0|0.0|100
0|2021-04-25|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-04-26|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-04-27|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-04-28|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-04-29|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-04-30|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-01|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-02|122.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-03|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-04|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-05|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-06|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-07|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-08|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-09|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-10|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-11|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-12|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-13|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-05-14|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-15|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-16|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-17|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-18|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-19|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-20|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-21|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-22|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-23|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-24|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-25|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-26|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-27|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-28|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-29|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-30|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-05-31|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-01|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-02|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-03|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-04|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-05|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-06|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-07|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-08|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-09|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-10|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-11|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-12|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-13|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-14|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-15|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-16|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-17|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-18|121.0|0|204.0|0|0.0|0|0.0|100
0|2021-06-19|121.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-20|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-21|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-22|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-23|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-24|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-25|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-26|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-27|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-28|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-29|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-06-30|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-01|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-02|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-03|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-04|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-05|122.0|0|205.0|0|0.0|0|0.0|100
0|2021-07-06|122.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-07|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-08|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-09|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-10|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-11|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-12|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-13|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-14|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-15|123.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-16|125.0|0|206.0|0|0.0|0|0.0|100
0|2021-07-17|125.0|0|208.0|0|0.0|0|0.0|100
0|2021-07-18|125.0|0|208.0|0|0.0|0|0.0|100
0|2021-07-19|125.0|0|208.0|0|0.0|0|0.0|100
0|2021-07-20|126.0|0|208.0|0|0.0|0|0.0|100
0|2021-07-21|126.0|0|209.0|0|0.0|0|0.0|100
0|2021-07-22|123.0|0|209.0|0|0.0|0|0.0|100
0|2021-07-23|123.0|0|209.0|0|0.0|0|0.0|100
0|2021-07-24|123.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-25|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-26|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-27|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-28|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-29|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-30|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-07-31|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-08-01|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-08-02|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-08-03|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-08-04|129.0|0|212.0|0|0.0|0|0.0|100
0|2021-08-05|130.0|0|213.0|0|0.0|0|0.0|100
0|2021-08-06|131.0|0|213.0|0|0.0|0|0.0|100
0|2021-08-07|131.0|0|214.0|0|0.0|0|0.0|100
0|2021-08-08|131.0|0|214.0|0|0.0|0|0.0|100
0|2021-08-09|131.0|0|214.0|0|0.0|0|0.0|100
0|2021-08-10|133.0|0|216.0|0|0.0|0|0.0|100
0|2021-08-11|134.0|0|216.0|0|0.0|0|0.0|100
0|2021-08-12|134.0|0|217.0|0|0.0|0|0.0|100
0|2021-08-13|135.0|0|217.0|0|0.0|0|0.0|100
0|2021-08-14|135.0|0|218.0|0|0.0|0|0.0|100
0|2021-08-15|136.0|0|218.0|0|0.0|0|0.0|100
0|2021-08-16|136.0|0|219.0|0|0.0|0|0.0|100
0|2021-08-17|136.0|0|219.0|0|0.0|0|0.0|100
0|2021-08-18|136.0|0|219.0|0|0.0|0|0.0|100
0|2021-08-19|138.0|0|219.0|0|0.0|0|0.0|100
0|2021-08-20|139.0|0|221.0|0|0.0|0|0.0|100
0|2021-08-21|140.0|0|222.0|0|0.0|0|0.0|100
0|2021-08-22|140.0|0|223.0|0|0.0|0|0.0|100
0|2021-08-23|143.0|0|226.0|0|0.0|0|0.0|100
0|2021-08-24|142.0|0|226.0|0|0.0|0|0.0|100
0|2021-08-25|150.0|0|228.0|0|0.0|0|0.0|100
0|2021-08-26|153.0|0|236.0|0|0.0|0|0.0|100
0|2021-08-27|153.0|0|236.0|0|0.0|0|0.0|100
0|2021-08-28|165.0|0|241.0|0|0.0|0|0.0|100
0|2021-08-29|167.0|0|249.0|0|0.0|0|0.0|100
0|2021-08-30|167.0|0|250.0|0|0.0|0|0.0|100
0|2021-08-31|167.0|0|250.0|0|0.0|0|0.0|100
0|2021-09-01|169.0|0|252.0|0|0.0|0|0.0|100
0|2021-09-02|169.0|0|252.0|0|0.0|0|0.0|100
0|2021-09-03|172.0|0|255.0|0|0.0|0|0.0|100
0|2021-09-04|173.0|0|256.0|0|0.0|0|0.0|100
0|2021-09-05|173.0|0|256.0|0|0.0|0|0.0|100
0|2021-09-06|173.0|0|256.0|0|0.0|0|0.0|100
0|2021-09-07|173.0|0|256.0|0|0.0|0|0.0|100
0|2021-09-08|174.0|0|256.0|0|0.0|0|0.0|100
0|2021-09-09|176.0|0|257.0|0|0.0|0|0.0|100
0|2021-09-10|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-11|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-12|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-13|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-14|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-15|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-16|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-17|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-18|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-19|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-20|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-21|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-22|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-23|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-24|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-25|177.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-26|178.0|0|260.0|0|0.0|0|0.0|100
0|2021-09-27|178.0|0|261.0|0|0.0|0|0.0|100
0|2021-09-28|178.0|0|261.0|0|0.0|0|0.0|100
0|2021-09-29|179.0|0|261.0|0|0.0|0|0.0|100
0|2021-09-30|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-01|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-02|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-03|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-04|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-05|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-06|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-07|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-08|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-09|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-10|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-11|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-12|183.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-13|184.0|0|266.0|0|0.0|0|0.0|100
0|2021-10-14|184.0|0|267.0|0|0.0|0|0.0|100
0|2021-10-15|185.0|0|267.0|0|0.0|0|0.0|100
0|2021-10-16|185.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-17|185.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-18|185.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-19|185.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-20|185.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-21|186.0|0|268.0|0|0.0|0|0.0|100
0|2021-10-22|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-23|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-24|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-25|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-26|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-27|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-28|186.0|0|269.0|0|0.0|0|0.0|100
0|2021-10-29|189.0|0|270.0|0|0.0|0|0.0|100
0|2021-10-30|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-10-31|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-01|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-02|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-03|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-04|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-05|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-06|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-07|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-08|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-09|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-10|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-11|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-12|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-13|189.0|0|272.0|0|0.0|0|0.0|100
0|2021-11-14|190.0|0|273.0|0|0.0|0|0.0|100
0|2021-11-15|191.0|0|274.0|0|0.0|0|0.0|100
0|2021-11-16|191.0|0|274.0|0|0.0|0|0.0|100
0|2021-11-17|192.0|0|275.0|0|0.0|0|0.0|100
0|2021-11-18|192.0|0|275.0|0|0.0|0|0.0|100
0|2021-11-19|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-20|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-21|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-22|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-23|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-24|194.0|0|277.0|0|0.0|0|0.0|100
0|2021-11-25|195.0|0|278.0|0|0.0|0|0.0|100
0|2021-11-26|195.0|0|278.0|0|0.0|0|0.0|100
0|2021-11-27|199.0|0|282.0|0|0.0|0|0.0|100
0|2021-11-28|199.0|0|282.0|0|0.0|0|0.0|100
0|2021-11-29|200.0|0|283.0|0|0.0|0|0.0|100
0|2021-11-30|200.0|0|283.0|0|0.0|0|0.0|100
0|2021-12-01|202.0|0|285.0|0|0.0|0|0.0|100
0|2021-12-02|204.0|0|287.0|0|0.0|0|0.0|100
0|2021-12-03|204.0|0|287.0|0|0.0|0|0.0|100
0|2021-12-04|205.0|0|288.0|0|0.0|0|0.0|100
0|2021-12-05|205.0|0|288.0|0|0.0|0|0.0|100
0|2021-12-06|205.0|0|288.0|0|0.0|0|0.0|100
0|2021-12-07|205.0|0|288.0|0|0.0|0|0.0|100
0|2021-12-08|208.0|0|291.0|0|0.0|0|0.0|100
0|2021-12-09|208.0|0|291.0|0|0.0|0|0.0|100
0|2021-12-10|209.0|0|292.0|0|0.0|0|0.0|100
0|2021-12-11|209.0|0|292.0|0|0.0|0|0.0|100
0|2021-12-12|209.0|0|292.0|0|0.0|0|0.0|100
0|2021-12-13|209.0|0|292.0|0|0.0|0|0.0|100
0|2021-12-14|209.0|0|292.0|0|0.0|0|0.0|100
0|2021-12-15|210.0|0|293.0|0|0.0|0|0.0|100
0|2021-12-16|210.0|0|293.0|0|0.0|0|0.0|100
0|2021-12-17|210.0|0|293.0|0|0.0|0|0.0|100
0|2021-12-18|212.0|0|295.0|0|0.0|0|0.0|100
0|2021-12-19|213.0|0|296.0|0|0.0|0|0.0|100
0|2021-12-20|213.0|0|296.0|0|0.0|0|0.0|100
0|2021-12-21|213.0|0|296.0|0|0.0|0|0.0|100
0|2021-12-22|215.0|0|298.0|0|0.0|0|0.0|100
0|2021-12-23|216.0|0|299.0|0|0.0|0|0.0|100
0|2021-12-24|216.0|0|299.0|0|0.0|0|0.0|100
0|2021-12-25|225.0|0|308.0|0|0.0|0|0.0|100
0|2021-12-26|231.0|0|314.0|0|0.0|0|0.0|100
0|2021-12-27|233.0|0|316.0|0|0.0|0|0.0|100
0|2021-12-28|239.0|0|322.0|0|0.0|0|0.0|100
0|2021-12-29|247.0|0|330.0|0|0.0|0|0.0|100
0|2021-12-30|271.0|0|354.0|0|0.0|0|0.0|100
0|2021-12-31|277.0|0|360.0|0|0.0|0|0.0|100
0|2022-01-01|277.0|0|360.0|0|0.0|0|0.0|100
0|2022-01-02|299.0|0|382.0|0|0.0|0|0.0|100
0|2022-01-03|303.0|0|386.0|0|0.0|0|0.0|100
0|2022-01-04|303.0|0|386.0|0|0.0|0|0.0|100
0|2022-01-05|315.0|0|398.0|0|0.0|0|0.0|100
0|2022-01-06|341.0|0|424.0|0|0.0|0|0.0|100
0|2022-01-07|355.0|0|438.0|0|0.0|0|0.0|100
0|2022-01-08|379.0|0|462.0|0|0.0|0|0.0|100
0|2022-01-09|400.0|0|483.0|0|0.0|0|0.0|100
0|2022-01-10|425.0|0|508.0|0|0.0|0|0.0|100
0|2022-01-11|431.0|0|514.0|0|0.0|0|0.0|100
0|2022-01-12|440.0|0|523.0|0|0.0|0|0.0|100
0|2022-01-13|440.0|0|557.0|0|0.0|0|0.0|100
0|2022-01-14|475.0|0|558.0|0|0.0|0|0.0|100
0|2022-01-15|487.0|0|570.0|0|0.0|0|0.0|100
0|2022-01-16|495.0|0|578.0|0|0.0|0|0.0|100
0|2022-01-17|496.0|0|0.0|100|0.0|0|0.0|100
