|dates|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Patillas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Patillas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Patillas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|207.0|0|353.0|0|0.0|0|0.0|100
0|2021-02-08|207.0|0|353.0|0|0.0|0|0.0|100
0|2021-02-09|210.0|0|356.0|0|0.0|0|0.0|100
0|2021-02-10|210.0|0|356.0|0|0.0|0|0.0|100
0|2021-02-11|211.0|0|357.0|0|0.0|0|0.0|100
0|2021-02-12|211.0|0|357.0|0|0.0|0|0.0|100
0|2021-02-13|212.0|0|358.0|0|0.0|0|0.0|100
0|2021-02-14|213.0|0|359.0|0|0.0|0|0.0|100
0|2021-02-15|213.0|0|359.0|0|0.0|0|0.0|100
0|2021-02-16|213.0|0|359.0|0|0.0|0|0.0|100
0|2021-02-17|213.0|0|359.0|0|0.0|0|0.0|100
0|2021-02-18|213.0|0|359.0|0|0.0|0|0.0|100
0|2021-02-19|217.0|0|363.0|0|0.0|0|0.0|100
0|2021-02-20|218.0|0|364.0|0|0.0|0|0.0|100
0|2021-02-21|218.0|0|364.0|0|0.0|0|0.0|100
0|2021-02-22|218.0|0|364.0|0|0.0|0|0.0|100
0|2021-02-23|219.0|0|365.0|0|0.0|0|0.0|100
0|2021-02-24|219.0|0|365.0|0|0.0|0|0.0|100
0|2021-02-25|220.0|0|366.0|0|0.0|0|0.0|100
0|2021-02-26|222.0|0|368.0|0|0.0|0|0.0|100
0|2021-02-27|226.0|0|372.0|0|0.0|0|0.0|100
0|2021-02-28|226.0|0|372.0|0|0.0|0|0.0|100
0|2021-03-01|226.0|0|372.0|0|0.0|0|0.0|100
0|2021-03-02|228.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-03|228.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-04|228.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-05|227.0|0|373.0|0|0.0|0|0.0|100
0|2021-03-06|227.0|0|373.0|0|0.0|0|0.0|100
0|2021-03-07|227.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-08|227.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-09|228.0|0|374.0|0|0.0|0|0.0|100
0|2021-03-10|229.0|0|375.0|0|0.0|0|0.0|100
0|2021-03-11|229.0|0|375.0|0|0.0|0|0.0|100
0|2021-03-12|229.0|0|375.0|0|0.0|0|0.0|100
0|2021-03-13|230.0|0|376.0|0|0.0|0|0.0|100
0|2021-03-14|230.0|0|376.0|0|0.0|0|0.0|100
0|2021-03-15|230.0|0|376.0|0|0.0|0|0.0|100
0|2021-03-16|230.0|0|376.0|0|0.0|0|0.0|100
0|2021-03-17|230.0|0|376.0|0|0.0|0|0.0|100
0|2021-03-18|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-19|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-20|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-21|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-22|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-23|231.0|0|377.0|0|0.0|0|0.0|100
0|2021-03-24|237.0|0|380.0|0|0.0|0|0.0|100
0|2021-03-25|237.0|0|383.0|0|0.0|0|0.0|100
0|2021-03-26|237.0|0|383.0|0|0.0|0|0.0|100
0|2021-03-27|237.0|0|383.0|0|0.0|0|0.0|100
0|2021-03-28|238.0|0|384.0|0|0.0|0|0.0|100
0|2021-03-29|238.0|0|384.0|0|0.0|0|0.0|100
0|2021-03-30|238.0|0|384.0|0|0.0|0|0.0|100
0|2021-03-31|238.0|0|384.0|0|0.0|0|0.0|100
0|2021-04-01|238.0|0|384.0|0|0.0|0|0.0|100
0|2021-04-02|239.0|0|385.0|0|0.0|0|0.0|100
0|2021-04-03|243.0|0|387.0|0|0.0|0|0.0|100
0|2021-04-04|249.0|0|392.0|0|0.0|0|0.0|100
0|2021-04-05|249.0|0|395.0|0|0.0|0|0.0|100
0|2021-04-06|252.0|0|397.0|0|0.0|0|0.0|100
0|2021-04-07|255.0|0|400.0|0|0.0|0|0.0|100
0|2021-04-08|264.0|0|406.0|0|0.0|0|0.0|100
0|2021-04-09|270.0|0|413.0|0|0.0|0|0.0|100
0|2021-04-10|275.0|0|419.0|0|0.0|0|0.0|100
0|2021-04-11|283.0|0|425.0|0|0.0|0|0.0|100
0|2021-04-12|292.0|0|434.0|0|0.0|0|0.0|100
0|2021-04-13|295.0|0|440.0|0|0.0|0|0.0|100
0|2021-04-14|300.0|0|444.0|0|0.0|0|0.0|100
0|2021-04-15|302.0|0|447.0|0|0.0|0|0.0|100
0|2021-04-16|306.0|0|448.0|0|0.0|0|0.0|100
0|2021-04-17|309.0|0|452.0|0|0.0|0|0.0|100
0|2021-04-18|314.0|0|455.0|0|0.0|0|0.0|100
0|2021-04-19|318.0|0|460.0|0|0.0|0|0.0|100
0|2021-04-20|321.0|0|464.0|0|0.0|0|0.0|100
0|2021-04-21|321.0|0|467.0|0|0.0|0|0.0|100
0|2021-04-22|323.0|0|467.0|0|0.0|0|0.0|100
0|2021-04-23|324.0|0|469.0|0|0.0|0|0.0|100
0|2021-04-24|327.0|0|470.0|0|0.0|0|0.0|100
0|2021-04-25|332.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-26|335.0|0|478.0|0|0.0|0|0.0|100
0|2021-04-27|337.0|0|481.0|0|0.0|0|0.0|100
0|2021-04-28|339.0|0|483.0|0|0.0|0|0.0|100
0|2021-04-29|346.0|0|485.0|0|0.0|0|0.0|100
0|2021-04-30|346.0|0|492.0|0|0.0|0|0.0|100
0|2021-05-01|347.0|0|492.0|0|0.0|0|0.0|100
0|2021-05-02|348.0|0|493.0|0|0.0|0|0.0|100
0|2021-05-03|350.0|0|494.0|0|0.0|0|0.0|100
0|2021-05-04|351.0|0|496.0|0|0.0|0|0.0|100
0|2021-05-05|351.0|0|497.0|0|0.0|0|0.0|100
0|2021-05-06|354.0|0|497.0|0|0.0|0|0.0|100
0|2021-05-07|355.0|0|500.0|0|0.0|0|0.0|100
0|2021-05-08|356.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-09|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-10|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-11|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-12|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-13|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-14|356.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-15|358.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-16|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-17|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-18|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-19|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-20|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-21|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-22|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-23|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-24|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-25|358.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-26|359.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-27|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-28|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-29|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-30|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-31|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-01|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-02|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-03|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-04|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-05|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-06|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-07|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-08|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-09|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-10|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-11|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-12|359.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-13|360.0|0|505.0|0|0.0|0|0.0|100
0|2021-06-14|360.0|0|506.0|0|0.0|0|0.0|100
0|2021-06-15|360.0|0|506.0|0|0.0|0|0.0|100
0|2021-06-16|361.0|0|506.0|0|0.0|0|0.0|100
0|2021-06-17|361.0|0|507.0|0|0.0|0|0.0|100
0|2021-06-18|362.0|0|507.0|0|0.0|0|0.0|100
0|2021-06-19|363.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-20|363.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-21|363.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-22|363.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-23|363.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-24|363.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-25|364.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-26|365.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-27|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-06-28|366.0|0|511.0|0|0.0|0|0.0|100
0|2021-06-29|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-06-30|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-01|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-02|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-03|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-04|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-05|366.0|0|512.0|0|0.0|0|0.0|100
0|2021-07-06|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-07|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-08|364.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-09|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-10|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-11|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-12|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-13|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-14|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-15|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-16|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-17|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-18|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-19|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-20|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-21|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-22|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-23|364.0|0|510.0|0|0.0|0|0.0|100
0|2021-07-24|364.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-25|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-26|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-27|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-28|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-29|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-30|365.0|0|511.0|0|0.0|0|0.0|100
0|2021-07-31|367.0|0|514.0|0|0.0|0|0.0|100
0|2021-08-01|370.0|0|516.0|0|0.0|0|0.0|100
0|2021-08-02|370.0|0|516.0|0|0.0|0|0.0|100
0|2021-08-03|370.0|0|516.0|0|0.0|0|0.0|100
0|2021-08-04|371.0|0|516.0|0|0.0|0|0.0|100
0|2021-08-05|371.0|0|517.0|0|0.0|0|0.0|100
0|2021-08-06|375.0|0|521.0|0|0.0|0|0.0|100
0|2021-08-07|379.0|0|522.0|0|0.0|0|0.0|100
0|2021-08-08|380.0|0|526.0|0|0.0|0|0.0|100
0|2021-08-09|380.0|0|526.0|0|0.0|0|0.0|100
0|2021-08-10|380.0|0|526.0|0|0.0|0|0.0|100
0|2021-08-11|381.0|0|526.0|0|0.0|0|0.0|100
0|2021-08-12|383.0|0|527.0|0|0.0|0|0.0|100
0|2021-08-13|386.0|0|529.0|0|0.0|0|0.0|100
0|2021-08-14|388.0|0|533.0|0|0.0|0|0.0|100
0|2021-08-15|389.0|0|534.0|0|0.0|0|0.0|100
0|2021-08-16|389.0|0|535.0|0|0.0|0|0.0|100
0|2021-08-17|389.0|0|535.0|0|0.0|0|0.0|100
0|2021-08-18|390.0|0|535.0|0|0.0|0|0.0|100
0|2021-08-19|391.0|0|536.0|0|0.0|0|0.0|100
0|2021-08-20|395.0|0|537.0|0|0.0|0|0.0|100
0|2021-08-21|396.0|0|541.0|0|0.0|0|0.0|100
0|2021-08-22|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-23|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-24|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-25|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-26|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-27|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-28|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-29|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-30|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-08-31|396.0|0|542.0|0|0.0|0|0.0|100
0|2021-09-01|397.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-02|397.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-03|399.0|0|543.0|0|0.0|0|0.0|100
0|2021-09-04|399.0|0|545.0|0|0.0|0|0.0|100
0|2021-09-05|400.0|0|545.0|0|0.0|0|0.0|100
0|2021-09-06|401.0|0|547.0|0|0.0|0|0.0|100
0|2021-09-07|401.0|0|547.0|0|0.0|0|0.0|100
0|2021-09-08|401.0|0|547.0|0|0.0|0|0.0|100
0|2021-09-09|401.0|0|547.0|0|0.0|0|0.0|100
0|2021-09-10|403.0|0|547.0|0|0.0|0|0.0|100
0|2021-09-11|403.0|0|549.0|0|0.0|0|0.0|100
0|2021-09-12|404.0|0|549.0|0|0.0|0|0.0|100
0|2021-09-13|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-14|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-15|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-16|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-17|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-18|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-19|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-20|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-21|404.0|0|550.0|0|0.0|0|0.0|100
0|2021-09-22|405.0|0|551.0|0|0.0|0|0.0|100
0|2021-09-23|408.0|0|553.0|0|0.0|0|0.0|100
0|2021-09-24|410.0|0|555.0|0|0.0|0|0.0|100
0|2021-09-25|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-09-26|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-09-27|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-09-28|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-09-29|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-09-30|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-01|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-02|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-03|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-04|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-05|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-06|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-07|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-08|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-09|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-10|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-11|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-12|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-13|410.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-14|411.0|0|556.0|0|0.0|0|0.0|100
0|2021-10-15|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-16|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-17|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-18|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-19|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-20|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-21|411.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-22|412.0|0|557.0|0|0.0|0|0.0|100
0|2021-10-23|412.0|0|558.0|0|0.0|0|0.0|100
0|2021-10-24|412.0|0|558.0|0|0.0|0|0.0|100
0|2021-10-25|412.0|0|558.0|0|0.0|0|0.0|100
0|2021-10-26|412.0|0|558.0|0|0.0|0|0.0|100
0|2021-10-27|413.0|0|558.0|0|0.0|0|0.0|100
0|2021-10-28|413.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-29|413.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-30|413.0|0|559.0|0|0.0|0|0.0|100
0|2021-10-31|413.0|0|559.0|0|0.0|0|0.0|100
0|2021-11-01|413.0|0|559.0|0|0.0|0|0.0|100
0|2021-11-02|414.0|0|559.0|0|0.0|0|0.0|100
0|2021-11-03|415.0|0|560.0|0|0.0|0|0.0|100
0|2021-11-04|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-05|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-06|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-07|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-08|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-09|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-10|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-11|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-12|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-13|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-14|415.0|0|561.0|0|0.0|0|0.0|100
0|2021-11-15|416.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-16|416.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-17|416.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-18|416.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-19|416.0|0|562.0|0|0.0|0|0.0|100
0|2021-11-20|418.0|0|564.0|0|0.0|0|0.0|100
0|2021-11-21|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-22|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-23|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-24|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-25|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-26|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-27|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-28|419.0|0|565.0|0|0.0|0|0.0|100
0|2021-11-29|420.0|0|566.0|0|0.0|0|0.0|100
0|2021-11-30|420.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-01|420.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-02|420.0|0|566.0|0|0.0|0|0.0|100
0|2021-12-03|422.0|0|568.0|0|0.0|0|0.0|100
0|2021-12-04|422.0|0|568.0|0|0.0|0|0.0|100
0|2021-12-05|424.0|0|570.0|0|0.0|0|0.0|100
0|2021-12-06|426.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-07|426.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-08|426.0|0|572.0|0|0.0|0|0.0|100
0|2021-12-09|427.0|0|573.0|0|0.0|0|0.0|100
0|2021-12-10|429.0|0|575.0|0|0.0|0|0.0|100
0|2021-12-11|429.0|0|575.0|0|0.0|0|0.0|100
0|2021-12-12|432.0|0|578.0|0|0.0|0|0.0|100
0|2021-12-13|432.0|0|578.0|0|0.0|0|0.0|100
0|2021-12-14|434.0|0|580.0|0|0.0|0|0.0|100
0|2021-12-15|434.0|0|580.0|0|0.0|0|0.0|100
0|2021-12-16|436.0|0|582.0|0|0.0|0|0.0|100
0|2021-12-17|436.0|0|582.0|0|0.0|0|0.0|100
0|2021-12-18|440.0|0|586.0|0|0.0|0|0.0|100
0|2021-12-19|447.0|0|593.0|0|0.0|0|0.0|100
0|2021-12-20|459.0|0|605.0|0|0.0|0|0.0|100
0|2021-12-21|463.0|0|609.0|0|0.0|0|0.0|100
0|2021-12-22|473.0|0|619.0|0|0.0|0|0.0|100
0|2021-12-23|488.0|0|634.0|0|0.0|0|0.0|100
0|2021-12-24|488.0|0|634.0|0|0.0|0|0.0|100
0|2021-12-25|530.0|0|676.0|0|0.0|0|0.0|100
0|2021-12-26|568.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-27|587.0|0|733.0|0|0.0|0|0.0|100
0|2021-12-28|599.0|0|745.0|0|0.0|0|0.0|100
0|2021-12-29|622.0|0|768.0|0|0.0|0|0.0|100
0|2021-12-30|673.0|0|819.0|0|0.0|0|0.0|100
0|2021-12-31|745.0|0|891.0|0|0.0|0|0.0|100
0|2022-01-01|745.0|0|891.0|0|0.0|0|0.0|100
0|2022-01-02|745.0|0|1047.0|0|0.0|0|0.0|100
0|2022-01-03|929.0|0|1075.0|0|0.0|0|0.0|100
0|2022-01-04|936.0|0|1082.0|0|0.0|0|0.0|100
0|2022-01-05|947.0|0|1093.0|0|0.0|0|0.0|100
0|2022-01-06|1046.0|0|1192.0|0|0.0|0|0.0|100
0|2022-01-07|1124.0|0|1270.0|0|0.0|0|0.0|100
0|2022-01-08|1182.0|0|1328.0|0|0.0|0|0.0|100
0|2022-01-09|1197.0|0|1343.0|0|0.0|0|0.0|100
0|2022-01-10|1266.0|0|1412.0|0|0.0|0|0.0|100
0|2022-01-11|1296.0|0|1442.0|0|0.0|0|0.0|100
0|2022-01-12|1325.0|0|1471.0|0|0.0|0|0.0|100
0|2022-01-13|1364.0|0|1510.0|0|0.0|0|0.0|100
0|2022-01-14|1441.0|0|1587.0|0|0.0|0|0.0|100
0|2022-01-15|1483.0|0|1629.0|0|0.0|0|0.0|100
0|2022-01-16|1511.0|0|1657.0|0|0.0|0|0.0|100
0|2022-01-17|1561.0|0|0.0|100|0.0|0|0.0|100
