|dates|Chambers_Alabama_UnitedStates.JHU_ConfirmedCases.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Chambers_Alabama_UnitedStates.NYT_ConfirmedCases.data|Chambers_Alabama_UnitedStates.NYT_ConfirmedCases.missing|Chambers_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Chambers_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Chambers_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-07|5790.0|0|5790.0|0|144.0|0|0.0|100
0|2021-11-08|5791.0|0|5791.0|0|144.0|0|0.0|100
0|2021-11-09|5794.0|0|5794.0|0|144.0|0|0.0|100
0|2021-11-10|5794.0|0|5795.0|0|144.0|0|0.0|100
0|2021-11-11|5800.0|0|5800.0|0|144.0|0|0.0|100
0|2021-11-12|5803.0|0|5803.0|0|144.0|0|0.0|100
0|2021-11-13|5809.0|0|5809.0|0|145.0|0|0.0|100
0|2021-11-14|5809.0|0|5809.0|0|145.0|0|0.0|100
0|2021-11-15|5809.0|0|5809.0|0|145.0|0|0.0|100
0|2021-11-16|5810.0|0|5810.0|0|145.0|0|0.0|100
0|2021-11-17|5785.0|0|5785.0|0|144.0|0|0.0|100
0|2021-11-18|5787.0|0|5787.0|0|143.0|0|0.0|100
0|2021-11-19|5795.0|0|5795.0|0|142.0|0|0.0|100
0|2021-11-20|5774.0|0|5774.0|0|142.0|0|0.0|100
0|2021-11-21|5774.0|0|5774.0|0|142.0|0|0.0|100
0|2021-11-22|5774.0|0|5774.0|0|142.0|0|0.0|100
0|2021-11-23|5778.0|0|5778.0|0|142.0|0|0.0|100
0|2021-11-24|5778.0|0|5778.0|0|142.0|0|0.0|100
0|2021-11-25|5778.0|0|5778.0|0|142.0|0|0.0|100
0|2021-11-26|5778.0|0|5778.0|0|142.0|0|0.0|100
0|2021-11-27|5783.0|0|5783.0|0|142.0|0|0.0|100
0|2021-11-28|5784.0|0|5784.0|0|142.0|0|0.0|100
0|2021-11-29|5784.0|0|5784.0|0|142.0|0|0.0|100
0|2021-11-30|5784.0|0|5785.0|0|142.0|0|0.0|100
0|2021-12-01|5790.0|0|5790.0|0|142.0|0|0.0|100
0|2021-12-02|5791.0|0|5791.0|0|142.0|0|0.0|100
0|2021-12-03|5795.0|0|5795.0|0|142.0|0|0.0|100
0|2021-12-04|5801.0|0|5801.0|0|142.0|0|0.0|100
0|2021-12-05|5804.0|0|5804.0|0|142.0|0|0.0|100
0|2021-12-06|5810.0|0|5810.0|0|142.0|0|0.0|100
0|2021-12-07|5815.0|0|5815.0|0|142.0|0|0.0|100
0|2021-12-08|5819.0|0|5819.0|0|142.0|0|0.0|100
0|2021-12-09|5825.0|0|5825.0|0|143.0|0|0.0|100
0|2021-12-10|5825.0|0|5825.0|0|143.0|0|0.0|100
0|2021-12-11|5830.0|0|5830.0|0|143.0|0|0.0|100
0|2021-12-12|5832.0|0|5832.0|0|143.0|0|0.0|100
0|2021-12-13|5833.0|0|5833.0|0|143.0|0|0.0|100
0|2021-12-14|5833.0|0|5846.0|0|143.0|0|0.0|100
0|2021-12-15|5849.0|0|5849.0|0|143.0|0|0.0|100
0|2021-12-16|5854.0|0|5854.0|0|143.0|0|0.0|100
0|2021-12-17|5856.0|0|5856.0|0|143.0|0|0.0|100
0|2021-12-18|5861.0|0|5861.0|0|145.0|0|0.0|100
0|2021-12-19|5864.0|0|5864.0|0|145.0|0|0.0|100
0|2021-12-20|5869.0|0|5869.0|0|145.0|0|0.0|100
0|2021-12-21|5880.0|0|5880.0|0|145.0|0|0.0|100
0|2021-12-22|5886.0|0|5886.0|0|147.0|0|0.0|100
0|2021-12-23|5899.0|0|5899.0|0|147.0|0|0.0|100
0|2021-12-24|5912.0|0|5912.0|0|147.0|0|0.0|100
0|2021-12-25|5941.0|0|5941.0|0|147.0|0|0.0|100
0|2021-12-26|5954.0|0|5954.0|0|147.0|0|0.0|100
0|2021-12-27|5969.0|0|5969.0|0|147.0|0|0.0|100
0|2021-12-28|5999.0|0|5999.0|0|147.0|0|0.0|100
0|2021-12-29|6043.0|0|6043.0|0|147.0|0|0.0|100
0|2021-12-30|6121.0|0|6121.0|0|147.0|0|0.0|100
0|2021-12-31|6171.0|0|6171.0|0|147.0|0|0.0|100
0|2022-01-01|6171.0|0|6171.0|0|147.0|0|0.0|100
0|2022-01-02|6278.0|0|6278.0|0|147.0|0|0.0|100
0|2022-01-03|6323.0|0|6323.0|0|147.0|0|0.0|100
0|2022-01-04|6402.0|0|6402.0|0|147.0|0|0.0|100
0|2022-01-05|6467.0|0|6467.0|0|147.0|0|0.0|100
0|2022-01-06|6603.0|0|6603.0|0|147.0|0|0.0|100
0|2022-01-07|6689.0|0|6689.0|0|147.0|0|0.0|100
0|2022-01-08|6749.0|0|6749.0|0|147.0|0|0.0|100
0|2022-01-09|6887.0|0|6887.0|0|147.0|0|0.0|100
0|2022-01-10|6959.0|0|6959.0|0|147.0|0|0.0|100
0|2022-01-11|7008.0|0|7008.0|0|147.0|0|0.0|100
0|2022-01-12|7054.0|0|7054.0|0|147.0|0|0.0|100
0|2022-01-13|7054.0|0|7054.0|0|147.0|0|0.0|100
0|2022-01-14|7054.0|0|7054.0|0|147.0|0|0.0|100
0|2022-01-15|7054.0|0|7054.0|0|147.0|0|0.0|100
0|2022-01-16|7369.0|0|7369.0|0|147.0|0|0.0|100
0|2022-01-17|7424.0|0|0.0|100|147.0|0|0.0|100
