|dates|Madison_Ohio_UnitedStates.AverageDailyTemperature.data|Madison_Ohio_UnitedStates.AverageDailyTemperature.missing|Madison_Ohio_UnitedStates.AverageDewPoint.data|Madison_Ohio_UnitedStates.AverageDewPoint.missing|Madison_Ohio_UnitedStates.AverageRelativeHumidity.data|Madison_Ohio_UnitedStates.AverageRelativeHumidity.missing|Madison_Ohio_UnitedStates.AverageSurfaceAirPressure.data|Madison_Ohio_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-23|28.833333333333332|0|19.588541666666668|0|69.69791666666667|0|29.205833333333317|0
0|2021-11-24|36.40625|0|23.807291666666668|0|61.770833333333336|0|29.204427083333325|0
0|2021-11-25|45.161458333333336|0|38.182291666666664|0|78.79166666666667|0|29.01218749999998|0
0|2021-11-26|30.520833333333332|0|23.661458333333332|0|76.125|0|29.08364583333335|0
0|2021-11-27|31.682291666666668|0|24.609375|0|75.6875|0|28.968437500000018|0
0|2021-11-28|36.067708333333336|0|29.088541666666668|0|75.98958333333333|0|28.9165104166667|0
0|2021-11-29|32.859375|0|20.911458333333332|0|63.708333333333336|0|29.064531249999987|0
0|2021-11-30|39.989583333333336|0|28.791666666666668|0|64.95833333333333|0|28.96296875000003|0
0|2021-12-01|36.21875|0|34.697916666666664|0|94.15625|0|29.015781249999993|0
0|2021-12-02|49.505208333333336|0|43.65625|0|80.84895833333333|0|28.84364583333331|0
0|2021-12-03|40.979166666666664|0|32.760416666666664|0|74.49479166666667|0|29.03234375|0
0|2021-12-04|37.385416666666664|0|30.3125|0|77.88020833333333|0|29.167968750000004|0
0|2021-12-05|40.729166666666664|0|31.572916666666668|0|70.56770833333333|0|29.027604166666695|0
0|2021-12-06|42.369791666666664|0|34.911458333333336|0|75.94270833333333|0|28.87338541666666|0
0|2021-12-07|23.34375|0|12.0625|0|63.734375|0|29.190000000000026|0
0|2021-12-08|28.23263888888889|0|23.802083333333332|0|83.71180555555556|0|29.012274305555568|0
0|2021-12-09|32.265625|0|25.822916666666668|0|79.08333333333333|0|28.981614583333357|0
0|2021-12-10|49.765625|0|43.791666666666664|0|81.25|0|28.888333333333364|0
0|2021-12-11|50.0625|0|44.494791666666664|0|81.484375|0|28.69859375|0
0|2021-12-12|35.427083333333336|0|27.036458333333332|0|72.97916666666667|0|29.226718750000032|0
0|2021-12-13|37.0|0|27.197916666666668|0|69.08854166666667|0|29.28218750000001|0
0|2021-12-14|40.276041666666664|0|29.385416666666668|0|68.453125|0|29.396666666666693|0
0|2021-12-15|50.239583333333336|0|34.229166666666664|0|55.145833333333336|0|29.185625000000016|0
0|2021-12-16|54.369791666666664|0|46.359375|0|75.60416666666667|0|28.980625000000032|0
0|2021-12-17|36.864583333333336|0|29.984375|0|77.72916666666667|0|29.17921875000003|0
0|2021-12-18|40.463541666666664|0|39.328125|0|95.47916666666667|0|28.949114583333337|0
0|2021-12-19|33.640625|0|27.203125|0|78.19791666666667|0|29.25333333333334|0
0|2021-12-20|30.895833333333332|0|25.630208333333332|0|81.82291666666667|0|29.217708333333324|0
0|2021-12-21|31.135416666666668|0|26.510416666666668|0|84.58854166666667|0|28.948854166666678|0
0|2021-12-22|28.645833333333332|0|20.197916666666668|0|71.125|0|28.95239583333336|0
0|2021-12-23|31.640625|0|21.692708333333332|0|69.21875|0|29.039947916666662|0
0|2021-12-24|50.145833333333336|0|37.880208333333336|0|63.463541666666664|0|28.814635416666643|0
0|2021-12-25|55.390625|0|52.46875|0|90.16666666666667|0|28.282187500000003|0
0|2021-12-26|44.359375|0|37.848958333333336|0|78.56770833333333|0|29.015677083333333|0
0|2021-12-27|50.145833333333336|0|46.786458333333336|0|88.421875|0|28.742812500000024|0
0|2021-12-28|41.036458333333336|0|37.119791666666664|0|86.5|0|28.787552083333328|0
0|2021-12-29|43.567708333333336|0|42.088541666666664|0|94.75|0|28.834496527777787|0
0|2021-12-30|42.921875|0|42.697916666666664|0|98.55208333333333|0|28.86880208333335|0
0|2021-12-31|47.515625|0|46.276041666666664|0|96.00520833333333|0|28.80350694444441|0
0|2022-01-01|52.791666666666664|0|51.947916666666664|0|94.94791666666667|0|28.69447916666667|0
0|2022-01-02|31.881944444444443|0|29.973958333333332|0|92.34201388888887|0|28.91187500000001|0
0|2022-01-03|25.119791666666668|0|18.140625|0|75.21354166666667|0|29.261666666666653|0
0|2022-01-04|28.880208333333332|0|22.125|0|76.59375|0|29.16213541666667|0
0|2022-01-05|37.109375|0|26.640625|0|66.90104166666667|0|28.39427083333334|0
0|2022-01-06|17.15625|0|10.067708333333334|0|73.98958333333333|0|29.00494791666664|0
0|2022-01-07|14.25|0|7.833333333333333|0|75.63541666666667|0|29.228385416666672|0
0|2022-01-08|22.286458333333332|0|13.151041666666666|0|70.46354166666667|0|29.322343750000012|0
0|2022-01-09|35.640625|0|30.088541666666668|0|81.31770833333333|0|29.150156249999977|0
0|2022-01-10|20.890625|0|9.890625|0|63.276041666666664|0|29.385260416666657|0
0|2022-01-11|19.661458333333332|0|9.479166666666666|0|65.68229166666667|0|29.42854166666668|0
0|2022-01-12|35.338541666666664|0|23.333333333333332|0|62.354166666666664|0|29.07203124999999|0
0|2022-01-13|35.96180555555555|0|28.777777777777782|0|76.19965277777777|0|28.875520833333322|0
0|2022-01-14|31.244791666666668|0|27.385416666666668|0|85.18229166666667|0|29.058645833333305|0
0|2022-01-15|24.494791666666668|0|14.28125|0|66.671875|0|29.21291666666667|0
0|2022-01-16|23.395833333333332|0|15.505208333333334|0|72.53125|0|28.852239583333333|0
0|2022-01-17|26.276041666666668|0|22.052083333333332|0|85.03645833333333|0|28.637447916666698|0
