|dates|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Isabela_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Isabela_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Isabela_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|955.0|0|1187.0|0|0.0|0|0.0|100
0|2021-02-10|960.0|0|1192.0|0|0.0|0|0.0|100
0|2021-02-11|966.0|0|1198.0|0|0.0|0|0.0|100
0|2021-02-12|966.0|0|1199.0|0|0.0|0|0.0|100
0|2021-02-13|971.0|0|1203.0|0|0.0|0|0.0|100
0|2021-02-14|971.0|0|1203.0|0|0.0|0|0.0|100
0|2021-02-15|974.0|0|1206.0|0|0.0|0|0.0|100
0|2021-02-16|976.0|0|1208.0|0|0.0|0|0.0|100
0|2021-02-17|977.0|0|1209.0|0|0.0|0|0.0|100
0|2021-02-18|979.0|0|1211.0|0|0.0|0|0.0|100
0|2021-02-19|981.0|0|1213.0|0|0.0|0|0.0|100
0|2021-02-20|981.0|0|1212.0|0|0.0|0|0.0|100
0|2021-02-21|984.0|0|1216.0|0|0.0|0|0.0|100
0|2021-02-22|984.0|0|1217.0|0|0.0|0|0.0|100
0|2021-02-23|985.0|0|1217.0|0|0.0|0|0.0|100
0|2021-02-24|985.0|0|1217.0|0|0.0|0|0.0|100
0|2021-02-25|986.0|0|1218.0|0|0.0|0|0.0|100
0|2021-02-26|988.0|0|1220.0|0|0.0|0|0.0|100
0|2021-02-27|989.0|0|1221.0|0|0.0|0|0.0|100
0|2021-02-28|990.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-01|990.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-02|990.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-03|990.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-04|990.0|0|1222.0|0|0.0|0|0.0|100
0|2021-03-05|991.0|0|1223.0|0|0.0|0|0.0|100
0|2021-03-06|993.0|0|1225.0|0|0.0|0|0.0|100
0|2021-03-07|993.0|0|1227.0|0|0.0|0|0.0|100
0|2021-03-08|993.0|0|1228.0|0|0.0|0|0.0|100
0|2021-03-09|993.0|0|1228.0|0|0.0|0|0.0|100
0|2021-03-10|999.0|0|1230.0|0|0.0|0|0.0|100
0|2021-03-11|1001.0|0|1232.0|0|0.0|0|0.0|100
0|2021-03-12|1001.0|0|1233.0|0|0.0|0|0.0|100
0|2021-03-13|1002.0|0|1234.0|0|0.0|0|0.0|100
0|2021-03-14|1005.0|0|1236.0|0|0.0|0|0.0|100
0|2021-03-15|1005.0|0|1237.0|0|0.0|0|0.0|100
0|2021-03-16|1005.0|0|1238.0|0|0.0|0|0.0|100
0|2021-03-17|1007.0|0|1239.0|0|0.0|0|0.0|100
0|2021-03-18|1007.0|0|1240.0|0|0.0|0|0.0|100
0|2021-03-19|1007.0|0|1242.0|0|0.0|0|0.0|100
0|2021-03-20|1014.0|0|1245.0|0|0.0|0|0.0|100
0|2021-03-21|1017.0|0|1248.0|0|0.0|0|0.0|100
0|2021-03-22|1017.0|0|1249.0|0|0.0|0|0.0|100
0|2021-03-23|1018.0|0|1250.0|0|0.0|0|0.0|100
0|2021-03-24|1018.0|0|1253.0|0|0.0|0|0.0|100
0|2021-03-25|1018.0|0|1256.0|0|0.0|0|0.0|100
0|2021-03-26|1026.0|0|1257.0|0|0.0|0|0.0|100
0|2021-03-27|1026.0|0|1259.0|0|0.0|0|0.0|100
0|2021-03-28|1033.0|0|1263.0|0|0.0|0|0.0|100
0|2021-03-29|1033.0|0|1267.0|0|0.0|0|0.0|100
0|2021-03-30|1033.0|0|1270.0|0|0.0|0|0.0|100
0|2021-03-31|1042.0|0|1273.0|0|0.0|0|0.0|100
0|2021-04-01|1042.0|0|1276.0|0|0.0|0|0.0|100
0|2021-04-02|1056.0|0|1283.0|0|0.0|0|0.0|100
0|2021-04-03|1060.0|0|1290.0|0|0.0|0|0.0|100
0|2021-04-04|1064.0|0|1294.0|0|0.0|0|0.0|100
0|2021-04-05|1064.0|0|1297.0|0|0.0|0|0.0|100
0|2021-04-06|1069.0|0|1300.0|0|0.0|0|0.0|100
0|2021-04-07|1071.0|0|1302.0|0|0.0|0|0.0|100
0|2021-04-08|1071.0|0|1309.0|0|0.0|0|0.0|100
0|2021-04-09|1091.0|0|1319.0|0|0.0|0|0.0|100
0|2021-04-10|1096.0|0|1326.0|0|0.0|0|0.0|100
0|2021-04-11|1109.0|0|1335.0|0|0.0|0|0.0|100
0|2021-04-12|1121.0|0|1347.0|0|0.0|0|0.0|100
0|2021-04-13|1126.0|0|1356.0|0|0.0|0|0.0|100
0|2021-04-14|1126.0|0|1369.0|0|0.0|0|0.0|100
0|2021-04-15|1160.0|0|1386.0|0|0.0|0|0.0|100
0|2021-04-16|1168.0|0|1392.0|0|0.0|0|0.0|100
0|2021-04-17|1172.0|0|1400.0|0|0.0|0|0.0|100
0|2021-04-18|1172.0|0|1404.0|0|0.0|0|0.0|100
0|2021-04-19|1187.0|0|1412.0|0|0.0|0|0.0|100
0|2021-04-20|1187.0|0|1419.0|0|0.0|0|0.0|100
0|2021-04-21|1196.0|0|1426.0|0|0.0|0|0.0|100
0|2021-04-22|1204.0|0|1428.0|0|0.0|0|0.0|100
0|2021-04-23|1214.0|0|1436.0|0|0.0|0|0.0|100
0|2021-04-24|1226.0|0|1446.0|0|0.0|0|0.0|100
0|2021-04-25|1230.0|0|1458.0|0|0.0|0|0.0|100
0|2021-04-26|1234.0|0|1462.0|0|0.0|0|0.0|100
0|2021-04-27|1237.0|0|1466.0|0|0.0|0|0.0|100
0|2021-04-28|1240.0|0|1469.0|0|0.0|0|0.0|100
0|2021-04-29|1251.0|0|1472.0|0|0.0|0|0.0|100
0|2021-04-30|1251.0|0|1483.0|0|0.0|0|0.0|100
0|2021-05-01|1266.0|0|1491.0|0|0.0|0|0.0|100
0|2021-05-02|1272.0|0|1498.0|0|0.0|0|0.0|100
0|2021-05-03|1275.0|0|1504.0|0|0.0|0|0.0|100
0|2021-05-04|1280.0|0|1507.0|0|0.0|0|0.0|100
0|2021-05-05|1282.0|0|1512.0|0|0.0|0|0.0|100
0|2021-05-06|1282.0|0|1514.0|0|0.0|0|0.0|100
0|2021-05-07|1282.0|0|1526.0|0|0.0|0|0.0|100
0|2021-05-08|1304.0|0|1529.0|0|0.0|0|0.0|100
0|2021-05-09|1305.0|0|1536.0|0|0.0|0|0.0|100
0|2021-05-10|1305.0|0|1537.0|0|0.0|0|0.0|100
0|2021-05-11|1307.0|0|1539.0|0|0.0|0|0.0|100
0|2021-05-12|1314.0|0|1543.0|0|0.0|0|0.0|100
0|2021-05-13|1314.0|0|1546.0|0|0.0|0|0.0|100
0|2021-05-14|1321.0|0|1549.0|0|0.0|0|0.0|100
0|2021-05-15|1329.0|0|1553.0|0|0.0|0|0.0|100
0|2021-05-16|1329.0|0|1561.0|0|0.0|0|0.0|100
0|2021-05-17|1329.0|0|1561.0|0|0.0|0|0.0|100
0|2021-05-18|1329.0|0|1569.0|0|0.0|0|0.0|100
0|2021-05-19|1337.0|0|1570.0|0|0.0|0|0.0|100
0|2021-05-20|1337.0|0|1569.0|0|0.0|0|0.0|100
0|2021-05-21|1383.0|0|1573.0|0|0.0|0|0.0|100
0|2021-05-22|1385.0|0|1615.0|0|0.0|0|0.0|100
0|2021-05-23|1386.0|0|1617.0|0|0.0|0|0.0|100
0|2021-05-24|1387.0|0|1618.0|0|0.0|0|0.0|100
0|2021-05-25|1387.0|0|1619.0|0|0.0|0|0.0|100
0|2021-05-26|1387.0|0|1619.0|0|0.0|0|0.0|100
0|2021-05-27|1386.0|0|1619.0|0|0.0|0|0.0|100
0|2021-05-28|1389.0|0|1618.0|0|0.0|0|0.0|100
0|2021-05-29|1389.0|0|1621.0|0|0.0|0|0.0|100
0|2021-05-30|1390.0|0|1622.0|0|0.0|0|0.0|100
0|2021-05-31|1393.0|0|1624.0|0|0.0|0|0.0|100
0|2021-06-01|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-02|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-03|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-04|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-05|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-06|1393.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-07|1395.0|0|1625.0|0|0.0|0|0.0|100
0|2021-06-08|1395.0|0|1627.0|0|0.0|0|0.0|100
0|2021-06-09|1395.0|0|1627.0|0|0.0|0|0.0|100
0|2021-06-10|1395.0|0|1627.0|0|0.0|0|0.0|100
0|2021-06-11|1396.0|0|1627.0|0|0.0|0|0.0|100
0|2021-06-12|1396.0|0|1628.0|0|0.0|0|0.0|100
0|2021-06-13|1398.0|0|1628.0|0|0.0|0|0.0|100
0|2021-06-14|1398.0|0|1630.0|0|0.0|0|0.0|100
0|2021-06-15|1398.0|0|1630.0|0|0.0|0|0.0|100
0|2021-06-16|1398.0|0|1630.0|0|0.0|0|0.0|100
0|2021-06-17|1399.0|0|1630.0|0|0.0|0|0.0|100
0|2021-06-18|1399.0|0|1631.0|0|0.0|0|0.0|100
0|2021-06-19|1399.0|0|1631.0|0|0.0|0|0.0|100
0|2021-06-20|1400.0|0|1631.0|0|0.0|0|0.0|100
0|2021-06-21|1400.0|0|1632.0|0|0.0|0|0.0|100
0|2021-06-22|1400.0|0|1632.0|0|0.0|0|0.0|100
0|2021-06-23|1401.0|0|1632.0|0|0.0|0|0.0|100
0|2021-06-24|1401.0|0|1633.0|0|0.0|0|0.0|100
0|2021-06-25|1401.0|0|1633.0|0|0.0|0|0.0|100
0|2021-06-26|1402.0|0|1634.0|0|0.0|0|0.0|100
0|2021-06-27|1402.0|0|1634.0|0|0.0|0|0.0|100
0|2021-06-28|1403.0|0|1635.0|0|0.0|0|0.0|100
0|2021-06-29|1403.0|0|1635.0|0|0.0|0|0.0|100
0|2021-06-30|1403.0|0|1635.0|0|0.0|0|0.0|100
0|2021-07-01|1404.0|0|1635.0|0|0.0|0|0.0|100
0|2021-07-02|1404.0|0|1636.0|0|0.0|0|0.0|100
0|2021-07-03|1405.0|0|1637.0|0|0.0|0|0.0|100
0|2021-07-04|1407.0|0|1637.0|0|0.0|0|0.0|100
0|2021-07-05|1407.0|0|1639.0|0|0.0|0|0.0|100
0|2021-07-06|1407.0|0|1640.0|0|0.0|0|0.0|100
0|2021-07-07|1409.0|0|1640.0|0|0.0|0|0.0|100
0|2021-07-08|1409.0|0|1641.0|0|0.0|0|0.0|100
0|2021-07-09|1410.0|0|1641.0|0|0.0|0|0.0|100
0|2021-07-10|1412.0|0|1642.0|0|0.0|0|0.0|100
0|2021-07-11|1420.0|0|1644.0|0|0.0|0|0.0|100
0|2021-07-12|1421.0|0|1652.0|0|0.0|0|0.0|100
0|2021-07-13|1421.0|0|1653.0|0|0.0|0|0.0|100
0|2021-07-14|1423.0|0|1653.0|0|0.0|0|0.0|100
0|2021-07-15|1430.0|0|1655.0|0|0.0|0|0.0|100
0|2021-07-16|1432.0|0|1662.0|0|0.0|0|0.0|100
0|2021-07-17|1438.0|0|1664.0|0|0.0|0|0.0|100
0|2021-07-18|1447.0|0|1670.0|0|0.0|0|0.0|100
0|2021-07-19|1448.0|0|1679.0|0|0.0|0|0.0|100
0|2021-07-20|1450.0|0|1680.0|0|0.0|0|0.0|100
0|2021-07-21|1457.0|0|1682.0|0|0.0|0|0.0|100
0|2021-07-22|1409.0|0|1689.0|0|0.0|0|0.0|100
0|2021-07-23|1409.0|0|1697.0|0|0.0|0|0.0|100
0|2021-07-24|1409.0|0|1714.0|0|0.0|0|0.0|100
0|2021-07-25|1508.0|0|1730.0|0|0.0|0|0.0|100
0|2021-07-26|1520.0|0|1743.0|0|0.0|0|0.0|100
0|2021-07-27|1522.0|0|1752.0|0|0.0|0|0.0|100
0|2021-07-28|1546.0|0|1756.0|0|0.0|0|0.0|100
0|2021-07-29|1567.0|0|1782.0|0|0.0|0|0.0|100
0|2021-07-30|1569.0|0|1801.0|0|0.0|0|0.0|100
0|2021-07-31|1622.0|0|1823.0|0|0.0|0|0.0|100
0|2021-08-01|1660.0|0|1858.0|0|0.0|0|0.0|100
0|2021-08-02|1689.0|0|1894.0|0|0.0|0|0.0|100
0|2021-08-03|1691.0|0|1922.0|0|0.0|0|0.0|100
0|2021-08-04|1736.0|0|1925.0|0|0.0|0|0.0|100
0|2021-08-05|1737.0|0|1969.0|0|0.0|0|0.0|100
0|2021-08-06|1773.0|0|1991.0|0|0.0|0|0.0|100
0|2021-08-07|1791.0|0|2005.0|0|0.0|0|0.0|100
0|2021-08-08|1807.0|0|2023.0|0|0.0|0|0.0|100
0|2021-08-09|1829.0|0|2055.0|0|0.0|0|0.0|100
0|2021-08-10|1840.0|0|2067.0|0|0.0|0|0.0|100
0|2021-08-11|1863.0|0|2072.0|0|0.0|0|0.0|100
0|2021-08-12|1882.0|0|2095.0|0|0.0|0|0.0|100
0|2021-08-13|1903.0|0|2116.0|0|0.0|0|0.0|100
0|2021-08-14|1911.0|0|2135.0|0|0.0|0|0.0|100
0|2021-08-15|1916.0|0|2143.0|0|0.0|0|0.0|100
0|2021-08-16|1928.0|0|2150.0|0|0.0|0|0.0|100
0|2021-08-17|1928.0|0|2160.0|0|0.0|0|0.0|100
0|2021-08-18|1935.0|0|2163.0|0|0.0|0|0.0|100
0|2021-08-19|1950.0|0|2167.0|0|0.0|0|0.0|100
0|2021-08-20|1965.0|0|2182.0|0|0.0|0|0.0|100
0|2021-08-21|1979.0|0|2197.0|0|0.0|0|0.0|100
0|2021-08-22|1994.0|0|2213.0|0|0.0|0|0.0|100
0|2021-08-23|2001.0|0|2231.0|0|0.0|0|0.0|100
0|2021-08-24|2008.0|0|2237.0|0|0.0|0|0.0|100
0|2021-08-25|2017.0|0|2240.0|0|0.0|0|0.0|100
0|2021-08-26|2031.0|0|2251.0|0|0.0|0|0.0|100
0|2021-08-27|2041.0|0|2265.0|0|0.0|0|0.0|100
0|2021-08-28|2050.0|0|2273.0|0|0.0|0|0.0|100
0|2021-08-29|2066.0|0|2284.0|0|0.0|0|0.0|100
0|2021-08-30|2072.0|0|2299.0|0|0.0|0|0.0|100
0|2021-08-31|2104.0|0|2304.0|0|0.0|0|0.0|100
0|2021-09-01|2110.0|0|2336.0|0|0.0|0|0.0|100
0|2021-09-02|2110.0|0|2342.0|0|0.0|0|0.0|100
0|2021-09-03|2130.0|0|2353.0|0|0.0|0|0.0|100
0|2021-09-04|2139.0|0|2363.0|0|0.0|0|0.0|100
0|2021-09-05|2141.0|0|2373.0|0|0.0|0|0.0|100
0|2021-09-06|2143.0|0|2373.0|0|0.0|0|0.0|100
0|2021-09-07|2151.0|0|2376.0|0|0.0|0|0.0|100
0|2021-09-08|2154.0|0|2383.0|0|0.0|0|0.0|100
0|2021-09-09|2159.0|0|2387.0|0|0.0|0|0.0|100
0|2021-09-10|2162.0|0|2391.0|0|0.0|0|0.0|100
0|2021-09-11|2171.0|0|2394.0|0|0.0|0|0.0|100
0|2021-09-12|2174.0|0|2403.0|0|0.0|0|0.0|100
0|2021-09-13|2174.0|0|2406.0|0|0.0|0|0.0|100
0|2021-09-14|2176.0|0|2406.0|0|0.0|0|0.0|100
0|2021-09-15|2181.0|0|2408.0|0|0.0|0|0.0|100
0|2021-09-16|2187.0|0|2415.0|0|0.0|0|0.0|100
0|2021-09-17|2190.0|0|2419.0|0|0.0|0|0.0|100
0|2021-09-18|2190.0|0|2422.0|0|0.0|0|0.0|100
0|2021-09-19|2194.0|0|2424.0|0|0.0|0|0.0|100
0|2021-09-20|2196.0|0|2428.0|0|0.0|0|0.0|100
0|2021-09-21|2245.0|0|2428.0|0|0.0|0|0.0|100
0|2021-09-22|2248.0|0|2479.0|0|0.0|0|0.0|100
0|2021-09-23|2249.0|0|2480.0|0|0.0|0|0.0|100
0|2021-09-24|2252.0|0|2481.0|0|0.0|0|0.0|100
0|2021-09-25|2258.0|0|2484.0|0|0.0|0|0.0|100
0|2021-09-26|2259.0|0|2490.0|0|0.0|0|0.0|100
0|2021-09-27|2260.0|0|2492.0|0|0.0|0|0.0|100
0|2021-09-28|2266.0|0|2492.0|0|0.0|0|0.0|100
0|2021-09-29|2272.0|0|2499.0|0|0.0|0|0.0|100
0|2021-09-30|2273.0|0|2505.0|0|0.0|0|0.0|100
0|2021-10-01|2277.0|0|2505.0|0|0.0|0|0.0|100
0|2021-10-02|2277.0|0|2509.0|0|0.0|0|0.0|100
0|2021-10-03|2279.0|0|2510.0|0|0.0|0|0.0|100
0|2021-10-04|2282.0|0|2512.0|0|0.0|0|0.0|100
0|2021-10-05|2282.0|0|2514.0|0|0.0|0|0.0|100
0|2021-10-06|2291.0|0|2517.0|0|0.0|0|0.0|100
0|2021-10-07|2293.0|0|2525.0|0|0.0|0|0.0|100
0|2021-10-08|2296.0|0|2527.0|0|0.0|0|0.0|100
0|2021-10-09|2297.0|0|2529.0|0|0.0|0|0.0|100
0|2021-10-10|2297.0|0|2529.0|0|0.0|0|0.0|100
0|2021-10-11|2297.0|0|2529.0|0|0.0|0|0.0|100
0|2021-10-12|2298.0|0|2529.0|0|0.0|0|0.0|100
0|2021-10-13|2299.0|0|2531.0|0|0.0|0|0.0|100
0|2021-10-14|2299.0|0|2531.0|0|0.0|0|0.0|100
0|2021-10-15|2299.0|0|2531.0|0|0.0|0|0.0|100
0|2021-10-16|2301.0|0|2531.0|0|0.0|0|0.0|100
0|2021-10-17|2302.0|0|2534.0|0|0.0|0|0.0|100
0|2021-10-18|2302.0|0|2534.0|0|0.0|0|0.0|100
0|2021-10-19|2304.0|0|2534.0|0|0.0|0|0.0|100
0|2021-10-20|2304.0|0|2536.0|0|0.0|0|0.0|100
0|2021-10-21|2306.0|0|2538.0|0|0.0|0|0.0|100
0|2021-10-22|2308.0|0|2538.0|0|0.0|0|0.0|100
0|2021-10-23|2309.0|0|2541.0|0|0.0|0|0.0|100
0|2021-10-24|2309.0|0|2541.0|0|0.0|0|0.0|100
0|2021-10-25|2308.0|0|2541.0|0|0.0|0|0.0|100
0|2021-10-26|2308.0|0|2540.0|0|0.0|0|0.0|100
0|2021-10-27|2310.0|0|2540.0|0|0.0|0|0.0|100
0|2021-10-28|2315.0|0|2544.0|0|0.0|0|0.0|100
0|2021-10-29|2317.0|0|2548.0|0|0.0|0|0.0|100
0|2021-10-30|2319.0|0|2549.0|0|0.0|0|0.0|100
0|2021-10-31|2320.0|0|2552.0|0|0.0|0|0.0|100
0|2021-11-01|2320.0|0|2552.0|0|0.0|0|0.0|100
0|2021-11-02|2323.0|0|2552.0|0|0.0|0|0.0|100
0|2021-11-03|2323.0|0|2555.0|0|0.0|0|0.0|100
0|2021-11-04|2329.0|0|2555.0|0|0.0|0|0.0|100
0|2021-11-05|2329.0|0|2561.0|0|0.0|0|0.0|100
0|2021-11-06|2332.0|0|2561.0|0|0.0|0|0.0|100
0|2021-11-07|2333.0|0|2565.0|0|0.0|0|0.0|100
0|2021-11-08|2334.0|0|2565.0|0|0.0|0|0.0|100
0|2021-11-09|2335.0|0|2566.0|0|0.0|0|0.0|100
0|2021-11-10|2337.0|0|2569.0|0|0.0|0|0.0|100
0|2021-11-11|2337.0|0|2569.0|0|0.0|0|0.0|100
0|2021-11-12|2341.0|0|2570.0|0|0.0|0|0.0|100
0|2021-11-13|2341.0|0|2573.0|0|0.0|0|0.0|100
0|2021-11-14|2341.0|0|2573.0|0|0.0|0|0.0|100
0|2021-11-15|2341.0|0|2573.0|0|0.0|0|0.0|100
0|2021-11-16|2342.0|0|2574.0|0|0.0|0|0.0|100
0|2021-11-17|2345.0|0|2577.0|0|0.0|0|0.0|100
0|2021-11-18|2345.0|0|2577.0|0|0.0|0|0.0|100
0|2021-11-19|2345.0|0|2577.0|0|0.0|0|0.0|100
0|2021-11-20|2345.0|0|2577.0|0|0.0|0|0.0|100
0|2021-11-21|2346.0|0|2578.0|0|0.0|0|0.0|100
0|2021-11-22|2347.0|0|2579.0|0|0.0|0|0.0|100
0|2021-11-23|2347.0|0|2579.0|0|0.0|0|0.0|100
0|2021-11-24|2348.0|0|2580.0|0|0.0|0|0.0|100
0|2021-11-25|2348.0|0|2580.0|0|0.0|0|0.0|100
0|2021-11-26|2350.0|0|2582.0|0|0.0|0|0.0|100
0|2021-11-27|2350.0|0|2582.0|0|0.0|0|0.0|100
0|2021-11-28|2350.0|0|2582.0|0|0.0|0|0.0|100
0|2021-11-29|2351.0|0|2583.0|0|0.0|0|0.0|100
0|2021-11-30|2351.0|0|2583.0|0|0.0|0|0.0|100
0|2021-12-01|2351.0|0|2583.0|0|0.0|0|0.0|100
0|2021-12-02|2354.0|0|2586.0|0|0.0|0|0.0|100
0|2021-12-03|2355.0|0|2587.0|0|0.0|0|0.0|100
0|2021-12-04|2355.0|0|2587.0|0|0.0|0|0.0|100
0|2021-12-05|2355.0|0|2587.0|0|0.0|0|0.0|100
0|2021-12-06|2356.0|0|2588.0|0|0.0|0|0.0|100
0|2021-12-07|2356.0|0|2588.0|0|0.0|0|0.0|100
0|2021-12-08|2356.0|0|2588.0|0|0.0|0|0.0|100
0|2021-12-09|2357.0|0|2589.0|0|0.0|0|0.0|100
0|2021-12-10|2362.0|0|2594.0|0|0.0|0|0.0|100
0|2021-12-11|2362.0|0|2594.0|0|0.0|0|0.0|100
0|2021-12-12|2363.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-13|2363.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-14|2363.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-15|2363.0|0|2595.0|0|0.0|0|0.0|100
0|2021-12-16|2368.0|0|2600.0|0|0.0|0|0.0|100
0|2021-12-17|2373.0|0|2605.0|0|0.0|0|0.0|100
0|2021-12-18|2380.0|0|2612.0|0|0.0|0|0.0|100
0|2021-12-19|2415.0|0|2647.0|0|0.0|0|0.0|100
0|2021-12-20|2439.0|0|2671.0|0|0.0|0|0.0|100
0|2021-12-21|2442.0|0|2674.0|0|0.0|0|0.0|100
0|2021-12-22|2467.0|0|2699.0|0|0.0|0|0.0|100
0|2021-12-23|2522.0|0|2754.0|0|0.0|0|0.0|100
0|2021-12-24|2522.0|0|2754.0|0|0.0|0|0.0|100
0|2021-12-25|2656.0|0|2888.0|0|0.0|0|0.0|100
0|2021-12-26|2734.0|0|2966.0|0|0.0|0|0.0|100
0|2021-12-27|2746.0|0|2978.0|0|0.0|0|0.0|100
0|2021-12-28|2780.0|0|3012.0|0|0.0|0|0.0|100
0|2021-12-29|2856.0|0|3088.0|0|0.0|0|0.0|100
0|2021-12-30|2985.0|0|3217.0|0|0.0|0|0.0|100
0|2021-12-31|3106.0|0|3338.0|0|0.0|0|0.0|100
0|2022-01-01|3106.0|0|3338.0|0|0.0|0|0.0|100
0|2022-01-02|3423.0|0|3655.0|0|0.0|0|0.0|100
0|2022-01-03|3489.0|0|3721.0|0|0.0|0|0.0|100
0|2022-01-04|3517.0|0|3749.0|0|0.0|0|0.0|100
0|2022-01-05|3659.0|0|3891.0|0|0.0|0|0.0|100
0|2022-01-06|3925.0|0|4157.0|0|0.0|0|0.0|100
0|2022-01-07|4079.0|0|4311.0|0|0.0|0|0.0|100
0|2022-01-08|4125.0|0|4357.0|0|0.0|0|0.0|100
0|2022-01-09|4271.0|0|4503.0|0|0.0|0|0.0|100
0|2022-01-10|4400.0|0|4632.0|0|0.0|0|0.0|100
0|2022-01-11|4422.0|0|4654.0|0|0.0|0|0.0|100
0|2022-01-12|4654.0|0|4886.0|0|0.0|0|0.0|100
0|2022-01-13|4654.0|0|4975.0|0|0.0|0|0.0|100
0|2022-01-14|4992.0|0|5224.0|0|0.0|0|0.0|100
0|2022-01-15|5074.0|0|5306.0|0|0.0|0|0.0|100
0|2022-01-16|5119.0|0|5351.0|0|0.0|0|0.0|100
0|2022-01-17|5184.0|0|0.0|100|0.0|0|0.0|100
