|dates|Kalawao_Hawaii_UnitedStates.AveragePrecipitationTotal.data|Kalawao_Hawaii_UnitedStates.AveragePrecipitationTotal.missing|Kalawao_Hawaii_UnitedStates.AveragePrecipitation.data|Kalawao_Hawaii_UnitedStates.AveragePrecipitation.missing|Kalawao_Hawaii_UnitedStates.AverageWindDirection.data|Kalawao_Hawaii_UnitedStates.AverageWindDirection.missing|Kalawao_Hawaii_UnitedStates.AverageWindSpeed.data|Kalawao_Hawaii_UnitedStates.AverageWindSpeed.missing
0|2021-12-11|0.0|0|0.0|0|40.34722222222222|0|14.486111111111112|0
0|2021-12-12|0.0|0|0.0005555555555555556|0|37.291666666666664|0|12.488194444444446|0
0|2021-12-13|0.0008333333333333334|0|0.0|0|43.4375|0|15.486111111111112|0
0|2021-12-14|0.00010416666666666667|0|0.0021875|0|38.75|0|12.416666666666666|0
0|2021-12-15|0.012083333333333333|0|0.0|0|57.916666666666664|0|9.833333333333334|0
0|2021-12-16|0.0|0|0.0|0|59.166666666666664|0|7.208333333333333|0
0|2021-12-17|0.0|0|0.01375|0|46.458333333333336|0|5.645833333333333|0
0|2021-12-18|0.017916666666666668|0|0.0|0|59.791666666666664|0|9.041666666666666|0
0|2021-12-19|0.0|0|0.0|0|42.916666666666664|0|12.736111111111109|0
0|2021-12-20|0.0|0|0.0|0|46.52777777777778|0|14.4375|0
0|2021-12-21|0.0|0|0.0|0|46.805555555555564|0|13.409722222222223|0
0|2021-12-22|0.0|0|0.024583333333333332|0|46.666666666666664|0|14.291666666666666|0
0|2021-12-23|0.024583333333333332|0|0.0|0|45.833333333333336|0|14.708333333333334|0
0|2021-12-24|0.0|0|0.0|0|41.80555555555555|0|12.236111111111109|0
0|2021-12-25|0.0|0|0.0|0|42.916666666666664|0|10.875|0
0|2021-12-26|0.0|0|0.0|0|40.208333333333336|0|7.979166666666667|0
0|2021-12-27|0.0|0|0.0|0|57.083333333333336|0|7.5|0
0|2021-12-28|0.0|0|0.0|0|52.5|0|11.166666666666666|0
0|2021-12-29|0.0|0|0.0|0|37.395833333333336|0|13.024305555555557|0
0|2021-12-30|0.0|0|0.0004166666666666667|0|58.75|0|7.458333333333333|0
0|2021-12-31|0.0|0|0.012708333333333334|0|252.1527777777778|0|7.6875|0
0|2022-01-01|0.01625|0|0.001875|0|133.88888888888889|0|9.125|0
0|2022-01-02|0.0020833333333333333|0|0.002916666666666667|0|81.1111111111111|0|2.513888888888889|0
0|2022-01-03|0.004166666666666667|0|0.006805555555555555|0|131.59722222222223|0|4.923611111111111|0
0|2022-01-04|0.015416666666666667|0|0.0001388888888888889|0|143.05555555555554|0|9.465277777777779|0
0|2022-01-05|0.0004166666666666667|0|0.0|0|133.19444444444443|0|4.8125|0
0|2022-01-06|0.0|0|0.0|0|73.95833333333333|0|7.333333333333333|0
0|2022-01-07|0.0|0|0.0|0|222.70833333333334|0|6.1875|0
0|2022-01-08|0.0|0|0.0|0|218.75|0|5.75|0
0|2022-01-09|0.0|0|0.0|0|68.33333333333333|0|2.5|0
0|2022-01-10|0.0|0|0.0|0|107.08333333333333|0|5.645833333333333|0
0|2022-01-11|0.0|0|0.0|0|122.91666666666664|0|10.125|0
0|2022-01-12|0.0|0|0.0|0|50.833333333333336|0|5.5|0
0|2022-01-13|0.0|0|0.0|0|93.33333333333333|0|4.006944444444445|0
0|2022-01-14|0.0|0|0.0|0|99.58333333333333|0|3.1875|0
0|2022-01-15|0.0|0|0.0|0|173.54166666666666|0|4.395833333333333|0
0|2022-01-16|0.0|0|0.0|0|106.25|0|4.333333333333333|0
0|2022-01-17|0.0|0|0.0|0|90.97222222222223|0|2.3472222222222223|0
