|dates|Cameron_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Cameron_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Cameron_Pennsylvania_UnitedStates.AveragePrecipitation.data|Cameron_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Cameron_Pennsylvania_UnitedStates.AverageWindDirection.data|Cameron_Pennsylvania_UnitedStates.AverageWindDirection.missing|Cameron_Pennsylvania_UnitedStates.AverageWindSpeed.data|Cameron_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-11-03|0.0|0|0.0|0|192.86458333333334|0|5.338541666666667|0
0|2021-11-04|0.0|0|0.0|0|41.041666666666664|0|0.90625|0
0|2021-11-05|0.0|0|0.0|0|37.8125|0|0.8541666666666666|0
0|2021-11-06|0.0|0|0.0|0|52.5|0|1.4166666666666667|0
0|2021-11-07|0.0|0|0.0|0|34.583333333333336|0|1.0572916666666667|0
0|2021-11-08|0.0|0|0.0|0|107.39583333333333|0|2.6510416666666665|0
0|2021-11-09|0.0|0|0.0|0|191.61458333333334|0|4.463541666666667|0
0|2021-11-10|0.0|0|0.0|0|192.8125|0|4.598958333333333|0
0|2021-11-11|0.0|0|0.0007291666666666667|0|91.61458333333333|0|4.432291666666667|0
0|2021-11-12|0.0|0|0.03333333333333333|0|205.41666666666666|0|7.421875|0
0|2021-11-13|0.0|0|0.0|0|246.30208333333334|0|11.354166666666666|0
0|2021-11-14|0.0|0|0.0004166666666666667|0|223.28125|0|7.729166666666667|0
0|2021-11-15|0.0|0|0.0008333333333333334|0|257.1875|0|12.369791666666666|0
0|2021-11-16|0.0|0|0.0|0|213.64583333333334|0|5.401041666666667|0
0|2021-11-17|0.0|0|0.0|0|99.73958333333333|0|2.8715277777777772|0
0|2021-11-18|0.0|0|0.0|0|170.83333333333334|0|8.395833333333334|0
0|2021-11-19|0.0|0|0.0|0|271.1979166666667|0|12.1875|0
0|2021-11-20|0.0|0|0.0|0|143.95833333333334|0|5.119791666666667|0
0|2021-11-21|0.0|0|0.0|0|136.45833333333334|0|3.59375|0
0|2021-11-22|0.0|0|0.0|0|278.5416666666667|0|8.916666666666666|0
0|2021-11-23|0.0|0|0.0|0|294.6354166666667|0|8.4375|0
0|2021-11-24|0.0|0|0.0|0|123.90625|0|2.796875|0
0|2021-11-25|0.0|0|0.0|0|111.82291666666667|0|3.6927083333333335|0
0|2021-11-26|0.0|0|0.0008333333333333334|0|273.0729166666667|0|15.567708333333334|0
0|2021-11-27|0.0|0|0.0|0|237.65625|0|7.71875|0
0|2021-11-28|0.0|0|0.0|0|168.90625|0|5.9375|0
0|2021-11-29|0.0|0|0.0|0|284.4791666666667|0|8.255208333333334|0
0|2021-11-30|0.0|0|0.0|0|187.5|0|4.697916666666667|0
0|2021-12-01|0.0|0|0.001979166666666667|0|188.64583333333334|0|5.635416666666667|0
0|2021-12-02|0.0|0|0.0013541666666666665|0|239.47916666666666|0|11.885416666666666|0
0|2021-12-03|0.0|0|0.0|0|275.5729166666667|0|9.057291666666666|0
0|2021-12-04|0.0|0|0.0|0|167.86458333333334|0|6.057291666666667|0
0|2021-12-05|0.0|0|0.0|0|169.79166666666666|0|6.140625|0
0|2021-12-06|0.0|0|0.0010416666666666667|0|234.21875|0|11.213541666666666|0
0|2021-12-07|0.0|0|0.0|0|193.17708333333334|0|6.973958333333333|0
0|2021-12-08|0.0|0|0.0|0|174.16666666666666|0|5.036458333333333|0
0|2021-12-09|0.0|0|0.0|0|162.76041666666666|0|4.052083333333333|0
0|2021-12-10|0.0|0|0.0|0|115.15625|0|3.3541666666666665|0
0|2021-12-11|0.0|0|0.0030208333333333333|0|212.03125|0|10.421875|0
0|2021-12-12|0.0|0|0.0|0|260.5208333333333|0|12.375|0
0|2021-12-13|0.0|0|0.0|0|214.21875|0|7.59375|0
0|2021-12-14|0.0|0|0.0|0|85.15625|0|3.6979166666666665|0
0|2021-12-15|0.0|0|0.0|0|158.33333333333334|0|5.40625|0
0|2021-12-16|0.0|0|0.0|0|235.41666666666666|0|9.260416666666666|0
0|2021-12-17|0.0|0|0.0|0|203.95833333333334|0|7.848958333333333|0
0|2021-12-18|0.0|0|0.0053125|0|81.92708333333333|0|2.0260416666666665|0
0|2021-12-19|0.0|0|0.0|0|327.1875|0|8.895833333333334|0
0|2021-12-20|0.0|0|0.0|0|159.89583333333334|0|4.333333333333333|0
0|2021-12-21|0.0|0|0.0|0|139.53125|0|3.546875|0
0|2021-12-22|0.0|0|0.0|0|272.03125|0|12.239583333333334|0
0|2021-12-23|0.0|0|0.0|0|229.58333333333334|0|5.713541666666667|0
0|2021-12-24|0.0|0|0.0|0|53.177083333333336|0|0.8802083333333334|0
0|2021-12-25|0.0|0|0.0|0|142.03125|0|4.864583333333333|0
0|2021-12-26|0.0|0|0.0|0|250.72916666666666|0|7.708333333333333|0
0|2021-12-27|0.0|0|0.0009374999999999999|0|127.23958333333333|0|4.817708333333333|0
0|2021-12-28|0.0|0|0.02489583333333333|0|161.25|0|5.697916666666667|0
0|2021-12-29|0.0|0|0.0036458333333333343|0|142.1875|0|2.9739583333333335|0
0|2021-12-30|0.0|0|0.0|0|50.416666666666664|0|0.6354166666666666|0
0|2021-12-31|0.0|0|0.0|0|97.60416666666667|0|2.15625|0
0|2022-01-01|0.0|0|0.000625|0|139.58333333333334|0|2.8020833333333335|0
0|2022-01-02|0.0|0|0.0023958333333333336|0|169.01041666666666|0|6.046875|0
0|2022-01-03|0.0|0|0.0|0|197.76041666666666|0|9.135416666666666|0
0|2022-01-04|0.0|0|0.0|0|167.34375|0|4.40625|0
0|2022-01-05|0.0|0|0.0|0|222.44791666666666|0|7.802083333333333|0
0|2022-01-06|0.0|0|0.0|0|201.71875|0|10.15625|0
0|2022-01-07|0.0|0|0.0|0|258.9583333333333|0|11.932291666666666|0
0|2022-01-08|0.0|0|0.0|0|192.65625|0|6.083333333333333|0
0|2022-01-09|0.0|0|0.0|0|225.46875|0|7.703125|0
0|2022-01-10|0.0|0|0.0|0|284.4791666666667|0|14.838541666666666|0
0|2022-01-11|0.0|0|0.0|0|242.83854166666666|0|7.143229166666667|0
0|2022-01-12|0.0|0|0.0|0|216.82291666666666|0|7.151041666666667|0
0|2022-01-13|0.0|0|0.0011458333333333333|0|47.5|0|1.0729166666666667|0
0|2022-01-14|0.0|0|0.0017708333333333335|0|96.30208333333333|0|7.46875|0
0|2022-01-15|0.0|0|0.0|0|70.72916666666667|0|5.473958333333333|0
0|2022-01-16|0.0|0|0.0|0|40.15625|0|5.333333333333333|0
0|2022-01-17|0.0|0|0.000625|0|235.88541666666666|0|17.0625|0
