|dates|Alexandria_Virginia_UnitedStates.AveragePrecipitationTotal.data|Alexandria_Virginia_UnitedStates.AveragePrecipitationTotal.missing|Alexandria_Virginia_UnitedStates.AveragePrecipitation.data|Alexandria_Virginia_UnitedStates.AveragePrecipitation.missing|Alexandria_Virginia_UnitedStates.AverageWindDirection.data|Alexandria_Virginia_UnitedStates.AverageWindDirection.missing|Alexandria_Virginia_UnitedStates.AverageWindSpeed.data|Alexandria_Virginia_UnitedStates.AverageWindSpeed.missing
0|2022-01-07|0.007916666666666667|0|0.005243055555555556|0|283.59375|0|12.28125|0
0|2022-01-08|0.0|0|0.0|0|224.58333333333334|0|7.5|0
0|2022-01-09|0.0|0|0.02291666666666667|0|210.83333333333334|0|10.979166666666666|0
0|2022-01-10|0.024166666666666666|0|0.0|0|313.0625|0|14.5|0
0|2022-01-11|0.0|0|0.0|0|255.6875|0|9.9375|0
0|2022-01-12|0.0|0|0.0|0|176.66666666666666|0|9.541666666666666|0
0|2022-01-13|0.0|0|0.0|0|55.833333333333336|0|2.9166666666666665|0
0|2022-01-14|0.0|0|0.0|0|308.75|0|14.791666666666666|0
0|2022-01-15|0.0|0|0.0|0|208.75|0|12.979166666666666|0
0|2022-01-16|0.0|0|0.02700496031746032|0|38.711309523809526|0|12.57936507936508|0
0|2022-01-17|0.012777777777777779|0|0.00037037037037037035|0|248.33333333333334|0|17.333333333333332|0
