|dates|Montour_Pennsylvania_UnitedStates.AverageDailyTemperature.data|Montour_Pennsylvania_UnitedStates.AverageDailyTemperature.missing|Montour_Pennsylvania_UnitedStates.AverageDewPoint.data|Montour_Pennsylvania_UnitedStates.AverageDewPoint.missing|Montour_Pennsylvania_UnitedStates.AverageRelativeHumidity.data|Montour_Pennsylvania_UnitedStates.AverageRelativeHumidity.missing|Montour_Pennsylvania_UnitedStates.AverageSurfaceAirPressure.data|Montour_Pennsylvania_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-04|37.541666666666664|0|28.0|0|70.625|0|29.736666666666675|0
0|2021-11-05|36.333333333333336|0|26.416666666666668|0|70.54166666666667|0|29.786666666666658|0
0|2021-11-06|35.666666666666664|0|25.541666666666668|0|70.0|0|29.785833333333343|0
0|2021-11-07|37.395833333333336|0|27.291666666666668|0|69.77083333333333|0|29.630625000000006|0
0|2021-11-08|44.708333333333336|0|34.791666666666664|0|71.08333333333333|0|29.612500000000008|0
0|2021-11-09|48.74583333333334|0|40.12222222222223|0|75.06111111111112|0|29.533750000000012|0
0|2021-11-10|51.541666666666664|0|36.041666666666664|0|60.125|0|29.561249999999987|0
0|2021-11-11|50.208333333333336|0|37.5|0|63.041666666666664|0|29.567916666666665|0
0|2021-11-12|52.04513888888889|0|40.99652777777778|0|69.28263888888888|0|29.31390972222223|0
0|2021-11-13|43.13888888888889|0|31.590277777777782|0|64.41666666666667|0|29.242916666666655|0
0|2021-11-14|39.75|0|29.8125|0|68.33333333333333|0|29.27145833333333|0
0|2021-11-15|39.875|0|29.6875|0|67.75|0|29.301249999999996|0
0|2021-11-16|36.708333333333336|0|25.291666666666668|0|65.04166666666667|0|29.57875|0
0|2021-11-17|38.3125|0|30.75|0|75.14583333333333|0|29.601041666666664|0
0|2021-11-18|44.87847222222222|0|36.236111111111114|0|73.39583333333333|0|29.428993055555555|0
0|2021-11-19|38.0|0|23.479166666666668|0|56.583333333333336|0|29.74229166666666|0
0|2021-11-20|35.36388888888889|0|23.48194444444444|0|64.8888888888889|0|29.8666111111111|0
0|2021-11-21|42.020833333333336|0|30.395833333333332|0|64.1875|0|29.580208333333342|0
0|2021-11-22|37.625|0|25.520833333333332|0|63.833333333333336|0|29.35479166666667|0
0|2021-11-23|31.333333333333332|0|19.166666666666668|0|62.5|0|29.53333333333333|0
0|2021-11-24|32.75|0|21.666666666666668|0|65.83333333333333|0|29.733333333333345|0
0|2021-11-25|37.645833333333336|0|28.0|0|69.16666666666667|0|29.436041666666664|0
0|2021-11-26|38.51388888888889|0|25.729166666666668|0|61.03472222222222|0|29.19118055555555|0
0|2021-11-27|32.86805555555556|0|17.916666666666668|0|55.15277777777778|0|29.358750000000004|0
0|2021-11-28|32.61944444444445|0|29.041666666666668|0|86.60416666666667|0|29.253631944444447|0
0|2021-11-29|35.125|0|23.958333333333332|0|64.79166666666667|0|29.378125|0
0|2021-11-30|33.78819444444444|0|28.034722222222218|0|79.80208333333333|0|29.375069444444446|0
0|2021-12-01|37.25|0|28.708333333333332|0|72.75|0|29.508333333333336|0
0|2021-12-02|45.99305555555555|0|37.42361111111111|0|72.99305555555556|0|29.149652777777774|0
0|2021-12-03|39.708333333333336|0|25.125|0|56.791666666666664|0|29.416666666666668|0
0|2021-12-04|37.541666666666664|0|25.708333333333332|0|64.54166666666667|0|29.532500000000002|0
0|2021-12-05|39.083333333333336|0|23.604166666666668|0|56.541666666666664|0|29.667083333333327|0
0|2021-12-06|46.020833333333336|0|35.0625|0|66.72916666666667|0|29.236666666666668|0
0|2021-12-07|33.125|0|19.0|0|56.458333333333336|0|29.56166666666667|0
0|2021-12-08|31.894444444444442|0|21.884722222222223|0|67.13333333333334|0|29.42630555555556|0
0|2021-12-09|33.083333333333336|0|21.208333333333332|0|62.375|0|29.57208333333334|0
0|2021-12-10|40.583333333333336|0|27.208333333333332|0|59.083333333333336|0|29.502499999999998|0
0|2021-12-11|48.322916666666664|0|39.489583333333336|0|72.58333333333333|0|29.13666666666666|0
0|2021-12-12|38.458333333333336|0|21.208333333333332|0|51.708333333333336|0|29.561666666666657|0
0|2021-12-13|37.541666666666664|0|22.125|0|58.208333333333336|0|29.69083333333333|0
0|2021-12-14|36.125|0|25.083333333333332|0|66.08333333333333|0|29.924999999999994|0
0|2021-12-15|37.81944444444445|0|29.604166666666668|0|73.25694444444444|0|29.865972222222226|0
0|2021-12-16|53.666666666666664|0|38.083333333333336|0|57.791666666666664|0|29.411249999999992|0
0|2021-12-17|45.5|0|25.0|0|45.666666666666664|0|29.549999999999997|0
0|2021-12-18|38.71527777777778|0|34.28125000000001|0|84.41666666666666|0|29.42595138888889|0
0|2021-12-19|32.72083333333333|0|20.875|0|62.19166666666666|0|29.596916666666672|0
0|2021-12-20|25.652777777777775|0|17.76388888888889|0|72.97222222222223|0|29.69090277777778|0
0|2021-12-21|28.083333333333332|0|21.166666666666668|0|76.125|0|29.43791666666667|0
0|2021-12-22|29.625|0|17.375|0|63.666666666666664|0|29.2175|0
0|2021-12-23|30.75|0|13.958333333333334|0|50.333333333333336|0|29.54875|0
0|2021-12-24|34.19583333333333|0|26.695833333333336|0|74.575|0|29.39558333333333|0
0|2021-12-25|40.5|0|35.9375|0|83.85416666666667|0|29.031041666666667|0
0|2021-12-26|40.833333333333336|0|29.270833333333332|0|64.1875|0|29.396874999999994|0
0|2021-12-27|32.897222222222226|0|26.79444444444444|0|78.425|0|29.395062500000005|0
0|2021-12-28|36.66319444444445|0|33.25694444444445|0|87.77083333333333|0|29.27836805555556|0
0|2021-12-29|40.43402777777778|0|37.01388888888889|0|87.69097222222221|0|29.280833333333344|0
0|2021-12-30|44.28373015873016|0|41.75595238095238|0|91.0342261904762|0|29.31368551587302|0
0|2021-12-31|47.84375|0|44.322916666666664|0|87.93402777777777|0|29.301527777777775|0
0|2022-01-01|50.73888888888889|0|47.90277777777778|0|89.79097222222224|0|29.149638888888887|0
0|2022-01-02|39.99652777777778|0|33.42013888888889|0|77.55902777777779|0|29.214201388888895|0
0|2022-01-03|24.270833333333332|0|11.458333333333334|0|58.541666666666664|0|29.628125|0
0|2022-01-04|26.0|0|13.625|0|60.333333333333336|0|29.724583333333328|0
0|2022-01-05|31.875|0|23.145833333333332|0|70.47916666666667|0|29.255416666666665|0
0|2022-01-06|29.01388888888889|0|14.833333333333334|0|56.81944444444445|0|29.324236111111116|0
0|2022-01-07|24.527777777777775|0|14.472222222222223|0|66.58333333333333|0|29.437708333333337|0
0|2022-01-08|21.0|0|7.916666666666667|0|58.375|0|29.91208333333333|0
0|2022-01-09|30.09166666666667|0|22.278472222222224|0|74.00069444444445|0|29.546798611111114|0
0|2022-01-10|23.849999999999998|0|7.108333333333333|0|49.28333333333333|0|29.597750000000005|0
0|2022-01-11|15.666666666666666|0|0.5|0|51.5|0|29.868333333333336|0
0|2022-01-12|25.75|0|11.375|0|55.041666666666664|0|29.52916666666667|0
0|2022-01-13|33.458333333333336|0|24.75|0|71.0|0|29.36833333333332|0
0|2022-01-14|29.5|0|19.631944444444443|0|67.58333333333333|0|29.416597222222222|0
0|2022-01-15|11.666666666666666|0|-5.583333333333333|0|46.916666666666664|0|29.76625|0
0|2022-01-16|12.590972222222222|0|3.670833333333333|0|68.80416666666666|0|29.57727083333333|0
0|2022-01-17|33.739583333333336|0|25.13611111111111|0|71.47847222222222|0|28.652979166666668|0
