|dates|Kaufman_Texas_UnitedStates.AveragePrecipitationTotal.data|Kaufman_Texas_UnitedStates.AveragePrecipitationTotal.missing|Kaufman_Texas_UnitedStates.AveragePrecipitation.data|Kaufman_Texas_UnitedStates.AveragePrecipitation.missing|Kaufman_Texas_UnitedStates.AverageWindDirection.data|Kaufman_Texas_UnitedStates.AverageWindDirection.missing|Kaufman_Texas_UnitedStates.AverageWindSpeed.data|Kaufman_Texas_UnitedStates.AverageWindSpeed.missing
0|2021-12-09|0.0|0|0.0|0|188.02083333333334|0|11.78125|0
0|2021-12-10|0.0|0|0.0|0|198.40277777777774|0|12.267361111111109|0
0|2021-12-11|0.0|0|0.0|0|214.58333333333334|0|9.208333333333334|0
0|2021-12-12|0.0|0|0.0|0|108.75|0|5.458333333333333|0
0|2021-12-13|0.0|0|0.00125|0|131.11111111111111|0|7.263888888888888|0
0|2021-12-14|0.0005555555555555556|0|0.0010416666666666667|0|149.7847222222222|0|7.596527777777777|0
0|2021-12-15|0.0002777777777777778|0|0.0|0|176.38888888888889|0|15.229166666666666|0
0|2021-12-16|0.0|0|0.0008333333333333334|0|121.59722222222223|0|8.493055555555555|0
0|2021-12-17|0.0004166666666666667|0|0.0|0|172.5|0|11.402777777777777|0
0|2021-12-18|0.0037500000000000003|0|0.010625|0|219.0625|0|12.975694444444445|0
0|2021-12-19|0.0|0|0.0|0|144.16666666666666|0|6.541666666666667|0
0|2021-12-20|0.0|0|0.0010416666666666667|0|64.09722222222223|0|3.6041666666666665|0
0|2021-12-21|0.0|0|0.0|0|68.04861111111111|0|2.69375|0
0|2021-12-22|0.0|0|0.0|0|127.91666666666667|0|7.333333333333333|0
0|2021-12-23|0.0|0|0.0|0|180.97222222222226|0|13.833333333333334|0
0|2021-12-24|0.0|0|0.0|0|190.20833333333334|0|18.25|0
0|2021-12-25|0.0|0|0.0|0|192.29166666666666|0|8.618055555555555|0
0|2021-12-26|0.0|0|0.0|0|172.52777777777774|0|11.565972222222221|0
0|2021-12-27|0.0|0|0.0|0|176.7361111111111|0|9.659722222222223|0
0|2021-12-28|0.0|0|0.0|0|161.11111111111111|0|11.041666666666666|0
0|2021-12-29|0.0|0|0.0|0|157.59027777777777|0|4.6618055555555555|0
0|2021-12-30|0.0|0|0.0|0|79.58333333333333|0|2.7916666666666665|0
0|2021-12-31|0.0|0|0.0|0|171.94444444444443|0|6.826388888888889|0
0|2022-01-01|0.0|0|0.00020833333333333335|0|242.3611111111111|0|11.6875|0
0|2022-01-02|0.0004166666666666667|0|0.0|0|297.7083333333333|0|12.395833333333334|0
0|2022-01-03|0.0|0|0.0|0|89.58333333333333|0|3.875|0
0|2022-01-04|0.0|0|0.0|0|176.66666666666666|0|10.083333333333334|0
0|2022-01-05|0.0|0|0.0|0|104.31944444444446|0|7.171527777777778|0
0|2022-01-06|0.0|0|0.0|0|320.8333333333333|0|10.291666666666666|0
0|2022-01-07|0.0|0|0.0|0|106.04166666666667|0|7.666666666666667|0
0|2022-01-08|0.0|0|0.0008333333333333334|0|159.79861111111111|0|8.872916666666667|0
0|2022-01-09|0.0002777777777777778|0|0.0|0|232.01388888888889|0|11.5625|0
0|2022-01-10|0.0|0|0.0|0|102.91666666666667|0|6.625|0
0|2022-01-11|0.0|0|0.0|0|121.66666666666667|0|4.625|0
0|2022-01-12|0.0|0|0.0|0|168.33333333333334|0|5.25|0
0|2022-01-13|0.0|0|0.0|0|139.16666666666666|0|3.0416666666666665|0
0|2022-01-14|0.0|0|0.0|0|106.66666666666667|0|7.083333333333333|0
0|2022-01-15|0.0|0|0.0|0|309.65277777777777|0|18.77777777777778|0
0|2022-01-16|0.0|0|0.0|0|273.75|0|7.541666666666667|0
0|2022-01-17|0.0|0|0.0|0|79.58333333333333|0|3.7083333333333335|0
