|dates|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Barranquitas_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Barranquitas_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Barranquitas_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-08|791.0|0|1180.0|0|0.0|0|0.0|100
0|2021-02-09|795.0|0|1184.0|0|0.0|0|0.0|100
0|2021-02-10|795.0|0|1185.0|0|0.0|0|0.0|100
0|2021-02-11|797.0|0|1186.0|0|0.0|0|0.0|100
0|2021-02-12|797.0|0|1187.0|0|0.0|0|0.0|100
0|2021-02-13|801.0|0|1190.0|0|0.0|0|0.0|100
0|2021-02-14|801.0|0|1192.0|0|0.0|0|0.0|100
0|2021-02-15|804.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-16|804.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-17|804.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-18|804.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-19|804.0|0|1193.0|0|0.0|0|0.0|100
0|2021-02-20|804.0|0|1199.0|0|0.0|0|0.0|100
0|2021-02-21|804.0|0|1203.0|0|0.0|0|0.0|100
0|2021-02-22|804.0|0|1206.0|0|0.0|0|0.0|100
0|2021-02-23|804.0|0|1210.0|0|0.0|0|0.0|100
0|2021-02-24|804.0|0|1210.0|0|0.0|0|0.0|100
0|2021-02-25|821.0|0|1210.0|0|0.0|0|0.0|100
0|2021-02-26|821.0|0|1213.0|0|0.0|0|0.0|100
0|2021-02-27|828.0|0|1217.0|0|0.0|0|0.0|100
0|2021-02-28|831.0|0|1220.0|0|0.0|0|0.0|100
0|2021-03-01|835.0|0|1224.0|0|0.0|0|0.0|100
0|2021-03-02|837.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-03|837.0|0|1225.0|0|0.0|0|0.0|100
0|2021-03-04|837.0|0|1226.0|0|0.0|0|0.0|100
0|2021-03-05|839.0|0|1228.0|0|0.0|0|0.0|100
0|2021-03-06|844.0|0|1233.0|0|0.0|0|0.0|100
0|2021-03-07|844.0|0|1240.0|0|0.0|0|0.0|100
0|2021-03-08|844.0|0|1252.0|0|0.0|0|0.0|100
0|2021-03-09|844.0|0|1257.0|0|0.0|0|0.0|100
0|2021-03-10|873.0|0|1260.0|0|0.0|0|0.0|100
0|2021-03-11|876.0|0|1264.0|0|0.0|0|0.0|100
0|2021-03-12|884.0|0|1269.0|0|0.0|0|0.0|100
0|2021-03-13|884.0|0|1281.0|0|0.0|0|0.0|100
0|2021-03-14|904.0|0|1291.0|0|0.0|0|0.0|100
0|2021-03-15|904.0|0|1297.0|0|0.0|0|0.0|100
0|2021-03-16|904.0|0|1303.0|0|0.0|0|0.0|100
0|2021-03-17|916.0|0|1305.0|0|0.0|0|0.0|100
0|2021-03-18|916.0|0|1312.0|0|0.0|0|0.0|100
0|2021-03-19|916.0|0|1319.0|0|0.0|0|0.0|100
0|2021-03-20|916.0|0|1326.0|0|0.0|0|0.0|100
0|2021-03-21|943.0|0|1333.0|0|0.0|0|0.0|100
0|2021-03-22|945.0|0|1333.0|0|0.0|0|0.0|100
0|2021-03-23|946.0|0|1335.0|0|0.0|0|0.0|100
0|2021-03-24|946.0|0|1335.0|0|0.0|0|0.0|100
0|2021-03-25|946.0|0|1336.0|0|0.0|0|0.0|100
0|2021-03-26|946.0|0|1337.0|0|0.0|0|0.0|100
0|2021-03-27|949.0|0|1338.0|0|0.0|0|0.0|100
0|2021-03-28|954.0|0|1341.0|0|0.0|0|0.0|100
0|2021-03-29|954.0|0|1344.0|0|0.0|0|0.0|100
0|2021-03-30|955.0|0|1344.0|0|0.0|0|0.0|100
0|2021-03-31|955.0|0|1345.0|0|0.0|0|0.0|100
0|2021-04-01|958.0|0|1346.0|0|0.0|0|0.0|100
0|2021-04-02|958.0|0|1350.0|0|0.0|0|0.0|100
0|2021-04-03|969.0|0|1355.0|0|0.0|0|0.0|100
0|2021-04-04|976.0|0|1362.0|0|0.0|0|0.0|100
0|2021-04-05|976.0|0|1366.0|0|0.0|0|0.0|100
0|2021-04-06|978.0|0|1367.0|0|0.0|0|0.0|100
0|2021-04-07|981.0|0|1369.0|0|0.0|0|0.0|100
0|2021-04-08|981.0|0|1375.0|0|0.0|0|0.0|100
0|2021-04-09|1006.0|0|1388.0|0|0.0|0|0.0|100
0|2021-04-10|1011.0|0|1398.0|0|0.0|0|0.0|100
0|2021-04-11|1020.0|0|1405.0|0|0.0|0|0.0|100
0|2021-04-12|1028.0|0|1413.0|0|0.0|0|0.0|100
0|2021-04-13|1037.0|0|1422.0|0|0.0|0|0.0|100
0|2021-04-14|1037.0|0|1429.0|0|0.0|0|0.0|100
0|2021-04-15|1060.0|0|1440.0|0|0.0|0|0.0|100
0|2021-04-16|1073.0|0|1449.0|0|0.0|0|0.0|100
0|2021-04-17|1079.0|0|1462.0|0|0.0|0|0.0|100
0|2021-04-18|1079.0|0|1468.0|0|0.0|0|0.0|100
0|2021-04-19|1099.0|0|1480.0|0|0.0|0|0.0|100
0|2021-04-20|1099.0|0|1488.0|0|0.0|0|0.0|100
0|2021-04-21|1108.0|0|1492.0|0|0.0|0|0.0|100
0|2021-04-22|1115.0|0|1497.0|0|0.0|0|0.0|100
0|2021-04-23|1122.0|0|1504.0|0|0.0|0|0.0|100
0|2021-04-24|1137.0|0|1511.0|0|0.0|0|0.0|100
0|2021-04-25|1141.0|0|1526.0|0|0.0|0|0.0|100
0|2021-04-26|1145.0|0|1530.0|0|0.0|0|0.0|100
0|2021-04-27|1147.0|0|1534.0|0|0.0|0|0.0|100
0|2021-04-28|1148.0|0|1536.0|0|0.0|0|0.0|100
0|2021-04-29|1160.0|0|1537.0|0|0.0|0|0.0|100
0|2021-04-30|1160.0|0|1549.0|0|0.0|0|0.0|100
0|2021-05-01|1170.0|0|1554.0|0|0.0|0|0.0|100
0|2021-05-02|1173.0|0|1559.0|0|0.0|0|0.0|100
0|2021-05-03|1176.0|0|1562.0|0|0.0|0|0.0|100
0|2021-05-04|1179.0|0|1565.0|0|0.0|0|0.0|100
0|2021-05-05|1179.0|0|1568.0|0|0.0|0|0.0|100
0|2021-05-06|1189.0|0|1568.0|0|0.0|0|0.0|100
0|2021-05-07|1189.0|0|1578.0|0|0.0|0|0.0|100
0|2021-05-08|1194.0|0|1581.0|0|0.0|0|0.0|100
0|2021-05-09|1197.0|0|1583.0|0|0.0|0|0.0|100
0|2021-05-10|1197.0|0|1586.0|0|0.0|0|0.0|100
0|2021-05-11|1198.0|0|1587.0|0|0.0|0|0.0|100
0|2021-05-12|1201.0|0|1587.0|0|0.0|0|0.0|100
0|2021-05-13|1201.0|0|1590.0|0|0.0|0|0.0|100
0|2021-05-14|1206.0|0|1592.0|0|0.0|0|0.0|100
0|2021-05-15|1207.0|0|1595.0|0|0.0|0|0.0|100
0|2021-05-16|1207.0|0|1596.0|0|0.0|0|0.0|100
0|2021-05-17|1207.0|0|1596.0|0|0.0|0|0.0|100
0|2021-05-18|1207.0|0|1598.0|0|0.0|0|0.0|100
0|2021-05-19|1209.0|0|1598.0|0|0.0|0|0.0|100
0|2021-05-20|1209.0|0|1598.0|0|0.0|0|0.0|100
0|2021-05-21|1210.0|0|1599.0|0|0.0|0|0.0|100
0|2021-05-22|1211.0|0|1599.0|0|0.0|0|0.0|100
0|2021-05-23|1213.0|0|1600.0|0|0.0|0|0.0|100
0|2021-05-24|1213.0|0|1602.0|0|0.0|0|0.0|100
0|2021-05-25|1213.0|0|1602.0|0|0.0|0|0.0|100
0|2021-05-26|1214.0|0|1602.0|0|0.0|0|0.0|100
0|2021-05-27|1215.0|0|1603.0|0|0.0|0|0.0|100
0|2021-05-28|1216.0|0|1604.0|0|0.0|0|0.0|100
0|2021-05-29|1216.0|0|1605.0|0|0.0|0|0.0|100
0|2021-05-30|1216.0|0|1605.0|0|0.0|0|0.0|100
0|2021-05-31|1217.0|0|1606.0|0|0.0|0|0.0|100
0|2021-06-01|1217.0|0|1606.0|0|0.0|0|0.0|100
0|2021-06-02|1217.0|0|1606.0|0|0.0|0|0.0|100
0|2021-06-03|1220.0|0|1606.0|0|0.0|0|0.0|100
0|2021-06-04|1220.0|0|1609.0|0|0.0|0|0.0|100
0|2021-06-05|1221.0|0|1609.0|0|0.0|0|0.0|100
0|2021-06-06|1222.0|0|1610.0|0|0.0|0|0.0|100
0|2021-06-07|1223.0|0|1611.0|0|0.0|0|0.0|100
0|2021-06-08|1223.0|0|1612.0|0|0.0|0|0.0|100
0|2021-06-09|1223.0|0|1612.0|0|0.0|0|0.0|100
0|2021-06-10|1223.0|0|1612.0|0|0.0|0|0.0|100
0|2021-06-11|1224.0|0|1612.0|0|0.0|0|0.0|100
0|2021-06-12|1224.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-13|1224.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-14|1224.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-15|1224.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-16|1224.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-17|1225.0|0|1613.0|0|0.0|0|0.0|100
0|2021-06-18|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-19|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-20|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-21|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-22|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-23|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-24|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-25|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-26|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-27|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-28|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-29|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-06-30|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-07-01|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-07-02|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-07-03|1225.0|0|1614.0|0|0.0|0|0.0|100
0|2021-07-04|1226.0|0|1614.0|0|0.0|0|0.0|100
0|2021-07-05|1226.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-06|1226.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-07|1226.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-08|1226.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-09|1226.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-10|1227.0|0|1615.0|0|0.0|0|0.0|100
0|2021-07-11|1227.0|0|1616.0|0|0.0|0|0.0|100
0|2021-07-12|1228.0|0|1616.0|0|0.0|0|0.0|100
0|2021-07-13|1228.0|0|1617.0|0|0.0|0|0.0|100
0|2021-07-14|1229.0|0|1617.0|0|0.0|0|0.0|100
0|2021-07-15|1229.0|0|1618.0|0|0.0|0|0.0|100
0|2021-07-16|1231.0|0|1618.0|0|0.0|0|0.0|100
0|2021-07-17|1231.0|0|1620.0|0|0.0|0|0.0|100
0|2021-07-18|1232.0|0|1620.0|0|0.0|0|0.0|100
0|2021-07-19|1234.0|0|1621.0|0|0.0|0|0.0|100
0|2021-07-20|1235.0|0|1623.0|0|0.0|0|0.0|100
0|2021-07-21|1237.0|0|1624.0|0|0.0|0|0.0|100
0|2021-07-22|1226.0|0|1626.0|0|0.0|0|0.0|100
0|2021-07-23|1226.0|0|1627.0|0|0.0|0|0.0|100
0|2021-07-24|1226.0|0|1628.0|0|0.0|0|0.0|100
0|2021-07-25|1242.0|0|1631.0|0|0.0|0|0.0|100
0|2021-07-26|1243.0|0|1631.0|0|0.0|0|0.0|100
0|2021-07-27|1243.0|0|1632.0|0|0.0|0|0.0|100
0|2021-07-28|1247.0|0|1634.0|0|0.0|0|0.0|100
0|2021-07-29|1252.0|0|1638.0|0|0.0|0|0.0|100
0|2021-07-30|1254.0|0|1643.0|0|0.0|0|0.0|100
0|2021-07-31|1263.0|0|1650.0|0|0.0|0|0.0|100
0|2021-08-01|1264.0|0|1652.0|0|0.0|0|0.0|100
0|2021-08-02|1265.0|0|1654.0|0|0.0|0|0.0|100
0|2021-08-03|1266.0|0|1654.0|0|0.0|0|0.0|100
0|2021-08-04|1273.0|0|1656.0|0|0.0|0|0.0|100
0|2021-08-05|1276.0|0|1665.0|0|0.0|0|0.0|100
0|2021-08-06|1278.0|0|1666.0|0|0.0|0|0.0|100
0|2021-08-07|1286.0|0|1671.0|0|0.0|0|0.0|100
0|2021-08-08|1289.0|0|1676.0|0|0.0|0|0.0|100
0|2021-08-09|1291.0|0|1679.0|0|0.0|0|0.0|100
0|2021-08-10|1292.0|0|1680.0|0|0.0|0|0.0|100
0|2021-08-11|1297.0|0|1684.0|0|0.0|0|0.0|100
0|2021-08-12|1302.0|0|1688.0|0|0.0|0|0.0|100
0|2021-08-13|1304.0|0|1693.0|0|0.0|0|0.0|100
0|2021-08-14|1306.0|0|1694.0|0|0.0|0|0.0|100
0|2021-08-15|1309.0|0|1697.0|0|0.0|0|0.0|100
0|2021-08-16|1313.0|0|1699.0|0|0.0|0|0.0|100
0|2021-08-17|1314.0|0|1703.0|0|0.0|0|0.0|100
0|2021-08-18|1317.0|0|1705.0|0|0.0|0|0.0|100
0|2021-08-19|1321.0|0|1708.0|0|0.0|0|0.0|100
0|2021-08-20|1324.0|0|1710.0|0|0.0|0|0.0|100
0|2021-08-21|1333.0|0|1719.0|0|0.0|0|0.0|100
0|2021-08-22|1338.0|0|1725.0|0|0.0|0|0.0|100
0|2021-08-23|1339.0|0|1728.0|0|0.0|0|0.0|100
0|2021-08-24|1339.0|0|1729.0|0|0.0|0|0.0|100
0|2021-08-25|1352.0|0|1733.0|0|0.0|0|0.0|100
0|2021-08-26|1358.0|0|1744.0|0|0.0|0|0.0|100
0|2021-08-27|1365.0|0|1750.0|0|0.0|0|0.0|100
0|2021-08-28|1371.0|0|1757.0|0|0.0|0|0.0|100
0|2021-08-29|1376.0|0|1761.0|0|0.0|0|0.0|100
0|2021-08-30|1379.0|0|1767.0|0|0.0|0|0.0|100
0|2021-08-31|1383.0|0|1769.0|0|0.0|0|0.0|100
0|2021-09-01|1383.0|0|1772.0|0|0.0|0|0.0|100
0|2021-09-02|1384.0|0|1773.0|0|0.0|0|0.0|100
0|2021-09-03|1391.0|0|1778.0|0|0.0|0|0.0|100
0|2021-09-04|1393.0|0|1781.0|0|0.0|0|0.0|100
0|2021-09-05|1396.0|0|1785.0|0|0.0|0|0.0|100
0|2021-09-06|1397.0|0|1786.0|0|0.0|0|0.0|100
0|2021-09-07|1398.0|0|1786.0|0|0.0|0|0.0|100
0|2021-09-08|1398.0|0|1787.0|0|0.0|0|0.0|100
0|2021-09-09|1401.0|0|1787.0|0|0.0|0|0.0|100
0|2021-09-10|1404.0|0|1792.0|0|0.0|0|0.0|100
0|2021-09-11|1408.0|0|1796.0|0|0.0|0|0.0|100
0|2021-09-12|1410.0|0|1798.0|0|0.0|0|0.0|100
0|2021-09-13|1413.0|0|1802.0|0|0.0|0|0.0|100
0|2021-09-14|1416.0|0|1802.0|0|0.0|0|0.0|100
0|2021-09-15|1423.0|0|1812.0|0|0.0|0|0.0|100
0|2021-09-16|1426.0|0|1813.0|0|0.0|0|0.0|100
0|2021-09-17|1426.0|0|1815.0|0|0.0|0|0.0|100
0|2021-09-18|1432.0|0|1817.0|0|0.0|0|0.0|100
0|2021-09-19|1436.0|0|1825.0|0|0.0|0|0.0|100
0|2021-09-20|1436.0|0|1825.0|0|0.0|0|0.0|100
0|2021-09-21|1437.0|0|1825.0|0|0.0|0|0.0|100
0|2021-09-22|1439.0|0|1828.0|0|0.0|0|0.0|100
0|2021-09-23|1439.0|0|1828.0|0|0.0|0|0.0|100
0|2021-09-24|1441.0|0|1829.0|0|0.0|0|0.0|100
0|2021-09-25|1441.0|0|1830.0|0|0.0|0|0.0|100
0|2021-09-26|1441.0|0|1830.0|0|0.0|0|0.0|100
0|2021-09-27|1441.0|0|1830.0|0|0.0|0|0.0|100
0|2021-09-28|1442.0|0|1830.0|0|0.0|0|0.0|100
0|2021-09-29|1443.0|0|1832.0|0|0.0|0|0.0|100
0|2021-09-30|1444.0|0|1833.0|0|0.0|0|0.0|100
0|2021-10-01|1444.0|0|1833.0|0|0.0|0|0.0|100
0|2021-10-02|1445.0|0|1834.0|0|0.0|0|0.0|100
0|2021-10-03|1446.0|0|1834.0|0|0.0|0|0.0|100
0|2021-10-04|1446.0|0|1835.0|0|0.0|0|0.0|100
0|2021-10-05|1447.0|0|1836.0|0|0.0|0|0.0|100
0|2021-10-06|1451.0|0|1837.0|0|0.0|0|0.0|100
0|2021-10-07|1453.0|0|1841.0|0|0.0|0|0.0|100
0|2021-10-08|1453.0|0|1843.0|0|0.0|0|0.0|100
0|2021-10-09|1454.0|0|1843.0|0|0.0|0|0.0|100
0|2021-10-10|1456.0|0|1843.0|0|0.0|0|0.0|100
0|2021-10-11|1457.0|0|1846.0|0|0.0|0|0.0|100
0|2021-10-12|1457.0|0|1846.0|0|0.0|0|0.0|100
0|2021-10-13|1458.0|0|1846.0|0|0.0|0|0.0|100
0|2021-10-14|1460.0|0|1848.0|0|0.0|0|0.0|100
0|2021-10-15|1462.0|0|1851.0|0|0.0|0|0.0|100
0|2021-10-16|1466.0|0|1852.0|0|0.0|0|0.0|100
0|2021-10-17|1473.0|0|1862.0|0|0.0|0|0.0|100
0|2021-10-18|1474.0|0|1863.0|0|0.0|0|0.0|100
0|2021-10-19|1475.0|0|1864.0|0|0.0|0|0.0|100
0|2021-10-20|1479.0|0|1867.0|0|0.0|0|0.0|100
0|2021-10-21|1480.0|0|1869.0|0|0.0|0|0.0|100
0|2021-10-22|1481.0|0|1869.0|0|0.0|0|0.0|100
0|2021-10-23|1482.0|0|1872.0|0|0.0|0|0.0|100
0|2021-10-24|1486.0|0|1874.0|0|0.0|0|0.0|100
0|2021-10-25|1488.0|0|1876.0|0|0.0|0|0.0|100
0|2021-10-26|1490.0|0|1880.0|0|0.0|0|0.0|100
0|2021-10-27|1500.0|0|1886.0|0|0.0|0|0.0|100
0|2021-10-28|1503.0|0|1891.0|0|0.0|0|0.0|100
0|2021-10-29|1503.0|0|1892.0|0|0.0|0|0.0|100
0|2021-10-30|1508.0|0|1897.0|0|0.0|0|0.0|100
0|2021-10-31|1512.0|0|1900.0|0|0.0|0|0.0|100
0|2021-11-01|1512.0|0|1901.0|0|0.0|0|0.0|100
0|2021-11-02|1517.0|0|1901.0|0|0.0|0|0.0|100
0|2021-11-03|1517.0|0|1906.0|0|0.0|0|0.0|100
0|2021-11-04|1519.0|0|1909.0|0|0.0|0|0.0|100
0|2021-11-05|1521.0|0|1910.0|0|0.0|0|0.0|100
0|2021-11-06|1523.0|0|1910.0|0|0.0|0|0.0|100
0|2021-11-07|1527.0|0|1915.0|0|0.0|0|0.0|100
0|2021-11-08|1527.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-09|1528.0|0|1916.0|0|0.0|0|0.0|100
0|2021-11-10|1534.0|0|1922.0|0|0.0|0|0.0|100
0|2021-11-11|1534.0|0|1923.0|0|0.0|0|0.0|100
0|2021-11-12|1539.0|0|1927.0|0|0.0|0|0.0|100
0|2021-11-13|1539.0|0|1928.0|0|0.0|0|0.0|100
0|2021-11-14|1540.0|0|1929.0|0|0.0|0|0.0|100
0|2021-11-15|1541.0|0|1930.0|0|0.0|0|0.0|100
0|2021-11-16|1543.0|0|1932.0|0|0.0|0|0.0|100
0|2021-11-17|1543.0|0|1932.0|0|0.0|0|0.0|100
0|2021-11-18|1543.0|0|1932.0|0|0.0|0|0.0|100
0|2021-11-19|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-20|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-21|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-22|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-23|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-24|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-25|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-26|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-27|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-28|1545.0|0|1934.0|0|0.0|0|0.0|100
0|2021-11-29|1547.0|0|1936.0|0|0.0|0|0.0|100
0|2021-11-30|1548.0|0|1937.0|0|0.0|0|0.0|100
0|2021-12-01|1549.0|0|1938.0|0|0.0|0|0.0|100
0|2021-12-02|1550.0|0|1939.0|0|0.0|0|0.0|100
0|2021-12-03|1550.0|0|1939.0|0|0.0|0|0.0|100
0|2021-12-04|1551.0|0|1940.0|0|0.0|0|0.0|100
0|2021-12-05|1553.0|0|1942.0|0|0.0|0|0.0|100
0|2021-12-06|1554.0|0|1943.0|0|0.0|0|0.0|100
0|2021-12-07|1555.0|0|1944.0|0|0.0|0|0.0|100
0|2021-12-08|1557.0|0|1946.0|0|0.0|0|0.0|100
0|2021-12-09|1559.0|0|1948.0|0|0.0|0|0.0|100
0|2021-12-10|1560.0|0|1949.0|0|0.0|0|0.0|100
0|2021-12-11|1560.0|0|1949.0|0|0.0|0|0.0|100
0|2021-12-12|1560.0|0|1949.0|0|0.0|0|0.0|100
0|2021-12-13|1560.0|0|1949.0|0|0.0|0|0.0|100
0|2021-12-14|1560.0|0|1951.0|0|0.0|0|0.0|100
0|2021-12-15|1565.0|0|1954.0|0|0.0|0|0.0|100
0|2021-12-16|1572.0|0|1961.0|0|0.0|0|0.0|100
0|2021-12-17|1585.0|0|1974.0|0|0.0|0|0.0|100
0|2021-12-18|1617.0|0|2006.0|0|0.0|0|0.0|100
0|2021-12-19|1634.0|0|2023.0|0|0.0|0|0.0|100
0|2021-12-20|1668.0|0|2057.0|0|0.0|0|0.0|100
0|2021-12-21|1672.0|0|2061.0|0|0.0|0|0.0|100
0|2021-12-22|1697.0|0|2086.0|0|0.0|0|0.0|100
0|2021-12-23|1752.0|0|2141.0|0|0.0|0|0.0|100
0|2021-12-24|1752.0|0|2141.0|0|0.0|0|0.0|100
0|2021-12-25|1898.0|0|2287.0|0|0.0|0|0.0|100
0|2021-12-26|1979.0|0|2368.0|0|0.0|0|0.0|100
0|2021-12-27|2004.0|0|2393.0|0|0.0|0|0.0|100
0|2021-12-28|2027.0|0|2416.0|0|0.0|0|0.0|100
0|2021-12-29|2085.0|0|2474.0|0|0.0|0|0.0|100
0|2021-12-30|2178.0|0|2567.0|0|0.0|0|0.0|100
0|2021-12-31|2314.0|0|2703.0|0|0.0|0|0.0|100
0|2022-01-01|2314.0|0|2703.0|0|0.0|0|0.0|100
0|2022-01-02|2314.0|0|2996.0|0|0.0|0|0.0|100
0|2022-01-03|2626.0|0|3015.0|0|0.0|0|0.0|100
0|2022-01-04|2642.0|0|3031.0|0|0.0|0|0.0|100
0|2022-01-05|2721.0|0|3110.0|0|0.0|0|0.0|100
0|2022-01-06|2856.0|0|3245.0|0|0.0|0|0.0|100
0|2022-01-07|2962.0|0|3351.0|0|0.0|0|0.0|100
0|2022-01-08|3035.0|0|3424.0|0|0.0|0|0.0|100
0|2022-01-09|3108.0|0|3497.0|0|0.0|0|0.0|100
0|2022-01-10|3185.0|0|3574.0|0|0.0|0|0.0|100
0|2022-01-11|3218.0|0|3607.0|0|0.0|0|0.0|100
0|2022-01-12|3282.0|0|3671.0|0|0.0|0|0.0|100
0|2022-01-13|3282.0|0|3775.0|0|0.0|0|0.0|100
0|2022-01-14|3468.0|0|3857.0|0|0.0|0|0.0|100
0|2022-01-15|3570.0|0|3959.0|0|0.0|0|0.0|100
0|2022-01-16|3631.0|0|4020.0|0|0.0|0|0.0|100
0|2022-01-17|3677.0|0|0.0|100|0.0|0|0.0|100
