|dates|Columbia_Oregon_UnitedStates.BLS_EmployedPopulation.data|Columbia_Oregon_UnitedStates.BLS_EmployedPopulation.missing|Columbia_Oregon_UnitedStates.BLS_UnemployedPopulation.data|Columbia_Oregon_UnitedStates.BLS_UnemployedPopulation.missing|Columbia_Oregon_UnitedStates.BLS_UnemploymentRate.data|Columbia_Oregon_UnitedStates.BLS_UnemploymentRate.missing|Columbia_Oregon_UnitedStates.BLS_LaborForcePopulation.data|Columbia_Oregon_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-11-06|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-07|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-08|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-09|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-10|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-11|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-12|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-13|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-14|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-15|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-16|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-17|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-18|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-19|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-20|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-21|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-22|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-23|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-24|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-25|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-26|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-27|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-28|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-29|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-11-30|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-01|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-02|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-03|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-04|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-05|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-06|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-07|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-08|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-09|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-10|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-11|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-12|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-13|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-14|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-15|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-16|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-17|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-18|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-19|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-20|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-21|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-22|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-23|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-24|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-25|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-26|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-27|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-28|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-29|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-30|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2021-12-31|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-01|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-02|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-03|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-04|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-05|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-06|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-07|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-08|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-09|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-10|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-11|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-12|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-13|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-14|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-15|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-16|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
0|2022-01-17|23273.0|0|1466.0|0|5.925866041472978|0|24739.0|0
