|dates|Taylor_Wisconsin_UnitedStates.AverageDailyTemperature.data|Taylor_Wisconsin_UnitedStates.AverageDailyTemperature.missing|Taylor_Wisconsin_UnitedStates.AverageDewPoint.data|Taylor_Wisconsin_UnitedStates.AverageDewPoint.missing|Taylor_Wisconsin_UnitedStates.AverageRelativeHumidity.data|Taylor_Wisconsin_UnitedStates.AverageRelativeHumidity.missing|Taylor_Wisconsin_UnitedStates.AverageSurfaceAirPressure.data|Taylor_Wisconsin_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-20|31.994791666666668|0|23.588541666666668|0|71.96354166666667|0|28.47588541666669|0
0|2021-11-21|26.041666666666668|0|17.90625|0|73.29166666666667|0|28.42937499999999|0
0|2021-11-22|19.625|0|7.739583333333333|0|62.15625|0|28.536145833333332|0
0|2021-11-23|29.479166666666668|0|17.364583333333332|0|63.166666666666664|0|28.35656249999998|0
0|2021-11-24|38.46875|0|29.395833333333332|0|70.5|0|28.222812500000007|0
0|2021-11-25|21.010416666666668|0|14.96875|0|78.02083333333333|0|28.60010416666665|0
0|2021-11-26|18.53125|0|6.838541666666667|0|61.942708333333336|0|28.486770833333356|0
0|2021-11-27|27.739583333333332|0|16.416666666666668|0|62.604166666666664|0|28.270520833333336|0
0|2021-11-28|26.859375|0|15.203125|0|62.130208333333336|0|28.419270833333332|0
0|2021-11-29|27.416666666666668|0|20.385416666666668|0|76.19791666666667|0|28.27822916666668|0
0|2021-11-30|29.989583333333332|0|21.65625|0|73.86458333333333|0|28.396041666666665|0
0|2021-12-01|34.916666666666664|0|32.385416666666664|0|91.21875|0|28.150937499999984|0
0|2021-12-02|36.395833333333336|0|28.666666666666668|0|74.1875|0|28.229635416666664|0
0|2021-12-03|31.177083333333332|0|30.46875|0|97.28125|0|28.472916666666716|0
0|2021-12-04|27.0|0|14.578125|0|60.098958333333336|0|28.61156250000003|0
0|2021-12-05|26.427083333333332|0|24.145833333333332|0|91.36458333333333|0|28.228229166666665|0
0|2021-12-06|12.286458333333334|0|4.890625|0|72.85416666666667|0|28.307187500000023|0
0|2021-12-07|3.8541666666666665|0|-0.8229166666666666|0|81.35416666666667|0|28.47812500000002|0
0|2021-12-08|8.84375|0|4.041666666666667|0|81.41666666666667|0|28.360104166666687|0
0|2021-12-09|23.973958333333332|0|19.375|0|83.23958333333333|0|28.13578124999999|0
0|2021-12-10|26.958333333333332|0|24.40625|0|90.55208333333333|0|28.217916666666657|0
0|2021-12-11|25.854166666666668|0|20.260416666666668|0|80.29166666666667|0|28.026354166666646|0
0|2021-12-12|24.552083333333332|0|17.760416666666668|0|76.05208333333333|0|28.266770833333325|0
0|2021-12-13|29.661458333333332|0|22.776041666666668|0|75.890625|0|28.515260416666635|0
0|2021-12-14|33.9375|0|29.989583333333332|0|85.65625|0|28.61291666666666|0
0|2021-12-15|43.770833333333336|0|43.697916666666664|0|99.75|0|28.056250000000002|0
0|2021-12-16|24.572916666666668|0|20.40625|0|84.21875|0|28.02729166666667|0
0|2021-12-17|12.197916666666666|0|6.734375|0|78.84895833333333|0|28.601822916666702|0
0|2021-12-18|18.697916666666668|0|14.770833333333334|0|84.53125|0|28.60531249999997|0
0|2021-12-19|16.78125|0|14.145833333333334|0|89.375|0|28.553958333333338|0
0|2021-12-20|20.770833333333332|0|14.0625|0|76.77083333333333|0|28.445520833333358|0
0|2021-12-21|12.083333333333334|0|6.083333333333333|0|76.9375|0|28.252187499999987|0
0|2021-12-22|6.604166666666667|0|1.0052083333333333|0|78.19791666666667|0|28.355625000000007|0
0|2021-12-23|21.489583333333332|0|17.552083333333332|0|85.38541666666667|0|28.15999999999998|0
0|2021-12-24|31.541666666666668|0|31.114583333333332|0|98.22916666666667|0|27.93312499999998|0
0|2021-12-25|26.166666666666668|0|13.510416666666666|0|59.8125|0|28.209062500000012|0
0|2021-12-26|21.59375|0|15.65625|0|78.47916666666667|0|28.44572916666668|0
0|2021-12-27|22.020833333333332|0|18.96875|0|88.54166666666667|0|28.08822916666665|0
0|2021-12-28|13.5625|0|10.520833333333334|0|87.90625|0|28.150208333333367|0
0|2021-12-29|9.364583333333334|0|5.21875|0|83.72916666666667|0|28.296666666666635|0
0|2021-12-30|14.885416666666666|0|11.09375|0|85.375|0|28.242083333333344|0
0|2021-12-31|20.822916666666668|0|19.260416666666668|0|93.65104166666667|0|28.18156250000003|0
0|2022-01-01|7.364583333333333|0|2.9583333333333335|0|83.11458333333333|0|28.372187499999956|0
0|2022-01-02|-0.3020833333333333|0|-5.744791666666667|0|78.23958333333333|0|28.56937499999997|0
0|2022-01-03|4.052083333333333|0|-1.8229166666666667|0|77.01041666666667|0|28.518854166666657|0
0|2022-01-04|17.375|0|14.0|0|87.19791666666667|0|28.141770833333336|0
0|2022-01-05|18.65625|0|16.09375|0|89.53125|0|28.00947916666669|0
0|2022-01-06|4.46875|0|-0.4166666666666667|0|80.36458333333333|0|28.466302083333357|0
0|2022-01-07|-1.8541666666666667|0|-8.302083333333334|0|74.71354166666667|0|28.571562499999988|0
0|2022-01-08|15.90625|0|10.322916666666666|0|79.09375|0|28.299375000000023|0
0|2022-01-09|2.4166666666666665|0|-5.822916666666667|0|68.98958333333333|0|28.64145833333335|0
0|2022-01-10|-7.807291666666667|0|-18.1875|0|61.598958333333336|0|28.825104166666645|0
0|2022-01-11|8.192708333333334|0|-0.14583333333333334|0|68.80208333333333|0|28.440416666666668|0
0|2022-01-12|24.895833333333332|0|23.135416666666668|0|93.1875|0|28.34437499999999|0
0|2022-01-13|25.385416666666668|0|22.760416666666668|0|90.04166666666667|0|28.389166666666654|0
0|2022-01-14|11.041666666666666|0|3.3541666666666665|0|71.97916666666667|0|28.68500000000002|0
0|2022-01-15|2.6979166666666665|0|-2.2291666666666665|0|80.546875|0|28.784635416666656|0
0|2022-01-16|12.067708333333334|0|8.984375|0|87.71875|0|28.26307291666669|0
0|2022-01-17|22.53125|0|17.197916666666668|0|79.94791666666667|0|28.221041666666704|0
