|dates|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Coamo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Coamo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Coamo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|630.0|0|931.0|0|0.0|0|0.0|100
0|2021-02-11|634.0|0|931.0|0|0.0|0|0.0|100
0|2021-02-12|634.0|0|931.0|0|0.0|0|0.0|100
0|2021-02-13|635.0|0|932.0|0|0.0|0|0.0|100
0|2021-02-14|635.0|0|933.0|0|0.0|0|0.0|100
0|2021-02-15|636.0|0|933.0|0|0.0|0|0.0|100
0|2021-02-16|636.0|0|936.0|0|0.0|0|0.0|100
0|2021-02-17|640.0|0|937.0|0|0.0|0|0.0|100
0|2021-02-18|640.0|0|937.0|0|0.0|0|0.0|100
0|2021-02-19|641.0|0|938.0|0|0.0|0|0.0|100
0|2021-02-20|641.0|0|938.0|0|0.0|0|0.0|100
0|2021-02-21|641.0|0|940.0|0|0.0|0|0.0|100
0|2021-02-22|641.0|0|940.0|0|0.0|0|0.0|100
0|2021-02-23|644.0|0|941.0|0|0.0|0|0.0|100
0|2021-02-24|644.0|0|941.0|0|0.0|0|0.0|100
0|2021-02-25|646.0|0|943.0|0|0.0|0|0.0|100
0|2021-02-26|646.0|0|943.0|0|0.0|0|0.0|100
0|2021-02-27|646.0|0|943.0|0|0.0|0|0.0|100
0|2021-02-28|646.0|0|949.0|0|0.0|0|0.0|100
0|2021-03-01|646.0|0|950.0|0|0.0|0|0.0|100
0|2021-03-02|646.0|0|950.0|0|0.0|0|0.0|100
0|2021-03-03|646.0|0|951.0|0|0.0|0|0.0|100
0|2021-03-04|646.0|0|953.0|0|0.0|0|0.0|100
0|2021-03-05|655.0|0|952.0|0|0.0|0|0.0|100
0|2021-03-06|655.0|0|955.0|0|0.0|0|0.0|100
0|2021-03-07|655.0|0|956.0|0|0.0|0|0.0|100
0|2021-03-08|658.0|0|956.0|0|0.0|0|0.0|100
0|2021-03-09|658.0|0|956.0|0|0.0|0|0.0|100
0|2021-03-10|658.0|0|957.0|0|0.0|0|0.0|100
0|2021-03-11|661.0|0|958.0|0|0.0|0|0.0|100
0|2021-03-12|663.0|0|959.0|0|0.0|0|0.0|100
0|2021-03-13|663.0|0|960.0|0|0.0|0|0.0|100
0|2021-03-14|663.0|0|960.0|0|0.0|0|0.0|100
0|2021-03-15|663.0|0|961.0|0|0.0|0|0.0|100
0|2021-03-16|663.0|0|962.0|0|0.0|0|0.0|100
0|2021-03-17|665.0|0|962.0|0|0.0|0|0.0|100
0|2021-03-18|665.0|0|964.0|0|0.0|0|0.0|100
0|2021-03-19|665.0|0|968.0|0|0.0|0|0.0|100
0|2021-03-20|676.0|0|972.0|0|0.0|0|0.0|100
0|2021-03-21|679.0|0|975.0|0|0.0|0|0.0|100
0|2021-03-22|679.0|0|976.0|0|0.0|0|0.0|100
0|2021-03-23|679.0|0|977.0|0|0.0|0|0.0|100
0|2021-03-24|679.0|0|978.0|0|0.0|0|0.0|100
0|2021-03-25|679.0|0|978.0|0|0.0|0|0.0|100
0|2021-03-26|690.0|0|983.0|0|0.0|0|0.0|100
0|2021-03-27|690.0|0|987.0|0|0.0|0|0.0|100
0|2021-03-28|692.0|0|988.0|0|0.0|0|0.0|100
0|2021-03-29|692.0|0|990.0|0|0.0|0|0.0|100
0|2021-03-30|692.0|0|990.0|0|0.0|0|0.0|100
0|2021-03-31|698.0|0|993.0|0|0.0|0|0.0|100
0|2021-04-01|698.0|0|997.0|0|0.0|0|0.0|100
0|2021-04-02|708.0|0|1002.0|0|0.0|0|0.0|100
0|2021-04-03|712.0|0|1007.0|0|0.0|0|0.0|100
0|2021-04-04|713.0|0|1010.0|0|0.0|0|0.0|100
0|2021-04-05|713.0|0|1010.0|0|0.0|0|0.0|100
0|2021-04-06|716.0|0|1012.0|0|0.0|0|0.0|100
0|2021-04-07|716.0|0|1013.0|0|0.0|0|0.0|100
0|2021-04-08|716.0|0|1018.0|0|0.0|0|0.0|100
0|2021-04-09|732.0|0|1026.0|0|0.0|0|0.0|100
0|2021-04-10|740.0|0|1033.0|0|0.0|0|0.0|100
0|2021-04-11|750.0|0|1042.0|0|0.0|0|0.0|100
0|2021-04-12|757.0|0|1051.0|0|0.0|0|0.0|100
0|2021-04-13|758.0|0|1055.0|0|0.0|0|0.0|100
0|2021-04-14|758.0|0|1056.0|0|0.0|0|0.0|100
0|2021-04-15|766.0|0|1060.0|0|0.0|0|0.0|100
0|2021-04-16|780.0|0|1063.0|0|0.0|0|0.0|100
0|2021-04-17|789.0|0|1077.0|0|0.0|0|0.0|100
0|2021-04-18|789.0|0|1086.0|0|0.0|0|0.0|100
0|2021-04-19|805.0|0|1095.0|0|0.0|0|0.0|100
0|2021-04-20|805.0|0|1102.0|0|0.0|0|0.0|100
0|2021-04-21|807.0|0|1102.0|0|0.0|0|0.0|100
0|2021-04-22|812.0|0|1104.0|0|0.0|0|0.0|100
0|2021-04-23|819.0|0|1109.0|0|0.0|0|0.0|100
0|2021-04-24|825.0|0|1116.0|0|0.0|0|0.0|100
0|2021-04-25|825.0|0|1122.0|0|0.0|0|0.0|100
0|2021-04-26|826.0|0|1122.0|0|0.0|0|0.0|100
0|2021-04-27|827.0|0|1123.0|0|0.0|0|0.0|100
0|2021-04-28|828.0|0|1124.0|0|0.0|0|0.0|100
0|2021-04-29|832.0|0|1125.0|0|0.0|0|0.0|100
0|2021-04-30|832.0|0|1129.0|0|0.0|0|0.0|100
0|2021-05-01|839.0|0|1133.0|0|0.0|0|0.0|100
0|2021-05-02|844.0|0|1136.0|0|0.0|0|0.0|100
0|2021-05-03|846.0|0|1141.0|0|0.0|0|0.0|100
0|2021-05-04|850.0|0|1143.0|0|0.0|0|0.0|100
0|2021-05-05|849.0|0|1147.0|0|0.0|0|0.0|100
0|2021-05-06|851.0|0|1146.0|0|0.0|0|0.0|100
0|2021-05-07|851.0|0|1148.0|0|0.0|0|0.0|100
0|2021-05-08|859.0|0|1154.0|0|0.0|0|0.0|100
0|2021-05-09|861.0|0|1156.0|0|0.0|0|0.0|100
0|2021-05-10|861.0|0|1158.0|0|0.0|0|0.0|100
0|2021-05-11|861.0|0|1158.0|0|0.0|0|0.0|100
0|2021-05-12|863.0|0|1158.0|0|0.0|0|0.0|100
0|2021-05-13|863.0|0|1160.0|0|0.0|0|0.0|100
0|2021-05-14|862.0|0|1159.0|0|0.0|0|0.0|100
0|2021-05-15|863.0|0|1159.0|0|0.0|0|0.0|100
0|2021-05-16|864.0|0|1160.0|0|0.0|0|0.0|100
0|2021-05-17|864.0|0|1161.0|0|0.0|0|0.0|100
0|2021-05-18|864.0|0|1161.0|0|0.0|0|0.0|100
0|2021-05-19|866.0|0|1162.0|0|0.0|0|0.0|100
0|2021-05-20|866.0|0|1163.0|0|0.0|0|0.0|100
0|2021-05-21|866.0|0|1163.0|0|0.0|0|0.0|100
0|2021-05-22|866.0|0|1163.0|0|0.0|0|0.0|100
0|2021-05-23|867.0|0|1163.0|0|0.0|0|0.0|100
0|2021-05-24|867.0|0|1164.0|0|0.0|0|0.0|100
0|2021-05-25|867.0|0|1164.0|0|0.0|0|0.0|100
0|2021-05-26|867.0|0|1164.0|0|0.0|0|0.0|100
0|2021-05-27|867.0|0|1164.0|0|0.0|0|0.0|100
0|2021-05-28|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-05-29|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-05-30|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-05-31|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-06-01|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-06-02|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-06-03|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-06-04|868.0|0|1165.0|0|0.0|0|0.0|100
0|2021-06-05|869.0|0|1166.0|0|0.0|0|0.0|100
0|2021-06-06|871.0|0|1166.0|0|0.0|0|0.0|100
0|2021-06-07|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-08|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-09|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-10|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-11|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-12|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-13|872.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-14|871.0|0|1169.0|0|0.0|0|0.0|100
0|2021-06-15|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-16|871.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-17|872.0|0|1168.0|0|0.0|0|0.0|100
0|2021-06-18|872.0|0|1169.0|0|0.0|0|0.0|100
0|2021-06-19|872.0|0|1169.0|0|0.0|0|0.0|100
0|2021-06-20|873.0|0|1170.0|0|0.0|0|0.0|100
0|2021-06-21|873.0|0|1170.0|0|0.0|0|0.0|100
0|2021-06-22|873.0|0|1170.0|0|0.0|0|0.0|100
0|2021-06-23|873.0|0|1170.0|0|0.0|0|0.0|100
0|2021-06-24|873.0|0|1170.0|0|0.0|0|0.0|100
0|2021-06-25|873.0|0|1171.0|0|0.0|0|0.0|100
0|2021-06-26|875.0|0|1171.0|0|0.0|0|0.0|100
0|2021-06-27|875.0|0|1172.0|0|0.0|0|0.0|100
0|2021-06-28|875.0|0|1172.0|0|0.0|0|0.0|100
0|2021-06-29|875.0|0|1172.0|0|0.0|0|0.0|100
0|2021-06-30|875.0|0|1172.0|0|0.0|0|0.0|100
0|2021-07-01|876.0|0|1172.0|0|0.0|0|0.0|100
0|2021-07-02|876.0|0|1173.0|0|0.0|0|0.0|100
0|2021-07-03|878.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-04|878.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-05|878.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-06|878.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-07|878.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-08|877.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-09|877.0|0|1174.0|0|0.0|0|0.0|100
0|2021-07-10|877.0|0|1174.0|0|0.0|0|0.0|100
0|2021-07-11|877.0|0|1174.0|0|0.0|0|0.0|100
0|2021-07-12|877.0|0|1174.0|0|0.0|0|0.0|100
0|2021-07-13|878.0|0|1174.0|0|0.0|0|0.0|100
0|2021-07-14|879.0|0|1175.0|0|0.0|0|0.0|100
0|2021-07-15|880.0|0|1176.0|0|0.0|0|0.0|100
0|2021-07-16|880.0|0|1177.0|0|0.0|0|0.0|100
0|2021-07-17|881.0|0|1177.0|0|0.0|0|0.0|100
0|2021-07-18|881.0|0|1178.0|0|0.0|0|0.0|100
0|2021-07-19|882.0|0|1178.0|0|0.0|0|0.0|100
0|2021-07-20|882.0|0|1179.0|0|0.0|0|0.0|100
0|2021-07-21|883.0|0|1179.0|0|0.0|0|0.0|100
0|2021-07-22|877.0|0|1180.0|0|0.0|0|0.0|100
0|2021-07-23|877.0|0|1182.0|0|0.0|0|0.0|100
0|2021-07-24|877.0|0|1183.0|0|0.0|0|0.0|100
0|2021-07-25|889.0|0|1185.0|0|0.0|0|0.0|100
0|2021-07-26|890.0|0|1187.0|0|0.0|0|0.0|100
0|2021-07-27|890.0|0|1187.0|0|0.0|0|0.0|100
0|2021-07-28|890.0|0|1187.0|0|0.0|0|0.0|100
0|2021-07-29|894.0|0|1187.0|0|0.0|0|0.0|100
0|2021-07-30|900.0|0|1197.0|0|0.0|0|0.0|100
0|2021-07-31|911.0|0|1202.0|0|0.0|0|0.0|100
0|2021-08-01|911.0|0|1208.0|0|0.0|0|0.0|100
0|2021-08-02|911.0|0|1208.0|0|0.0|0|0.0|100
0|2021-08-03|911.0|0|1208.0|0|0.0|0|0.0|100
0|2021-08-04|917.0|0|1212.0|0|0.0|0|0.0|100
0|2021-08-05|917.0|0|1214.0|0|0.0|0|0.0|100
0|2021-08-06|921.0|0|1218.0|0|0.0|0|0.0|100
0|2021-08-07|925.0|0|1219.0|0|0.0|0|0.0|100
0|2021-08-08|928.0|0|1223.0|0|0.0|0|0.0|100
0|2021-08-09|929.0|0|1226.0|0|0.0|0|0.0|100
0|2021-08-10|930.0|0|1226.0|0|0.0|0|0.0|100
0|2021-08-11|931.0|0|1227.0|0|0.0|0|0.0|100
0|2021-08-12|936.0|0|1229.0|0|0.0|0|0.0|100
0|2021-08-13|938.0|0|1234.0|0|0.0|0|0.0|100
0|2021-08-14|952.0|0|1239.0|0|0.0|0|0.0|100
0|2021-08-15|954.0|0|1251.0|0|0.0|0|0.0|100
0|2021-08-16|963.0|0|1253.0|0|0.0|0|0.0|100
0|2021-08-17|965.0|0|1263.0|0|0.0|0|0.0|100
0|2021-08-18|968.0|0|1265.0|0|0.0|0|0.0|100
0|2021-08-19|970.0|0|1265.0|0|0.0|0|0.0|100
0|2021-08-20|980.0|0|1268.0|0|0.0|0|0.0|100
0|2021-08-21|987.0|0|1278.0|0|0.0|0|0.0|100
0|2021-08-22|988.0|0|1285.0|0|0.0|0|0.0|100
0|2021-08-23|991.0|0|1287.0|0|0.0|0|0.0|100
0|2021-08-24|998.0|0|1288.0|0|0.0|0|0.0|100
0|2021-08-25|1003.0|0|1298.0|0|0.0|0|0.0|100
0|2021-08-26|1007.0|0|1303.0|0|0.0|0|0.0|100
0|2021-08-27|1011.0|0|1307.0|0|0.0|0|0.0|100
0|2021-08-28|1013.0|0|1309.0|0|0.0|0|0.0|100
0|2021-08-29|1016.0|0|1313.0|0|0.0|0|0.0|100
0|2021-08-30|1017.0|0|1313.0|0|0.0|0|0.0|100
0|2021-08-31|1025.0|0|1315.0|0|0.0|0|0.0|100
0|2021-09-01|1032.0|0|1326.0|0|0.0|0|0.0|100
0|2021-09-02|1034.0|0|1331.0|0|0.0|0|0.0|100
0|2021-09-03|1044.0|0|1339.0|0|0.0|0|0.0|100
0|2021-09-04|1051.0|0|1344.0|0|0.0|0|0.0|100
0|2021-09-05|1063.0|0|1356.0|0|0.0|0|0.0|100
0|2021-09-06|1064.0|0|1360.0|0|0.0|0|0.0|100
0|2021-09-07|1068.0|0|1362.0|0|0.0|0|0.0|100
0|2021-09-08|1070.0|0|1367.0|0|0.0|0|0.0|100
0|2021-09-09|1075.0|0|1369.0|0|0.0|0|0.0|100
0|2021-09-10|1079.0|0|1375.0|0|0.0|0|0.0|100
0|2021-09-11|1087.0|0|1376.0|0|0.0|0|0.0|100
0|2021-09-12|1088.0|0|1385.0|0|0.0|0|0.0|100
0|2021-09-13|1091.0|0|1387.0|0|0.0|0|0.0|100
0|2021-09-14|1091.0|0|1388.0|0|0.0|0|0.0|100
0|2021-09-15|1091.0|0|1388.0|0|0.0|0|0.0|100
0|2021-09-16|1093.0|0|1389.0|0|0.0|0|0.0|100
0|2021-09-17|1093.0|0|1390.0|0|0.0|0|0.0|100
0|2021-09-18|1095.0|0|1392.0|0|0.0|0|0.0|100
0|2021-09-19|1098.0|0|1395.0|0|0.0|0|0.0|100
0|2021-09-20|1099.0|0|1396.0|0|0.0|0|0.0|100
0|2021-09-21|1100.0|0|1396.0|0|0.0|0|0.0|100
0|2021-09-22|1100.0|0|1397.0|0|0.0|0|0.0|100
0|2021-09-23|1100.0|0|1397.0|0|0.0|0|0.0|100
0|2021-09-24|1101.0|0|1397.0|0|0.0|0|0.0|100
0|2021-09-25|1103.0|0|1399.0|0|0.0|0|0.0|100
0|2021-09-26|1103.0|0|1400.0|0|0.0|0|0.0|100
0|2021-09-27|1103.0|0|1400.0|0|0.0|0|0.0|100
0|2021-09-28|1104.0|0|1400.0|0|0.0|0|0.0|100
0|2021-09-29|1104.0|0|1401.0|0|0.0|0|0.0|100
0|2021-09-30|1104.0|0|1401.0|0|0.0|0|0.0|100
0|2021-10-01|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-02|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-03|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-04|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-05|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-06|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-07|1106.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-08|1107.0|0|1403.0|0|0.0|0|0.0|100
0|2021-10-09|1108.0|0|1405.0|0|0.0|0|0.0|100
0|2021-10-10|1108.0|0|1405.0|0|0.0|0|0.0|100
0|2021-10-11|1108.0|0|1405.0|0|0.0|0|0.0|100
0|2021-10-12|1108.0|0|1405.0|0|0.0|0|0.0|100
0|2021-10-13|1110.0|0|1406.0|0|0.0|0|0.0|100
0|2021-10-14|1112.0|0|1408.0|0|0.0|0|0.0|100
0|2021-10-15|1112.0|0|1409.0|0|0.0|0|0.0|100
0|2021-10-16|1113.0|0|1410.0|0|0.0|0|0.0|100
0|2021-10-17|1114.0|0|1411.0|0|0.0|0|0.0|100
0|2021-10-18|1114.0|0|1411.0|0|0.0|0|0.0|100
0|2021-10-19|1114.0|0|1411.0|0|0.0|0|0.0|100
0|2021-10-20|1117.0|0|1412.0|0|0.0|0|0.0|100
0|2021-10-21|1118.0|0|1414.0|0|0.0|0|0.0|100
0|2021-10-22|1119.0|0|1415.0|0|0.0|0|0.0|100
0|2021-10-23|1119.0|0|1416.0|0|0.0|0|0.0|100
0|2021-10-24|1120.0|0|1416.0|0|0.0|0|0.0|100
0|2021-10-25|1120.0|0|1417.0|0|0.0|0|0.0|100
0|2021-10-26|1120.0|0|1417.0|0|0.0|0|0.0|100
0|2021-10-27|1121.0|0|1418.0|0|0.0|0|0.0|100
0|2021-10-28|1122.0|0|1418.0|0|0.0|0|0.0|100
0|2021-10-29|1122.0|0|1419.0|0|0.0|0|0.0|100
0|2021-10-30|1122.0|0|1419.0|0|0.0|0|0.0|100
0|2021-10-31|1122.0|0|1419.0|0|0.0|0|0.0|100
0|2021-11-01|1122.0|0|1419.0|0|0.0|0|0.0|100
0|2021-11-02|1125.0|0|1420.0|0|0.0|0|0.0|100
0|2021-11-03|1125.0|0|1422.0|0|0.0|0|0.0|100
0|2021-11-04|1126.0|0|1422.0|0|0.0|0|0.0|100
0|2021-11-05|1126.0|0|1423.0|0|0.0|0|0.0|100
0|2021-11-06|1126.0|0|1423.0|0|0.0|0|0.0|100
0|2021-11-07|1128.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-08|1128.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-09|1128.0|0|1425.0|0|0.0|0|0.0|100
0|2021-11-10|1128.0|0|1427.0|0|0.0|0|0.0|100
0|2021-11-11|1130.0|0|1427.0|0|0.0|0|0.0|100
0|2021-11-12|1130.0|0|1427.0|0|0.0|0|0.0|100
0|2021-11-13|1130.0|0|1427.0|0|0.0|0|0.0|100
0|2021-11-14|1131.0|0|1428.0|0|0.0|0|0.0|100
0|2021-11-15|1132.0|0|1429.0|0|0.0|0|0.0|100
0|2021-11-16|1132.0|0|1429.0|0|0.0|0|0.0|100
0|2021-11-17|1133.0|0|1430.0|0|0.0|0|0.0|100
0|2021-11-18|1135.0|0|1432.0|0|0.0|0|0.0|100
0|2021-11-19|1139.0|0|1436.0|0|0.0|0|0.0|100
0|2021-11-20|1139.0|0|1436.0|0|0.0|0|0.0|100
0|2021-11-21|1141.0|0|1438.0|0|0.0|0|0.0|100
0|2021-11-22|1141.0|0|1438.0|0|0.0|0|0.0|100
0|2021-11-23|1142.0|0|1439.0|0|0.0|0|0.0|100
0|2021-11-24|1145.0|0|1442.0|0|0.0|0|0.0|100
0|2021-11-25|1145.0|0|1442.0|0|0.0|0|0.0|100
0|2021-11-26|1148.0|0|1445.0|0|0.0|0|0.0|100
0|2021-11-27|1148.0|0|1445.0|0|0.0|0|0.0|100
0|2021-11-28|1148.0|0|1445.0|0|0.0|0|0.0|100
0|2021-11-29|1149.0|0|1446.0|0|0.0|0|0.0|100
0|2021-11-30|1149.0|0|1446.0|0|0.0|0|0.0|100
0|2021-12-01|1153.0|0|1450.0|0|0.0|0|0.0|100
0|2021-12-02|1154.0|0|1451.0|0|0.0|0|0.0|100
0|2021-12-03|1155.0|0|1452.0|0|0.0|0|0.0|100
0|2021-12-04|1155.0|0|1453.0|0|0.0|0|0.0|100
0|2021-12-05|1156.0|0|1453.0|0|0.0|0|0.0|100
0|2021-12-06|1156.0|0|1453.0|0|0.0|0|0.0|100
0|2021-12-07|1156.0|0|1453.0|0|0.0|0|0.0|100
0|2021-12-08|1157.0|0|1454.0|0|0.0|0|0.0|100
0|2021-12-09|1157.0|0|1454.0|0|0.0|0|0.0|100
0|2021-12-10|1157.0|0|1454.0|0|0.0|0|0.0|100
0|2021-12-11|1157.0|0|1454.0|0|0.0|0|0.0|100
0|2021-12-12|1159.0|0|1456.0|0|0.0|0|0.0|100
0|2021-12-13|1159.0|0|1456.0|0|0.0|0|0.0|100
0|2021-12-14|1159.0|0|1459.0|0|0.0|0|0.0|100
0|2021-12-15|1162.0|0|1459.0|0|0.0|0|0.0|100
0|2021-12-16|1168.0|0|1465.0|0|0.0|0|0.0|100
0|2021-12-17|1175.0|0|1472.0|0|0.0|0|0.0|100
0|2021-12-18|1189.0|0|1486.0|0|0.0|0|0.0|100
0|2021-12-19|1218.0|0|1515.0|0|0.0|0|0.0|100
0|2021-12-20|1247.0|0|1544.0|0|0.0|0|0.0|100
0|2021-12-21|1251.0|0|1548.0|0|0.0|0|0.0|100
0|2021-12-22|1286.0|0|1583.0|0|0.0|0|0.0|100
0|2021-12-23|1315.0|0|1612.0|0|0.0|0|0.0|100
0|2021-12-24|1315.0|0|1612.0|0|0.0|0|0.0|100
0|2021-12-25|1436.0|0|1733.0|0|0.0|0|0.0|100
0|2021-12-26|1510.0|0|1807.0|0|0.0|0|0.0|100
0|2021-12-27|1536.0|0|1833.0|0|0.0|0|0.0|100
0|2021-12-28|1555.0|0|1852.0|0|0.0|0|0.0|100
0|2021-12-29|1598.0|0|1895.0|0|0.0|0|0.0|100
0|2021-12-30|1726.0|0|2023.0|0|0.0|0|0.0|100
0|2021-12-31|1880.0|0|2177.0|0|0.0|0|0.0|100
0|2022-01-01|1880.0|0|2177.0|0|0.0|0|0.0|100
0|2022-01-02|1880.0|0|2455.0|0|0.0|0|0.0|100
0|2022-01-03|2206.0|0|2503.0|0|0.0|0|0.0|100
0|2022-01-04|2239.0|0|2536.0|0|0.0|0|0.0|100
0|2022-01-05|2312.0|0|2609.0|0|0.0|0|0.0|100
0|2022-01-06|2459.0|0|2756.0|0|0.0|0|0.0|100
0|2022-01-07|2714.0|0|3011.0|0|0.0|0|0.0|100
0|2022-01-08|2755.0|0|3052.0|0|0.0|0|0.0|100
0|2022-01-09|2831.0|0|3128.0|0|0.0|0|0.0|100
0|2022-01-10|2928.0|0|3225.0|0|0.0|0|0.0|100
0|2022-01-11|2965.0|0|3262.0|0|0.0|0|0.0|100
0|2022-01-12|3016.0|0|3313.0|0|0.0|0|0.0|100
0|2022-01-13|3016.0|0|3419.0|0|0.0|0|0.0|100
0|2022-01-14|3267.0|0|3564.0|0|0.0|0|0.0|100
0|2022-01-15|3357.0|0|3654.0|0|0.0|0|0.0|100
0|2022-01-16|3414.0|0|3711.0|0|0.0|0|0.0|100
0|2022-01-17|3454.0|0|0.0|100|0.0|0|0.0|100
