|dates|Etowah_Alabama_UnitedStates.BLS_EmployedPopulation.data|Etowah_Alabama_UnitedStates.BLS_EmployedPopulation.missing|Etowah_Alabama_UnitedStates.BLS_UnemployedPopulation.data|Etowah_Alabama_UnitedStates.BLS_UnemployedPopulation.missing|Etowah_Alabama_UnitedStates.BLS_UnemploymentRate.data|Etowah_Alabama_UnitedStates.BLS_UnemploymentRate.missing|Etowah_Alabama_UnitedStates.BLS_LaborForcePopulation.data|Etowah_Alabama_UnitedStates.BLS_LaborForcePopulation.missing
0|2022-01-04|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-05|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-06|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-07|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-08|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-09|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-10|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-11|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-12|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-13|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-14|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-15|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-16|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
0|2022-01-17|38262.0|0|1349.0|0|3.4056196511070156|0|39611.0|0
