|dates|Monroe_Illinois_UnitedStates.BLS_EmployedPopulation.data|Monroe_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Monroe_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Monroe_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Monroe_Illinois_UnitedStates.BLS_UnemploymentRate.data|Monroe_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Monroe_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Monroe_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-29|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2021-12-30|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2021-12-31|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-01|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-02|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-03|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-04|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-05|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-06|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-07|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-08|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-09|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-10|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-11|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-12|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-13|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-14|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-15|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-16|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
0|2022-01-17|17486.0|0|486.0|0|2.70420654351213|0|17972.0|0
