|dates|Marion_Iowa_UnitedStates.JHU_ConfirmedCases.data|Marion_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Marion_Iowa_UnitedStates.NYT_ConfirmedCases.data|Marion_Iowa_UnitedStates.NYT_ConfirmedCases.missing|Marion_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Marion_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Marion_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Marion_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-11|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-12|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-13|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-14|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-15|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-16|5369.0|0|5388.0|0|95.0|0|0.0|100
0|2021-11-17|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-18|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-19|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-20|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-21|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-22|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-23|5481.0|0|5502.0|0|97.0|0|0.0|100
0|2021-11-24|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-25|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-26|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-27|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-28|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-29|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-11-30|5578.0|0|5599.0|0|97.0|0|0.0|100
0|2021-12-01|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-02|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-03|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-04|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-05|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-06|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-07|5676.0|0|5693.0|0|97.0|0|0.0|100
0|2021-12-08|5774.0|0|5784.0|0|97.0|0|0.0|100
0|2021-12-09|5774.0|0|5784.0|0|97.0|0|0.0|100
0|2021-12-10|5818.0|0|5784.0|0|100.0|0|0.0|100
0|2021-12-11|5818.0|0|5784.0|0|100.0|0|0.0|100
0|2021-12-12|5818.0|0|5784.0|0|100.0|0|0.0|100
0|2021-12-13|5818.0|0|5784.0|0|100.0|0|0.0|100
0|2021-12-14|5818.0|0|5784.0|0|100.0|0|0.0|100
0|2021-12-15|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-16|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-17|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-18|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-19|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-20|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-21|5874.0|0|5874.0|0|102.0|0|0.0|100
0|2021-12-22|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-23|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-24|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-25|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-26|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-27|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-28|5963.0|0|5981.0|0|102.0|0|0.0|100
0|2021-12-29|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2021-12-30|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2021-12-31|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2022-01-01|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2022-01-02|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2022-01-03|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2022-01-04|6067.0|0|6090.0|0|103.0|0|0.0|100
0|2022-01-05|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-06|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-07|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-08|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-09|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-10|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-11|6220.0|0|6256.0|0|106.0|0|0.0|100
0|2022-01-12|6433.0|0|6479.0|0|108.0|0|0.0|100
0|2022-01-13|6433.0|0|6479.0|0|108.0|0|0.0|100
0|2022-01-14|6433.0|0|6479.0|0|108.0|0|0.0|100
0|2022-01-15|6433.0|0|6479.0|0|108.0|0|0.0|100
0|2022-01-16|6433.0|0|6479.0|0|108.0|0|0.0|100
0|2022-01-17|6433.0|0|0.0|100|108.0|0|0.0|100
