|dates|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Hormigueros_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Hormigueros_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Hormigueros_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-09|283.0|0|399.0|0|0.0|0|0.0|100
0|2021-02-10|289.0|0|400.0|0|0.0|0|0.0|100
0|2021-02-11|289.0|0|400.0|0|0.0|0|0.0|100
0|2021-02-12|289.0|0|400.0|0|0.0|0|0.0|100
0|2021-02-13|289.0|0|401.0|0|0.0|0|0.0|100
0|2021-02-14|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-15|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-16|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-17|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-18|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-19|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-20|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-21|295.0|0|406.0|0|0.0|0|0.0|100
0|2021-02-22|295.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-23|298.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-24|298.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-25|298.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-26|298.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-27|298.0|0|409.0|0|0.0|0|0.0|100
0|2021-02-28|300.0|0|411.0|0|0.0|0|0.0|100
0|2021-03-01|300.0|0|412.0|0|0.0|0|0.0|100
0|2021-03-02|302.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-03|302.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-04|302.0|0|413.0|0|0.0|0|0.0|100
0|2021-03-05|302.0|0|414.0|0|0.0|0|0.0|100
0|2021-03-06|302.0|0|414.0|0|0.0|0|0.0|100
0|2021-03-07|302.0|0|417.0|0|0.0|0|0.0|100
0|2021-03-08|303.0|0|419.0|0|0.0|0|0.0|100
0|2021-03-09|303.0|0|419.0|0|0.0|0|0.0|100
0|2021-03-10|309.0|0|420.0|0|0.0|0|0.0|100
0|2021-03-11|312.0|0|422.0|0|0.0|0|0.0|100
0|2021-03-12|312.0|0|423.0|0|0.0|0|0.0|100
0|2021-03-13|313.0|0|424.0|0|0.0|0|0.0|100
0|2021-03-14|313.0|0|424.0|0|0.0|0|0.0|100
0|2021-03-15|313.0|0|424.0|0|0.0|0|0.0|100
0|2021-03-16|313.0|0|424.0|0|0.0|0|0.0|100
0|2021-03-17|314.0|0|425.0|0|0.0|0|0.0|100
0|2021-03-18|314.0|0|427.0|0|0.0|0|0.0|100
0|2021-03-19|314.0|0|428.0|0|0.0|0|0.0|100
0|2021-03-20|314.0|0|428.0|0|0.0|0|0.0|100
0|2021-03-21|314.0|0|429.0|0|0.0|0|0.0|100
0|2021-03-22|314.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-23|314.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-24|314.0|0|430.0|0|0.0|0|0.0|100
0|2021-03-25|314.0|0|431.0|0|0.0|0|0.0|100
0|2021-03-26|314.0|0|431.0|0|0.0|0|0.0|100
0|2021-03-27|314.0|0|431.0|0|0.0|0|0.0|100
0|2021-03-28|314.0|0|432.0|0|0.0|0|0.0|100
0|2021-03-29|314.0|0|433.0|0|0.0|0|0.0|100
0|2021-03-30|322.0|0|433.0|0|0.0|0|0.0|100
0|2021-03-31|322.0|0|433.0|0|0.0|0|0.0|100
0|2021-04-01|325.0|0|435.0|0|0.0|0|0.0|100
0|2021-04-02|326.0|0|437.0|0|0.0|0|0.0|100
0|2021-04-03|327.0|0|438.0|0|0.0|0|0.0|100
0|2021-04-04|328.0|0|439.0|0|0.0|0|0.0|100
0|2021-04-05|328.0|0|439.0|0|0.0|0|0.0|100
0|2021-04-06|328.0|0|439.0|0|0.0|0|0.0|100
0|2021-04-07|330.0|0|440.0|0|0.0|0|0.0|100
0|2021-04-08|330.0|0|441.0|0|0.0|0|0.0|100
0|2021-04-09|336.0|0|444.0|0|0.0|0|0.0|100
0|2021-04-10|339.0|0|449.0|0|0.0|0|0.0|100
0|2021-04-11|342.0|0|452.0|0|0.0|0|0.0|100
0|2021-04-12|345.0|0|455.0|0|0.0|0|0.0|100
0|2021-04-13|346.0|0|457.0|0|0.0|0|0.0|100
0|2021-04-14|346.0|0|458.0|0|0.0|0|0.0|100
0|2021-04-15|350.0|0|460.0|0|0.0|0|0.0|100
0|2021-04-16|352.0|0|461.0|0|0.0|0|0.0|100
0|2021-04-17|358.0|0|463.0|0|0.0|0|0.0|100
0|2021-04-18|360.0|0|469.0|0|0.0|0|0.0|100
0|2021-04-19|362.0|0|471.0|0|0.0|0|0.0|100
0|2021-04-20|362.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-21|362.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-22|367.0|0|473.0|0|0.0|0|0.0|100
0|2021-04-23|369.0|0|478.0|0|0.0|0|0.0|100
0|2021-04-24|372.0|0|480.0|0|0.0|0|0.0|100
0|2021-04-25|372.0|0|483.0|0|0.0|0|0.0|100
0|2021-04-26|375.0|0|483.0|0|0.0|0|0.0|100
0|2021-04-27|375.0|0|486.0|0|0.0|0|0.0|100
0|2021-04-28|375.0|0|486.0|0|0.0|0|0.0|100
0|2021-04-29|377.0|0|486.0|0|0.0|0|0.0|100
0|2021-04-30|377.0|0|488.0|0|0.0|0|0.0|100
0|2021-05-01|379.0|0|489.0|0|0.0|0|0.0|100
0|2021-05-02|379.0|0|490.0|0|0.0|0|0.0|100
0|2021-05-03|382.0|0|490.0|0|0.0|0|0.0|100
0|2021-05-04|382.0|0|493.0|0|0.0|0|0.0|100
0|2021-05-05|382.0|0|493.0|0|0.0|0|0.0|100
0|2021-05-06|382.0|0|493.0|0|0.0|0|0.0|100
0|2021-05-07|382.0|0|495.0|0|0.0|0|0.0|100
0|2021-05-08|389.0|0|500.0|0|0.0|0|0.0|100
0|2021-05-09|390.0|0|500.0|0|0.0|0|0.0|100
0|2021-05-10|390.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-11|390.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-12|390.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-13|390.0|0|501.0|0|0.0|0|0.0|100
0|2021-05-14|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-15|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-16|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-17|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-18|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-19|391.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-20|393.0|0|502.0|0|0.0|0|0.0|100
0|2021-05-21|394.0|0|504.0|0|0.0|0|0.0|100
0|2021-05-22|394.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-23|395.0|0|505.0|0|0.0|0|0.0|100
0|2021-05-24|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-25|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-26|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-27|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-28|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-29|395.0|0|506.0|0|0.0|0|0.0|100
0|2021-05-30|396.0|0|507.0|0|0.0|0|0.0|100
0|2021-05-31|397.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-01|397.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-02|397.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-03|397.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-04|397.0|0|508.0|0|0.0|0|0.0|100
0|2021-06-05|398.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-06|398.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-07|398.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-08|398.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-09|398.0|0|509.0|0|0.0|0|0.0|100
0|2021-06-10|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-11|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-12|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-13|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-14|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-15|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-16|399.0|0|510.0|0|0.0|0|0.0|100
0|2021-06-17|402.0|0|511.0|0|0.0|0|0.0|100
0|2021-06-18|405.0|0|513.0|0|0.0|0|0.0|100
0|2021-06-19|405.0|0|516.0|0|0.0|0|0.0|100
0|2021-06-20|408.0|0|517.0|0|0.0|0|0.0|100
0|2021-06-21|408.0|0|519.0|0|0.0|0|0.0|100
0|2021-06-22|408.0|0|519.0|0|0.0|0|0.0|100
0|2021-06-23|408.0|0|519.0|0|0.0|0|0.0|100
0|2021-06-24|408.0|0|519.0|0|0.0|0|0.0|100
0|2021-06-25|408.0|0|522.0|0|0.0|0|0.0|100
0|2021-06-26|414.0|0|522.0|0|0.0|0|0.0|100
0|2021-06-27|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-06-28|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-06-29|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-06-30|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-07-01|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-07-02|414.0|0|525.0|0|0.0|0|0.0|100
0|2021-07-03|417.0|0|527.0|0|0.0|0|0.0|100
0|2021-07-04|418.0|0|528.0|0|0.0|0|0.0|100
0|2021-07-05|418.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-06|418.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-07|418.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-08|418.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-09|419.0|0|529.0|0|0.0|0|0.0|100
0|2021-07-10|419.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-11|419.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-12|420.0|0|530.0|0|0.0|0|0.0|100
0|2021-07-13|420.0|0|531.0|0|0.0|0|0.0|100
0|2021-07-14|420.0|0|531.0|0|0.0|0|0.0|100
0|2021-07-15|423.0|0|531.0|0|0.0|0|0.0|100
0|2021-07-16|425.0|0|534.0|0|0.0|0|0.0|100
0|2021-07-17|431.0|0|536.0|0|0.0|0|0.0|100
0|2021-07-18|437.0|0|542.0|0|0.0|0|0.0|100
0|2021-07-19|438.0|0|548.0|0|0.0|0|0.0|100
0|2021-07-20|438.0|0|549.0|0|0.0|0|0.0|100
0|2021-07-21|440.0|0|549.0|0|0.0|0|0.0|100
0|2021-07-22|418.0|0|551.0|0|0.0|0|0.0|100
0|2021-07-23|418.0|0|559.0|0|0.0|0|0.0|100
0|2021-07-24|418.0|0|572.0|0|0.0|0|0.0|100
0|2021-07-25|465.0|0|574.0|0|0.0|0|0.0|100
0|2021-07-26|465.0|0|576.0|0|0.0|0|0.0|100
0|2021-07-27|465.0|0|576.0|0|0.0|0|0.0|100
0|2021-07-28|469.0|0|576.0|0|0.0|0|0.0|100
0|2021-07-29|476.0|0|582.0|0|0.0|0|0.0|100
0|2021-07-30|476.0|0|587.0|0|0.0|0|0.0|100
0|2021-07-31|484.0|0|590.0|0|0.0|0|0.0|100
0|2021-08-01|491.0|0|596.0|0|0.0|0|0.0|100
0|2021-08-02|494.0|0|605.0|0|0.0|0|0.0|100
0|2021-08-03|494.0|0|605.0|0|0.0|0|0.0|100
0|2021-08-04|497.0|0|605.0|0|0.0|0|0.0|100
0|2021-08-05|498.0|0|609.0|0|0.0|0|0.0|100
0|2021-08-06|509.0|0|619.0|0|0.0|0|0.0|100
0|2021-08-07|517.0|0|626.0|0|0.0|0|0.0|100
0|2021-08-08|520.0|0|628.0|0|0.0|0|0.0|100
0|2021-08-09|524.0|0|633.0|0|0.0|0|0.0|100
0|2021-08-10|525.0|0|635.0|0|0.0|0|0.0|100
0|2021-08-11|528.0|0|636.0|0|0.0|0|0.0|100
0|2021-08-12|532.0|0|639.0|0|0.0|0|0.0|100
0|2021-08-13|537.0|0|643.0|0|0.0|0|0.0|100
0|2021-08-14|542.0|0|649.0|0|0.0|0|0.0|100
0|2021-08-15|541.0|0|653.0|0|0.0|0|0.0|100
0|2021-08-16|541.0|0|652.0|0|0.0|0|0.0|100
0|2021-08-17|541.0|0|652.0|0|0.0|0|0.0|100
0|2021-08-18|542.0|0|652.0|0|0.0|0|0.0|100
0|2021-08-19|545.0|0|653.0|0|0.0|0|0.0|100
0|2021-08-20|552.0|0|656.0|0|0.0|0|0.0|100
0|2021-08-21|553.0|0|663.0|0|0.0|0|0.0|100
0|2021-08-22|553.0|0|664.0|0|0.0|0|0.0|100
0|2021-08-23|553.0|0|664.0|0|0.0|0|0.0|100
0|2021-08-24|554.0|0|664.0|0|0.0|0|0.0|100
0|2021-08-25|556.0|0|665.0|0|0.0|0|0.0|100
0|2021-08-26|558.0|0|667.0|0|0.0|0|0.0|100
0|2021-08-27|558.0|0|669.0|0|0.0|0|0.0|100
0|2021-08-28|559.0|0|669.0|0|0.0|0|0.0|100
0|2021-08-29|559.0|0|670.0|0|0.0|0|0.0|100
0|2021-08-30|561.0|0|672.0|0|0.0|0|0.0|100
0|2021-08-31|561.0|0|672.0|0|0.0|0|0.0|100
0|2021-09-01|562.0|0|672.0|0|0.0|0|0.0|100
0|2021-09-02|562.0|0|673.0|0|0.0|0|0.0|100
0|2021-09-03|563.0|0|674.0|0|0.0|0|0.0|100
0|2021-09-04|563.0|0|674.0|0|0.0|0|0.0|100
0|2021-09-05|563.0|0|674.0|0|0.0|0|0.0|100
0|2021-09-06|563.0|0|674.0|0|0.0|0|0.0|100
0|2021-09-07|566.0|0|674.0|0|0.0|0|0.0|100
0|2021-09-08|567.0|0|677.0|0|0.0|0|0.0|100
0|2021-09-09|568.0|0|678.0|0|0.0|0|0.0|100
0|2021-09-10|569.0|0|679.0|0|0.0|0|0.0|100
0|2021-09-11|570.0|0|680.0|0|0.0|0|0.0|100
0|2021-09-12|571.0|0|682.0|0|0.0|0|0.0|100
0|2021-09-13|571.0|0|682.0|0|0.0|0|0.0|100
0|2021-09-14|572.0|0|682.0|0|0.0|0|0.0|100
0|2021-09-15|572.0|0|683.0|0|0.0|0|0.0|100
0|2021-09-16|573.0|0|683.0|0|0.0|0|0.0|100
0|2021-09-17|573.0|0|684.0|0|0.0|0|0.0|100
0|2021-09-18|573.0|0|684.0|0|0.0|0|0.0|100
0|2021-09-19|574.0|0|684.0|0|0.0|0|0.0|100
0|2021-09-20|574.0|0|685.0|0|0.0|0|0.0|100
0|2021-09-21|574.0|0|685.0|0|0.0|0|0.0|100
0|2021-09-22|575.0|0|686.0|0|0.0|0|0.0|100
0|2021-09-23|575.0|0|686.0|0|0.0|0|0.0|100
0|2021-09-24|578.0|0|686.0|0|0.0|0|0.0|100
0|2021-09-25|578.0|0|689.0|0|0.0|0|0.0|100
0|2021-09-26|578.0|0|689.0|0|0.0|0|0.0|100
0|2021-09-27|578.0|0|689.0|0|0.0|0|0.0|100
0|2021-09-28|578.0|0|689.0|0|0.0|0|0.0|100
0|2021-09-29|578.0|0|689.0|0|0.0|0|0.0|100
0|2021-09-30|579.0|0|690.0|0|0.0|0|0.0|100
0|2021-10-01|579.0|0|690.0|0|0.0|0|0.0|100
0|2021-10-02|580.0|0|690.0|0|0.0|0|0.0|100
0|2021-10-03|580.0|0|691.0|0|0.0|0|0.0|100
0|2021-10-04|581.0|0|692.0|0|0.0|0|0.0|100
0|2021-10-05|581.0|0|692.0|0|0.0|0|0.0|100
0|2021-10-06|581.0|0|692.0|0|0.0|0|0.0|100
0|2021-10-07|583.0|0|693.0|0|0.0|0|0.0|100
0|2021-10-08|583.0|0|694.0|0|0.0|0|0.0|100
0|2021-10-09|583.0|0|694.0|0|0.0|0|0.0|100
0|2021-10-10|583.0|0|694.0|0|0.0|0|0.0|100
0|2021-10-11|583.0|0|694.0|0|0.0|0|0.0|100
0|2021-10-12|584.0|0|694.0|0|0.0|0|0.0|100
0|2021-10-13|585.0|0|696.0|0|0.0|0|0.0|100
0|2021-10-14|586.0|0|696.0|0|0.0|0|0.0|100
0|2021-10-15|586.0|0|697.0|0|0.0|0|0.0|100
0|2021-10-16|586.0|0|697.0|0|0.0|0|0.0|100
0|2021-10-17|586.0|0|697.0|0|0.0|0|0.0|100
0|2021-10-18|587.0|0|698.0|0|0.0|0|0.0|100
0|2021-10-19|587.0|0|698.0|0|0.0|0|0.0|100
0|2021-10-20|587.0|0|698.0|0|0.0|0|0.0|100
0|2021-10-21|587.0|0|698.0|0|0.0|0|0.0|100
0|2021-10-22|588.0|0|698.0|0|0.0|0|0.0|100
0|2021-10-23|588.0|0|699.0|0|0.0|0|0.0|100
0|2021-10-24|588.0|0|699.0|0|0.0|0|0.0|100
0|2021-10-25|588.0|0|699.0|0|0.0|0|0.0|100
0|2021-10-26|588.0|0|699.0|0|0.0|0|0.0|100
0|2021-10-27|588.0|0|699.0|0|0.0|0|0.0|100
0|2021-10-28|590.0|0|700.0|0|0.0|0|0.0|100
0|2021-10-29|592.0|0|702.0|0|0.0|0|0.0|100
0|2021-10-30|592.0|0|703.0|0|0.0|0|0.0|100
0|2021-10-31|592.0|0|703.0|0|0.0|0|0.0|100
0|2021-11-01|592.0|0|703.0|0|0.0|0|0.0|100
0|2021-11-02|594.0|0|703.0|0|0.0|0|0.0|100
0|2021-11-03|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-04|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-05|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-06|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-07|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-08|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-09|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-10|594.0|0|705.0|0|0.0|0|0.0|100
0|2021-11-11|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-12|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-13|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-14|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-15|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-16|596.0|0|707.0|0|0.0|0|0.0|100
0|2021-11-17|597.0|0|708.0|0|0.0|0|0.0|100
0|2021-11-18|598.0|0|709.0|0|0.0|0|0.0|100
0|2021-11-19|598.0|0|709.0|0|0.0|0|0.0|100
0|2021-11-20|598.0|0|709.0|0|0.0|0|0.0|100
0|2021-11-21|599.0|0|710.0|0|0.0|0|0.0|100
0|2021-11-22|599.0|0|710.0|0|0.0|0|0.0|100
0|2021-11-23|599.0|0|710.0|0|0.0|0|0.0|100
0|2021-11-24|599.0|0|710.0|0|0.0|0|0.0|100
0|2021-11-25|599.0|0|710.0|0|0.0|0|0.0|100
0|2021-11-26|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-11-27|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-11-28|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-11-29|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-11-30|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-12-01|600.0|0|711.0|0|0.0|0|0.0|100
0|2021-12-02|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-03|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-04|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-05|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-06|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-07|601.0|0|712.0|0|0.0|0|0.0|100
0|2021-12-08|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-09|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-10|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-11|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-12|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-13|602.0|0|713.0|0|0.0|0|0.0|100
0|2021-12-14|602.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-15|603.0|0|714.0|0|0.0|0|0.0|100
0|2021-12-16|604.0|0|715.0|0|0.0|0|0.0|100
0|2021-12-17|607.0|0|718.0|0|0.0|0|0.0|100
0|2021-12-18|612.0|0|723.0|0|0.0|0|0.0|100
0|2021-12-19|621.0|0|732.0|0|0.0|0|0.0|100
0|2021-12-20|625.0|0|736.0|0|0.0|0|0.0|100
0|2021-12-21|627.0|0|738.0|0|0.0|0|0.0|100
0|2021-12-22|649.0|0|760.0|0|0.0|0|0.0|100
0|2021-12-23|672.0|0|783.0|0|0.0|0|0.0|100
0|2021-12-24|672.0|0|783.0|0|0.0|0|0.0|100
0|2021-12-25|730.0|0|841.0|0|0.0|0|0.0|100
0|2021-12-26|744.0|0|855.0|0|0.0|0|0.0|100
0|2021-12-27|746.0|0|857.0|0|0.0|0|0.0|100
0|2021-12-28|756.0|0|867.0|0|0.0|0|0.0|100
0|2021-12-29|800.0|0|911.0|0|0.0|0|0.0|100
0|2021-12-30|860.0|0|971.0|0|0.0|0|0.0|100
0|2021-12-31|908.0|0|1019.0|0|0.0|0|0.0|100
0|2022-01-01|908.0|0|1019.0|0|0.0|0|0.0|100
0|2022-01-02|1038.0|0|1149.0|0|0.0|0|0.0|100
0|2022-01-03|1079.0|0|1190.0|0|0.0|0|0.0|100
0|2022-01-04|1083.0|0|1194.0|0|0.0|0|0.0|100
0|2022-01-05|1103.0|0|1214.0|0|0.0|0|0.0|100
0|2022-01-06|1142.0|0|1253.0|0|0.0|0|0.0|100
0|2022-01-07|1191.0|0|1302.0|0|0.0|0|0.0|100
0|2022-01-08|1205.0|0|1316.0|0|0.0|0|0.0|100
0|2022-01-09|1242.0|0|1353.0|0|0.0|0|0.0|100
0|2022-01-10|1262.0|0|1373.0|0|0.0|0|0.0|100
0|2022-01-11|1264.0|0|1375.0|0|0.0|0|0.0|100
0|2022-01-12|1291.0|0|1402.0|0|0.0|0|0.0|100
0|2022-01-13|1291.0|0|1457.0|0|0.0|0|0.0|100
0|2022-01-14|1383.0|0|1494.0|0|0.0|0|0.0|100
0|2022-01-15|1411.0|0|1522.0|0|0.0|0|0.0|100
0|2022-01-16|1420.0|0|1531.0|0|0.0|0|0.0|100
0|2022-01-17|1443.0|0|0.0|100|0.0|0|0.0|100
