|dates|Polk_Texas_UnitedStates.BLS_EmployedPopulation.data|Polk_Texas_UnitedStates.BLS_EmployedPopulation.missing|Polk_Texas_UnitedStates.BLS_UnemployedPopulation.data|Polk_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Polk_Texas_UnitedStates.BLS_UnemploymentRate.data|Polk_Texas_UnitedStates.BLS_UnemploymentRate.missing|Polk_Texas_UnitedStates.BLS_LaborForcePopulation.data|Polk_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-13|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-14|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-15|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-16|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-17|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-18|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-19|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-20|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-21|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-22|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-23|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-24|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-25|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-26|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-27|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-28|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-29|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-30|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2021-12-31|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-01|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-02|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-03|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-04|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-05|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-06|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-07|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-08|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-09|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-10|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-11|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-12|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-13|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-14|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-15|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-16|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
0|2022-01-17|17166.0|0|1515.0|0|8.109844226754456|0|18681.0|0
