|dates|Jayuya_PuertoRico_UnitedStates.AverageDailyTemperature.data|Jayuya_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Jayuya_PuertoRico_UnitedStates.AverageDewPoint.data|Jayuya_PuertoRico_UnitedStates.AverageDewPoint.missing|Jayuya_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Jayuya_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Jayuya_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Jayuya_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-11|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-02-12|69.0|0|0.0|100|88.0|0|0.0|100
0|2021-02-13|68.625|0|0.0|100|87.625|0|0.0|100
0|2021-02-14|66.0|0|0.0|100|85.0|0|0.0|100
0|2021-02-15|66.125|0|0.0|100|85.0|0|0.0|100
0|2021-02-16|67.0|0|0.0|100|85.0|0|0.0|100
0|2021-02-17|67.25|0|0.0|100|85.625|0|0.0|100
0|2021-02-18|68.75|0|0.0|100|89.75|0|0.0|100
0|2021-02-19|67.0|0|0.0|100|88.0|0|0.0|100
0|2021-02-20|67.0|0|0.0|100|88.0|0|0.0|100
0|2021-02-21|67.0|0|0.0|100|88.125|0|0.0|100
0|2021-02-22|67.0|0|0.0|100|89.0|0|0.0|100
0|2021-02-23|66.875|0|0.0|100|88.75|0|0.0|100
0|2021-02-24|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-25|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-26|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-27|66.25|0|0.0|100|87.25|0|0.0|100
0|2021-02-28|67.875|0|0.0|100|88.5|0|0.0|100
0|2021-03-01|67.0|0|0.0|100|84.375|0|0.0|100
0|2021-03-02|67.0|0|0.0|100|80.0|0|0.0|100
0|2021-03-03|67.125|0|0.0|100|80.375|0|0.0|100
0|2021-03-04|68.0|0|0.0|100|83.5|0|0.0|100
0|2021-03-05|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-06|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-07|68.125|0|0.0|100|87.0|0|0.0|100
0|2021-03-08|68.875|0|0.0|100|88.125|0|0.0|100
0|2021-03-09|68.0|0|0.0|100|96.0|0|0.0|100
0|2021-03-10|68.0|0|0.0|100|96.0|0|0.0|100
0|2021-03-11|68.0|0|0.0|100|96.0|0|0.0|100
0|2021-03-12|67.75|0|0.0|100|95.875|0|0.0|100
0|2021-03-13|66.0|0|0.0|100|94.875|0|0.0|100
0|2021-03-14|66.0|0|0.0|100|94.0|0|0.0|100
0|2021-03-15|66.0|0|0.0|100|94.0|0|0.0|100
0|2021-03-16|66.0|0|0.0|100|94.0|0|0.0|100
0|2021-03-17|66.0|0|0.0|100|93.0|0|0.0|100
0|2021-03-18|66.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-19|65.875|0|0.0|100|86.0|0|0.0|100
0|2021-03-20|65.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-21|65.0|0|0.0|100|86.0|0|0.0|100
0|2021-03-22|65.5|0|0.0|100|85.5|0|0.0|100
0|2021-03-23|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-24|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-25|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-26|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-27|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-28|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-29|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-30|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-03-31|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-01|69.0|0|0.0|100|82.0|0|0.0|100
0|2021-04-02|69.125|0|0.0|100|82.625|0|0.0|100
0|2021-04-03|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-04|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-05|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-06|70.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-07|69.625|0|0.0|100|88.125|0|0.0|100
0|2021-04-08|67.0|0|0.0|100|96.0|0|0.0|100
0|2021-04-09|66.875|0|0.0|100|93.75|0|0.0|100
0|2021-04-10|66.0|0|0.0|100|77.875|0|0.0|100
0|2021-04-11|66.0|0|0.0|100|77.0|0|0.0|100
0|2021-04-12|66.0|0|0.0|100|77.0|0|0.0|100
0|2021-04-13|66.0|0|0.0|100|77.0|0|0.0|100
0|2021-04-14|66.0|0|0.0|100|77.0|0|0.0|100
0|2021-04-15|66.125|0|0.0|100|77.375|0|0.0|100
0|2021-04-16|67.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-17|67.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-18|67.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-19|67.5|0|0.0|100|80.0|0|0.0|100
0|2021-04-20|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-21|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-22|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-23|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-24|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-25|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-26|71.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-27|70.5|0|0.0|100|81.375|0|0.0|100
0|2021-04-28|67.0|0|0.0|100|91.0|0|0.0|100
0|2021-04-29|67.0|0|0.0|100|91.0|0|0.0|100
0|2021-04-30|67.0|0|0.0|100|91.0|0|0.0|100
0|2021-05-01|67.25|0|0.0|100|91.25|0|0.0|100
0|2021-05-02|69.0|0|0.0|100|93.0|0|0.0|100
0|2021-05-03|69.0|0|0.0|100|93.0|0|0.0|100
0|2021-05-04|69.0|0|0.0|100|93.0|0|0.0|100
0|2021-05-05|69.0|0|0.0|100|93.0|0|0.0|100
0|2021-05-06|69.0|0|0.0|100|93.0|0|0.0|100
0|2021-05-07|68.875|0|0.0|100|92.25|0|0.0|100
0|2021-05-08|68.25|0|0.0|100|87.125|0|0.0|100
0|2021-05-09|70.0|0|0.0|100|88.0|0|0.0|100
0|2021-05-10|70.25|0|0.0|100|87.5|0|0.0|100
0|2021-05-11|72.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-12|72.0|0|0.0|100|84.0|0|0.0|100
0|2021-05-13|71.875|0|0.0|100|83.875|0|0.0|100
0|2021-05-14|71.0|0|0.0|100|83.625|0|0.0|100
0|2021-05-15|70.875|0|0.0|100|88.25|0|0.0|100
0|2021-05-16|70.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-17|70.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-18|70.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-19|70.25|0|0.0|100|90.0|0|0.0|100
0|2021-05-20|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-05-21|72.0|0|0.0|100|89.375|0|0.0|100
0|2021-05-22|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-05-23|72.0|0|0.0|100|85.0|0|0.0|100
0|2021-05-24|72.125|0|0.0|100|85.625|0|0.0|100
0|2021-05-25|72.875|0|0.0|100|89.5|0|0.0|100
0|2021-05-26|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-27|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-28|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-29|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-30|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-05-31|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-06-01|72.0|0|0.0|100|86.0|0|0.0|100
0|2021-06-02|71.75|0|0.0|100|86.625|0|0.0|100
0|2021-06-03|70.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-04|70.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-05|70.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-06|70.0|0|0.0|100|91.0|0|0.0|100
0|2021-06-07|70.0|0|0.0|100|91.25|0|0.0|100
0|2021-06-08|70.375|0|0.0|100|91.875|0|0.0|100
0|2021-06-09|72.625|0|0.0|100|85.5|0|0.0|100
0|2021-06-10|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-06-11|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-06-12|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-06-13|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-06-14|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-06-15|70.5|0|0.0|100|94.5|0|0.0|100
0|2021-06-16|73.875|0|0.0|100|84.625|0|0.0|100
0|2021-06-17|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-18|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-19|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-20|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-21|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-22|73.0|0|0.0|100|89.0|0|0.0|100
0|2021-06-23|72.75|0|0.0|100|89.625|0|0.0|100
0|2021-06-24|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-25|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-26|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-27|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-28|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-29|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-06-30|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-07-01|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-07-02|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-07-03|71.0|0|0.0|100|94.0|0|0.0|100
0|2021-07-04|71.25|0|0.0|100|92.875|0|0.0|100
0|2021-07-05|72.875|0|0.0|100|85.5|0|0.0|100
0|2021-07-06|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-07|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-08|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-09|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-10|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-11|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-12|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-13|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-14|72.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-15|71.875|0|0.0|100|89.125|0|0.0|100
0|2021-07-16|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-17|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-18|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-19|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-20|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-21|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-22|71.0|0|0.0|100|90.0|0|0.0|100
0|2021-07-23|71.375|0|0.0|100|89.75|0|0.0|100
0|2021-07-24|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-07-25|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-07-26|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-07-27|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-07-28|73.625|0|0.0|100|88.75|0|0.0|100
0|2021-07-29|71.375|0|0.0|100|93.25|0|0.0|100
0|2021-07-30|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-07-31|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-08-01|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-08-02|73.625|0|0.0|100|89.125|0|0.0|100
0|2021-08-03|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-08-04|71.125|0|0.0|100|96.875|0|0.0|100
0|2021-08-05|72.0|0|0.0|100|96.0|0|0.0|100
0|2021-08-06|72.0|0|0.0|100|96.0|0|0.0|100
0|2021-08-07|72.0|0|0.0|100|96.0|0|0.0|100
0|2021-08-08|72.125|0|0.0|100|95.625|0|0.0|100
0|2021-08-09|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-10|73.0|0|0.0|100|93.0|0|0.0|100
0|2021-08-11|73.25|0|0.0|100|92.5|0|0.0|100
0|2021-08-12|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-13|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-14|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-15|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-16|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-17|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-18|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-19|75.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-20|74.875|0|0.0|100|89.0|0|0.0|100
0|2021-08-21|74.0|0|0.0|100|88.875|0|0.0|100
0|2021-08-22|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-08-23|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-08-24|74.0|0|0.0|100|88.0|0|0.0|100
0|2021-08-25|73.875|0|0.0|100|87.75|0|0.0|100
0|2021-08-26|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-08-27|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-08-28|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-08-29|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-08-30|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-08-31|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-01|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-02|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-03|73.0|0|0.0|100|86.0|0|0.0|100
0|2021-09-04|73.125|0|0.0|100|86.125|0|0.0|100
0|2021-09-05|73.875|0|0.0|100|87.625|0|0.0|100
0|2021-09-06|73.0|0|0.0|100|92.25|0|0.0|100
0|2021-09-07|73.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-08|72.75|0|0.0|100|94.5|0|0.0|100
0|2021-09-09|71.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-10|71.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-11|71.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-12|71.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-13|71.125|0|0.0|100|98.0|0|0.0|100
0|2021-09-14|72.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-15|72.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-16|72.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-17|72.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-18|72.0|0|0.0|100|98.0|0|0.0|100
0|2021-09-19|71.875|0|0.0|100|97.875|0|0.0|100
0|2021-09-20|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-21|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-22|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-23|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-24|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-25|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-26|71.0|0|0.0|100|97.0|0|0.0|100
0|2021-09-27|71.25|0|0.0|100|96.75|0|0.0|100
0|2021-09-28|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-29|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-09-30|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-01|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-02|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-03|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-04|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-05|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-06|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-07|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-08|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-09|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-10|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-11|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-12|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-13|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-14|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-15|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-16|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-17|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-18|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-19|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-20|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-21|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-22|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-23|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-24|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-25|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-26|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-27|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-28|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-29|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-30|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-10-31|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-01|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-02|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-03|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-04|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-05|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-06|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-07|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-08|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-09|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-10|73.0|0|0.0|100|95.0|0|0.0|100
0|2021-11-11|72.875|0|0.0|100|95.04166666666667|0|0.0|100
0|2021-11-12|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-13|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-14|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-15|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-16|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-17|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-18|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-19|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-20|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-21|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-22|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-23|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-24|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-25|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-26|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-27|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-28|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-29|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-11-30|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-01|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-02|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-03|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-04|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-05|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-06|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-07|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-08|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-09|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-10|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-11|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-12|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-13|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-14|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-15|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-16|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-17|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-18|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-19|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-20|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-21|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-22|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-23|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-24|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-25|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-26|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-27|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-28|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-29|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-30|70.0|0|0.0|100|96.0|0|0.0|100
0|2021-12-31|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-01|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-02|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-03|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-04|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-05|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-06|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-07|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-08|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-09|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-10|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-11|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-12|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-13|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-14|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-15|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-16|70.0|0|0.0|100|96.0|0|0.0|100
0|2022-01-17|70.0|0|0.0|100|96.0|0|0.0|100
