|dates|Glynn_Georgia_UnitedStates.AverageDailyTemperature.data|Glynn_Georgia_UnitedStates.AverageDailyTemperature.missing|Glynn_Georgia_UnitedStates.AverageDewPoint.data|Glynn_Georgia_UnitedStates.AverageDewPoint.missing|Glynn_Georgia_UnitedStates.AverageRelativeHumidity.data|Glynn_Georgia_UnitedStates.AverageRelativeHumidity.missing|Glynn_Georgia_UnitedStates.AverageSurfaceAirPressure.data|Glynn_Georgia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-16|53.760416666666664|0|41.583333333333336|0|71.01041666666667|0|30.22885416666666|0
0|2021-11-17|59.479166666666664|0|53.755208333333336|0|84.171875|0|30.254843749999964|0
0|2021-11-18|64.80208333333333|0|61.427083333333336|0|90.29166666666667|0|30.19250000000002|0
0|2021-11-19|60.291666666666664|0|49.614583333333336|0|70.60416666666667|0|30.2421875|0
0|2021-11-20|54.770833333333336|0|48.489583333333336|0|79.3125|0|30.30677083333332|0
0|2021-11-21|58.833333333333336|0|54.385416666666664|0|86.26041666666667|0|30.1788541666667|0
0|2021-11-22|60.1875|0|55.020833333333336|0|84.15625|0|29.936666666666657|0
0|2021-11-23|47.052083333333336|0|27.770833333333332|0|51.875|0|30.146770833333367|0
0|2021-11-24|47.322916666666664|0|36.84375|0|70.04166666666667|0|30.340625000000003|0
0|2021-11-25|53.75|0|48.71875|0|85.05208333333333|0|30.21645833333335|0
0|2021-11-26|55.40625|0|44.302083333333336|0|70.375|0|30.006250000000005|0
0|2021-11-27|45.8125|0|35.885416666666664|0|72.17708333333333|0|30.08864583333333|0
0|2021-11-28|51.541666666666664|0|39.875|0|67.78125|0|30.019374999999968|0
0|2021-11-29|49.395833333333336|0|38.447916666666664|0|70.4375|0|30.03979166666666|0
0|2021-11-30|47.739583333333336|0|37.5|0|75.30208333333333|0|30.174062499999977|0
0|2021-12-01|52.604166666666664|0|39.90625|0|68.875|0|30.182500000000015|0
0|2021-12-02|55.619791666666664|0|46.479166666666664|0|75.30729166666667|0|30.09583333333335|0
0|2021-12-03|60.302083333333336|0|51.833333333333336|0|77.8125|0|30.0709375|0
0|2021-12-04|60.5625|0|55.083333333333336|0|84.56770833333333|0|30.10541666666666|0
0|2021-12-05|59.135416666666664|0|54.395833333333336|0|86.59375|0|30.142395833333328|0
0|2021-12-06|62.34375|0|55.208333333333336|0|80.01041666666667|0|30.06291666666668|0
0|2021-12-07|64.78125|0|60.385416666666664|0|86.42708333333333|0|30.052916666666647|0
0|2021-12-08|65.79166666666667|0|62.135416666666664|0|89.01041666666667|0|29.97812500000002|0
0|2021-12-09|55.895833333333336|0|52.791666666666664|0|89.85416666666667|0|30.123437500000037|0
0|2021-12-10|60.916666666666664|0|57.90625|0|90.4375|0|30.121770833333343|0
0|2021-12-11|70.4375|0|64.82291666666667|0|84.48958333333333|0|30.04489583333334|0
0|2021-12-12|60.260416666666664|0|54.46875|0|82.20833333333333|0|30.1816666666667|0
0|2021-12-13|54.572916666666664|0|49.270833333333336|0|83.98958333333333|0|30.324583333333297|0
0|2021-12-14|57.65625|0|53.875|0|88.35416666666667|0|30.35989583333334|0
0|2021-12-15|62.125|0|57.90625|0|87.26041666666667|0|30.338020833333328|0
0|2021-12-16|66.45833333333333|0|62.239583333333336|0|87.46875|0|30.211770833333343|0
0|2021-12-17|68.66666666666667|0|64.64583333333333|0|88.3125|0|30.186770833333345|0
0|2021-12-18|68.66666666666667|0|64.35416666666667|0|87.45833333333333|0|30.088854166666703|0
0|2021-12-19|67.97916666666667|0|65.9375|0|93.21875|0|29.964270833333348|0
0|2021-12-20|49.0625|0|43.6875|0|82.02083333333333|0|30.1452604166667|0
0|2021-12-21|46.625|0|45.552083333333336|0|96.23958333333333|0|29.85843750000001|0
0|2021-12-22|48.5625|0|41.5625|0|78.875|0|29.901250000000015|0
0|2021-12-23|47.416666666666664|0|38.729166666666664|0|73.16666666666667|0|30.177187499999974|0
0|2021-12-24|52.15625|0|45.96875|0|83.17708333333333|0|30.180208333333358|0
0|2021-12-25|58.833333333333336|0|52.3125|0|81.20833333333333|0|30.053541666666693|0
0|2021-12-26|63.78125|0|60.0|0|89.02083333333333|0|30.038125000000004|0
0|2021-12-27|63.4375|0|59.59375|0|88.80208333333333|0|30.02833333333329|0
0|2021-12-28|66.10416666666667|0|59.927083333333336|0|82.90625|0|30.000416666666677|0
0|2021-12-29|69.30729166666667|0|61.5|0|78.29166666666667|0|29.989739583333307|0
0|2021-12-30|70.75|0|67.0|0|88.33333333333333|0|29.996041666666645|0
0|2021-12-31|73.72916666666667|0|68.66666666666667|0|85.38541666666667|0|30.00750000000002|0
0|2022-01-01|71.41666666666667|0|65.04166666666667|0|81.82291666666667|0|29.991041666666643|0
0|2022-01-02|73.77083333333333|0|64.60416666666667|0|74.95833333333333|0|29.908333333333342|0
0|2022-01-03|53.375|0|43.729166666666664|0|71.07291666666667|0|30.041041666666658|0
0|2022-01-04|51.010416666666664|0|46.083333333333336|0|83.6875|0|30.25343749999996|0
0|2022-01-05|54.083333333333336|0|51.880208333333336|0|92.68229166666667|0|30.026093749999983|0
0|2022-01-06|53.791666666666664|0|45.208333333333336|0|75.90625|0|29.96239583333333|0
0|2022-01-07|51.447916666666664|0|34.416666666666664|0|57.052083333333336|0|30.143020833333356|0
0|2022-01-08|50.197916666666664|0|43.479166666666664|0|78.6875|0|30.40916666666666|0
0|2022-01-09|61.875|0|56.208333333333336|0|83.58333333333333|0|30.300937499999957|0
0|2022-01-10|55.25|0|52.46875|0|90.61458333333333|0|30.228958333333356|0
0|2022-01-11|44.510416666666664|0|35.625|0|72.86458333333333|0|30.400416666666683|0
0|2022-01-12|48.375|0|42.177083333333336|0|80.29166666666667|0|30.272916666666656|0
0|2022-01-13|51.692708333333336|0|44.619791666666664|0|78.81770833333333|0|29.96692708333335|0
0|2022-01-14|48.8125|0|37.354166666666664|0|67.45833333333333|0|29.920833333333317|0
0|2022-01-15|50.958333333333336|0|41.916666666666664|0|75.28645833333333|0|30.015052083333302|0
0|2022-01-16|56.208333333333336|0|46.302083333333336|0|72.28125|0|29.68322916666661|0
0|2022-01-17|46.510416666666664|0|32.166666666666664|0|58.916666666666664|0|29.873541666666657|0
