|dates|Rusk_Texas_UnitedStates.AverageDailyTemperature.data|Rusk_Texas_UnitedStates.AverageDailyTemperature.missing|Rusk_Texas_UnitedStates.AverageDewPoint.data|Rusk_Texas_UnitedStates.AverageDewPoint.missing|Rusk_Texas_UnitedStates.AverageRelativeHumidity.data|Rusk_Texas_UnitedStates.AverageRelativeHumidity.missing|Rusk_Texas_UnitedStates.AverageSurfaceAirPressure.data|Rusk_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-14|67.1875|0|63.479166666666664|0|88.83333333333333|0|29.74843749999997|0
0|2021-12-15|72.41666666666667|0|63.833333333333336|0|75.30208333333333|0|29.610625000000002|0
0|2021-12-16|71.35416666666667|0|65.36458333333333|0|81.83333333333333|0|29.552395833333346|0
0|2021-12-17|70.828125|0|63.5625|0|78.33854166666667|0|29.517187499999974|0
0|2021-12-18|57.53125|0|52.458333333333336|0|83.5625|0|29.57885416666665|0
0|2021-12-19|41.109375|0|32.682291666666664|0|73.49479166666667|0|29.818802083333367|0
0|2021-12-20|40.40625|0|36.380208333333336|0|85.46354166666667|0|29.754062499999964|0
0|2021-12-21|40.588541666666664|0|35.1875|0|84.328125|0|29.642500000000023|0
0|2021-12-22|48.427083333333336|0|40.0|0|75.64583333333333|0|29.618124999999992|0
0|2021-12-23|60.40625|0|52.552083333333336|0|76.67708333333333|0|29.56989583333333|0
0|2021-12-24|66.52083333333333|0|59.208333333333336|0|78.08333333333333|0|29.429062500000043|0
0|2021-12-25|69.0625|0|61.802083333333336|0|78.125|0|29.431979166666668|0
0|2021-12-26|67.67708333333333|0|62.510416666666664|0|84.21875|0|29.448750000000008|0
0|2021-12-27|70.36979166666667|0|61.890625|0|74.88020833333333|0|29.381979166666657|0
0|2021-12-28|68.59375|0|62.020833333333336|0|80.03125|0|29.24843750000001|0
0|2021-12-29|68.58333333333333|0|64.25|0|86.79166666666667|0|29.301041666666663|0
0|2021-12-30|62.21875|0|56.770833333333336|0|84.80208333333333|0|29.409687500000018|0
0|2021-12-31|70.91145833333333|0|64.44270833333333|0|80.94270833333333|0|29.32046875000003|0
0|2022-01-01|68.14583333333333|0|59.916666666666664|0|76.15625|0|29.248854166666685|0
0|2022-01-02|29.302083333333332|0|19.552083333333332|0|67.69791666666667|0|29.814270833333307|0
0|2022-01-03|32.927083333333336|0|18.885416666666668|0|62.041666666666664|0|29.96718749999999|0
0|2022-01-04|43.302083333333336|0|29.229166666666668|0|62.270833333333336|0|29.666145833333346|0
0|2022-01-05|53.567708333333336|0|46.40625|0|79.29166666666667|0|29.452031250000022|0
0|2022-01-06|47.21875|0|32.5|0|60.864583333333336|0|29.56604166666663|0
0|2022-01-07|42.208333333333336|0|24.6875|0|52.572916666666664|0|29.74781249999998|0
0|2022-01-08|59.635416666666664|0|50.390625|0|71.86458333333333|0|29.571718750000016|0
0|2022-01-09|64.0625|0|53.34375|0|69.14583333333333|0|29.746822916666662|0
0|2022-01-10|46.151041666666664|0|13.416666666666666|0|32.765625|0|30.105781250000017|0
0|2022-01-11|44.885416666666664|0|20.375|0|47.96875|0|30.04041666666664|0
0|2022-01-12|52.640625|0|29.541666666666668|0|44.807291666666664|0|29.82437499999998|0
0|2022-01-13|53.125|0|27.322916666666668|0|50.052083333333336|0|29.650104166666694|0
0|2022-01-14|57.604166666666664|0|30.020833333333332|0|43.604166666666664|0|29.462916666666658|0
0|2022-01-15|44.036458333333336|0|23.651041666666668|0|45.229166666666664|0|29.532447916666637|0
0|2022-01-16|39.416666666666664|0|22.489583333333332|0|53.802083333333336|0|29.606041666666695|0
0|2022-01-17|45.75|0|23.5|0|50.552083333333336|0|29.655833333333334|0
