|dates|Penuelas_PuertoRico_UnitedStates.AverageDailyTemperature.data|Penuelas_PuertoRico_UnitedStates.AverageDailyTemperature.missing|Penuelas_PuertoRico_UnitedStates.AverageDewPoint.data|Penuelas_PuertoRico_UnitedStates.AverageDewPoint.missing|Penuelas_PuertoRico_UnitedStates.AverageRelativeHumidity.data|Penuelas_PuertoRico_UnitedStates.AverageRelativeHumidity.missing|Penuelas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.data|Penuelas_PuertoRico_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-02-11|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-12|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-13|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-14|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-15|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-16|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-17|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-18|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-19|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-20|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-21|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-22|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-23|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-24|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-25|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-26|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-27|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-02-28|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-01|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-02|66.0|0|0.0|100|87.0|0|0.0|100
0|2021-03-03|66.125|0|0.0|100|86.625|0|0.0|100
0|2021-03-04|67.125|0|0.0|100|84.0|0|0.0|100
0|2021-03-05|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-06|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-07|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-08|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-09|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-10|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-11|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-12|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-13|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-14|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-15|68.0|0|0.0|100|84.0|0|0.0|100
0|2021-03-16|67.875|0|0.0|100|82.75|0|0.0|100
0|2021-03-17|67.0|0|0.0|100|74.0|0|0.0|100
0|2021-03-18|67.0|0|0.0|100|74.25|0|0.0|100
0|2021-03-19|67.0|0|0.0|100|76.0|0|0.0|100
0|2021-03-20|67.0|0|0.0|100|76.0|0|0.0|100
0|2021-03-21|67.125|0|0.0|100|76.375|0|0.0|100
0|2021-03-22|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-23|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-24|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-25|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-26|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-27|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-28|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-29|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-30|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-03-31|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-01|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-02|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-03|68.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-04|68.0|0|0.0|100|80.0|0|0.0|100
0|2021-04-05|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-06|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-07|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-08|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-09|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-10|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-11|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-12|68.0|0|0.0|100|87.0|0|0.0|100
0|2021-04-13|68.25|0|0.0|100|87.25|0|0.0|100
0|2021-04-14|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-15|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-16|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-17|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-18|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-19|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-20|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-21|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-22|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-23|70.0|0|0.0|100|89.0|0|0.0|100
0|2021-04-24|69.875|0|0.0|100|87.75|0|0.0|100
0|2021-04-25|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-26|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-27|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-28|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-29|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-04-30|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-01|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-02|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-03|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-04|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-05|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-06|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-07|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-08|69.0|0|0.0|100|79.0|0|0.0|100
0|2021-05-09|69.375|0|0.0|100|79.5|0|0.0|100
0|2021-05-10|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-11|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-12|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-13|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-14|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-15|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-16|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-17|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-18|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-19|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-20|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-21|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-22|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-23|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-24|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-25|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-26|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-27|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-28|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-29|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-30|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-05-31|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-01|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-02|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-03|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-04|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-05|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-06|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-07|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-08|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-09|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-10|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-11|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-12|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-13|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-14|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-15|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-16|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-17|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-18|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-19|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-20|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-21|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-22|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-23|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-24|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-25|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-26|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-27|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-28|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-29|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-06-30|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-01|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-02|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-03|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-04|72.0|0|0.0|100|83.0|0|0.0|100
0|2021-07-05|72.0|0|0.0|100|83.5|0|0.0|100
0|2021-07-06|72.0|0|0.0|100|87.0|0|0.0|100
0|2021-07-07|72.25|0|0.0|100|86.375|0|0.0|100
0|2021-07-08|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-09|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-10|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-11|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-12|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-13|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-14|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-15|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-16|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-17|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-18|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-19|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-20|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-21|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-22|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-23|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-24|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-25|74.0|0|0.0|100|82.0|0|0.0|100
0|2021-07-26|74.0|0|0.0|100|82.875|0|0.0|100
0|2021-07-27|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-28|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-29|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-30|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-07-31|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-01|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-02|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-03|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-04|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-05|74.0|0|0.0|100|89.0|0|0.0|100
0|2021-08-06|74.0|0|0.0|100|88.75|0|0.0|100
0|2021-08-07|74.0|0|0.0|100|87.0|0|0.0|100
0|2021-08-08|73.75|0|0.0|100|87.375|0|0.0|100
0|2021-08-09|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-10|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-11|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-12|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-13|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-14|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-15|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-16|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-17|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-18|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-19|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-20|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-21|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-22|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-23|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-24|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-25|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-26|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-27|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-28|72.0|0|0.0|100|90.0|0|0.0|100
0|2021-08-29|72.125|0|0.0|100|89.25|0|0.0|100
0|2021-08-30|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-08-31|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-01|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-02|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-03|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-04|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-05|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-06|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-07|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-08|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-09|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-10|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-11|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-12|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-13|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-14|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-15|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-16|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-17|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-18|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-19|73.0|0|0.0|100|84.0|0|0.0|100
0|2021-09-20|72.875|0|0.0|100|85.25|0|0.0|100
0|2021-09-21|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-22|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-23|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-24|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-25|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-26|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-27|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-28|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-29|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-09-30|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-01|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-02|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-03|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-04|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-05|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-06|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-07|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-08|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-09|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-10|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-11|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-12|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-13|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-14|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-15|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-16|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-17|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-18|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-19|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-20|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-21|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-22|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-23|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-24|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-25|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-26|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-27|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-28|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-29|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-30|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-10-31|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-01|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-02|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-03|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-04|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-05|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-06|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-07|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-08|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-09|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-10|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-11|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-12|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-13|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-14|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-15|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-16|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-17|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-18|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-19|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-20|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-21|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-22|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-23|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-24|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-25|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-26|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-27|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-28|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-29|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-11-30|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-01|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-02|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-03|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-04|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-05|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-06|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-07|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-08|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-09|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-10|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-11|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-12|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-13|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-14|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-15|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-16|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-17|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-18|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-19|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-20|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-21|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-22|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-23|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-24|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-25|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-26|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-27|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-28|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-29|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-30|72.0|0|0.0|100|94.0|0|0.0|100
0|2021-12-31|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-01|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-02|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-03|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-04|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-05|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-06|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-07|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-08|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-09|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-10|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-11|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-12|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-13|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-14|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-15|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-16|72.0|0|0.0|100|94.0|0|0.0|100
0|2022-01-17|72.0|0|0.0|100|94.0|0|0.0|100
