|dates|Powhatan_Virginia_UnitedStates.AverageDailyTemperature.data|Powhatan_Virginia_UnitedStates.AverageDailyTemperature.missing|Powhatan_Virginia_UnitedStates.AverageDewPoint.data|Powhatan_Virginia_UnitedStates.AverageDewPoint.missing|Powhatan_Virginia_UnitedStates.AverageRelativeHumidity.data|Powhatan_Virginia_UnitedStates.AverageRelativeHumidity.missing|Powhatan_Virginia_UnitedStates.AverageSurfaceAirPressure.data|Powhatan_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-18|58.0|0|53.875|0|87.20833333333333|0|29.75895833333333|0
0|2021-12-19|45.63888888888889|0|40.38888888888889|0|82.66666666666667|0|29.829930555555553|0
0|2021-12-20|30.854166666666668|0|21.958333333333332|0|71.89583333333333|0|30.06375|0
0|2021-12-21|33.18055555555555|0|29.722222222222225|0|88.60416666666667|0|29.772708333333327|0
0|2021-12-22|42.43055555555556|0|30.055555555555557|0|67.125|0|29.548125|0
0|2021-12-23|32.395833333333336|0|20.479166666666668|0|65.10416666666667|0|29.956041666666668|0
0|2021-12-24|48.708333333333336|0|30.208333333333332|0|50.145833333333336|0|29.778333333333336|0
0|2021-12-25|60.479166666666664|0|45.541666666666664|0|58.166666666666664|0|29.482708333333335|0
0|2021-12-26|57.166666666666664|0|44.4375|0|65.66666666666667|0|29.692291666666666|0
0|2021-12-27|45.72222222222223|0|36.50694444444445|0|70.6388888888889|0|29.733055555555556|0
0|2021-12-28|53.833333333333336|0|41.36805555555556|0|65.97916666666667|0|29.61611111111111|0
0|2021-12-29|62.4375|0|59.625|0|90.85416666666667|0|29.587395833333336|0
0|2021-12-30|52.473214285714285|0|52.473214285714285|0|100.0|0|29.66309027777778|0
0|2021-12-31|55.59027777777778|0|51.638888888888886|0|90.63888888888887|0|29.696111111111108|0
0|2022-01-01|65.3125|0|62.541666666666664|0|91.1875|0|29.53041666666668|0
0|2022-01-02|62.055555555555564|0|60.552083333333336|0|95.25520833333333|0|29.5175625|0
0|2022-01-03|32.37152777777778|0|32.01736111111111|0|98.625|0|29.79069444444445|0
0|2022-01-04|24.645833333333332|0|21.057291666666668|0|87.55729166666667|0|30.146354166666665|0
0|2022-01-05|38.625|0|36.625|0|92.79166666666667|0|29.723541666666677|0
0|2022-01-06|43.604166666666664|0|32.104166666666664|0|68.5|0|29.62958333333334|0
0|2022-01-07|31.145833333333332|0|19.25|0|64.35416666666667|0|29.843541666666663|0
0|2022-01-08|26.25|0|12.583333333333334|0|58.583333333333336|0|30.33333333333334|0
0|2022-01-09|43.708333333333336|0|35.791666666666664|0|75.10416666666667|0|30.009375000000006|0
0|2022-01-10|39.0|0|22.458333333333332|0|55.75|0|29.969166666666663|0
0|2022-01-11|26.5|0|11.291666666666666|0|54.854166666666664|0|30.245624999999993|0
0|2022-01-12|35.208333333333336|0|17.729166666666668|0|51.854166666666664|0|30.000000000000004|0
0|2022-01-13|36.666666666666664|0|26.5|0|69.33333333333333|0|29.68041666666667|0
0|2022-01-14|40.916666666666664|0|29.5|0|64.375|0|29.62291666666667|0
0|2022-01-15|30.354166666666668|0|11.375|0|46.416666666666664|0|29.980000000000004|0
0|2022-01-16|26.965277777777782|0|21.027777777777775|0|80.60069444444444|0|29.68854166666667|0
0|2022-01-17|35.270833333333336|0|24.791666666666668|0|68.0|0|29.204166666666666|0
