|dates|Hart_Georgia_UnitedStates.AveragePrecipitationTotal.data|Hart_Georgia_UnitedStates.AveragePrecipitationTotal.missing|Hart_Georgia_UnitedStates.AveragePrecipitation.data|Hart_Georgia_UnitedStates.AveragePrecipitation.missing|Hart_Georgia_UnitedStates.AverageWindDirection.data|Hart_Georgia_UnitedStates.AverageWindDirection.missing|Hart_Georgia_UnitedStates.AverageWindSpeed.data|Hart_Georgia_UnitedStates.AverageWindSpeed.missing
0|2021-11-24|0.0|0|0.0|0|65.0|0|1.7916666666666667|0
0|2021-11-25|0.0|0|0.0|0|145.05208333333334|0|6.463541666666667|0
0|2021-11-26|0.0016666666666666668|0|0.0016145833333333335|0|243.05555555555557|0|9.29513888888889|0
0|2021-11-27|0.0|0|0.0|0|111.5625|0|3.703125|0
0|2021-11-28|0.0|0|0.0|0|167.91666666666666|0|4.546875|0
0|2021-11-29|0.0|0|0.0|0|108.85416666666667|0|4.375|0
0|2021-11-30|0.0|0|0.0|0|137.65625|0|5.723958333333333|0
0|2021-12-01|0.0|0|0.0|0|134.6875|0|3.484375|0
0|2021-12-02|0.0|0|0.0|0|209.27083333333334|0|8.286458333333334|0
0|2021-12-03|0.0|0|0.0|0|161.71875|0|4.838541666666667|0
0|2021-12-04|0.0|0|0.0|0|74.89583333333333|0|1.515625|0
0|2021-12-05|0.0|0|0.0|0|62.395833333333336|0|5.770833333333333|0
0|2021-12-06|0.0|0|0.0010416666666666667|0|152.91666666666666|0|4.946180555555555|0
0|2021-12-07|0.0008333333333333334|0|0.0|0|75.98958333333333|0|5.864583333333333|0
0|2021-12-08|0.010208333333333333|0|0.009843750000000002|0|105.72916666666667|0|3.1979166666666665|0
0|2021-12-09|0.0|0|0.0|0|64.44444444444444|0|4.590277777777778|0
0|2021-12-10|0.002916666666666667|0|0.005017361111111111|0|46.84027777777777|0|1.2604166666666667|0
0|2021-12-11|0.004392361111111112|0|0.019427083333333334|0|174.44444444444443|0|8.520833333333334|0
0|2021-12-12|0.014583333333333332|0|0.0|0|104.89583333333333|0|4.723958333333333|0
0|2021-12-13|0.0|0|0.0|0|52.5|0|1.0833333333333333|0
0|2021-12-14|0.0|0|0.0|0|39.114583333333336|0|1.9765625|0
0|2021-12-15|0.0|0|0.0|0|39.0625|0|4.03125|0
0|2021-12-16|0.0|0|0.00010416666666666667|0|66.38888888888889|0|2.0364583333333335|0
0|2021-12-17|0.0004166666666666667|0|0.0|0|161.96180555555554|0|5.458333333333333|0
0|2021-12-18|0.00015625|0|0.00980902777777778|0|149.53125|0|5.673611111111112|0
0|2021-12-19|0.010416666666666666|0|0.008211805555555559|0|114.98263888888887|0|7.6805555555555545|0
0|2021-12-20|0.0025|0|0.0|0|43.75|0|7.427083333333333|0
0|2021-12-21|0.0|0|0.005833333333333334|0|80.3125|0|3.4114583333333335|0
0|2021-12-22|0.004861111111111112|0|0.0|0|197.890625|0|4.940104166666667|0
0|2021-12-23|0.0|0|0.0|0|68.54166666666667|0|1.9427083333333333|0
0|2021-12-24|0.0|0|0.0|0|135.57291666666666|0|5.958333333333333|0
0|2021-12-25|0.0|0|0.0|0|230.46875|0|13.046875|0
0|2021-12-26|0.0|0|0.0|0|194.5138888888889|0|5.465277777777778|0
0|2021-12-27|0.0|0|0.0|0|157.80381944444443|0|7.955729166666667|0
0|2021-12-28|0.0|0|0.0|0|199.09722222222226|0|8.300347222222223|0
0|2021-12-29|0.0|0|0.008767361111111113|0|213.1597222222222|0|8.142361111111109|0
0|2021-12-30|0.04125|0|0.037013888888888874|0|210.71180555555557|0|7.182291666666667|0
0|2021-12-31|0.0|0|0.005104166666666667|0|179.16666666666666|0|2.75|0
0|2022-01-01|0.0062499999999999995|0|0.0030381944444444454|0|214.6875|0|12.852430555555557|0
0|2022-01-02|0.025416666666666667|0|0.02184027777777778|0|162.17013888888889|0|10.052083333333332|0
0|2022-01-03|0.0425|0|0.013958333333333336|0|164.73958333333334|0|10.151041666666666|0
0|2022-01-04|0.0004166666666666667|0|0.0|0|59.982638888888886|0|4.567708333333333|0
0|2022-01-05|0.0|0|0.0|0|202.3090277777778|0|7.744791666666667|0
0|2022-01-06|0.0|0|0.0007291666666666667|0|179.79166666666666|0|6.1024305555555545|0
0|2022-01-07|0.0008333333333333334|0|0.0|0|215.15625|0|7.729166666666667|0
0|2022-01-08|0.0|0|0.0|0|65.3125|0|6.75|0
0|2022-01-09|0.0|0|0.006631944444444444|0|112.98611111111113|0|2.75|0
0|2022-01-10|0.007083333333333334|0|0.0|0|154.58333333333334|0|5.677083333333333|0
0|2022-01-11|0.0|0|0.0|0|63.59375|0|2.7604166666666665|0
0|2022-01-12|0.0|0|0.0|0|80.41666666666667|0|2.9166666666666665|0
0|2022-01-13|0.0|0|0.0|0|185.26041666666666|0|6.916666666666667|0
0|2022-01-14|0.0|0|0.0|0|126.30208333333333|0|3.9947916666666665|0
0|2022-01-15|0.0|0|0.0|0|64.47916666666667|0|10.588541666666666|0
0|2022-01-16|0.017968750000000002|0|0.021545138888888885|0|92.3263888888889|0|14.284722222222223|0
0|2022-01-17|0.01|0|0.0|0|258.3854166666667|0|16.822916666666668|0
