|dates|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Humacao_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Humacao_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Humacao_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|1124.0|0|1580.0|0|0.0|0|0.0|100
0|2021-02-08|1124.0|0|1589.0|0|0.0|0|0.0|100
0|2021-02-09|1146.0|0|1596.0|0|0.0|0|0.0|100
0|2021-02-10|1148.0|0|1598.0|0|0.0|0|0.0|100
0|2021-02-11|1148.0|0|1598.0|0|0.0|0|0.0|100
0|2021-02-12|1148.0|0|1603.0|0|0.0|0|0.0|100
0|2021-02-13|1158.0|0|1608.0|0|0.0|0|0.0|100
0|2021-02-14|1158.0|0|1615.0|0|0.0|0|0.0|100
0|2021-02-15|1175.0|0|1625.0|0|0.0|0|0.0|100
0|2021-02-16|1175.0|0|1631.0|0|0.0|0|0.0|100
0|2021-02-17|1184.0|0|1634.0|0|0.0|0|0.0|100
0|2021-02-18|1183.0|0|1633.0|0|0.0|0|0.0|100
0|2021-02-19|1183.0|0|1633.0|0|0.0|0|0.0|100
0|2021-02-20|1183.0|0|1635.0|0|0.0|0|0.0|100
0|2021-02-21|1190.0|0|1640.0|0|0.0|0|0.0|100
0|2021-02-22|1190.0|0|1642.0|0|0.0|0|0.0|100
0|2021-02-23|1194.0|0|1644.0|0|0.0|0|0.0|100
0|2021-02-24|1194.0|0|1644.0|0|0.0|0|0.0|100
0|2021-02-25|1196.0|0|1646.0|0|0.0|0|0.0|100
0|2021-02-26|1203.0|0|1653.0|0|0.0|0|0.0|100
0|2021-02-27|1206.0|0|1656.0|0|0.0|0|0.0|100
0|2021-02-28|1211.0|0|1661.0|0|0.0|0|0.0|100
0|2021-03-01|1216.0|0|1666.0|0|0.0|0|0.0|100
0|2021-03-02|1216.0|0|1667.0|0|0.0|0|0.0|100
0|2021-03-03|1216.0|0|1668.0|0|0.0|0|0.0|100
0|2021-03-04|1216.0|0|1668.0|0|0.0|0|0.0|100
0|2021-03-05|1221.0|0|1671.0|0|0.0|0|0.0|100
0|2021-03-06|1221.0|0|1678.0|0|0.0|0|0.0|100
0|2021-03-07|1221.0|0|1679.0|0|0.0|0|0.0|100
0|2021-03-08|1228.0|0|1682.0|0|0.0|0|0.0|100
0|2021-03-09|1228.0|0|1683.0|0|0.0|0|0.0|100
0|2021-03-10|1235.0|0|1684.0|0|0.0|0|0.0|100
0|2021-03-11|1236.0|0|1686.0|0|0.0|0|0.0|100
0|2021-03-12|1242.0|0|1689.0|0|0.0|0|0.0|100
0|2021-03-13|1247.0|0|1695.0|0|0.0|0|0.0|100
0|2021-03-14|1249.0|0|1698.0|0|0.0|0|0.0|100
0|2021-03-15|1249.0|0|1704.0|0|0.0|0|0.0|100
0|2021-03-16|1249.0|0|1708.0|0|0.0|0|0.0|100
0|2021-03-17|1258.0|0|1708.0|0|0.0|0|0.0|100
0|2021-03-18|1258.0|0|1710.0|0|0.0|0|0.0|100
0|2021-03-19|1258.0|0|1712.0|0|0.0|0|0.0|100
0|2021-03-20|1268.0|0|1715.0|0|0.0|0|0.0|100
0|2021-03-21|1271.0|0|1720.0|0|0.0|0|0.0|100
0|2021-03-22|1276.0|0|1724.0|0|0.0|0|0.0|100
0|2021-03-23|1282.0|0|1729.0|0|0.0|0|0.0|100
0|2021-03-24|1282.0|0|1733.0|0|0.0|0|0.0|100
0|2021-03-25|1282.0|0|1737.0|0|0.0|0|0.0|100
0|2021-03-26|1298.0|0|1745.0|0|0.0|0|0.0|100
0|2021-03-27|1305.0|0|1752.0|0|0.0|0|0.0|100
0|2021-03-28|1317.0|0|1761.0|0|0.0|0|0.0|100
0|2021-03-29|1317.0|0|1770.0|0|0.0|0|0.0|100
0|2021-03-30|1317.0|0|1773.0|0|0.0|0|0.0|100
0|2021-03-31|1335.0|0|1779.0|0|0.0|0|0.0|100
0|2021-04-01|1335.0|0|1791.0|0|0.0|0|0.0|100
0|2021-04-02|1335.0|0|1799.0|0|0.0|0|0.0|100
0|2021-04-03|1363.0|0|1808.0|0|0.0|0|0.0|100
0|2021-04-04|1374.0|0|1819.0|0|0.0|0|0.0|100
0|2021-04-05|1374.0|0|1829.0|0|0.0|0|0.0|100
0|2021-04-06|1388.0|0|1836.0|0|0.0|0|0.0|100
0|2021-04-07|1394.0|0|1841.0|0|0.0|0|0.0|100
0|2021-04-08|1394.0|0|1853.0|0|0.0|0|0.0|100
0|2021-04-09|1436.0|0|1874.0|0|0.0|0|0.0|100
0|2021-04-10|1469.0|0|1903.0|0|0.0|0|0.0|100
0|2021-04-11|1501.0|0|1935.0|0|0.0|0|0.0|100
0|2021-04-12|1531.0|0|1966.0|0|0.0|0|0.0|100
0|2021-04-13|1544.0|0|1988.0|0|0.0|0|0.0|100
0|2021-04-14|1544.0|0|2002.0|0|0.0|0|0.0|100
0|2021-04-15|1584.0|0|2022.0|0|0.0|0|0.0|100
0|2021-04-16|1614.0|0|2034.0|0|0.0|0|0.0|100
0|2021-04-17|1645.0|0|2064.0|0|0.0|0|0.0|100
0|2021-04-18|1645.0|0|2095.0|0|0.0|0|0.0|100
0|2021-04-19|1719.0|0|2126.0|0|0.0|0|0.0|100
0|2021-04-20|1719.0|0|2169.0|0|0.0|0|0.0|100
0|2021-04-21|1740.0|0|2180.0|0|0.0|0|0.0|100
0|2021-04-22|1778.0|0|2190.0|0|0.0|0|0.0|100
0|2021-04-23|1818.0|0|2228.0|0|0.0|0|0.0|100
0|2021-04-24|1843.0|0|2268.0|0|0.0|0|0.0|100
0|2021-04-25|1858.0|0|2293.0|0|0.0|0|0.0|100
0|2021-04-26|1876.0|0|2308.0|0|0.0|0|0.0|100
0|2021-04-27|1884.0|0|2326.0|0|0.0|0|0.0|100
0|2021-04-28|1893.0|0|2334.0|0|0.0|0|0.0|100
0|2021-04-29|1916.0|0|2343.0|0|0.0|0|0.0|100
0|2021-04-30|1916.0|0|2366.0|0|0.0|0|0.0|100
0|2021-05-01|1938.0|0|2376.0|0|0.0|0|0.0|100
0|2021-05-02|1955.0|0|2388.0|0|0.0|0|0.0|100
0|2021-05-03|1966.0|0|2405.0|0|0.0|0|0.0|100
0|2021-05-04|1966.0|0|2416.0|0|0.0|0|0.0|100
0|2021-05-05|1974.0|0|2420.0|0|0.0|0|0.0|100
0|2021-05-06|1982.0|0|2424.0|0|0.0|0|0.0|100
0|2021-05-07|1982.0|0|2432.0|0|0.0|0|0.0|100
0|2021-05-08|2003.0|0|2448.0|0|0.0|0|0.0|100
0|2021-05-09|2005.0|0|2453.0|0|0.0|0|0.0|100
0|2021-05-10|2005.0|0|2455.0|0|0.0|0|0.0|100
0|2021-05-11|2007.0|0|2457.0|0|0.0|0|0.0|100
0|2021-05-12|2009.0|0|2457.0|0|0.0|0|0.0|100
0|2021-05-13|2009.0|0|2459.0|0|0.0|0|0.0|100
0|2021-05-14|2014.0|0|2462.0|0|0.0|0|0.0|100
0|2021-05-15|2017.0|0|2464.0|0|0.0|0|0.0|100
0|2021-05-16|2024.0|0|2467.0|0|0.0|0|0.0|100
0|2021-05-17|2024.0|0|2474.0|0|0.0|0|0.0|100
0|2021-05-18|2024.0|0|2477.0|0|0.0|0|0.0|100
0|2021-05-19|2028.0|0|2478.0|0|0.0|0|0.0|100
0|2021-05-20|2028.0|0|2478.0|0|0.0|0|0.0|100
0|2021-05-21|2033.0|0|2479.0|0|0.0|0|0.0|100
0|2021-05-22|2038.0|0|2483.0|0|0.0|0|0.0|100
0|2021-05-23|2041.0|0|2488.0|0|0.0|0|0.0|100
0|2021-05-24|2041.0|0|2491.0|0|0.0|0|0.0|100
0|2021-05-25|2041.0|0|2491.0|0|0.0|0|0.0|100
0|2021-05-26|2046.0|0|2491.0|0|0.0|0|0.0|100
0|2021-05-27|2048.0|0|2496.0|0|0.0|0|0.0|100
0|2021-05-28|2049.0|0|2498.0|0|0.0|0|0.0|100
0|2021-05-29|2049.0|0|2499.0|0|0.0|0|0.0|100
0|2021-05-30|2051.0|0|2501.0|0|0.0|0|0.0|100
0|2021-05-31|2053.0|0|2503.0|0|0.0|0|0.0|100
0|2021-06-01|2053.0|0|2503.0|0|0.0|0|0.0|100
0|2021-06-02|2053.0|0|2503.0|0|0.0|0|0.0|100
0|2021-06-03|2054.0|0|2504.0|0|0.0|0|0.0|100
0|2021-06-04|2054.0|0|2504.0|0|0.0|0|0.0|100
0|2021-06-05|2056.0|0|2506.0|0|0.0|0|0.0|100
0|2021-06-06|2059.0|0|2506.0|0|0.0|0|0.0|100
0|2021-06-07|2060.0|0|2509.0|0|0.0|0|0.0|100
0|2021-06-08|2060.0|0|2510.0|0|0.0|0|0.0|100
0|2021-06-09|2060.0|0|2510.0|0|0.0|0|0.0|100
0|2021-06-10|2061.0|0|2511.0|0|0.0|0|0.0|100
0|2021-06-11|2065.0|0|2513.0|0|0.0|0|0.0|100
0|2021-06-12|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-13|2066.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-14|2065.0|0|2516.0|0|0.0|0|0.0|100
0|2021-06-15|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-16|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-17|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-18|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-19|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-20|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-21|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-22|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-23|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-24|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-25|2065.0|0|2515.0|0|0.0|0|0.0|100
0|2021-06-26|2066.0|0|2516.0|0|0.0|0|0.0|100
0|2021-06-27|2066.0|0|2516.0|0|0.0|0|0.0|100
0|2021-06-28|2066.0|0|2516.0|0|0.0|0|0.0|100
0|2021-06-29|2066.0|0|2516.0|0|0.0|0|0.0|100
0|2021-06-30|2066.0|0|2516.0|0|0.0|0|0.0|100
0|2021-07-01|2069.0|0|2516.0|0|0.0|0|0.0|100
0|2021-07-02|2069.0|0|2519.0|0|0.0|0|0.0|100
0|2021-07-03|2070.0|0|2519.0|0|0.0|0|0.0|100
0|2021-07-04|2071.0|0|2520.0|0|0.0|0|0.0|100
0|2021-07-05|2071.0|0|2521.0|0|0.0|0|0.0|100
0|2021-07-06|2071.0|0|2521.0|0|0.0|0|0.0|100
0|2021-07-07|2072.0|0|2521.0|0|0.0|0|0.0|100
0|2021-07-08|2075.0|0|2522.0|0|0.0|0|0.0|100
0|2021-07-09|2075.0|0|2525.0|0|0.0|0|0.0|100
0|2021-07-10|2075.0|0|2525.0|0|0.0|0|0.0|100
0|2021-07-11|2076.0|0|2525.0|0|0.0|0|0.0|100
0|2021-07-12|2077.0|0|2526.0|0|0.0|0|0.0|100
0|2021-07-13|2078.0|0|2527.0|0|0.0|0|0.0|100
0|2021-07-14|2083.0|0|2528.0|0|0.0|0|0.0|100
0|2021-07-15|2085.0|0|2533.0|0|0.0|0|0.0|100
0|2021-07-16|2089.0|0|2535.0|0|0.0|0|0.0|100
0|2021-07-17|2089.0|0|2539.0|0|0.0|0|0.0|100
0|2021-07-18|2091.0|0|2539.0|0|0.0|0|0.0|100
0|2021-07-19|2093.0|0|2541.0|0|0.0|0|0.0|100
0|2021-07-20|2095.0|0|2543.0|0|0.0|0|0.0|100
0|2021-07-21|2099.0|0|2545.0|0|0.0|0|0.0|100
0|2021-07-22|2075.0|0|2549.0|0|0.0|0|0.0|100
0|2021-07-23|2075.0|0|2557.0|0|0.0|0|0.0|100
0|2021-07-24|2075.0|0|2567.0|0|0.0|0|0.0|100
0|2021-07-25|2122.0|0|2570.0|0|0.0|0|0.0|100
0|2021-07-26|2124.0|0|2573.0|0|0.0|0|0.0|100
0|2021-07-27|2124.0|0|2574.0|0|0.0|0|0.0|100
0|2021-07-28|2132.0|0|2574.0|0|0.0|0|0.0|100
0|2021-07-29|2140.0|0|2586.0|0|0.0|0|0.0|100
0|2021-07-30|2145.0|0|2595.0|0|0.0|0|0.0|100
0|2021-07-31|2162.0|0|2606.0|0|0.0|0|0.0|100
0|2021-08-01|2168.0|0|2613.0|0|0.0|0|0.0|100
0|2021-08-02|2170.0|0|2619.0|0|0.0|0|0.0|100
0|2021-08-03|2174.0|0|2621.0|0|0.0|0|0.0|100
0|2021-08-04|2183.0|0|2624.0|0|0.0|0|0.0|100
0|2021-08-05|2184.0|0|2634.0|0|0.0|0|0.0|100
0|2021-08-06|2192.0|0|2639.0|0|0.0|0|0.0|100
0|2021-08-07|2205.0|0|2644.0|0|0.0|0|0.0|100
0|2021-08-08|2209.0|0|2656.0|0|0.0|0|0.0|100
0|2021-08-09|2220.0|0|2663.0|0|0.0|0|0.0|100
0|2021-08-10|2223.0|0|2670.0|0|0.0|0|0.0|100
0|2021-08-11|2243.0|0|2676.0|0|0.0|0|0.0|100
0|2021-08-12|2262.0|0|2693.0|0|0.0|0|0.0|100
0|2021-08-13|2276.0|0|2716.0|0|0.0|0|0.0|100
0|2021-08-14|2286.0|0|2727.0|0|0.0|0|0.0|100
0|2021-08-15|2286.0|0|2736.0|0|0.0|0|0.0|100
0|2021-08-16|2288.0|0|2737.0|0|0.0|0|0.0|100
0|2021-08-17|2288.0|0|2738.0|0|0.0|0|0.0|100
0|2021-08-18|2294.0|0|2740.0|0|0.0|0|0.0|100
0|2021-08-19|2307.0|0|2744.0|0|0.0|0|0.0|100
0|2021-08-20|2325.0|0|2758.0|0|0.0|0|0.0|100
0|2021-08-21|2329.0|0|2779.0|0|0.0|0|0.0|100
0|2021-08-22|2336.0|0|2780.0|0|0.0|0|0.0|100
0|2021-08-23|2343.0|0|2789.0|0|0.0|0|0.0|100
0|2021-08-24|2344.0|0|2794.0|0|0.0|0|0.0|100
0|2021-08-25|2362.0|0|2794.0|0|0.0|0|0.0|100
0|2021-08-26|2369.0|0|2814.0|0|0.0|0|0.0|100
0|2021-08-27|2380.0|0|2820.0|0|0.0|0|0.0|100
0|2021-08-28|2385.0|0|2831.0|0|0.0|0|0.0|100
0|2021-08-29|2394.0|0|2837.0|0|0.0|0|0.0|100
0|2021-08-30|2398.0|0|2848.0|0|0.0|0|0.0|100
0|2021-08-31|2411.0|0|2849.0|0|0.0|0|0.0|100
0|2021-09-01|2422.0|0|2861.0|0|0.0|0|0.0|100
0|2021-09-02|2425.0|0|2875.0|0|0.0|0|0.0|100
0|2021-09-03|2441.0|0|2888.0|0|0.0|0|0.0|100
0|2021-09-04|2453.0|0|2892.0|0|0.0|0|0.0|100
0|2021-09-05|2458.0|0|2905.0|0|0.0|0|0.0|100
0|2021-09-06|2463.0|0|2913.0|0|0.0|0|0.0|100
0|2021-09-07|2464.0|0|2913.0|0|0.0|0|0.0|100
0|2021-09-08|2467.0|0|2914.0|0|0.0|0|0.0|100
0|2021-09-09|2474.0|0|2918.0|0|0.0|0|0.0|100
0|2021-09-10|2482.0|0|2924.0|0|0.0|0|0.0|100
0|2021-09-11|2493.0|0|2932.0|0|0.0|0|0.0|100
0|2021-09-12|2495.0|0|2944.0|0|0.0|0|0.0|100
0|2021-09-13|2498.0|0|2946.0|0|0.0|0|0.0|100
0|2021-09-14|2500.0|0|2949.0|0|0.0|0|0.0|100
0|2021-09-15|2499.0|0|2950.0|0|0.0|0|0.0|100
0|2021-09-16|2504.0|0|2949.0|0|0.0|0|0.0|100
0|2021-09-17|2505.0|0|2954.0|0|0.0|0|0.0|100
0|2021-09-18|2506.0|0|2955.0|0|0.0|0|0.0|100
0|2021-09-19|2511.0|0|2958.0|0|0.0|0|0.0|100
0|2021-09-20|2511.0|0|2961.0|0|0.0|0|0.0|100
0|2021-09-21|2512.0|0|2962.0|0|0.0|0|0.0|100
0|2021-09-22|2515.0|0|2962.0|0|0.0|0|0.0|100
0|2021-09-23|2520.0|0|2965.0|0|0.0|0|0.0|100
0|2021-09-24|2525.0|0|2972.0|0|0.0|0|0.0|100
0|2021-09-25|2526.0|0|2975.0|0|0.0|0|0.0|100
0|2021-09-26|2527.0|0|2977.0|0|0.0|0|0.0|100
0|2021-09-27|2529.0|0|2978.0|0|0.0|0|0.0|100
0|2021-09-28|2531.0|0|2979.0|0|0.0|0|0.0|100
0|2021-09-29|2533.0|0|2982.0|0|0.0|0|0.0|100
0|2021-09-30|2533.0|0|2984.0|0|0.0|0|0.0|100
0|2021-10-01|2542.0|0|2983.0|0|0.0|0|0.0|100
0|2021-10-02|2543.0|0|2992.0|0|0.0|0|0.0|100
0|2021-10-03|2544.0|0|2993.0|0|0.0|0|0.0|100
0|2021-10-04|2545.0|0|2994.0|0|0.0|0|0.0|100
0|2021-10-05|2545.0|0|2995.0|0|0.0|0|0.0|100
0|2021-10-06|2549.0|0|2996.0|0|0.0|0|0.0|100
0|2021-10-07|2550.0|0|2999.0|0|0.0|0|0.0|100
0|2021-10-08|2552.0|0|3000.0|0|0.0|0|0.0|100
0|2021-10-09|2552.0|0|3002.0|0|0.0|0|0.0|100
0|2021-10-10|2559.0|0|3002.0|0|0.0|0|0.0|100
0|2021-10-11|2560.0|0|3009.0|0|0.0|0|0.0|100
0|2021-10-12|2568.0|0|3010.0|0|0.0|0|0.0|100
0|2021-10-13|2568.0|0|3018.0|0|0.0|0|0.0|100
0|2021-10-14|2570.0|0|3018.0|0|0.0|0|0.0|100
0|2021-10-15|2570.0|0|3020.0|0|0.0|0|0.0|100
0|2021-10-16|2574.0|0|3021.0|0|0.0|0|0.0|100
0|2021-10-17|2574.0|0|3024.0|0|0.0|0|0.0|100
0|2021-10-18|2577.0|0|3027.0|0|0.0|0|0.0|100
0|2021-10-19|2578.0|0|3027.0|0|0.0|0|0.0|100
0|2021-10-20|2580.0|0|3028.0|0|0.0|0|0.0|100
0|2021-10-21|2585.0|0|3031.0|0|0.0|0|0.0|100
0|2021-10-22|2585.0|0|3035.0|0|0.0|0|0.0|100
0|2021-10-23|2591.0|0|3036.0|0|0.0|0|0.0|100
0|2021-10-24|2592.0|0|3042.0|0|0.0|0|0.0|100
0|2021-10-25|2593.0|0|3043.0|0|0.0|0|0.0|100
0|2021-10-26|2595.0|0|3043.0|0|0.0|0|0.0|100
0|2021-10-27|2595.0|0|3045.0|0|0.0|0|0.0|100
0|2021-10-28|2599.0|0|3046.0|0|0.0|0|0.0|100
0|2021-10-29|2602.0|0|3050.0|0|0.0|0|0.0|100
0|2021-10-30|2603.0|0|3053.0|0|0.0|0|0.0|100
0|2021-10-31|2605.0|0|3054.0|0|0.0|0|0.0|100
0|2021-11-01|2606.0|0|3056.0|0|0.0|0|0.0|100
0|2021-11-02|2611.0|0|3056.0|0|0.0|0|0.0|100
0|2021-11-03|2614.0|0|3061.0|0|0.0|0|0.0|100
0|2021-11-04|2619.0|0|3066.0|0|0.0|0|0.0|100
0|2021-11-05|2622.0|0|3070.0|0|0.0|0|0.0|100
0|2021-11-06|2632.0|0|3073.0|0|0.0|0|0.0|100
0|2021-11-07|2636.0|0|3084.0|0|0.0|0|0.0|100
0|2021-11-08|2638.0|0|3087.0|0|0.0|0|0.0|100
0|2021-11-09|2643.0|0|3088.0|0|0.0|0|0.0|100
0|2021-11-10|2643.0|0|3093.0|0|0.0|0|0.0|100
0|2021-11-11|2648.0|0|3098.0|0|0.0|0|0.0|100
0|2021-11-12|2655.0|0|3100.0|0|0.0|0|0.0|100
0|2021-11-13|2659.0|0|3109.0|0|0.0|0|0.0|100
0|2021-11-14|2660.0|0|3110.0|0|0.0|0|0.0|100
0|2021-11-15|2664.0|0|3114.0|0|0.0|0|0.0|100
0|2021-11-16|2664.0|0|3114.0|0|0.0|0|0.0|100
0|2021-11-17|2671.0|0|3121.0|0|0.0|0|0.0|100
0|2021-11-18|2674.0|0|3124.0|0|0.0|0|0.0|100
0|2021-11-19|2677.0|0|3127.0|0|0.0|0|0.0|100
0|2021-11-20|2679.0|0|3129.0|0|0.0|0|0.0|100
0|2021-11-21|2680.0|0|3130.0|0|0.0|0|0.0|100
0|2021-11-22|2680.0|0|3130.0|0|0.0|0|0.0|100
0|2021-11-23|2681.0|0|3131.0|0|0.0|0|0.0|100
0|2021-11-24|2683.0|0|3133.0|0|0.0|0|0.0|100
0|2021-11-25|2689.0|0|3139.0|0|0.0|0|0.0|100
0|2021-11-26|2692.0|0|3142.0|0|0.0|0|0.0|100
0|2021-11-27|2692.0|0|3142.0|0|0.0|0|0.0|100
0|2021-11-28|2692.0|0|3142.0|0|0.0|0|0.0|100
0|2021-11-29|2692.0|0|3142.0|0|0.0|0|0.0|100
0|2021-11-30|2692.0|0|3142.0|0|0.0|0|0.0|100
0|2021-12-01|2698.0|0|3148.0|0|0.0|0|0.0|100
0|2021-12-02|2698.0|0|3148.0|0|0.0|0|0.0|100
0|2021-12-03|2703.0|0|3153.0|0|0.0|0|0.0|100
0|2021-12-04|2703.0|0|3156.0|0|0.0|0|0.0|100
0|2021-12-05|2706.0|0|3156.0|0|0.0|0|0.0|100
0|2021-12-06|2707.0|0|3157.0|0|0.0|0|0.0|100
0|2021-12-07|2707.0|0|3157.0|0|0.0|0|0.0|100
0|2021-12-08|2709.0|0|3159.0|0|0.0|0|0.0|100
0|2021-12-09|2715.0|0|3165.0|0|0.0|0|0.0|100
0|2021-12-10|2718.0|0|3168.0|0|0.0|0|0.0|100
0|2021-12-11|2718.0|0|3168.0|0|0.0|0|0.0|100
0|2021-12-12|2720.0|0|3170.0|0|0.0|0|0.0|100
0|2021-12-13|2720.0|0|3170.0|0|0.0|0|0.0|100
0|2021-12-14|2720.0|0|3174.0|0|0.0|0|0.0|100
0|2021-12-15|2729.0|0|3179.0|0|0.0|0|0.0|100
0|2021-12-16|2748.0|0|3198.0|0|0.0|0|0.0|100
0|2021-12-17|2760.0|0|3210.0|0|0.0|0|0.0|100
0|2021-12-18|2793.0|0|3243.0|0|0.0|0|0.0|100
0|2021-12-19|2826.0|0|3276.0|0|0.0|0|0.0|100
0|2021-12-20|2847.0|0|3297.0|0|0.0|0|0.0|100
0|2021-12-21|2857.0|0|3307.0|0|0.0|0|0.0|100
0|2021-12-22|2907.0|0|3357.0|0|0.0|0|0.0|100
0|2021-12-23|2972.0|0|3422.0|0|0.0|0|0.0|100
0|2021-12-24|2972.0|0|3422.0|0|0.0|0|0.0|100
0|2021-12-25|3207.0|0|3657.0|0|0.0|0|0.0|100
0|2021-12-26|3322.0|0|3772.0|0|0.0|0|0.0|100
0|2021-12-27|3334.0|0|3784.0|0|0.0|0|0.0|100
0|2021-12-28|3347.0|0|3797.0|0|0.0|0|0.0|100
0|2021-12-29|3458.0|0|3908.0|0|0.0|0|0.0|100
0|2021-12-30|3645.0|0|4095.0|0|0.0|0|0.0|100
0|2021-12-31|3894.0|0|4344.0|0|0.0|0|0.0|100
0|2022-01-01|3894.0|0|4344.0|0|0.0|0|0.0|100
0|2022-01-02|3894.0|0|4765.0|0|0.0|0|0.0|100
0|2022-01-03|4404.0|0|4854.0|0|0.0|0|0.0|100
0|2022-01-04|4426.0|0|4876.0|0|0.0|0|0.0|100
0|2022-01-05|4540.0|0|4990.0|0|0.0|0|0.0|100
0|2022-01-06|4794.0|0|5244.0|0|0.0|0|0.0|100
0|2022-01-07|5026.0|0|5476.0|0|0.0|0|0.0|100
0|2022-01-08|5110.0|0|5560.0|0|0.0|0|0.0|100
0|2022-01-09|5239.0|0|5689.0|0|0.0|0|0.0|100
0|2022-01-10|5356.0|0|5806.0|0|0.0|0|0.0|100
0|2022-01-11|5410.0|0|5860.0|0|0.0|0|0.0|100
0|2022-01-12|5550.0|0|6000.0|0|0.0|0|0.0|100
0|2022-01-13|5550.0|0|6177.0|0|0.0|0|0.0|100
0|2022-01-14|5937.0|0|6387.0|0|0.0|0|0.0|100
0|2022-01-15|6061.0|0|6511.0|0|0.0|0|0.0|100
0|2022-01-16|6167.0|0|6617.0|0|0.0|0|0.0|100
0|2022-01-17|6282.0|0|0.0|100|0.0|0|0.0|100
