|dates|Moca_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Moca_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Moca_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Moca_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Moca_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Moca_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-06|1056.0|0|1351.0|0|0.0|0|0.0|100
0|2021-02-07|1058.0|0|1353.0|0|0.0|0|0.0|100
0|2021-02-08|1061.0|0|1356.0|0|0.0|0|0.0|100
0|2021-02-09|1063.0|0|1358.0|0|0.0|0|0.0|100
0|2021-02-10|1063.0|0|1358.0|0|0.0|0|0.0|100
0|2021-02-11|1063.0|0|1358.0|0|0.0|0|0.0|100
0|2021-02-12|1064.0|0|1359.0|0|0.0|0|0.0|100
0|2021-02-13|1067.0|0|1362.0|0|0.0|0|0.0|100
0|2021-02-14|1072.0|0|1367.0|0|0.0|0|0.0|100
0|2021-02-15|1074.0|0|1369.0|0|0.0|0|0.0|100
0|2021-02-16|1075.0|0|1370.0|0|0.0|0|0.0|100
0|2021-02-17|1076.0|0|1371.0|0|0.0|0|0.0|100
0|2021-02-18|1076.0|0|1371.0|0|0.0|0|0.0|100
0|2021-02-19|1076.0|0|1371.0|0|0.0|0|0.0|100
0|2021-02-20|1078.0|0|1373.0|0|0.0|0|0.0|100
0|2021-02-21|1079.0|0|1374.0|0|0.0|0|0.0|100
0|2021-02-22|1079.0|0|1374.0|0|0.0|0|0.0|100
0|2021-02-23|1079.0|0|1374.0|0|0.0|0|0.0|100
0|2021-02-24|1079.0|0|1374.0|0|0.0|0|0.0|100
0|2021-02-25|1080.0|0|1375.0|0|0.0|0|0.0|100
0|2021-02-26|1081.0|0|1376.0|0|0.0|0|0.0|100
0|2021-02-27|1081.0|0|1376.0|0|0.0|0|0.0|100
0|2021-02-28|1081.0|0|1376.0|0|0.0|0|0.0|100
0|2021-03-01|1082.0|0|1377.0|0|0.0|0|0.0|100
0|2021-03-02|1082.0|0|1377.0|0|0.0|0|0.0|100
0|2021-03-03|1083.0|0|1378.0|0|0.0|0|0.0|100
0|2021-03-04|1083.0|0|1378.0|0|0.0|0|0.0|100
0|2021-03-05|1084.0|0|1379.0|0|0.0|0|0.0|100
0|2021-03-06|1085.0|0|1380.0|0|0.0|0|0.0|100
0|2021-03-07|1085.0|0|1383.0|0|0.0|0|0.0|100
0|2021-03-08|1085.0|0|1385.0|0|0.0|0|0.0|100
0|2021-03-09|1090.0|0|1385.0|0|0.0|0|0.0|100
0|2021-03-10|1093.0|0|1387.0|0|0.0|0|0.0|100
0|2021-03-11|1093.0|0|1388.0|0|0.0|0|0.0|100
0|2021-03-12|1094.0|0|1389.0|0|0.0|0|0.0|100
0|2021-03-13|1094.0|0|1389.0|0|0.0|0|0.0|100
0|2021-03-14|1095.0|0|1390.0|0|0.0|0|0.0|100
0|2021-03-15|1095.0|0|1390.0|0|0.0|0|0.0|100
0|2021-03-16|1095.0|0|1390.0|0|0.0|0|0.0|100
0|2021-03-17|1096.0|0|1391.0|0|0.0|0|0.0|100
0|2021-03-18|1096.0|0|1391.0|0|0.0|0|0.0|100
0|2021-03-19|1099.0|0|1393.0|0|0.0|0|0.0|100
0|2021-03-20|1100.0|0|1395.0|0|0.0|0|0.0|100
0|2021-03-21|1103.0|0|1397.0|0|0.0|0|0.0|100
0|2021-03-22|1104.0|0|1399.0|0|0.0|0|0.0|100
0|2021-03-23|1106.0|0|1400.0|0|0.0|0|0.0|100
0|2021-03-24|1108.0|0|1402.0|0|0.0|0|0.0|100
0|2021-03-25|1113.0|0|1406.0|0|0.0|0|0.0|100
0|2021-03-26|1118.0|0|1411.0|0|0.0|0|0.0|100
0|2021-03-27|1123.0|0|1416.0|0|0.0|0|0.0|100
0|2021-03-28|1134.0|0|1424.0|0|0.0|0|0.0|100
0|2021-03-29|1138.0|0|1431.0|0|0.0|0|0.0|100
0|2021-03-30|1142.0|0|1435.0|0|0.0|0|0.0|100
0|2021-03-31|1148.0|0|1440.0|0|0.0|0|0.0|100
0|2021-04-01|1152.0|0|1445.0|0|0.0|0|0.0|100
0|2021-04-02|1166.0|0|1454.0|0|0.0|0|0.0|100
0|2021-04-03|1173.0|0|1465.0|0|0.0|0|0.0|100
0|2021-04-04|1176.0|0|1470.0|0|0.0|0|0.0|100
0|2021-04-05|1176.0|0|1471.0|0|0.0|0|0.0|100
0|2021-04-06|1177.0|0|1471.0|0|0.0|0|0.0|100
0|2021-04-07|1181.0|0|1474.0|0|0.0|0|0.0|100
0|2021-04-08|1189.0|0|1480.0|0|0.0|0|0.0|100
0|2021-04-09|1207.0|0|1493.0|0|0.0|0|0.0|100
0|2021-04-10|1211.0|0|1504.0|0|0.0|0|0.0|100
0|2021-04-11|1224.0|0|1513.0|0|0.0|0|0.0|100
0|2021-04-12|1226.0|0|1520.0|0|0.0|0|0.0|100
0|2021-04-13|1236.0|0|1526.0|0|0.0|0|0.0|100
0|2021-04-14|1247.0|0|1537.0|0|0.0|0|0.0|100
0|2021-04-15|1260.0|0|1549.0|0|0.0|0|0.0|100
0|2021-04-16|1268.0|0|1555.0|0|0.0|0|0.0|100
0|2021-04-17|1277.0|0|1563.0|0|0.0|0|0.0|100
0|2021-04-18|1280.0|0|1572.0|0|0.0|0|0.0|100
0|2021-04-19|1290.0|0|1575.0|0|0.0|0|0.0|100
0|2021-04-20|1292.0|0|1585.0|0|0.0|0|0.0|100
0|2021-04-21|1296.0|0|1587.0|0|0.0|0|0.0|100
0|2021-04-22|1298.0|0|1591.0|0|0.0|0|0.0|100
0|2021-04-23|1303.0|0|1593.0|0|0.0|0|0.0|100
0|2021-04-24|1311.0|0|1598.0|0|0.0|0|0.0|100
0|2021-04-25|1314.0|0|1606.0|0|0.0|0|0.0|100
0|2021-04-26|1325.0|0|1609.0|0|0.0|0|0.0|100
0|2021-04-27|1327.0|0|1620.0|0|0.0|0|0.0|100
0|2021-04-28|1327.0|0|1622.0|0|0.0|0|0.0|100
0|2021-04-29|1337.0|0|1622.0|0|0.0|0|0.0|100
0|2021-04-30|1340.0|0|1632.0|0|0.0|0|0.0|100
0|2021-05-01|1344.0|0|1635.0|0|0.0|0|0.0|100
0|2021-05-02|1348.0|0|1639.0|0|0.0|0|0.0|100
0|2021-05-03|1348.0|0|1643.0|0|0.0|0|0.0|100
0|2021-05-04|1348.0|0|1643.0|0|0.0|0|0.0|100
0|2021-05-05|1349.0|0|1643.0|0|0.0|0|0.0|100
0|2021-05-06|1354.0|0|1644.0|0|0.0|0|0.0|100
0|2021-05-07|1356.0|0|1649.0|0|0.0|0|0.0|100
0|2021-05-08|1360.0|0|1651.0|0|0.0|0|0.0|100
0|2021-05-09|1363.0|0|1655.0|0|0.0|0|0.0|100
0|2021-05-10|1365.0|0|1658.0|0|0.0|0|0.0|100
0|2021-05-11|1365.0|0|1660.0|0|0.0|0|0.0|100
0|2021-05-12|1365.0|0|1660.0|0|0.0|0|0.0|100
0|2021-05-13|1370.0|0|1660.0|0|0.0|0|0.0|100
0|2021-05-14|1372.0|0|1665.0|0|0.0|0|0.0|100
0|2021-05-15|1372.0|0|1667.0|0|0.0|0|0.0|100
0|2021-05-16|1373.0|0|1667.0|0|0.0|0|0.0|100
0|2021-05-17|1375.0|0|1668.0|0|0.0|0|0.0|100
0|2021-05-18|1375.0|0|1670.0|0|0.0|0|0.0|100
0|2021-05-19|1376.0|0|1670.0|0|0.0|0|0.0|100
0|2021-05-20|1381.0|0|1671.0|0|0.0|0|0.0|100
0|2021-05-21|1385.0|0|1676.0|0|0.0|0|0.0|100
0|2021-05-22|1386.0|0|1680.0|0|0.0|0|0.0|100
0|2021-05-23|1388.0|0|1681.0|0|0.0|0|0.0|100
0|2021-05-24|1388.0|0|1683.0|0|0.0|0|0.0|100
0|2021-05-25|1388.0|0|1683.0|0|0.0|0|0.0|100
0|2021-05-26|1389.0|0|1683.0|0|0.0|0|0.0|100
0|2021-05-27|1389.0|0|1684.0|0|0.0|0|0.0|100
0|2021-05-28|1389.0|0|1684.0|0|0.0|0|0.0|100
0|2021-05-29|1389.0|0|1684.0|0|0.0|0|0.0|100
0|2021-05-30|1389.0|0|1684.0|0|0.0|0|0.0|100
0|2021-05-31|1391.0|0|1685.0|0|0.0|0|0.0|100
0|2021-06-01|1391.0|0|1686.0|0|0.0|0|0.0|100
0|2021-06-02|1392.0|0|1686.0|0|0.0|0|0.0|100
0|2021-06-03|1392.0|0|1687.0|0|0.0|0|0.0|100
0|2021-06-04|1393.0|0|1687.0|0|0.0|0|0.0|100
0|2021-06-05|1393.0|0|1688.0|0|0.0|0|0.0|100
0|2021-06-06|1393.0|0|1688.0|0|0.0|0|0.0|100
0|2021-06-07|1393.0|0|1688.0|0|0.0|0|0.0|100
0|2021-06-08|1393.0|0|1688.0|0|0.0|0|0.0|100
0|2021-06-09|1393.0|0|1688.0|0|0.0|0|0.0|100
0|2021-06-10|1394.0|0|1689.0|0|0.0|0|0.0|100
0|2021-06-11|1396.0|0|1690.0|0|0.0|0|0.0|100
0|2021-06-12|1396.0|0|1691.0|0|0.0|0|0.0|100
0|2021-06-13|1397.0|0|1691.0|0|0.0|0|0.0|100
0|2021-06-14|1400.0|0|1692.0|0|0.0|0|0.0|100
0|2021-06-15|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-16|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-17|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-18|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-19|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-20|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-21|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-22|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-23|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-24|1400.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-25|1401.0|0|1695.0|0|0.0|0|0.0|100
0|2021-06-26|1401.0|0|1696.0|0|0.0|0|0.0|100
0|2021-06-27|1401.0|0|1696.0|0|0.0|0|0.0|100
0|2021-06-28|1402.0|0|1696.0|0|0.0|0|0.0|100
0|2021-06-29|1403.0|0|1697.0|0|0.0|0|0.0|100
0|2021-06-30|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-01|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-02|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-03|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-04|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-05|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-06|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-07|1403.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-08|1405.0|0|1698.0|0|0.0|0|0.0|100
0|2021-07-09|1406.0|0|1700.0|0|0.0|0|0.0|100
0|2021-07-10|1407.0|0|1701.0|0|0.0|0|0.0|100
0|2021-07-11|1407.0|0|1702.0|0|0.0|0|0.0|100
0|2021-07-12|1408.0|0|1702.0|0|0.0|0|0.0|100
0|2021-07-13|1408.0|0|1703.0|0|0.0|0|0.0|100
0|2021-07-14|1410.0|0|1703.0|0|0.0|0|0.0|100
0|2021-07-15|1414.0|0|1705.0|0|0.0|0|0.0|100
0|2021-07-16|1421.0|0|1709.0|0|0.0|0|0.0|100
0|2021-07-17|1421.0|0|1716.0|0|0.0|0|0.0|100
0|2021-07-18|1424.0|0|1716.0|0|0.0|0|0.0|100
0|2021-07-19|1428.0|0|1719.0|0|0.0|0|0.0|100
0|2021-07-20|1429.0|0|1723.0|0|0.0|0|0.0|100
0|2021-07-21|1431.0|0|1724.0|0|0.0|0|0.0|100
0|2021-07-22|1405.0|0|1726.0|0|0.0|0|0.0|100
0|2021-07-23|1405.0|0|1736.0|0|0.0|0|0.0|100
0|2021-07-24|1405.0|0|1753.0|0|0.0|0|0.0|100
0|2021-07-25|1467.0|0|1755.0|0|0.0|0|0.0|100
0|2021-07-26|1470.0|0|1764.0|0|0.0|0|0.0|100
0|2021-07-27|1472.0|0|1765.0|0|0.0|0|0.0|100
0|2021-07-28|1480.0|0|1769.0|0|0.0|0|0.0|100
0|2021-07-29|1505.0|0|1780.0|0|0.0|0|0.0|100
0|2021-07-30|1517.0|0|1812.0|0|0.0|0|0.0|100
0|2021-07-31|1548.0|0|1823.0|0|0.0|0|0.0|100
0|2021-08-01|1567.0|0|1848.0|0|0.0|0|0.0|100
0|2021-08-02|1583.0|0|1870.0|0|0.0|0|0.0|100
0|2021-08-03|1589.0|0|1884.0|0|0.0|0|0.0|100
0|2021-08-04|1624.0|0|1892.0|0|0.0|0|0.0|100
0|2021-08-05|1629.0|0|1924.0|0|0.0|0|0.0|100
0|2021-08-06|1661.0|0|1944.0|0|0.0|0|0.0|100
0|2021-08-07|1677.0|0|1961.0|0|0.0|0|0.0|100
0|2021-08-08|1694.0|0|1975.0|0|0.0|0|0.0|100
0|2021-08-09|1717.0|0|2009.0|0|0.0|0|0.0|100
0|2021-08-10|1729.0|0|2016.0|0|0.0|0|0.0|100
0|2021-08-11|1767.0|0|2037.0|0|0.0|0|0.0|100
0|2021-08-12|1797.0|0|2076.0|0|0.0|0|0.0|100
0|2021-08-13|1819.0|0|2097.0|0|0.0|0|0.0|100
0|2021-08-14|1836.0|0|2117.0|0|0.0|0|0.0|100
0|2021-08-15|1855.0|0|2137.0|0|0.0|0|0.0|100
0|2021-08-16|1863.0|0|2156.0|0|0.0|0|0.0|100
0|2021-08-17|1864.0|0|2160.0|0|0.0|0|0.0|100
0|2021-08-18|1871.0|0|2166.0|0|0.0|0|0.0|100
0|2021-08-19|1883.0|0|2168.0|0|0.0|0|0.0|100
0|2021-08-20|1908.0|0|2181.0|0|0.0|0|0.0|100
0|2021-08-21|1913.0|0|2205.0|0|0.0|0|0.0|100
0|2021-08-22|1924.0|0|2214.0|0|0.0|0|0.0|100
0|2021-08-23|1933.0|0|2226.0|0|0.0|0|0.0|100
0|2021-08-24|1934.0|0|2228.0|0|0.0|0|0.0|100
0|2021-08-25|1955.0|0|2235.0|0|0.0|0|0.0|100
0|2021-08-26|1975.0|0|2259.0|0|0.0|0|0.0|100
0|2021-08-27|1982.0|0|2272.0|0|0.0|0|0.0|100
0|2021-08-28|1986.0|0|2279.0|0|0.0|0|0.0|100
0|2021-08-29|1994.0|0|2285.0|0|0.0|0|0.0|100
0|2021-08-30|1999.0|0|2294.0|0|0.0|0|0.0|100
0|2021-08-31|2019.0|0|2294.0|0|0.0|0|0.0|100
0|2021-09-01|2024.0|0|2317.0|0|0.0|0|0.0|100
0|2021-09-02|2024.0|0|2319.0|0|0.0|0|0.0|100
0|2021-09-03|2036.0|0|2328.0|0|0.0|0|0.0|100
0|2021-09-04|2045.0|0|2333.0|0|0.0|0|0.0|100
0|2021-09-05|2056.0|0|2345.0|0|0.0|0|0.0|100
0|2021-09-06|2060.0|0|2355.0|0|0.0|0|0.0|100
0|2021-09-07|2063.0|0|2356.0|0|0.0|0|0.0|100
0|2021-09-08|2065.0|0|2359.0|0|0.0|0|0.0|100
0|2021-09-09|2068.0|0|2360.0|0|0.0|0|0.0|100
0|2021-09-10|2071.0|0|2366.0|0|0.0|0|0.0|100
0|2021-09-11|2071.0|0|2366.0|0|0.0|0|0.0|100
0|2021-09-12|2075.0|0|2369.0|0|0.0|0|0.0|100
0|2021-09-13|2075.0|0|2370.0|0|0.0|0|0.0|100
0|2021-09-14|2075.0|0|2370.0|0|0.0|0|0.0|100
0|2021-09-15|2081.0|0|2372.0|0|0.0|0|0.0|100
0|2021-09-16|2082.0|0|2376.0|0|0.0|0|0.0|100
0|2021-09-17|2086.0|0|2380.0|0|0.0|0|0.0|100
0|2021-09-18|2087.0|0|2381.0|0|0.0|0|0.0|100
0|2021-09-19|2092.0|0|2387.0|0|0.0|0|0.0|100
0|2021-09-20|2092.0|0|2387.0|0|0.0|0|0.0|100
0|2021-09-21|2095.0|0|2387.0|0|0.0|0|0.0|100
0|2021-09-22|2098.0|0|2393.0|0|0.0|0|0.0|100
0|2021-09-23|2098.0|0|2393.0|0|0.0|0|0.0|100
0|2021-09-24|2099.0|0|2393.0|0|0.0|0|0.0|100
0|2021-09-25|2101.0|0|2395.0|0|0.0|0|0.0|100
0|2021-09-26|2104.0|0|2398.0|0|0.0|0|0.0|100
0|2021-09-27|2105.0|0|2399.0|0|0.0|0|0.0|100
0|2021-09-28|2106.0|0|2400.0|0|0.0|0|0.0|100
0|2021-09-29|2107.0|0|2402.0|0|0.0|0|0.0|100
0|2021-09-30|2107.0|0|2402.0|0|0.0|0|0.0|100
0|2021-10-01|2108.0|0|2403.0|0|0.0|0|0.0|100
0|2021-10-02|2109.0|0|2403.0|0|0.0|0|0.0|100
0|2021-10-03|2109.0|0|2404.0|0|0.0|0|0.0|100
0|2021-10-04|2111.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-05|2111.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-06|2112.0|0|2406.0|0|0.0|0|0.0|100
0|2021-10-07|2113.0|0|2407.0|0|0.0|0|0.0|100
0|2021-10-08|2113.0|0|2408.0|0|0.0|0|0.0|100
0|2021-10-09|2113.0|0|2408.0|0|0.0|0|0.0|100
0|2021-10-10|2114.0|0|2408.0|0|0.0|0|0.0|100
0|2021-10-11|2114.0|0|2409.0|0|0.0|0|0.0|100
0|2021-10-12|2114.0|0|2409.0|0|0.0|0|0.0|100
0|2021-10-13|2114.0|0|2409.0|0|0.0|0|0.0|100
0|2021-10-14|2116.0|0|2409.0|0|0.0|0|0.0|100
0|2021-10-15|2117.0|0|2411.0|0|0.0|0|0.0|100
0|2021-10-16|2121.0|0|2412.0|0|0.0|0|0.0|100
0|2021-10-17|2121.0|0|2416.0|0|0.0|0|0.0|100
0|2021-10-18|2122.0|0|2416.0|0|0.0|0|0.0|100
0|2021-10-19|2122.0|0|2417.0|0|0.0|0|0.0|100
0|2021-10-20|2122.0|0|2417.0|0|0.0|0|0.0|100
0|2021-10-21|2124.0|0|2418.0|0|0.0|0|0.0|100
0|2021-10-22|2126.0|0|2420.0|0|0.0|0|0.0|100
0|2021-10-23|2127.0|0|2421.0|0|0.0|0|0.0|100
0|2021-10-24|2127.0|0|2422.0|0|0.0|0|0.0|100
0|2021-10-25|2127.0|0|2422.0|0|0.0|0|0.0|100
0|2021-10-26|2128.0|0|2422.0|0|0.0|0|0.0|100
0|2021-10-27|2129.0|0|2423.0|0|0.0|0|0.0|100
0|2021-10-28|2130.0|0|2425.0|0|0.0|0|0.0|100
0|2021-10-29|2130.0|0|2425.0|0|0.0|0|0.0|100
0|2021-10-30|2130.0|0|2425.0|0|0.0|0|0.0|100
0|2021-10-31|2130.0|0|2425.0|0|0.0|0|0.0|100
0|2021-11-01|2131.0|0|2426.0|0|0.0|0|0.0|100
0|2021-11-02|2131.0|0|2426.0|0|0.0|0|0.0|100
0|2021-11-03|2133.0|0|2426.0|0|0.0|0|0.0|100
0|2021-11-04|2133.0|0|2428.0|0|0.0|0|0.0|100
0|2021-11-05|2133.0|0|2428.0|0|0.0|0|0.0|100
0|2021-11-06|2135.0|0|2429.0|0|0.0|0|0.0|100
0|2021-11-07|2135.0|0|2430.0|0|0.0|0|0.0|100
0|2021-11-08|2135.0|0|2430.0|0|0.0|0|0.0|100
0|2021-11-09|2136.0|0|2430.0|0|0.0|0|0.0|100
0|2021-11-10|2138.0|0|2432.0|0|0.0|0|0.0|100
0|2021-11-11|2138.0|0|2433.0|0|0.0|0|0.0|100
0|2021-11-12|2140.0|0|2436.0|0|0.0|0|0.0|100
0|2021-11-13|2140.0|0|2435.0|0|0.0|0|0.0|100
0|2021-11-14|2140.0|0|2435.0|0|0.0|0|0.0|100
0|2021-11-15|2140.0|0|2435.0|0|0.0|0|0.0|100
0|2021-11-16|2140.0|0|2435.0|0|0.0|0|0.0|100
0|2021-11-17|2141.0|0|2436.0|0|0.0|0|0.0|100
0|2021-11-18|2142.0|0|2437.0|0|0.0|0|0.0|100
0|2021-11-19|2143.0|0|2438.0|0|0.0|0|0.0|100
0|2021-11-20|2144.0|0|2439.0|0|0.0|0|0.0|100
0|2021-11-21|2145.0|0|2440.0|0|0.0|0|0.0|100
0|2021-11-22|2146.0|0|2441.0|0|0.0|0|0.0|100
0|2021-11-23|2146.0|0|2441.0|0|0.0|0|0.0|100
0|2021-11-24|2147.0|0|2442.0|0|0.0|0|0.0|100
0|2021-11-25|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-26|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-27|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-28|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-29|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-11-30|2149.0|0|2444.0|0|0.0|0|0.0|100
0|2021-12-01|2153.0|0|2448.0|0|0.0|0|0.0|100
0|2021-12-02|2155.0|0|2450.0|0|0.0|0|0.0|100
0|2021-12-03|2159.0|0|2454.0|0|0.0|0|0.0|100
0|2021-12-04|2160.0|0|2455.0|0|0.0|0|0.0|100
0|2021-12-05|2160.0|0|2455.0|0|0.0|0|0.0|100
0|2021-12-06|2161.0|0|2456.0|0|0.0|0|0.0|100
0|2021-12-07|2161.0|0|2456.0|0|0.0|0|0.0|100
0|2021-12-08|2162.0|0|2457.0|0|0.0|0|0.0|100
0|2021-12-09|2163.0|0|2458.0|0|0.0|0|0.0|100
0|2021-12-10|2164.0|0|2459.0|0|0.0|0|0.0|100
0|2021-12-11|2164.0|0|2459.0|0|0.0|0|0.0|100
0|2021-12-12|2164.0|0|2459.0|0|0.0|0|0.0|100
0|2021-12-13|2164.0|0|2459.0|0|0.0|0|0.0|100
0|2021-12-14|2166.0|0|2461.0|0|0.0|0|0.0|100
0|2021-12-15|2167.0|0|2462.0|0|0.0|0|0.0|100
0|2021-12-16|2169.0|0|2464.0|0|0.0|0|0.0|100
0|2021-12-17|2180.0|0|2475.0|0|0.0|0|0.0|100
0|2021-12-18|2185.0|0|2480.0|0|0.0|0|0.0|100
0|2021-12-19|2201.0|0|2496.0|0|0.0|0|0.0|100
0|2021-12-20|2214.0|0|2509.0|0|0.0|0|0.0|100
0|2021-12-21|2216.0|0|2511.0|0|0.0|0|0.0|100
0|2021-12-22|2232.0|0|2527.0|0|0.0|0|0.0|100
0|2021-12-23|2283.0|0|2578.0|0|0.0|0|0.0|100
0|2021-12-24|2283.0|0|2578.0|0|0.0|0|0.0|100
0|2021-12-25|2430.0|0|2725.0|0|0.0|0|0.0|100
0|2021-12-26|2491.0|0|2786.0|0|0.0|0|0.0|100
0|2021-12-27|2493.0|0|2788.0|0|0.0|0|0.0|100
0|2021-12-28|2502.0|0|2797.0|0|0.0|0|0.0|100
0|2021-12-29|2524.0|0|2819.0|0|0.0|0|0.0|100
0|2021-12-30|2668.0|0|2963.0|0|0.0|0|0.0|100
0|2021-12-31|2809.0|0|3104.0|0|0.0|0|0.0|100
0|2022-01-01|2809.0|0|3104.0|0|0.0|0|0.0|100
0|2022-01-02|3181.0|0|3476.0|0|0.0|0|0.0|100
0|2022-01-03|3216.0|0|3511.0|0|0.0|0|0.0|100
0|2022-01-04|3235.0|0|3530.0|0|0.0|0|0.0|100
0|2022-01-05|3306.0|0|3601.0|0|0.0|0|0.0|100
0|2022-01-06|3553.0|0|3848.0|0|0.0|0|0.0|100
0|2022-01-07|3741.0|0|4036.0|0|0.0|0|0.0|100
0|2022-01-08|3785.0|0|4080.0|0|0.0|0|0.0|100
0|2022-01-09|3893.0|0|4188.0|0|0.0|0|0.0|100
0|2022-01-10|4024.0|0|4319.0|0|0.0|0|0.0|100
0|2022-01-11|4029.0|0|4324.0|0|0.0|0|0.0|100
0|2022-01-12|4131.0|0|4426.0|0|0.0|0|0.0|100
0|2022-01-13|4270.0|0|4565.0|0|0.0|0|0.0|100
0|2022-01-14|4431.0|0|4726.0|0|0.0|0|0.0|100
0|2022-01-15|4526.0|0|4821.0|0|0.0|0|0.0|100
0|2022-01-16|4626.0|0|4921.0|0|0.0|0|0.0|100
0|2022-01-17|4659.0|0|0.0|100|0.0|0|0.0|100
