|dates|Clay_Illinois_UnitedStates.AverageDailyTemperature.data|Clay_Illinois_UnitedStates.AverageDailyTemperature.missing|Clay_Illinois_UnitedStates.AverageDewPoint.data|Clay_Illinois_UnitedStates.AverageDewPoint.missing|Clay_Illinois_UnitedStates.AverageRelativeHumidity.data|Clay_Illinois_UnitedStates.AverageRelativeHumidity.missing|Clay_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Clay_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-08|52.114583333333336|0|40.489583333333336|0|68.29166666666667|0|29.688489583333354|0
0|2021-11-09|52.3125|0|45.822916666666664|0|80.41666666666667|0|29.636145833333302|0
0|2021-11-10|54.625|0|49.239583333333336|0|83.54166666666667|0|29.51697916666666|0
0|2021-11-11|52.09375|0|43.53125|0|73.90625|0|29.307916666666653|0
0|2021-11-12|43.260416666666664|0|27.96875|0|55.958333333333336|0|29.42593750000002|0
0|2021-11-13|36.510416666666664|0|27.552083333333332|0|69.78125|0|29.589583333333326|0
0|2021-11-14|38.447916666666664|0|31.020833333333332|0|75.17708333333333|0|29.481145833333333|0
0|2021-11-15|38.104166666666664|0|31.197916666666668|0|76.54166666666667|0|29.598333333333354|0
0|2021-11-16|50.40625|0|44.479166666666664|0|82.34375|0|29.461770833333336|0
0|2021-11-17|57.473958333333336|0|52.947916666666664|0|85.30729166666667|0|29.45838541666669|0
0|2021-11-18|40.96875|0|25.854166666666668|0|57.4375|0|29.834999999999948|0
0|2021-11-19|32.552083333333336|0|24.03125|0|72.82291666666667|0|29.95895833333333|0
0|2021-11-20|43.583333333333336|0|31.520833333333332|0|64.27083333333333|0|29.722812499999993|0
0|2021-11-21|46.09375|0|41.895833333333336|0|86.11458333333333|0|29.610208333333315|0
0|2021-11-22|30.833333333333332|0|19.375|0|64.20833333333333|0|29.763229166666715|0
0|2021-11-23|31.979166666666668|0|21.979166666666668|0|69.57291666666667|0|29.738229166666645|0
0|2021-11-24|47.96875|0|32.21875|0|55.322916666666664|0|29.57374999999999|0
0|2021-11-25|39.208333333333336|0|33.65625|0|81.875|0|29.674895833333377|0
0|2021-11-26|27.614583333333332|0|17.739583333333332|0|67.52083333333333|0|29.731354166666694|0
0|2021-11-27|40.885416666666664|0|29.875|0|66.14583333333333|0|29.438749999999995|0
0|2021-11-28|36.71875|0|24.958333333333332|0|65.17708333333333|0|29.621666666666655|0
0|2021-11-29|34.489583333333336|0|22.739583333333332|0|65.38541666666667|0|29.581770833333312|0
0|2021-11-30|40.614583333333336|0|33.614583333333336|0|77.9375|0|29.57156250000001|0
0|2021-12-01|46.041666666666664|0|43.135416666666664|0|89.94791666666667|0|29.461875000000017|0
0|2021-12-02|52.541666666666664|0|41.583333333333336|0|69.05208333333333|0|29.450677083333364|0
0|2021-12-03|50.916666666666664|0|43.135416666666664|0|77.80208333333333|0|29.455729166666675|0
0|2021-12-04|43.427083333333336|0|34.052083333333336|0|70.19791666666667|0|29.7053125|0
0|2021-12-05|49.677083333333336|0|44.083333333333336|0|81.26041666666667|0|29.37708333333332|0
0|2021-12-06|37.25|0|24.708333333333332|0|61.520833333333336|0|29.614166666666705|0
0|2021-12-07|25.8125|0|16.09375|0|68.42708333333333|0|29.728750000000005|0
0|2021-12-08|31.604166666666668|0|23.84375|0|75.79166666666667|0|29.54239583333336|0
0|2021-12-09|43.46875|0|36.739583333333336|0|77.86458333333333|0|29.34208333333334|0
0|2021-12-10|57.333333333333336|0|56.645833333333336|0|97.63541666666667|0|29.22177083333334|0
0|2021-12-11|43.4375|0|33.46875|0|68.58333333333333|0|29.386666666666645|0
0|2021-12-12|36.708333333333336|0|25.239583333333332|0|65.03125|0|29.7595833333333|0
0|2021-12-13|39.520833333333336|0|28.979166666666668|0|67.88541666666667|0|29.766354166666698|0
0|2021-12-14|47.447916666666664|0|38.625|0|72.625|0|29.782604166666633|0
0|2021-12-15|60.71875|0|52.364583333333336|0|74.83333333333333|0|29.54104166666664|0
0|2021-12-16|50.333333333333336|0|45.916666666666664|0|86.125|0|29.514166666666654|0
0|2021-12-17|34.927083333333336|0|32.59375|0|91.76041666666667|0|29.628645833333334|0
0|2021-12-18|39.041666666666664|0|36.3125|0|89.69791666666667|0|29.57270833333332|0
0|2021-12-19|32.541666666666664|0|27.322916666666668|0|81.45833333333333|0|29.82583333333332|0
0|2021-12-20|31.296875|0|27.671875|0|87.59895833333333|0|29.729635416666653|0
0|2021-12-21|35.645833333333336|0|29.541666666666668|0|80.38541666666667|0|29.468541666666653|0
0|2021-12-22|31.020833333333332|0|19.645833333333332|0|64.15625|0|29.598489583333343|0
0|2021-12-23|42.125|0|33.197916666666664|0|71.04166666666667|0|29.460520833333323|0
0|2021-12-24|54.885416666666664|0|49.354166666666664|0|81.84375|0|29.181562499999995|0
0|2021-12-25|58.604166666666664|0|53.302083333333336|0|83.45833333333333|0|29.216770833333324|0
0|2021-12-26|48.354166666666664|0|45.572916666666664|0|88.44791666666667|0|29.45854166666665|0
0|2021-12-27|57.604166666666664|0|51.177083333333336|0|79.76041666666667|0|29.261041666666646|0
0|2021-12-28|42.927083333333336|0|39.71875|0|89.60416666666667|0|29.18989583333331|0
0|2021-12-29|41.552083333333336|0|39.885416666666664|0|94.17708333333333|0|29.357604166666686|0
0|2021-12-30|44.125|0|42.791666666666664|0|94.125|0|29.368958333333335|0
0|2021-12-31|51.505208333333336|0|48.604166666666664|0|88.31770833333333|0|29.29156249999997|0
0|2022-01-01|45.71875|0|44.635416666666664|0|95.98958333333333|0|29.19770833333335|0
0|2022-01-02|27.65625|0|24.5625|0|88.64583333333333|0|29.611770833333352|0
0|2022-01-03|24.447916666666668|0|18.869791666666668|0|79.64583333333333|0|29.883906250000027|0
0|2022-01-04|30.385416666666668|0|24.8125|0|80.55208333333333|0|29.561145833333356|0
0|2022-01-05|30.541666666666668|0|19.927083333333332|0|65.45833333333333|0|29.435625000000012|0
0|2022-01-06|16.0|0|6.302083333333333|0|66.22916666666667|0|29.681875000000016|0
0|2022-01-07|12.427083333333334|0|2.7604166666666665|0|66.33333333333333|0|29.857916666666664|0
0|2022-01-08|27.8125|0|22.864583333333332|0|82.17708333333333|0|29.678229166666668|0
0|2022-01-09|33.270833333333336|0|25.875|0|75.8125|0|29.846979166666696|0
0|2022-01-10|23.927083333333332|0|13.739583333333334|0|66.55208333333333|0|30.05958333333335|0
0|2022-01-11|27.739583333333332|0|18.75|0|69.5|0|29.936250000000015|0
0|2022-01-12|39.489583333333336|0|29.302083333333332|0|68.84895833333333|0|29.583802083333314|0
0|2022-01-13|38.21875|0|31.322916666666668|0|77.14583333333333|0|29.44645833333338|0
0|2022-01-14|32.677083333333336|0|31.166666666666668|0|94.84375|0|29.583333333333346|0
0|2022-01-15|32.65625|0|27.34375|0|81.90625|0|29.647135416666675|0
0|2022-01-16|26.9375|0|19.28125|0|73.88541666666667|0|29.401822916666685|0
0|2022-01-17|27.90625|0|22.604166666666668|0|81.09375|0|29.424895833333366|0
