|dates|Blaine_Oklahoma_UnitedStates.AverageDailyTemperature.data|Blaine_Oklahoma_UnitedStates.AverageDailyTemperature.missing|Blaine_Oklahoma_UnitedStates.AverageDewPoint.data|Blaine_Oklahoma_UnitedStates.AverageDewPoint.missing|Blaine_Oklahoma_UnitedStates.AverageRelativeHumidity.data|Blaine_Oklahoma_UnitedStates.AverageRelativeHumidity.missing|Blaine_Oklahoma_UnitedStates.AverageSurfaceAirPressure.data|Blaine_Oklahoma_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-27|50.645833333333336|0|16.302083333333332|0|26.791666666666668|0|28.21385416666666|0
0|2021-12-28|53.177083333333336|0|23.9375|0|34.479166666666664|0|28.002187500000005|0
0|2021-12-29|35.114583333333336|0|18.979166666666668|0|53.53125|0|28.160624999999982|0
0|2021-12-30|43.0|0|21.697916666666668|0|50.635416666666664|0|28.185729166666665|0
0|2021-12-31|57.177083333333336|0|35.104166666666664|0|45.770833333333336|0|28.033645833333328|0
0|2022-01-01|20.046875|0|14.020833333333334|0|77.65625|0|28.263020833333325|0
0|2022-01-02|19.927083333333332|0|10.5|0|68.03645833333333|0|28.69958333333331|0
0|2022-01-03|36.364583333333336|0|20.75|0|55.677083333333336|0|28.631979166666678|0
0|2022-01-04|42.697916666666664|0|22.510416666666668|0|45.583333333333336|0|28.265104166666678|0
0|2022-01-05|32.572916666666664|0|16.385416666666668|0|52.40625|0|28.42666666666666|0
0|2022-01-06|16.348958333333332|0|4.635416666666667|0|60.932291666666664|0|28.617135416666674|0
0|2022-01-07|21.375|0|9.9375|0|63.364583333333336|0|28.47031250000001|0
0|2022-01-08|48.885416666666664|0|42.979166666666664|0|80.84375|0|28.194166666666664|0
0|2022-01-09|33.276041666666664|0|15.661458333333334|0|49.71875|0|28.814062500000023|0
0|2022-01-10|34.052083333333336|0|13.03125|0|47.229166666666664|0|28.956770833333355|0
0|2022-01-11|44.604166666666664|0|18.854166666666668|0|37.963541666666664|0|28.720468750000013|0
0|2022-01-12|44.432291666666664|0|21.822916666666668|0|46.947916666666664|0|28.56234375000001|0
0|2022-01-13|47.34375|0|26.010416666666668|0|46.510416666666664|0|28.507291666666642|0
0|2022-01-14|47.614583333333336|0|31.125|0|57.072916666666664|0|28.289479166666666|0
0|2022-01-15|27.328125|0|17.484375|0|66.81770833333333|0|28.590260416666656|0
0|2022-01-16|32.989583333333336|0|14.770833333333334|0|54.927083333333336|0|28.449062499999982|0
0|2022-01-17|40.958333333333336|0|21.15625|0|50.020833333333336|0|28.418125000000014|0
