|dates|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedCases.data|Tulsa_Oklahoma_UnitedStates.NYT_ConfirmedCases.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Tulsa_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-11-14|109210.0|0|109210.0|0|1694.0|0|0.0|100
0|2021-11-15|109210.0|0|109210.0|0|1694.0|0|0.0|100
0|2021-11-16|109210.0|0|109210.0|0|1694.0|0|0.0|100
0|2021-11-17|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-18|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-19|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-20|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-21|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-22|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-23|110191.0|0|110191.0|0|1694.0|0|0.0|100
0|2021-11-24|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-25|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-26|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-27|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-28|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-29|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-11-30|110875.0|0|110875.0|0|1694.0|0|0.0|100
0|2021-12-01|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-02|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-03|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-04|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-05|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-06|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-07|111492.0|0|111492.0|0|1694.0|0|0.0|100
0|2021-12-08|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-09|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-10|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-11|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-12|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-13|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-14|113212.0|0|113212.0|0|1694.0|0|0.0|100
0|2021-12-15|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-16|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-17|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-18|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-19|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-20|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-21|114575.0|0|114575.0|0|1694.0|0|0.0|100
0|2021-12-22|115887.0|0|115887.0|0|1694.0|0|0.0|100
0|2021-12-23|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-24|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-25|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-26|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-27|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-28|115887.0|0|115887.0|0|1806.0|0|0.0|100
0|2021-12-29|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2021-12-30|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2021-12-31|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2022-01-01|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2022-01-02|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2022-01-03|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2022-01-04|117450.0|0|117450.0|0|1809.0|0|0.0|100
0|2022-01-05|118783.0|0|118783.0|0|1816.0|0|0.0|100
0|2022-01-06|118783.0|0|118783.0|0|1816.0|0|0.0|100
0|2022-01-07|118783.0|0|118781.0|0|1816.0|0|0.0|100
0|2022-01-08|118783.0|0|118781.0|0|1816.0|0|0.0|100
0|2022-01-09|118783.0|0|118781.0|0|1816.0|0|0.0|100
0|2022-01-10|118783.0|0|118781.0|0|1816.0|0|0.0|100
0|2022-01-11|118783.0|0|118781.0|0|1816.0|0|0.0|100
0|2022-01-12|126355.0|0|126355.0|0|1829.0|0|0.0|100
0|2022-01-13|126355.0|0|126355.0|0|1829.0|0|0.0|100
0|2022-01-14|126355.0|0|126355.0|0|1829.0|0|0.0|100
0|2022-01-15|126355.0|0|126355.0|0|1829.0|0|0.0|100
0|2022-01-16|126355.0|0|126355.0|0|1829.0|0|0.0|100
0|2022-01-17|126355.0|0|0.0|100|1829.0|0|0.0|100
