|dates|Otsego_NewYork_UnitedStates.AverageDailyTemperature.data|Otsego_NewYork_UnitedStates.AverageDailyTemperature.missing|Otsego_NewYork_UnitedStates.AverageDewPoint.data|Otsego_NewYork_UnitedStates.AverageDewPoint.missing|Otsego_NewYork_UnitedStates.AverageRelativeHumidity.data|Otsego_NewYork_UnitedStates.AverageRelativeHumidity.missing|Otsego_NewYork_UnitedStates.AverageSurfaceAirPressure.data|Otsego_NewYork_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-30|28.388888888888886|0|24.972222222222225|0|86.8576388888889|0|28.13107638888889|0
0|2021-12-01|33.604166666666664|0|24.409722222222225|0|70.0|0|28.276180555555555|0
0|2021-12-02|40.26388888888889|0|36.38888888888889|0|86.6111111111111|0|27.927291666666665|0
0|2021-12-03|30.474999999999998|0|22.508333333333336|0|72.43611111111112|0|28.193361111111102|0
0|2021-12-04|33.55555555555555|0|22.965277777777782|0|66.00694444444444|0|28.291111111111118|0
0|2021-12-05|33.583333333333336|0|20.916666666666668|0|60.375|0|28.44|0
0|2021-12-06|42.09375|0|37.083333333333336|0|82.77430555555556|0|28.005312500000002|0
0|2021-12-07|27.666666666666668|0|17.5|0|65.79166666666667|0|28.310000000000006|0
0|2021-12-08|25.67013888888889|0|21.958333333333332|0|86.00347222222221|0|28.196840277777778|0
0|2021-12-09|23.847222222222225|0|17.777777777777775|0|78.09027777777777|0|28.33208333333333|0
0|2021-12-10|33.47222222222222|0|26.25|0|74.90277777777777|0|28.28125|0
0|2021-12-11|44.197916666666664|0|40.43055555555556|0|87.21875|0|27.9159375|0
0|2021-12-12|34.541666666666664|0|19.25|0|54.333333333333336|0|28.29291666666666|0
0|2021-12-13|39.333333333333336|0|17.833333333333332|0|43.458333333333336|0|28.41833333333334|0
0|2021-12-14|37.104166666666664|0|24.083333333333332|0|60.666666666666664|0|28.701041666666658|0
0|2021-12-15|36.861111111111114|0|29.319444444444443|0|75.3611111111111|0|28.621527777777775|0
0|2021-12-16|52.666666666666664|0|39.458333333333336|0|61.791666666666664|0|28.192083333333333|0
0|2021-12-17|41.25|0|21.25|0|47.666666666666664|0|28.326250000000005|0
0|2021-12-18|33.03333333333333|0|30.945833333333336|0|92.44166666666666|0|28.218715277777775|0
0|2021-12-19|23.809027777777782|0|19.37152777777778|0|83.20833333333333|0|28.359618055555558|0
0|2021-12-20|23.354166666666668|0|15.791666666666666|0|73.89583333333333|0|28.413124999999994|0
0|2021-12-21|30.1875|0|21.541666666666668|0|70.5625|0|28.192291666666666|0
0|2021-12-22|27.09732142857143|0|19.735416666666666|0|74.43392857142858|0|27.960767857142866|0
0|2021-12-23|21.866666666666664|0|16.85486111111111|0|81.56944444444444|0|28.29347916666666|0
0|2021-12-24|28.54722222222222|0|24.909027777777776|0|86.62083333333334|0|28.172319444444444|0
0|2021-12-25|37.25|0|36.8125|0|98.29166666666667|0|27.830763888888885|0
0|2021-12-26|33.31944444444445|0|27.70138888888889|0|79.8888888888889|0|28.18361111111111|0
0|2021-12-27|26.910416666666666|0|23.06736111111111|0|85.55069444444445|0|28.171083333333332|0
0|2021-12-28|33.46597222222223|0|30.4875|0|89.74722222222222|0|28.05453472222222|0
0|2021-12-29|34.29156746031746|0|34.04851190476191|0|99.10069444444446|0|28.090559523809528|0
0|2021-12-30|38.30555555555556|0|38.11805555555556|0|99.22916666666667|0|28.13180555555556|0
0|2021-12-31|42.56944444444444|0|41.00694444444444|0|94.48958333333333|0|28.11968750000001|0
0|2022-01-01|46.708333333333336|0|45.77777777777778|0|96.63194444444444|0|27.980694444444442|0
0|2022-01-02|27.72916666666666|0|26.65625|0|95.7375|0|28.02953472222222|0
0|2022-01-03|15.104166666666666|0|9.378472222222223|0|78.34722222222221|0|28.38270833333334|0
0|2022-01-04|20.395833333333332|0|12.944444444444443|0|73.92361111111111|0|28.440902777777776|0
0|2022-01-05|30.041666666666668|0|20.875|0|69.0|0|28.014583333333334|0
0|2022-01-06|24.874999999999996|0|14.506944444444445|0|65.2986111111111|0|28.072847222222222|0
0|2022-01-07|19.087797619047617|0|14.220138888888888|0|82.07063492063492|0|28.146706349206355|0
0|2022-01-08|16.291666666666668|0|5.138888888888889|0|63.45138888888889|0|28.61104166666667|0
0|2022-01-09|27.947916666666668|0|23.253472222222218|0|83.43055555555556|0|28.258368055555554|0
0|2022-01-10|15.950000000000001|0|6.870833333333334|0|68.35|0|28.29683333333333|0
0|2022-01-11|4.563888888888889|0|-3.4388888888888887|0|69.99097222222223|0|28.547569444444445|0
0|2022-01-12|23.8125|0|11.458333333333334|0|59.541666666666664|0|28.245625|0
0|2022-01-13|34.3125|0|25.979166666666668|0|71.91666666666667|0|28.14923611111112|0
0|2022-01-14|20.718055555555555|0|15.933333333333332|0|81.72916666666667|0|28.206944444444446|0
0|2022-01-15|-1.375|0|-10.708333333333334|0|65.625|0|28.48499999999999|0
0|2022-01-16|9.83611111111111|0|-0.7819444444444447|0|67.31388888888888|0|28.317986111111107|0
0|2022-01-17|25.930555555555554|0|23.918055555555558|0|92.09166666666665|0|27.462076388888885|0
