|dates|Wayne_Mississippi_UnitedStates.AverageDailyTemperature.data|Wayne_Mississippi_UnitedStates.AverageDailyTemperature.missing|Wayne_Mississippi_UnitedStates.AverageDewPoint.data|Wayne_Mississippi_UnitedStates.AverageDewPoint.missing|Wayne_Mississippi_UnitedStates.AverageRelativeHumidity.data|Wayne_Mississippi_UnitedStates.AverageRelativeHumidity.missing|Wayne_Mississippi_UnitedStates.AverageSurfaceAirPressure.data|Wayne_Mississippi_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-02|57.38194444444445|0|53.73090277777778|0|89.75|0|29.84217013888889|0
0|2021-12-03|58.73003472222222|0|54.42274305555555|0|87.64322916666667|0|29.800842013888886|0
0|2021-12-04|59.47395833333334|0|56.46701388888889|0|91.10416666666667|0|29.80941840277778|0
0|2021-12-05|65.38368055555556|0|62.01909722222222|0|89.77083333333333|0|29.76588541666662|0
0|2021-12-06|63.552083333333336|0|62.796875|0|97.53819444444444|0|29.740399305555567|0
0|2021-12-07|48.8125|0|45.015625|0|87.140625|0|29.772552083333295|0
0|2021-12-08|48.86805555555555|0|46.975694444444436|0|94.10416666666667|0|29.745815972222232|0
0|2021-12-09|54.736979166666664|0|44.39670138888889|0|83.89236111111111|0|29.720173611111125|0
0|2021-12-10|72.47569444444444|0|65.63541666666667|0|86.17361111111113|0|29.649253472222217|0
0|2021-12-11|62.819444444444436|0|60.37847222222222|0|91.80034722222221|0|29.729279513888894|0
0|2021-12-12|44.916666666666664|0|38.588541666666664|0|81.29166666666667|0|29.963281249999994|0
0|2021-12-13|49.732638888888886|0|44.78993055555555|0|85.67881944444444|0|30.00571180555556|0
0|2021-12-14|59.274305555555564|0|56.173611111111114|0|90.60416666666667|0|30.021440972222234|0
0|2021-12-15|63.453125|0|58.12326388888889|0|86.86284722222223|0|29.946805555555574|0
0|2021-12-16|65.44618055555556|0|63.49305555555555|0|94.00520833333333|0|29.852395833333333|0
0|2021-12-17|67.36458333333333|0|65.3107638888889|0|95.45486111111113|0|29.796875|0
0|2021-12-18|69.078125|0|68.58333333333333|0|98.3107638888889|0|29.6925173611111|0
0|2021-12-19|47.51388888888889|0|46.604166666666664|0|96.57638888888887|0|29.852291666666673|0
0|2021-12-20|42.270833333333336|0|40.09375|0|92.296875|0|29.86260416666669|0
0|2021-12-21|43.93923611111111|0|42.680555555555564|0|95.49826388888887|0|29.729965277777776|0
0|2021-12-22|44.947916666666664|0|39.291666666666664|0|84.078125|0|29.794427083333318|0
0|2021-12-23|47.598958333333336|0|40.223958333333336|0|79.47395833333333|0|29.877222222222212|0
0|2021-12-24|60.06944444444445|0|55.10590277777778|0|85.6875|0|29.767031249999977|0
0|2021-12-25|66.32291666666667|0|62.09375|0|87.328125|0|29.68718750000002|0
0|2021-12-26|67.734375|0|63.15625|0|87.02083333333333|0|29.723177083333326|0
0|2021-12-27|67.9201388888889|0|62.270833333333336|0|85.22569444444444|0|29.66199652777777|0
0|2021-12-28|70.44097222222223|0|67.5607638888889|0|91.24479166666667|0|29.543246527777786|0
0|2021-12-29|74.12673611111111|0|69.796875|0|88.14236111111113|0|29.549027777777763|0
0|2021-12-30|72.2482638888889|0|69.39583333333333|0|91.28125|0|29.601093749999993|0
0|2021-12-31|74.05208333333333|0|69.75|0|87.5295138888889|0|29.601215277777783|0
0|2022-01-01|75.13020833333333|0|71.04861111111111|0|87.24131944444446|0|29.50458333333332|0
0|2022-01-02|53.859375|0|51.755208333333336|0|92.45833333333333|0|29.65789930555555|0
0|2022-01-03|35.979166666666664|0|29.166666666666668|0|77.48958333333333|0|30.042604166666663|0
0|2022-01-04|35.677083333333336|0|30.791666666666668|0|84.5|0|29.94078124999999|0
0|2022-01-05|50.536458333333336|0|46.21875|0|87.421875|0|29.720729166666676|0
0|2022-01-06|54.10069444444445|0|50.133680555555564|0|87.24826388888887|0|29.674635416666646|0
0|2022-01-07|39.604166666666664|0|31.635416666666668|0|74.90104166666667|0|29.94161458333331|0
0|2022-01-08|51.85590277777777|0|45.585069444444436|0|80.43576388888889|0|29.957326388888887|0
0|2022-01-09|66.44444444444444|0|64.56076388888889|0|93.98958333333333|0|29.896006944444437|0
0|2022-01-10|44.71701388888889|0|30.376736111111114|0|62.447916666666664|0|30.14164930555556|0
0|2022-01-11|40.453125|0|27.875|0|65.3125|0|30.17859375|0
0|2022-01-12|42.380208333333336|0|32.885416666666664|0|74.07291666666667|0|29.99177083333332|0
0|2022-01-13|47.28125|0|37.552083333333336|0|74.13020833333333|0|29.764791666666657|0
0|2022-01-14|49.223958333333336|0|38.760416666666664|0|71.234375|0|29.698072916666646|0
0|2022-01-15|47.77951388888889|0|44.62847222222223|0|89.38541666666667|0|29.53630208333331|0
0|2022-01-16|35.64409722222222|0|32.720486111111114|0|89.30902777777777|0|29.544531250000006|0
0|2022-01-17|39.520833333333336|0|33.057291666666664|0|81.4375|0|29.774583333333343|0
