|dates|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guaynabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guaynabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guaynabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-01-30|3138.0|0|4191.0|0|0.0|0|0.0|100
0|2021-01-31|3138.0|0|4195.0|0|0.0|0|0.0|100
0|2021-02-01|3138.0|0|4212.0|0|0.0|0|0.0|100
0|2021-02-02|3186.0|0|4229.0|0|0.0|0|0.0|100
0|2021-02-03|3197.0|0|4240.0|0|0.0|0|0.0|100
0|2021-02-04|3197.0|0|4254.0|0|0.0|0|0.0|100
0|2021-02-05|3212.0|0|4255.0|0|0.0|0|0.0|100
0|2021-02-06|3219.0|0|4262.0|0|0.0|0|0.0|100
0|2021-02-07|3219.0|0|4273.0|0|0.0|0|0.0|100
0|2021-02-08|3236.0|0|4279.0|0|0.0|0|0.0|100
0|2021-02-09|3239.0|0|4282.0|0|0.0|0|0.0|100
0|2021-02-10|3239.0|0|4284.0|0|0.0|0|0.0|100
0|2021-02-11|3245.0|0|4288.0|0|0.0|0|0.0|100
0|2021-02-12|3245.0|0|4297.0|0|0.0|0|0.0|100
0|2021-02-13|3260.0|0|4303.0|0|0.0|0|0.0|100
0|2021-02-14|3271.0|0|4314.0|0|0.0|0|0.0|100
0|2021-02-15|3278.0|0|4321.0|0|0.0|0|0.0|100
0|2021-02-16|3297.0|0|4340.0|0|0.0|0|0.0|100
0|2021-02-17|3298.0|0|4341.0|0|0.0|0|0.0|100
0|2021-02-18|3299.0|0|4342.0|0|0.0|0|0.0|100
0|2021-02-19|3301.0|0|4344.0|0|0.0|0|0.0|100
0|2021-02-20|3301.0|0|4351.0|0|0.0|0|0.0|100
0|2021-02-21|3310.0|0|4353.0|0|0.0|0|0.0|100
0|2021-02-22|3310.0|0|4356.0|0|0.0|0|0.0|100
0|2021-02-23|3318.0|0|4361.0|0|0.0|0|0.0|100
0|2021-02-24|3318.0|0|4364.0|0|0.0|0|0.0|100
0|2021-02-25|3322.0|0|4365.0|0|0.0|0|0.0|100
0|2021-02-26|3323.0|0|4366.0|0|0.0|0|0.0|100
0|2021-02-27|3323.0|0|4370.0|0|0.0|0|0.0|100
0|2021-02-28|3334.0|0|4377.0|0|0.0|0|0.0|100
0|2021-03-01|3334.0|0|4382.0|0|0.0|0|0.0|100
0|2021-03-02|3342.0|0|4385.0|0|0.0|0|0.0|100
0|2021-03-03|3342.0|0|4385.0|0|0.0|0|0.0|100
0|2021-03-04|3342.0|0|4385.0|0|0.0|0|0.0|100
0|2021-03-05|3342.0|0|4393.0|0|0.0|0|0.0|100
0|2021-03-06|3357.0|0|4400.0|0|0.0|0|0.0|100
0|2021-03-07|3357.0|0|4408.0|0|0.0|0|0.0|100
0|2021-03-08|3357.0|0|4416.0|0|0.0|0|0.0|100
0|2021-03-09|3357.0|0|4417.0|0|0.0|0|0.0|100
0|2021-03-10|3374.0|0|4417.0|0|0.0|0|0.0|100
0|2021-03-11|3383.0|0|4422.0|0|0.0|0|0.0|100
0|2021-03-12|3386.0|0|4428.0|0|0.0|0|0.0|100
0|2021-03-13|3386.0|0|4430.0|0|0.0|0|0.0|100
0|2021-03-14|3389.0|0|4432.0|0|0.0|0|0.0|100
0|2021-03-15|3389.0|0|4436.0|0|0.0|0|0.0|100
0|2021-03-16|3389.0|0|4439.0|0|0.0|0|0.0|100
0|2021-03-17|3398.0|0|4440.0|0|0.0|0|0.0|100
0|2021-03-18|3398.0|0|4447.0|0|0.0|0|0.0|100
0|2021-03-19|3398.0|0|4456.0|0|0.0|0|0.0|100
0|2021-03-20|3424.0|0|4463.0|0|0.0|0|0.0|100
0|2021-03-21|3424.0|0|4472.0|0|0.0|0|0.0|100
0|2021-03-22|3424.0|0|4479.0|0|0.0|0|0.0|100
0|2021-03-23|3424.0|0|4482.0|0|0.0|0|0.0|100
0|2021-03-24|3424.0|0|4484.0|0|0.0|0|0.0|100
0|2021-03-25|3424.0|0|4489.0|0|0.0|0|0.0|100
0|2021-03-26|3462.0|0|4499.0|0|0.0|0|0.0|100
0|2021-03-27|3467.0|0|4508.0|0|0.0|0|0.0|100
0|2021-03-28|3472.0|0|4513.0|0|0.0|0|0.0|100
0|2021-03-29|3472.0|0|4520.0|0|0.0|0|0.0|100
0|2021-03-30|3483.0|0|4526.0|0|0.0|0|0.0|100
0|2021-03-31|3492.0|0|4531.0|0|0.0|0|0.0|100
0|2021-04-01|3503.0|0|4541.0|0|0.0|0|0.0|100
0|2021-04-02|3516.0|0|4553.0|0|0.0|0|0.0|100
0|2021-04-03|3535.0|0|4569.0|0|0.0|0|0.0|100
0|2021-04-04|3541.0|0|4581.0|0|0.0|0|0.0|100
0|2021-04-05|3541.0|0|4587.0|0|0.0|0|0.0|100
0|2021-04-06|3547.0|0|4590.0|0|0.0|0|0.0|100
0|2021-04-07|3554.0|0|4594.0|0|0.0|0|0.0|100
0|2021-04-08|3595.0|0|4618.0|0|0.0|0|0.0|100
0|2021-04-09|3638.0|0|4660.0|0|0.0|0|0.0|100
0|2021-04-10|3668.0|0|4696.0|0|0.0|0|0.0|100
0|2021-04-11|3706.0|0|4730.0|0|0.0|0|0.0|100
0|2021-04-12|3733.0|0|4763.0|0|0.0|0|0.0|100
0|2021-04-13|3757.0|0|4788.0|0|0.0|0|0.0|100
0|2021-04-14|3757.0|0|4805.0|0|0.0|0|0.0|100
0|2021-04-15|3790.0|0|4821.0|0|0.0|0|0.0|100
0|2021-04-16|3830.0|0|4833.0|0|0.0|0|0.0|100
0|2021-04-17|3856.0|0|4873.0|0|0.0|0|0.0|100
0|2021-04-18|3886.0|0|4899.0|0|0.0|0|0.0|100
0|2021-04-19|3920.0|0|4929.0|0|0.0|0|0.0|100
0|2021-04-20|3920.0|0|4963.0|0|0.0|0|0.0|100
0|2021-04-21|3951.0|0|4985.0|0|0.0|0|0.0|100
0|2021-04-22|3979.0|0|4994.0|0|0.0|0|0.0|100
0|2021-04-23|4006.0|0|5022.0|0|0.0|0|0.0|100
0|2021-04-24|4038.0|0|5049.0|0|0.0|0|0.0|100
0|2021-04-25|4062.0|0|5081.0|0|0.0|0|0.0|100
0|2021-04-26|4078.0|0|5105.0|0|0.0|0|0.0|100
0|2021-04-27|4080.0|0|5121.0|0|0.0|0|0.0|100
0|2021-04-28|4082.0|0|5123.0|0|0.0|0|0.0|100
0|2021-04-29|4095.0|0|5125.0|0|0.0|0|0.0|100
0|2021-04-30|4095.0|0|5138.0|0|0.0|0|0.0|100
0|2021-05-01|4108.0|0|5147.0|0|0.0|0|0.0|100
0|2021-05-02|4128.0|0|5151.0|0|0.0|0|0.0|100
0|2021-05-03|4132.0|0|5171.0|0|0.0|0|0.0|100
0|2021-05-04|4135.0|0|5175.0|0|0.0|0|0.0|100
0|2021-05-05|4140.0|0|5178.0|0|0.0|0|0.0|100
0|2021-05-06|4140.0|0|5183.0|0|0.0|0|0.0|100
0|2021-05-07|4140.0|0|5195.0|0|0.0|0|0.0|100
0|2021-05-08|4168.0|0|5200.0|0|0.0|0|0.0|100
0|2021-05-09|4175.0|0|5211.0|0|0.0|0|0.0|100
0|2021-05-10|4175.0|0|5218.0|0|0.0|0|0.0|100
0|2021-05-11|4178.0|0|5221.0|0|0.0|0|0.0|100
0|2021-05-12|4180.0|0|5221.0|0|0.0|0|0.0|100
0|2021-05-13|4180.0|0|5223.0|0|0.0|0|0.0|100
0|2021-05-14|4191.0|0|5230.0|0|0.0|0|0.0|100
0|2021-05-15|4194.0|0|5234.0|0|0.0|0|0.0|100
0|2021-05-16|4196.0|0|5237.0|0|0.0|0|0.0|100
0|2021-05-17|4196.0|0|5239.0|0|0.0|0|0.0|100
0|2021-05-18|4196.0|0|5240.0|0|0.0|0|0.0|100
0|2021-05-19|4197.0|0|5240.0|0|0.0|0|0.0|100
0|2021-05-20|4197.0|0|5240.0|0|0.0|0|0.0|100
0|2021-05-21|4204.0|0|5245.0|0|0.0|0|0.0|100
0|2021-05-22|4211.0|0|5247.0|0|0.0|0|0.0|100
0|2021-05-23|4217.0|0|5254.0|0|0.0|0|0.0|100
0|2021-05-24|4217.0|0|5260.0|0|0.0|0|0.0|100
0|2021-05-25|4217.0|0|5260.0|0|0.0|0|0.0|100
0|2021-05-26|4217.0|0|5260.0|0|0.0|0|0.0|100
0|2021-05-27|4219.0|0|5260.0|0|0.0|0|0.0|100
0|2021-05-28|4224.0|0|5262.0|0|0.0|0|0.0|100
0|2021-05-29|4224.0|0|5267.0|0|0.0|0|0.0|100
0|2021-05-30|4225.0|0|5268.0|0|0.0|0|0.0|100
0|2021-05-31|4230.0|0|5270.0|0|0.0|0|0.0|100
0|2021-06-01|4230.0|0|5273.0|0|0.0|0|0.0|100
0|2021-06-02|4230.0|0|5273.0|0|0.0|0|0.0|100
0|2021-06-03|4230.0|0|5272.0|0|0.0|0|0.0|100
0|2021-06-04|4230.0|0|5273.0|0|0.0|0|0.0|100
0|2021-06-05|4237.0|0|5276.0|0|0.0|0|0.0|100
0|2021-06-06|4238.0|0|5280.0|0|0.0|0|0.0|100
0|2021-06-07|4242.0|0|5281.0|0|0.0|0|0.0|100
0|2021-06-08|4242.0|0|5285.0|0|0.0|0|0.0|100
0|2021-06-09|4242.0|0|5285.0|0|0.0|0|0.0|100
0|2021-06-10|4243.0|0|5286.0|0|0.0|0|0.0|100
0|2021-06-11|4243.0|0|5286.0|0|0.0|0|0.0|100
0|2021-06-12|4245.0|0|5286.0|0|0.0|0|0.0|100
0|2021-06-13|4245.0|0|5288.0|0|0.0|0|0.0|100
0|2021-06-14|4246.0|0|5288.0|0|0.0|0|0.0|100
0|2021-06-15|4247.0|0|5289.0|0|0.0|0|0.0|100
0|2021-06-16|4247.0|0|5290.0|0|0.0|0|0.0|100
0|2021-06-17|4249.0|0|5291.0|0|0.0|0|0.0|100
0|2021-06-18|4249.0|0|5292.0|0|0.0|0|0.0|100
0|2021-06-19|4249.0|0|5292.0|0|0.0|0|0.0|100
0|2021-06-20|4251.0|0|5294.0|0|0.0|0|0.0|100
0|2021-06-21|4252.0|0|5294.0|0|0.0|0|0.0|100
0|2021-06-22|4252.0|0|5295.0|0|0.0|0|0.0|100
0|2021-06-23|4253.0|0|5295.0|0|0.0|0|0.0|100
0|2021-06-24|4253.0|0|5296.0|0|0.0|0|0.0|100
0|2021-06-25|4253.0|0|5296.0|0|0.0|0|0.0|100
0|2021-06-26|4254.0|0|5297.0|0|0.0|0|0.0|100
0|2021-06-27|4254.0|0|5297.0|0|0.0|0|0.0|100
0|2021-06-28|4256.0|0|5298.0|0|0.0|0|0.0|100
0|2021-06-29|4256.0|0|5299.0|0|0.0|0|0.0|100
0|2021-06-30|4257.0|0|5299.0|0|0.0|0|0.0|100
0|2021-07-01|4260.0|0|5300.0|0|0.0|0|0.0|100
0|2021-07-02|4260.0|0|5303.0|0|0.0|0|0.0|100
0|2021-07-03|4268.0|0|5306.0|0|0.0|0|0.0|100
0|2021-07-04|4273.0|0|5311.0|0|0.0|0|0.0|100
0|2021-07-05|4273.0|0|5316.0|0|0.0|0|0.0|100
0|2021-07-06|4273.0|0|5326.0|0|0.0|0|0.0|100
0|2021-07-07|4284.0|0|5326.0|0|0.0|0|0.0|100
0|2021-07-08|4286.0|0|5327.0|0|0.0|0|0.0|100
0|2021-07-09|4290.0|0|5329.0|0|0.0|0|0.0|100
0|2021-07-10|4294.0|0|5333.0|0|0.0|0|0.0|100
0|2021-07-11|4298.0|0|5337.0|0|0.0|0|0.0|100
0|2021-07-12|4300.0|0|5341.0|0|0.0|0|0.0|100
0|2021-07-13|4300.0|0|5343.0|0|0.0|0|0.0|100
0|2021-07-14|4302.0|0|5343.0|0|0.0|0|0.0|100
0|2021-07-15|4311.0|0|5345.0|0|0.0|0|0.0|100
0|2021-07-16|4315.0|0|5354.0|0|0.0|0|0.0|100
0|2021-07-17|4319.0|0|5358.0|0|0.0|0|0.0|100
0|2021-07-18|4335.0|0|5362.0|0|0.0|0|0.0|100
0|2021-07-19|4339.0|0|5378.0|0|0.0|0|0.0|100
0|2021-07-20|4340.0|0|5382.0|0|0.0|0|0.0|100
0|2021-07-21|4344.0|0|5383.0|0|0.0|0|0.0|100
0|2021-07-22|4344.0|0|5387.0|0|0.0|0|0.0|100
0|2021-07-23|4344.0|0|5401.0|0|0.0|0|0.0|100
0|2021-07-24|4344.0|0|5425.0|0|0.0|0|0.0|100
0|2021-07-25|4409.0|0|5443.0|0|0.0|0|0.0|100
0|2021-07-26|4411.0|0|5453.0|0|0.0|0|0.0|100
0|2021-07-27|4411.0|0|5454.0|0|0.0|0|0.0|100
0|2021-07-28|4422.0|0|5455.0|0|0.0|0|0.0|100
0|2021-07-29|4441.0|0|5468.0|0|0.0|0|0.0|100
0|2021-07-30|4444.0|0|5487.0|0|0.0|0|0.0|100
0|2021-07-31|4494.0|0|5514.0|0|0.0|0|0.0|100
0|2021-08-01|4512.0|0|5541.0|0|0.0|0|0.0|100
0|2021-08-02|4523.0|0|5562.0|0|0.0|0|0.0|100
0|2021-08-03|4533.0|0|5566.0|0|0.0|0|0.0|100
0|2021-08-04|4561.0|0|5577.0|0|0.0|0|0.0|100
0|2021-08-05|4573.0|0|5616.0|0|0.0|0|0.0|100
0|2021-08-06|4610.0|0|5646.0|0|0.0|0|0.0|100
0|2021-08-07|4650.0|0|5654.0|0|0.0|0|0.0|100
0|2021-08-08|4682.0|0|5698.0|0|0.0|0|0.0|100
0|2021-08-09|4689.0|0|5728.0|0|0.0|0|0.0|100
0|2021-08-10|4714.0|0|5732.0|0|0.0|0|0.0|100
0|2021-08-11|4752.0|0|5765.0|0|0.0|0|0.0|100
0|2021-08-12|4795.0|0|5798.0|0|0.0|0|0.0|100
0|2021-08-13|4834.0|0|5850.0|0|0.0|0|0.0|100
0|2021-08-14|4869.0|0|5882.0|0|0.0|0|0.0|100
0|2021-08-15|4897.0|0|5916.0|0|0.0|0|0.0|100
0|2021-08-16|4916.0|0|5943.0|0|0.0|0|0.0|100
0|2021-08-17|4916.0|0|5959.0|0|0.0|0|0.0|100
0|2021-08-18|4933.0|0|5971.0|0|0.0|0|0.0|100
0|2021-08-19|4981.0|0|5985.0|0|0.0|0|0.0|100
0|2021-08-20|5051.0|0|6030.0|0|0.0|0|0.0|100
0|2021-08-21|5072.0|0|6096.0|0|0.0|0|0.0|100
0|2021-08-22|5099.0|0|6122.0|0|0.0|0|0.0|100
0|2021-08-23|5111.0|0|6144.0|0|0.0|0|0.0|100
0|2021-08-24|5136.0|0|6154.0|0|0.0|0|0.0|100
0|2021-08-25|5163.0|0|6180.0|0|0.0|0|0.0|100
0|2021-08-26|5202.0|0|6215.0|0|0.0|0|0.0|100
0|2021-08-27|5228.0|0|6246.0|0|0.0|0|0.0|100
0|2021-08-28|5251.0|0|6276.0|0|0.0|0|0.0|100
0|2021-08-29|5279.0|0|6297.0|0|0.0|0|0.0|100
0|2021-08-30|5289.0|0|6326.0|0|0.0|0|0.0|100
0|2021-08-31|5358.0|0|6332.0|0|0.0|0|0.0|100
0|2021-09-01|5376.0|0|6403.0|0|0.0|0|0.0|100
0|2021-09-02|5379.0|0|6422.0|0|0.0|0|0.0|100
0|2021-09-03|5429.0|0|6453.0|0|0.0|0|0.0|100
0|2021-09-04|5445.0|0|6475.0|0|0.0|0|0.0|100
0|2021-09-05|5463.0|0|6496.0|0|0.0|0|0.0|100
0|2021-09-06|5465.0|0|6508.0|0|0.0|0|0.0|100
0|2021-09-07|5477.0|0|6508.0|0|0.0|0|0.0|100
0|2021-09-08|5485.0|0|6520.0|0|0.0|0|0.0|100
0|2021-09-09|5513.0|0|6535.0|0|0.0|0|0.0|100
0|2021-09-10|5529.0|0|6559.0|0|0.0|0|0.0|100
0|2021-09-11|5545.0|0|6574.0|0|0.0|0|0.0|100
0|2021-09-12|5553.0|0|6591.0|0|0.0|0|0.0|100
0|2021-09-13|5557.0|0|6600.0|0|0.0|0|0.0|100
0|2021-09-14|5565.0|0|6601.0|0|0.0|0|0.0|100
0|2021-09-15|5583.0|0|6611.0|0|0.0|0|0.0|100
0|2021-09-16|5599.0|0|6633.0|0|0.0|0|0.0|100
0|2021-09-17|5611.0|0|6647.0|0|0.0|0|0.0|100
0|2021-09-18|5616.0|0|6654.0|0|0.0|0|0.0|100
0|2021-09-19|5619.0|0|6659.0|0|0.0|0|0.0|100
0|2021-09-20|5622.0|0|6663.0|0|0.0|0|0.0|100
0|2021-09-21|5624.0|0|6665.0|0|0.0|0|0.0|100
0|2021-09-22|5631.0|0|6668.0|0|0.0|0|0.0|100
0|2021-09-23|5641.0|0|6674.0|0|0.0|0|0.0|100
0|2021-09-24|5651.0|0|6688.0|0|0.0|0|0.0|100
0|2021-09-25|5664.0|0|6696.0|0|0.0|0|0.0|100
0|2021-09-26|5667.0|0|6708.0|0|0.0|0|0.0|100
0|2021-09-27|5667.0|0|6710.0|0|0.0|0|0.0|100
0|2021-09-28|5670.0|0|6710.0|0|0.0|0|0.0|100
0|2021-09-29|5682.0|0|6716.0|0|0.0|0|0.0|100
0|2021-09-30|5691.0|0|6731.0|0|0.0|0|0.0|100
0|2021-10-01|5692.0|0|6735.0|0|0.0|0|0.0|100
0|2021-10-02|5697.0|0|6735.0|0|0.0|0|0.0|100
0|2021-10-03|5704.0|0|6741.0|0|0.0|0|0.0|100
0|2021-10-04|5706.0|0|6747.0|0|0.0|0|0.0|100
0|2021-10-05|5706.0|0|6749.0|0|0.0|0|0.0|100
0|2021-10-06|5714.0|0|6751.0|0|0.0|0|0.0|100
0|2021-10-07|5720.0|0|6760.0|0|0.0|0|0.0|100
0|2021-10-08|5723.0|0|6764.0|0|0.0|0|0.0|100
0|2021-10-09|5723.0|0|6766.0|0|0.0|0|0.0|100
0|2021-10-10|5731.0|0|6766.0|0|0.0|0|0.0|100
0|2021-10-11|5732.0|0|6774.0|0|0.0|0|0.0|100
0|2021-10-12|5736.0|0|6775.0|0|0.0|0|0.0|100
0|2021-10-13|5739.0|0|6780.0|0|0.0|0|0.0|100
0|2021-10-14|5756.0|0|6787.0|0|0.0|0|0.0|100
0|2021-10-15|5758.0|0|6800.0|0|0.0|0|0.0|100
0|2021-10-16|5763.0|0|6804.0|0|0.0|0|0.0|100
0|2021-10-17|5763.0|0|6806.0|0|0.0|0|0.0|100
0|2021-10-18|5764.0|0|6807.0|0|0.0|0|0.0|100
0|2021-10-19|5768.0|0|6807.0|0|0.0|0|0.0|100
0|2021-10-20|5770.0|0|6811.0|0|0.0|0|0.0|100
0|2021-10-21|5778.0|0|6820.0|0|0.0|0|0.0|100
0|2021-10-22|5778.0|0|6821.0|0|0.0|0|0.0|100
0|2021-10-23|5777.0|0|6821.0|0|0.0|0|0.0|100
0|2021-10-24|5780.0|0|6821.0|0|0.0|0|0.0|100
0|2021-10-25|5784.0|0|6825.0|0|0.0|0|0.0|100
0|2021-10-26|5785.0|0|6827.0|0|0.0|0|0.0|100
0|2021-10-27|5791.0|0|6828.0|0|0.0|0|0.0|100
0|2021-10-28|5794.0|0|6836.0|0|0.0|0|0.0|100
0|2021-10-29|5800.0|0|6838.0|0|0.0|0|0.0|100
0|2021-10-30|5802.0|0|6843.0|0|0.0|0|0.0|100
0|2021-10-31|5805.0|0|6846.0|0|0.0|0|0.0|100
0|2021-11-01|5804.0|0|6848.0|0|0.0|0|0.0|100
0|2021-11-02|5805.0|0|6847.0|0|0.0|0|0.0|100
0|2021-11-03|5808.0|0|6848.0|0|0.0|0|0.0|100
0|2021-11-04|5812.0|0|6852.0|0|0.0|0|0.0|100
0|2021-11-05|5812.0|0|6855.0|0|0.0|0|0.0|100
0|2021-11-06|5820.0|0|6855.0|0|0.0|0|0.0|100
0|2021-11-07|5822.0|0|6863.0|0|0.0|0|0.0|100
0|2021-11-08|5822.0|0|6865.0|0|0.0|0|0.0|100
0|2021-11-09|5823.0|0|6865.0|0|0.0|0|0.0|100
0|2021-11-10|5823.0|0|6867.0|0|0.0|0|0.0|100
0|2021-11-11|5833.0|0|6876.0|0|0.0|0|0.0|100
0|2021-11-12|5835.0|0|6876.0|0|0.0|0|0.0|100
0|2021-11-13|5837.0|0|6880.0|0|0.0|0|0.0|100
0|2021-11-14|5841.0|0|6884.0|0|0.0|0|0.0|100
0|2021-11-15|5843.0|0|6886.0|0|0.0|0|0.0|100
0|2021-11-16|5845.0|0|6888.0|0|0.0|0|0.0|100
0|2021-11-17|5848.0|0|6891.0|0|0.0|0|0.0|100
0|2021-11-18|5849.0|0|6892.0|0|0.0|0|0.0|100
0|2021-11-19|5851.0|0|6894.0|0|0.0|0|0.0|100
0|2021-11-20|5854.0|0|6897.0|0|0.0|0|0.0|100
0|2021-11-21|5859.0|0|6902.0|0|0.0|0|0.0|100
0|2021-11-22|5859.0|0|6902.0|0|0.0|0|0.0|100
0|2021-11-23|5858.0|0|6901.0|0|0.0|0|0.0|100
0|2021-11-24|5860.0|0|6903.0|0|0.0|0|0.0|100
0|2021-11-25|5862.0|0|6905.0|0|0.0|0|0.0|100
0|2021-11-26|5866.0|0|6909.0|0|0.0|0|0.0|100
0|2021-11-27|5867.0|0|6910.0|0|0.0|0|0.0|100
0|2021-11-28|5867.0|0|6910.0|0|0.0|0|0.0|100
0|2021-11-29|5869.0|0|6912.0|0|0.0|0|0.0|100
0|2021-11-30|5869.0|0|6912.0|0|0.0|0|0.0|100
0|2021-12-01|5877.0|0|6920.0|0|0.0|0|0.0|100
0|2021-12-02|5883.0|0|6926.0|0|0.0|0|0.0|100
0|2021-12-03|5884.0|0|6927.0|0|0.0|0|0.0|100
0|2021-12-04|5884.0|0|6937.0|0|0.0|0|0.0|100
0|2021-12-05|5901.0|0|6944.0|0|0.0|0|0.0|100
0|2021-12-06|5902.0|0|6945.0|0|0.0|0|0.0|100
0|2021-12-07|5902.0|0|6945.0|0|0.0|0|0.0|100
0|2021-12-08|5908.0|0|6951.0|0|0.0|0|0.0|100
0|2021-12-09|5912.0|0|6955.0|0|0.0|0|0.0|100
0|2021-12-10|5917.0|0|6960.0|0|0.0|0|0.0|100
0|2021-12-11|5917.0|0|6960.0|0|0.0|0|0.0|100
0|2021-12-12|5922.0|0|6965.0|0|0.0|0|0.0|100
0|2021-12-13|5922.0|0|6965.0|0|0.0|0|0.0|100
0|2021-12-14|5922.0|0|6975.0|0|0.0|0|0.0|100
0|2021-12-15|5937.0|0|6980.0|0|0.0|0|0.0|100
0|2021-12-16|5968.0|0|7011.0|0|0.0|0|0.0|100
0|2021-12-17|6040.0|0|7083.0|0|0.0|0|0.0|100
0|2021-12-18|6162.0|0|7205.0|0|0.0|0|0.0|100
0|2021-12-19|6312.0|0|7355.0|0|0.0|0|0.0|100
0|2021-12-20|6439.0|0|7482.0|0|0.0|0|0.0|100
0|2021-12-21|6509.0|0|7552.0|0|0.0|0|0.0|100
0|2021-12-22|6621.0|0|7664.0|0|0.0|0|0.0|100
0|2021-12-23|6860.0|0|7903.0|0|0.0|0|0.0|100
0|2021-12-24|6861.0|0|7904.0|0|0.0|0|0.0|100
0|2021-12-25|7590.0|0|8633.0|0|0.0|0|0.0|100
0|2021-12-26|7820.0|0|8863.0|0|0.0|0|0.0|100
0|2021-12-27|7872.0|0|8915.0|0|0.0|0|0.0|100
0|2021-12-28|7948.0|0|8991.0|0|0.0|0|0.0|100
0|2021-12-29|8213.0|0|9256.0|0|0.0|0|0.0|100
0|2021-12-30|8555.0|0|9598.0|0|0.0|0|0.0|100
0|2021-12-31|8887.0|0|9930.0|0|0.0|0|0.0|100
0|2022-01-01|8887.0|0|9930.0|0|0.0|0|0.0|100
0|2022-01-02|9437.0|0|10480.0|0|0.0|0|0.0|100
0|2022-01-03|9531.0|0|10574.0|0|0.0|0|0.0|100
0|2022-01-04|9595.0|0|10638.0|0|0.0|0|0.0|100
0|2022-01-05|9778.0|0|10821.0|0|0.0|0|0.0|100
0|2022-01-06|10060.0|0|11103.0|0|0.0|0|0.0|100
0|2022-01-07|10361.0|0|11404.0|0|0.0|0|0.0|100
0|2022-01-08|10507.0|0|11550.0|0|0.0|0|0.0|100
0|2022-01-09|10686.0|0|11729.0|0|0.0|0|0.0|100
0|2022-01-10|10855.0|0|11898.0|0|0.0|0|0.0|100
0|2022-01-11|10911.0|0|11954.0|0|0.0|0|0.0|100
0|2022-01-12|11132.0|0|12175.0|0|0.0|0|0.0|100
0|2022-01-13|11132.0|0|12538.0|0|0.0|0|0.0|100
0|2022-01-14|11822.0|0|12865.0|0|0.0|0|0.0|100
0|2022-01-15|12040.0|0|13083.0|0|0.0|0|0.0|100
0|2022-01-16|12198.0|0|13241.0|0|0.0|0|0.0|100
0|2022-01-17|12336.0|0|0.0|100|0.0|0|0.0|100
