|dates|Martin_Texas_UnitedStates.AverageDailyTemperature.data|Martin_Texas_UnitedStates.AverageDailyTemperature.missing|Martin_Texas_UnitedStates.AverageDewPoint.data|Martin_Texas_UnitedStates.AverageDewPoint.missing|Martin_Texas_UnitedStates.AverageRelativeHumidity.data|Martin_Texas_UnitedStates.AverageRelativeHumidity.missing|Martin_Texas_UnitedStates.AverageSurfaceAirPressure.data|Martin_Texas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-04|46.427083333333336|0|39.760416666666664|0|78.07291666666667|0|27.332708333333386|0
0|2021-11-05|53.385416666666664|0|41.645833333333336|0|70.13541666666667|0|27.220104166666662|0
0|2021-11-06|58.635416666666664|0|42.979166666666664|0|62.625|0|27.23770833333333|0
0|2021-11-07|63.333333333333336|0|44.166666666666664|0|54.3125|0|27.20114583333334|0
0|2021-11-08|66.75|0|47.125|0|52.375|0|27.201979166666657|0
0|2021-11-09|66.79166666666667|0|53.333333333333336|0|64.73958333333333|0|27.193437500000016|0
0|2021-11-10|65.90625|0|40.729166666666664|0|50.46875|0|27.019479166666695|0
0|2021-11-11|57.083333333333336|0|32.90625|0|41.854166666666664|0|27.20656249999998|0
0|2021-11-12|53.8125|0|28.625|0|39.270833333333336|0|27.30072916666663|0
0|2021-11-13|55.84375|0|30.010416666666668|0|40.552083333333336|0|27.274791666666655|0
0|2021-11-14|58.104166666666664|0|31.552083333333332|0|38.541666666666664|0|27.225624999999994|0
0|2021-11-15|64.125|0|27.0|0|31.65625|0|27.180729166666698|0
0|2021-11-16|67.07291666666667|0|26.666666666666668|0|29.645833333333332|0|27.036145833333332|0
0|2021-11-17|60.208333333333336|0|32.9375|0|39.458333333333336|0|27.122916666666658|0
0|2021-11-18|46.260416666666664|0|8.947916666666666|0|23.1875|0|27.51322916666665|0
0|2021-11-19|52.447916666666664|0|23.28125|0|32.802083333333336|0|27.3373958333333|0
0|2021-11-20|62.145833333333336|0|37.729166666666664|0|44.239583333333336|0|27.143124999999998|0
0|2021-11-21|56.21875|0|32.979166666666664|0|43.458333333333336|0|27.31041666666664|0
0|2021-11-22|49.875|0|24.416666666666668|0|40.03125|0|27.398958333333344|0
0|2021-11-23|56.645833333333336|0|29.208333333333332|0|36.53125|0|27.149583333333336|0
0|2021-11-24|61.291666666666664|0|40.479166666666664|0|48.333333333333336|0|27.065312499999965|0
0|2021-11-25|47.958333333333336|0|19.5|0|32.958333333333336|0|27.45020833333334|0
0|2021-11-26|47.854166666666664|0|14.479166666666666|0|30.78125|0|27.34760416666664|0
0|2021-11-27|55.53125|0|35.541666666666664|0|49.072916666666664|0|27.150104166666654|0
0|2021-11-28|52.447916666666664|0|29.541666666666668|0|45.354166666666664|0|27.341979166666686|0
0|2021-11-29|56.552083333333336|0|28.208333333333332|0|37.947916666666664|0|27.24229166666667|0
0|2021-11-30|60.385416666666664|0|35.604166666666664|0|45.541666666666664|0|27.15583333333332|0
0|2021-12-01|57.958333333333336|0|29.010416666666668|0|37.135416666666664|0|27.224583333333328|0
0|2021-12-02|61.114583333333336|0|34.416666666666664|0|39.041666666666664|0|27.20895833333333|0
0|2021-12-03|66.32291666666667|0|41.614583333333336|0|46.260416666666664|0|27.11562499999999|0
0|2021-12-04|54.395833333333336|0|31.583333333333332|0|43.604166666666664|0|27.190104166666657|0
0|2021-12-05|60.71875|0|36.072916666666664|0|44.479166666666664|0|27.033020833333325|0
0|2021-12-06|43.208333333333336|0|17.927083333333332|0|39.177083333333336|0|27.279270833333317|0
0|2021-12-07|51.041666666666664|0|18.375|0|29.666666666666668|0|27.06520833333333|0
0|2021-12-08|57.109375|0|22.46875|0|28.713541666666668|0|27.065572916666657|0
0|2021-12-09|65.61458333333333|0|23.614583333333332|0|22.552083333333332|0|26.971145833333335|0
0|2021-12-10|64.96875|0|36.96875|0|36.208333333333336|0|26.930520833333365|0
0|2021-12-11|44.416666666666664|0|16.385416666666668|0|34.385416666666664|0|27.284374999999994|0
0|2021-12-12|49.979166666666664|0|15.3125|0|26.65625|0|27.226875000000003|0
0|2021-12-13|56.552083333333336|0|23.5625|0|29.052083333333332|0|27.209479166666668|0
0|2021-12-14|59.354166666666664|0|39.177083333333336|0|50.833333333333336|0|27.20218750000001|0
0|2021-12-15|65.77083333333333|0|55.5|0|71.80208333333333|0|27.03895833333333|0
0|2021-12-16|56.052083333333336|0|30.90625|0|44.010416666666664|0|27.113645833333322|0
0|2021-12-17|61.395833333333336|0|43.010416666666664|0|52.75|0|27.014062500000012|0
0|2021-12-18|47.947916666666664|0|17.052083333333332|0|30.53125|0|27.262187499999985|0
0|2021-12-19|40.895833333333336|0|14.614583333333334|0|35.0|0|27.326354166666686|0
0|2021-12-20|46.15625|0|20.354166666666668|0|44.135416666666664|0|27.180625000000003|0
0|2021-12-21|49.260416666666664|0|11.875|0|28.302083333333332|0|27.152083333333326|0
0|2021-12-22|59.052083333333336|0|10.921875|0|16.166666666666668|0|27.10630208333335|0
0|2021-12-23|61.833333333333336|0|16.208333333333332|0|19.385416666666668|0|27.06395833333336|0
0|2021-12-24|68.86458333333333|0|34.864583333333336|0|30.739583333333332|0|26.944895833333348|0
0|2021-12-25|64.91666666666667|0|40.864583333333336|0|45.28125|0|27.02552083333332|0
0|2021-12-26|69.10416666666667|0|37.833333333333336|0|33.875|0|26.984791666666652|0
0|2021-12-27|62.71875|0|36.708333333333336|0|40.052083333333336|0|26.93177083333335|0
0|2021-12-28|61.291666666666664|0|33.541666666666664|0|36.3125|0|26.830624999999994|0
0|2021-12-29|58.260416666666664|0|24.46875|0|29.729166666666668|0|26.927187500000016|0
0|2021-12-30|55.4375|0|24.729166666666668|0|31.875|0|27.019791666666634|0
0|2021-12-31|55.666666666666664|0|38.166666666666664|0|54.760416666666664|0|26.902291666666684|0
0|2022-01-01|50.364583333333336|0|34.5|0|60.791666666666664|0|26.89770833333333|0
0|2022-01-02|29.114583333333332|0|10.177083333333334|0|48.635416666666664|0|27.426354166666666|0
0|2022-01-03|39.291666666666664|0|10.947916666666666|0|38.28125|0|27.365000000000013|0
0|2022-01-04|50.479166666666664|0|12.71875|0|24.21875|0|27.10854166666667|0
0|2022-01-05|49.09375|0|18.072916666666668|0|29.458333333333332|0|27.050104166666657|0
0|2022-01-06|35.208333333333336|0|12.40625|0|40.59375|0|27.15697916666664|0
0|2022-01-07|37.958333333333336|0|12.552083333333334|0|39.083333333333336|0|27.102812500000013|0
0|2022-01-08|56.427083333333336|0|24.416666666666668|0|34.447916666666664|0|27.020520833333336|0
0|2022-01-09|45.166666666666664|0|20.583333333333332|0|38.5625|0|27.44020833333333|0
0|2022-01-10|39.395833333333336|0|9.927083333333334|0|31.322916666666668|0|27.64781250000002|0
0|2022-01-11|44.5|0|19.916666666666668|0|38.40625|0|27.4796875|0
0|2022-01-12|47.520833333333336|0|19.994791666666668|0|38.713541666666664|0|27.318645833333346|0
0|2022-01-13|50.479166666666664|0|13.020833333333334|0|25.458333333333332|0|27.270156249999975|0
0|2022-01-14|56.84375|0|17.125|0|23.59375|0|27.034687500000008|0
0|2022-01-15|40.828125|0|11.515625|0|31.526041666666668|0|27.375260416666652|0
0|2022-01-16|44.96875|0|7.291666666666667|0|24.479166666666668|0|27.17989583333332|0
0|2022-01-17|49.489583333333336|0|8.729166666666666|0|22.489583333333332|0|27.13239583333333|0
