|dates|Lewis_Washington_UnitedStates.AveragePrecipitationTotal.data|Lewis_Washington_UnitedStates.AveragePrecipitationTotal.missing|Lewis_Washington_UnitedStates.AveragePrecipitation.data|Lewis_Washington_UnitedStates.AveragePrecipitation.missing|Lewis_Washington_UnitedStates.AverageWindDirection.data|Lewis_Washington_UnitedStates.AverageWindDirection.missing|Lewis_Washington_UnitedStates.AverageWindSpeed.data|Lewis_Washington_UnitedStates.AverageWindSpeed.missing
0|2021-11-27|0.0|0|0.008472222222222223|0|83.47222222222221|0|5.986111111111111|0
0|2021-11-28|0.015833333333333335|0|0.0031250000000000006|0|150.20833333333334|0|12.291666666666666|0
0|2021-11-29|0.004583333333333333|0|0.0|0|141.59722222222223|0|5.034722222222222|0
0|2021-11-30|0.00010416666666666667|0|0.0032777777777777775|0|171.125|0|10.381944444444445|0
0|2021-12-01|0.007083333333333334|0|0.0|0|180.41666666666666|0|8.895833333333334|0
0|2021-12-02|0.0|0|0.0|0|136.04166666666666|0|6.395833333333333|0
0|2021-12-03|0.0|0|0.0|0|132.91666666666666|0|5.0|0
0|2021-12-04|0.0|0|0.012152777777777781|0|85.375|0|3.4763888888888883|0
0|2021-12-05|0.011458333333333334|0|0.0|0|30.208333333333332|0|1.0|0
0|2021-12-06|0.0004166666666666667|0|0.0018402777777777777|0|45.34722222222222|0|1.527777777777778|0
0|2021-12-07|0.0033333333333333335|0|0.00375|0|89.8611111111111|0|3.569444444444444|0
0|2021-12-08|0.0015624999999999999|0|0.0005555555555555556|0|182.1875|0|12.572916666666666|0
0|2021-12-09|0.0004166666666666667|0|8.333333333333333e-05|0|156.50694444444446|0|9.63263888888889|0
0|2021-12-10|0.0004166666666666667|0|0.0021874999999999998|0|150.79861111111111|0|13.225694444444443|0
0|2021-12-11|0.0040625|0|0.027333333333333338|0|162.85416666666666|0|14.795833333333334|0
0|2021-12-12|0.022083333333333333|0|0.0010069444444444446|0|112.77777777777779|0|6.909722222222221|0
0|2021-12-13|0.0020833333333333333|0|0.0011805555555555556|0|107.3263888888889|0|4.052083333333333|0
0|2021-12-14|0.00125|0|0.0004166666666666667|0|143.61805555555554|0|7.520833333333333|0
0|2021-12-15|0.0|0|0.004979166666666667|0|67.89583333333333|0|4.820833333333334|0
0|2021-12-16|0.0031249999999999997|0|0.0|0|110.90277777777777|0|3.875|0
0|2021-12-17|0.0|0|0.004583333333333334|0|46.54017857142858|0|1.25|0
0|2021-12-18|0.009583333333333334|0|0.018569444444444447|0|128.22916666666666|0|11.574305555555554|0
0|2021-12-19|0.024999999999999998|0|0.0|0|103.81944444444444|0|2.3958333333333335|0
0|2021-12-20|0.0025|0|0.015104166666666669|0|211.1875|0|4.028472222222222|0
0|2021-12-21|0.005555555555555556|0|0.0025|0|67.39583333333333|0|2.6354166666666665|0
0|2021-12-22|0.0007142857142857143|0|0.012437500000000002|0|142.81746031746033|0|9.76845238095238|0
0|2021-12-23|0.022083333333333333|0|0.006361111111111112|0|174.01388888888889|0|10.723611111111111|0
0|2021-12-24|0.0034999999999999996|0|0.011499007936507937|0|150.53869047619048|0|12.332936507936509|0
0|2021-12-25|0.001388888888888889|0|0.0009232804232804233|0|160.63822751322752|0|9.760747354497353|0
0|2021-12-26|0.0025|0|0.0007132936507936507|0|132.93121693121694|0|8.670701058201058|0
0|2021-12-27|0.0015277777777777779|0|0.0|0|45.3125|0|4.842361111111111|0
0|2021-12-28|0.0|0|0.0|0|22.013888888888886|0|2.298611111111111|0
0|2021-12-29|0.0|0|0.00020833333333333335|0|86.49305555555556|0|5.034722222222222|0
0|2021-12-30|0.0001388888888888889|0|0.0006150793650793651|0|103.58829365079366|0|6.2947420634920634|0
0|2021-12-31|0.0006944444444444445|0|0.0|0|83.125|0|3.236111111111111|0
0|2022-01-01|0.0|0|0.0|0|57.833333333333336|0|2.4458333333333333|0
0|2022-01-02|0.0|0|0.043750000000000004|0|83.125|0|8.555555555555555|0
0|2022-01-03|0.02152777777777778|0|0.01740277777777778|0|153.09722222222226|0|10.45138888888889|0
0|2022-01-04|0.0033333333333333335|0|0.002861111111111111|0|140.88194444444443|0|7.424305555555556|0
0|2022-01-05|0.004166666666666667|0|0.0090625|0|35.27777777777778|0|1.9618055555555556|0
0|2022-01-06|0.0|0|0.0775|0|148.95833333333334|0|14.069444444444443|0
0|2022-01-07|0.02916666666666667|0|0.013680555555555559|0|175.76388888888889|0|13.55486111111111|0
0|2022-01-08|0.004791666666666667|0|0.0|0|115.33333333333333|0|5.645833333333333|0
0|2022-01-09|0.0|0|0.0|0|21.944444444444446|0|0.38888888888888884|0
0|2022-01-10|0.0|0|0.002986111111111111|0|72.77777777777779|0|2.7847222222222228|0
0|2022-01-11|0.01|0|0.01979166666666667|0|136.875|0|9.541666666666666|0
0|2022-01-12|0.010416666666666666|0|0.01659722222222222|0|91.3888888888889|0|3.305555555555556|0
0|2022-01-13|0.012083333333333333|0|0.006041666666666667|0|62.46527777777777|0|1.8611111111111114|0
0|2022-01-14|0.006666666666666667|0|0.0|0|48.46527777777778|0|1.2055555555555555|0
0|2022-01-15|0.0|0|0.0|0|86.66666666666667|0|2.3333333333333335|0
0|2022-01-16|0.0|0|0.0|0|47.90277777777777|0|1.6944444444444444|0
0|2022-01-17|0.0|0|0.0|0|98.68055555555556|0|3.413888888888889|0
