|dates|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|SantaIsabel_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|SantaIsabel_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|SantaIsabel_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-06|306.0|0|534.0|0|0.0|0|0.0|100
0|2021-02-07|307.0|0|535.0|0|0.0|0|0.0|100
0|2021-02-08|308.0|0|536.0|0|0.0|0|0.0|100
0|2021-02-09|309.0|0|537.0|0|0.0|0|0.0|100
0|2021-02-10|309.0|0|537.0|0|0.0|0|0.0|100
0|2021-02-11|309.0|0|537.0|0|0.0|0|0.0|100
0|2021-02-12|312.0|0|540.0|0|0.0|0|0.0|100
0|2021-02-13|312.0|0|540.0|0|0.0|0|0.0|100
0|2021-02-14|315.0|0|543.0|0|0.0|0|0.0|100
0|2021-02-15|319.0|0|547.0|0|0.0|0|0.0|100
0|2021-02-16|321.0|0|549.0|0|0.0|0|0.0|100
0|2021-02-17|322.0|0|550.0|0|0.0|0|0.0|100
0|2021-02-18|322.0|0|550.0|0|0.0|0|0.0|100
0|2021-02-19|325.0|0|553.0|0|0.0|0|0.0|100
0|2021-02-20|329.0|0|557.0|0|0.0|0|0.0|100
0|2021-02-21|331.0|0|559.0|0|0.0|0|0.0|100
0|2021-02-22|331.0|0|559.0|0|0.0|0|0.0|100
0|2021-02-23|331.0|0|559.0|0|0.0|0|0.0|100
0|2021-02-24|331.0|0|559.0|0|0.0|0|0.0|100
0|2021-02-25|331.0|0|559.0|0|0.0|0|0.0|100
0|2021-02-26|332.0|0|560.0|0|0.0|0|0.0|100
0|2021-02-27|333.0|0|561.0|0|0.0|0|0.0|100
0|2021-02-28|334.0|0|562.0|0|0.0|0|0.0|100
0|2021-03-01|335.0|0|563.0|0|0.0|0|0.0|100
0|2021-03-02|335.0|0|563.0|0|0.0|0|0.0|100
0|2021-03-03|335.0|0|563.0|0|0.0|0|0.0|100
0|2021-03-04|335.0|0|563.0|0|0.0|0|0.0|100
0|2021-03-05|335.0|0|563.0|0|0.0|0|0.0|100
0|2021-03-06|336.0|0|564.0|0|0.0|0|0.0|100
0|2021-03-07|336.0|0|565.0|0|0.0|0|0.0|100
0|2021-03-08|336.0|0|565.0|0|0.0|0|0.0|100
0|2021-03-09|337.0|0|565.0|0|0.0|0|0.0|100
0|2021-03-10|337.0|0|565.0|0|0.0|0|0.0|100
0|2021-03-11|338.0|0|566.0|0|0.0|0|0.0|100
0|2021-03-12|338.0|0|566.0|0|0.0|0|0.0|100
0|2021-03-13|338.0|0|566.0|0|0.0|0|0.0|100
0|2021-03-14|343.0|0|569.0|0|0.0|0|0.0|100
0|2021-03-15|344.0|0|572.0|0|0.0|0|0.0|100
0|2021-03-16|345.0|0|573.0|0|0.0|0|0.0|100
0|2021-03-17|345.0|0|573.0|0|0.0|0|0.0|100
0|2021-03-18|346.0|0|574.0|0|0.0|0|0.0|100
0|2021-03-19|346.0|0|574.0|0|0.0|0|0.0|100
0|2021-03-20|346.0|0|574.0|0|0.0|0|0.0|100
0|2021-03-21|347.0|0|575.0|0|0.0|0|0.0|100
0|2021-03-22|354.0|0|579.0|0|0.0|0|0.0|100
0|2021-03-23|354.0|0|582.0|0|0.0|0|0.0|100
0|2021-03-24|354.0|0|582.0|0|0.0|0|0.0|100
0|2021-03-25|355.0|0|583.0|0|0.0|0|0.0|100
0|2021-03-26|356.0|0|584.0|0|0.0|0|0.0|100
0|2021-03-27|357.0|0|585.0|0|0.0|0|0.0|100
0|2021-03-28|358.0|0|586.0|0|0.0|0|0.0|100
0|2021-03-29|358.0|0|586.0|0|0.0|0|0.0|100
0|2021-03-30|358.0|0|586.0|0|0.0|0|0.0|100
0|2021-03-31|358.0|0|586.0|0|0.0|0|0.0|100
0|2021-04-01|362.0|0|588.0|0|0.0|0|0.0|100
0|2021-04-02|363.0|0|591.0|0|0.0|0|0.0|100
0|2021-04-03|364.0|0|592.0|0|0.0|0|0.0|100
0|2021-04-04|365.0|0|593.0|0|0.0|0|0.0|100
0|2021-04-05|365.0|0|594.0|0|0.0|0|0.0|100
0|2021-04-06|367.0|0|595.0|0|0.0|0|0.0|100
0|2021-04-07|370.0|0|597.0|0|0.0|0|0.0|100
0|2021-04-08|377.0|0|602.0|0|0.0|0|0.0|100
0|2021-04-09|379.0|0|606.0|0|0.0|0|0.0|100
0|2021-04-10|383.0|0|609.0|0|0.0|0|0.0|100
0|2021-04-11|384.0|0|612.0|0|0.0|0|0.0|100
0|2021-04-12|386.0|0|613.0|0|0.0|0|0.0|100
0|2021-04-13|389.0|0|616.0|0|0.0|0|0.0|100
0|2021-04-14|389.0|0|617.0|0|0.0|0|0.0|100
0|2021-04-15|392.0|0|619.0|0|0.0|0|0.0|100
0|2021-04-16|396.0|0|620.0|0|0.0|0|0.0|100
0|2021-04-17|401.0|0|624.0|0|0.0|0|0.0|100
0|2021-04-18|403.0|0|629.0|0|0.0|0|0.0|100
0|2021-04-19|404.0|0|631.0|0|0.0|0|0.0|100
0|2021-04-20|404.0|0|632.0|0|0.0|0|0.0|100
0|2021-04-21|408.0|0|632.0|0|0.0|0|0.0|100
0|2021-04-22|409.0|0|636.0|0|0.0|0|0.0|100
0|2021-04-23|413.0|0|637.0|0|0.0|0|0.0|100
0|2021-04-24|414.0|0|641.0|0|0.0|0|0.0|100
0|2021-04-25|415.0|0|642.0|0|0.0|0|0.0|100
0|2021-04-26|420.0|0|643.0|0|0.0|0|0.0|100
0|2021-04-27|422.0|0|648.0|0|0.0|0|0.0|100
0|2021-04-28|423.0|0|650.0|0|0.0|0|0.0|100
0|2021-04-29|431.0|0|651.0|0|0.0|0|0.0|100
0|2021-04-30|432.0|0|659.0|0|0.0|0|0.0|100
0|2021-05-01|437.0|0|660.0|0|0.0|0|0.0|100
0|2021-05-02|437.0|0|665.0|0|0.0|0|0.0|100
0|2021-05-03|437.0|0|665.0|0|0.0|0|0.0|100
0|2021-05-04|440.0|0|665.0|0|0.0|0|0.0|100
0|2021-05-05|440.0|0|668.0|0|0.0|0|0.0|100
0|2021-05-06|444.0|0|668.0|0|0.0|0|0.0|100
0|2021-05-07|446.0|0|672.0|0|0.0|0|0.0|100
0|2021-05-08|450.0|0|674.0|0|0.0|0|0.0|100
0|2021-05-09|453.0|0|678.0|0|0.0|0|0.0|100
0|2021-05-10|454.0|0|681.0|0|0.0|0|0.0|100
0|2021-05-11|454.0|0|682.0|0|0.0|0|0.0|100
0|2021-05-12|455.0|0|682.0|0|0.0|0|0.0|100
0|2021-05-13|457.0|0|683.0|0|0.0|0|0.0|100
0|2021-05-14|460.0|0|685.0|0|0.0|0|0.0|100
0|2021-05-15|461.0|0|688.0|0|0.0|0|0.0|100
0|2021-05-16|462.0|0|689.0|0|0.0|0|0.0|100
0|2021-05-17|462.0|0|690.0|0|0.0|0|0.0|100
0|2021-05-18|462.0|0|690.0|0|0.0|0|0.0|100
0|2021-05-19|462.0|0|690.0|0|0.0|0|0.0|100
0|2021-05-20|463.0|0|690.0|0|0.0|0|0.0|100
0|2021-05-21|465.0|0|691.0|0|0.0|0|0.0|100
0|2021-05-22|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-23|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-24|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-25|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-26|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-27|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-28|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-29|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-30|465.0|0|693.0|0|0.0|0|0.0|100
0|2021-05-31|466.0|0|694.0|0|0.0|0|0.0|100
0|2021-06-01|466.0|0|694.0|0|0.0|0|0.0|100
0|2021-06-02|467.0|0|694.0|0|0.0|0|0.0|100
0|2021-06-03|468.0|0|695.0|0|0.0|0|0.0|100
0|2021-06-04|468.0|0|696.0|0|0.0|0|0.0|100
0|2021-06-05|468.0|0|696.0|0|0.0|0|0.0|100
0|2021-06-06|468.0|0|696.0|0|0.0|0|0.0|100
0|2021-06-07|469.0|0|696.0|0|0.0|0|0.0|100
0|2021-06-08|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-09|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-10|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-11|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-12|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-13|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-14|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-15|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-16|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-17|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-18|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-19|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-20|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-21|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-22|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-23|469.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-24|470.0|0|697.0|0|0.0|0|0.0|100
0|2021-06-25|470.0|0|698.0|0|0.0|0|0.0|100
0|2021-06-26|472.0|0|698.0|0|0.0|0|0.0|100
0|2021-06-27|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-06-28|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-06-29|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-06-30|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-01|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-02|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-03|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-04|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-05|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-06|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-07|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-08|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-09|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-10|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-11|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-12|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-13|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-14|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-15|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-16|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-17|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-18|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-19|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-20|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-21|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-22|472.0|0|700.0|0|0.0|0|0.0|100
0|2021-07-23|472.0|0|701.0|0|0.0|0|0.0|100
0|2021-07-24|472.0|0|701.0|0|0.0|0|0.0|100
0|2021-07-25|476.0|0|705.0|0|0.0|0|0.0|100
0|2021-07-26|478.0|0|706.0|0|0.0|0|0.0|100
0|2021-07-27|478.0|0|706.0|0|0.0|0|0.0|100
0|2021-07-28|480.0|0|706.0|0|0.0|0|0.0|100
0|2021-07-29|484.0|0|709.0|0|0.0|0|0.0|100
0|2021-07-30|486.0|0|714.0|0|0.0|0|0.0|100
0|2021-07-31|486.0|0|714.0|0|0.0|0|0.0|100
0|2021-08-01|487.0|0|714.0|0|0.0|0|0.0|100
0|2021-08-02|488.0|0|715.0|0|0.0|0|0.0|100
0|2021-08-03|488.0|0|716.0|0|0.0|0|0.0|100
0|2021-08-04|491.0|0|716.0|0|0.0|0|0.0|100
0|2021-08-05|492.0|0|720.0|0|0.0|0|0.0|100
0|2021-08-06|501.0|0|729.0|0|0.0|0|0.0|100
0|2021-08-07|501.0|0|729.0|0|0.0|0|0.0|100
0|2021-08-08|503.0|0|730.0|0|0.0|0|0.0|100
0|2021-08-09|503.0|0|731.0|0|0.0|0|0.0|100
0|2021-08-10|504.0|0|731.0|0|0.0|0|0.0|100
0|2021-08-11|508.0|0|734.0|0|0.0|0|0.0|100
0|2021-08-12|508.0|0|736.0|0|0.0|0|0.0|100
0|2021-08-13|510.0|0|736.0|0|0.0|0|0.0|100
0|2021-08-14|515.0|0|739.0|0|0.0|0|0.0|100
0|2021-08-15|515.0|0|743.0|0|0.0|0|0.0|100
0|2021-08-16|517.0|0|745.0|0|0.0|0|0.0|100
0|2021-08-17|517.0|0|745.0|0|0.0|0|0.0|100
0|2021-08-18|526.0|0|752.0|0|0.0|0|0.0|100
0|2021-08-19|527.0|0|754.0|0|0.0|0|0.0|100
0|2021-08-20|531.0|0|756.0|0|0.0|0|0.0|100
0|2021-08-21|532.0|0|760.0|0|0.0|0|0.0|100
0|2021-08-22|532.0|0|760.0|0|0.0|0|0.0|100
0|2021-08-23|532.0|0|760.0|0|0.0|0|0.0|100
0|2021-08-24|537.0|0|760.0|0|0.0|0|0.0|100
0|2021-08-25|539.0|0|766.0|0|0.0|0|0.0|100
0|2021-08-26|541.0|0|768.0|0|0.0|0|0.0|100
0|2021-08-27|542.0|0|770.0|0|0.0|0|0.0|100
0|2021-08-28|546.0|0|772.0|0|0.0|0|0.0|100
0|2021-08-29|548.0|0|774.0|0|0.0|0|0.0|100
0|2021-08-30|548.0|0|776.0|0|0.0|0|0.0|100
0|2021-08-31|553.0|0|776.0|0|0.0|0|0.0|100
0|2021-09-01|556.0|0|782.0|0|0.0|0|0.0|100
0|2021-09-02|558.0|0|786.0|0|0.0|0|0.0|100
0|2021-09-03|561.0|0|789.0|0|0.0|0|0.0|100
0|2021-09-04|564.0|0|791.0|0|0.0|0|0.0|100
0|2021-09-05|566.0|0|792.0|0|0.0|0|0.0|100
0|2021-09-06|566.0|0|794.0|0|0.0|0|0.0|100
0|2021-09-07|567.0|0|794.0|0|0.0|0|0.0|100
0|2021-09-08|575.0|0|800.0|0|0.0|0|0.0|100
0|2021-09-09|577.0|0|804.0|0|0.0|0|0.0|100
0|2021-09-10|580.0|0|806.0|0|0.0|0|0.0|100
0|2021-09-11|582.0|0|808.0|0|0.0|0|0.0|100
0|2021-09-12|585.0|0|810.0|0|0.0|0|0.0|100
0|2021-09-13|587.0|0|814.0|0|0.0|0|0.0|100
0|2021-09-14|589.0|0|815.0|0|0.0|0|0.0|100
0|2021-09-15|592.0|0|817.0|0|0.0|0|0.0|100
0|2021-09-16|595.0|0|820.0|0|0.0|0|0.0|100
0|2021-09-17|602.0|0|827.0|0|0.0|0|0.0|100
0|2021-09-18|603.0|0|830.0|0|0.0|0|0.0|100
0|2021-09-19|608.0|0|835.0|0|0.0|0|0.0|100
0|2021-09-20|608.0|0|836.0|0|0.0|0|0.0|100
0|2021-09-21|612.0|0|836.0|0|0.0|0|0.0|100
0|2021-09-22|613.0|0|840.0|0|0.0|0|0.0|100
0|2021-09-23|613.0|0|841.0|0|0.0|0|0.0|100
0|2021-09-24|614.0|0|841.0|0|0.0|0|0.0|100
0|2021-09-25|615.0|0|843.0|0|0.0|0|0.0|100
0|2021-09-26|615.0|0|843.0|0|0.0|0|0.0|100
0|2021-09-27|615.0|0|843.0|0|0.0|0|0.0|100
0|2021-09-28|615.0|0|843.0|0|0.0|0|0.0|100
0|2021-09-29|616.0|0|843.0|0|0.0|0|0.0|100
0|2021-09-30|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-01|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-02|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-03|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-04|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-05|616.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-06|618.0|0|844.0|0|0.0|0|0.0|100
0|2021-10-07|619.0|0|846.0|0|0.0|0|0.0|100
0|2021-10-08|619.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-09|619.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-10|619.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-11|619.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-12|619.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-13|621.0|0|847.0|0|0.0|0|0.0|100
0|2021-10-14|621.0|0|849.0|0|0.0|0|0.0|100
0|2021-10-15|622.0|0|849.0|0|0.0|0|0.0|100
0|2021-10-16|625.0|0|850.0|0|0.0|0|0.0|100
0|2021-10-17|625.0|0|853.0|0|0.0|0|0.0|100
0|2021-10-18|625.0|0|853.0|0|0.0|0|0.0|100
0|2021-10-19|627.0|0|853.0|0|0.0|0|0.0|100
0|2021-10-20|629.0|0|855.0|0|0.0|0|0.0|100
0|2021-10-21|630.0|0|857.0|0|0.0|0|0.0|100
0|2021-10-22|630.0|0|858.0|0|0.0|0|0.0|100
0|2021-10-23|630.0|0|858.0|0|0.0|0|0.0|100
0|2021-10-24|630.0|0|858.0|0|0.0|0|0.0|100
0|2021-10-25|630.0|0|858.0|0|0.0|0|0.0|100
0|2021-10-26|630.0|0|858.0|0|0.0|0|0.0|100
0|2021-10-27|632.0|0|859.0|0|0.0|0|0.0|100
0|2021-10-28|633.0|0|860.0|0|0.0|0|0.0|100
0|2021-10-29|633.0|0|861.0|0|0.0|0|0.0|100
0|2021-10-30|633.0|0|861.0|0|0.0|0|0.0|100
0|2021-10-31|634.0|0|862.0|0|0.0|0|0.0|100
0|2021-11-01|635.0|0|863.0|0|0.0|0|0.0|100
0|2021-11-02|635.0|0|863.0|0|0.0|0|0.0|100
0|2021-11-03|635.0|0|863.0|0|0.0|0|0.0|100
0|2021-11-04|636.0|0|863.0|0|0.0|0|0.0|100
0|2021-11-05|636.0|0|864.0|0|0.0|0|0.0|100
0|2021-11-06|637.0|0|864.0|0|0.0|0|0.0|100
0|2021-11-07|637.0|0|865.0|0|0.0|0|0.0|100
0|2021-11-08|637.0|0|865.0|0|0.0|0|0.0|100
0|2021-11-09|638.0|0|865.0|0|0.0|0|0.0|100
0|2021-11-10|641.0|0|866.0|0|0.0|0|0.0|100
0|2021-11-11|641.0|0|869.0|0|0.0|0|0.0|100
0|2021-11-12|643.0|0|871.0|0|0.0|0|0.0|100
0|2021-11-13|643.0|0|871.0|0|0.0|0|0.0|100
0|2021-11-14|642.0|0|870.0|0|0.0|0|0.0|100
0|2021-11-15|643.0|0|871.0|0|0.0|0|0.0|100
0|2021-11-16|643.0|0|871.0|0|0.0|0|0.0|100
0|2021-11-17|646.0|0|874.0|0|0.0|0|0.0|100
0|2021-11-18|646.0|0|874.0|0|0.0|0|0.0|100
0|2021-11-19|648.0|0|876.0|0|0.0|0|0.0|100
0|2021-11-20|648.0|0|876.0|0|0.0|0|0.0|100
0|2021-11-21|648.0|0|876.0|0|0.0|0|0.0|100
0|2021-11-22|648.0|0|876.0|0|0.0|0|0.0|100
0|2021-11-23|648.0|0|876.0|0|0.0|0|0.0|100
0|2021-11-24|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-25|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-26|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-27|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-28|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-29|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-11-30|650.0|0|878.0|0|0.0|0|0.0|100
0|2021-12-01|651.0|0|879.0|0|0.0|0|0.0|100
0|2021-12-02|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-03|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-04|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-05|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-06|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-07|652.0|0|880.0|0|0.0|0|0.0|100
0|2021-12-08|653.0|0|881.0|0|0.0|0|0.0|100
0|2021-12-09|653.0|0|881.0|0|0.0|0|0.0|100
0|2021-12-10|653.0|0|881.0|0|0.0|0|0.0|100
0|2021-12-11|653.0|0|881.0|0|0.0|0|0.0|100
0|2021-12-12|655.0|0|883.0|0|0.0|0|0.0|100
0|2021-12-13|655.0|0|883.0|0|0.0|0|0.0|100
0|2021-12-14|658.0|0|886.0|0|0.0|0|0.0|100
0|2021-12-15|659.0|0|887.0|0|0.0|0|0.0|100
0|2021-12-16|664.0|0|892.0|0|0.0|0|0.0|100
0|2021-12-17|671.0|0|899.0|0|0.0|0|0.0|100
0|2021-12-18|677.0|0|905.0|0|0.0|0|0.0|100
0|2021-12-19|694.0|0|922.0|0|0.0|0|0.0|100
0|2021-12-20|708.0|0|936.0|0|0.0|0|0.0|100
0|2021-12-21|709.0|0|937.0|0|0.0|0|0.0|100
0|2021-12-22|721.0|0|949.0|0|0.0|0|0.0|100
0|2021-12-23|733.0|0|961.0|0|0.0|0|0.0|100
0|2021-12-24|733.0|0|961.0|0|0.0|0|0.0|100
0|2021-12-25|817.0|0|1045.0|0|0.0|0|0.0|100
0|2021-12-26|852.0|0|1080.0|0|0.0|0|0.0|100
0|2021-12-27|864.0|0|1092.0|0|0.0|0|0.0|100
0|2021-12-28|879.0|0|1107.0|0|0.0|0|0.0|100
0|2021-12-29|925.0|0|1153.0|0|0.0|0|0.0|100
0|2021-12-30|1019.0|0|1247.0|0|0.0|0|0.0|100
0|2021-12-31|1085.0|0|1313.0|0|0.0|0|0.0|100
0|2022-01-01|1085.0|0|1313.0|0|0.0|0|0.0|100
0|2022-01-02|1085.0|0|1506.0|0|0.0|0|0.0|100
0|2022-01-03|1287.0|0|1515.0|0|0.0|0|0.0|100
0|2022-01-04|1291.0|0|1519.0|0|0.0|0|0.0|100
0|2022-01-05|1330.0|0|1558.0|0|0.0|0|0.0|100
0|2022-01-06|1391.0|0|1619.0|0|0.0|0|0.0|100
0|2022-01-07|1515.0|0|1743.0|0|0.0|0|0.0|100
0|2022-01-08|1532.0|0|1760.0|0|0.0|0|0.0|100
0|2022-01-09|1576.0|0|1804.0|0|0.0|0|0.0|100
0|2022-01-10|1630.0|0|1858.0|0|0.0|0|0.0|100
0|2022-01-11|1636.0|0|1864.0|0|0.0|0|0.0|100
0|2022-01-12|1677.0|0|1905.0|0|0.0|0|0.0|100
0|2022-01-13|1752.0|0|1980.0|0|0.0|0|0.0|100
0|2022-01-14|1829.0|0|2057.0|0|0.0|0|0.0|100
0|2022-01-15|1842.0|0|2070.0|0|0.0|0|0.0|100
0|2022-01-16|1876.0|0|2104.0|0|0.0|0|0.0|100
0|2022-01-17|1892.0|0|0.0|100|0.0|0|0.0|100
