|dates|Beckham_Oklahoma_UnitedStates.AveragePrecipitationTotal.data|Beckham_Oklahoma_UnitedStates.AveragePrecipitationTotal.missing|Beckham_Oklahoma_UnitedStates.AveragePrecipitation.data|Beckham_Oklahoma_UnitedStates.AveragePrecipitation.missing|Beckham_Oklahoma_UnitedStates.AverageWindDirection.data|Beckham_Oklahoma_UnitedStates.AverageWindDirection.missing|Beckham_Oklahoma_UnitedStates.AverageWindSpeed.data|Beckham_Oklahoma_UnitedStates.AverageWindSpeed.missing
0|2021-12-24|0.0|0|0.0|0|211.25|0|19.375|0
0|2021-12-25|0.0|0|0.0|0|250.41666666666666|0|14.208333333333334|0
0|2021-12-26|0.0|0|0.0|0|189.16666666666666|0|13.375|0
0|2021-12-27|0.0|0|0.0|0|142.91666666666666|0|11.458333333333334|0
0|2021-12-28|0.0|0|0.0|0|196.66666666666666|0|15.083333333333334|0
0|2021-12-29|0.0|0|0.0|0|177.5|0|10.125|0
0|2021-12-30|0.0|0|0.0|0|209.58333333333334|0|16.083333333333332|0
0|2021-12-31|0.0|0|0.0|0|207.5|0|17.208333333333332|0
0|2022-01-01|0.0|0|0.0|0|129.375|0|17.96875|0
0|2022-01-02|0.0|0|0.0|0|0.0|0|0.0|0
0|2022-01-03|0.0|0|0.0|0|126.25|0|10.0|0
0|2022-01-04|0.0|0|0.0|0|144.16666666666666|0|10.875|0
0|2022-01-05|0.0|0|0.0|0|46.25|0|8.25|0
0|2022-01-06|0.0|0|0.0|0|141.80555555555554|0|18.631944444444443|0
0|2022-01-07|0.0|0|0.0|0|150.83333333333334|0|13.875|0
0|2022-01-08|0.0|0|0.0|0|214.02777777777774|0|22.375|0
0|2022-01-09|0.0|0|0.0|0|133.95833333333334|0|19.933333333333334|0
0|2022-01-10|0.0|0|0.0|0|234.58333333333334|0|9.416666666666666|0
0|2022-01-11|0.0|0|0.0|0|201.66666666666666|0|15.416666666666666|0
0|2022-01-12|0.0|0|0.0|0|271.6666666666667|0|9.541666666666666|0
0|2022-01-13|0.0|0|0.0|0|245.83333333333334|0|9.791666666666666|0
0|2022-01-14|0.0|0|0.0|0|238.33333333333334|0|19.854166666666668|0
0|2022-01-15|0.0|0|0.0|0|344.7916666666667|0|26.6875|0
0|2022-01-16|0.0|0|0.0|0|196.25|0|7.125|0
0|2022-01-17|0.0|0|0.0|0|217.91666666666666|0|12.041666666666666|0
