|dates|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitation.data|Philadelphia_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Philadelphia_Pennsylvania_UnitedStates.AverageWindDirection.data|Philadelphia_Pennsylvania_UnitedStates.AverageWindDirection.missing|Philadelphia_Pennsylvania_UnitedStates.AverageWindSpeed.data|Philadelphia_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-12-21|0.0|0|0.0|0|128.33333333333334|0|2.8541666666666665|0
0|2021-12-22|0.0019444444444444446|0|0.0038888888888888883|0|291.7708333333333|0|11.267361111111112|0
0|2021-12-23|0.0|0|0.0|0|235.41666666666666|0|7.041666666666667|0
0|2021-12-24|0.0|0|0.0|0|86.25|0|4.3125|0
0|2021-12-25|0.0004166666666666667|0|0.0035416666666666665|0|143.33333333333334|0|4.291666666666667|0
0|2021-12-26|0.0033333333333333335|0|0.0|0|276.25|0|7.291666666666667|0
0|2021-12-27|0.0|0|0.004583333333333334|0|125.9375|0|4.510416666666667|0
0|2021-12-28|0.0025|0|0.0004166666666666667|0|207.33333333333334|0|6.173611111111111|0
0|2021-12-29|0.0004166666666666667|0|0.0004166666666666667|0|45.48611111111111|0|4.402777777777778|0
0|2021-12-30|0.008333333333333333|0|0.006493055555555557|0|72.00694444444444|0|2.361111111111111|0
0|2021-12-31|0.0|0|0.0|0|151.17361111111111|0|3.452777777777778|0
0|2022-01-01|0.00020833333333333335|0|0.030646825396825398|0|78.88492063492063|0|4.001190476190476|0
0|2022-01-02|0.018958333333333334|0|0.002361111111111111|0|221.04166666666666|0|8.694444444444445|0
0|2022-01-03|0.0|0|0.0|0|195.83333333333334|0|14.041666666666666|0
0|2022-01-04|0.0|0|0.0|0|195.83333333333334|0|6.125|0
0|2022-01-05|0.0004166666666666667|0|0.0004166666666666667|0|148.4375|0|5.760416666666667|0
0|2022-01-06|0.0|0|0.0|0|235.41666666666666|0|8.166666666666666|0
0|2022-01-07|0.0015624999999999999|0|0.005124999999999999|0|265.2916666666667|0|13.487499999999999|0
0|2022-01-08|0.0|0|0.0|0|232.91666666666666|0|5.875|0
0|2022-01-09|0.0|0|0.008472222222222221|0|196.59722222222226|0|8.36111111111111|0
0|2022-01-10|0.01|0|0.0|0|297.0833333333333|0|14.375|0
0|2022-01-11|0.0|0|0.0|0|285.4375|0|9.770833333333334|0
0|2022-01-12|0.0|0|0.0|0|152.625|0|6.770833333333333|0
0|2022-01-13|0.0|0|0.0|0|52.083333333333336|0|2.3333333333333335|0
0|2022-01-14|0.0|0|0.0|0|245.83333333333334|0|15.208333333333334|0
0|2022-01-15|0.0|0|0.0|0|297.7083333333333|0|12.645833333333334|0
0|2022-01-16|0.0|0|0.015833333333333335|0|44.861111111111114|0|10.840277777777777|0
0|2022-01-17|0.05833333333333333|0|0.03250000000000001|0|218.66666666666666|0|15.651388888888889|0
