|dates|Steele_Minnesota_UnitedStates.AverageDailyTemperature.data|Steele_Minnesota_UnitedStates.AverageDailyTemperature.missing|Steele_Minnesota_UnitedStates.AverageDewPoint.data|Steele_Minnesota_UnitedStates.AverageDewPoint.missing|Steele_Minnesota_UnitedStates.AverageRelativeHumidity.data|Steele_Minnesota_UnitedStates.AverageRelativeHumidity.missing|Steele_Minnesota_UnitedStates.AverageSurfaceAirPressure.data|Steele_Minnesota_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-08|46.385416666666664|0|34.901041666666664|0|69.22916666666667|0|28.854322916666657|0
0|2021-11-09|41.723958333333336|0|25.958333333333332|0|57.1875|0|28.965156250000007|0
0|2021-11-10|44.916666666666664|0|36.083333333333336|0|72.44270833333333|0|28.635312499999998|0
0|2021-11-11|39.572916666666664|0|35.34375|0|85.5625|0|28.27505208333331|0
0|2021-11-12|34.020833333333336|0|31.385416666666668|0|90.90625|0|28.432656249999994|0
0|2021-11-13|31.208333333333332|0|27.338541666666668|0|84.953125|0|28.64270833333335|0
0|2021-11-14|29.885416666666668|0|24.140625|0|78.6875|0|28.670520833333345|0
0|2021-11-15|31.598958333333332|0|26.5|0|80.47916666666667|0|28.74625000000002|0
0|2021-11-16|39.203125|0|34.046875|0|81.71875|0|28.458385416666662|0
0|2021-11-17|36.25|0|25.546875|0|65.79166666666667|0|28.664531250000035|0
0|2021-11-18|26.776041666666668|0|18.453125|0|71.22916666666667|0|28.952812499999997|0
0|2021-11-19|30.317708333333332|0|20.041666666666668|0|68.046875|0|28.924374999999987|0
0|2021-11-20|36.395833333333336|0|24.942708333333332|0|64.41666666666667|0|28.80322916666665|0
0|2021-11-21|29.526041666666668|0|19.1875|0|66.703125|0|28.89083333333331|0
0|2021-11-22|23.875|0|12.088541666666666|0|63.09201388888889|0|28.921076388888903|0
0|2021-11-23|39.328125|0|24.052083333333332|0|56.364583333333336|0|28.57166666666667|0
0|2021-11-24|40.296875|0|30.1875|0|67.69270833333333|0|28.552239583333336|0
0|2021-11-25|16.65625|0|5.635416666666667|0|63.802083333333336|0|29.047968749999992|0
0|2021-11-26|27.401041666666668|0|10.885416666666666|0|50.697916666666664|0|28.736666666666682|0
0|2021-11-27|33.869791666666664|0|23.723958333333332|0|66.74479166666667|0|28.608854166666678|0
0|2021-11-28|28.630208333333332|0|16.083333333333332|0|61.380208333333336|0|28.842135416666665|0
0|2021-11-29|41.640625|0|27.770833333333332|0|59.010416666666664|0|28.566302083333326|0
0|2021-11-30|35.78125|0|26.109375|0|70.48958333333333|0|28.783333333333303|0
0|2021-12-01|42.953125|0|37.932291666666664|0|82.32291666666667|0|28.476562500000014|0
0|2021-12-02|42.515625|0|35.484375|0|75.93229166666667|0|28.63614583333333|0
0|2021-12-03|37.291666666666664|0|33.239583333333336|0|85.51041666666667|0|28.813281249999985|0
0|2021-12-04|30.078125|0|22.0625|0|72.28125|0|29.005677083333296|0
0|2021-12-05|33.583333333333336|0|21.473958333333332|0|61.744791666666664|0|28.491666666666656|0
0|2021-12-06|10.390625|0|1.7291666666666667|0|68.99479166666667|0|28.858020833333327|0
0|2021-12-07|13.65625|0|8.546875|0|80.96875|0|28.76239583333331|0
0|2021-12-08|12.692708333333334|0|8.78125|0|84.171875|0|28.657395833333354|0
0|2021-12-09|32.5|0|25.791666666666668|0|76.83333333333333|0|28.39213541666666|0
0|2021-12-10|28.526041666666668|0|26.760416666666668|0|91.140625|0|28.49786458333335|0
0|2021-12-11|23.8125|0|19.942708333333332|0|84.91145833333333|0|28.482291666666658|0
0|2021-12-12|30.109375|0|21.375|0|70.50520833333333|0|28.58484374999998|0
0|2021-12-13|29.958333333333332|0|22.911458333333332|0|75.23958333333333|0|28.82531249999997|0
0|2021-12-14|36.630208333333336|0|31.03125|0|79.953125|0|28.777604166666666|0
0|2021-12-15|52.088541666666664|0|48.151041666666664|0|87.71875|0|28.202708333333344|0
0|2021-12-16|23.145833333333332|0|17.755208333333332|0|79.94791666666667|0|28.542031249999997|0
0|2021-12-17|17.953125|0|12.21875|0|78.52604166666667|0|28.910677083333336|0
0|2021-12-18|16.84375|0|12.661458333333334|0|84.4375|0|28.983541666666685|0
0|2021-12-19|21.338541666666668|0|15.875|0|80.66666666666667|0|28.84578124999999|0
0|2021-12-20|20.088541666666668|0|13.734375|0|77.16145833333333|0|28.841666666666665|0
0|2021-12-21|14.786458333333334|0|9.630208333333334|0|79.55729166666667|0|28.628072916666653|0
0|2021-12-22|19.489583333333332|0|11.583333333333334|0|72.4375|0|28.65630208333337|0
0|2021-12-23|33.078125|0|23.744791666666668|0|69.125|0|28.415364583333353|0
0|2021-12-24|38.3125|0|34.453125|0|86.41145833333333|0|28.205572916666682|0
0|2021-12-25|21.822916666666668|0|15.84375|0|78.32291666666667|0|28.567499999999956|0
0|2021-12-26|21.645833333333332|0|17.302083333333332|0|83.72916666666667|0|28.638229166666676|0
0|2021-12-27|22.34375|0|17.510416666666668|0|81.921875|0|28.44692708333335|0
0|2021-12-28|16.03125|0|11.203125|0|81.41145833333333|0|28.429062499999986|0
0|2021-12-29|0.6145833333333334|0|-4.875|0|78.00520833333333|0|28.702291666666653|0
0|2021-12-30|18.588541666666668|0|15.328125|0|87.44270833333333|0|28.510468750000015|0
0|2021-12-31|17.229166666666668|0|14.625|0|89.63541666666667|0|28.545052083333328|0
0|2022-01-01|-5.671875|0|-11.90625|0|73.82291666666667|0|28.856927083333307|0
0|2022-01-02|-5.614583333333333|0|-10.864583333333334|0|77.375|0|28.953020833333337|0
0|2022-01-03|16.197916666666668|0|10.197916666666666|0|77.14583333333333|0|28.810781249999987|0
0|2022-01-04|26.75|0|21.989583333333332|0|81.92708333333333|0|28.361145833333353|0
0|2022-01-05|6.5625|0|2.4895833333333335|0|83.58854166666667|0|28.564635416666658|0
0|2022-01-06|-7.963541666666667|0|-14.255208333333334|0|75.359375|0|28.948177083333324|0
0|2022-01-07|-3.8177083333333335|0|-10.317708333333334|0|73.77604166666667|0|28.87692708333333|0
0|2022-01-08|18.484375|0|13.182291666666666|0|79.390625|0|28.57869791666666|0
0|2022-01-09|3.5416666666666665|0|-4.807291666666667|0|68.40104166666667|0|29.140468749999993|0
0|2022-01-10|0.90625|0|-8.697916666666666|0|64.40104166666667|0|29.25281249999998|0
0|2022-01-11|24.197916666666668|0|15.786458333333334|0|70.890625|0|28.757083333333313|0
0|2022-01-12|34.223958333333336|0|28.520833333333332|0|81.203125|0|28.67989583333333|0
0|2022-01-13|30.677083333333332|0|27.828125|0|89.078125|0|28.73640624999999|0
0|2022-01-14|22.635416666666668|0|19.026041666666668|0|85.08854166666667|0|28.897447916666668|0
0|2022-01-15|6.135416666666667|0|0.84375|0|79.22916666666667|0|29.10187499999999|0
0|2022-01-16|17.744791666666668|0|13.114583333333334|0|82.67708333333333|0|28.608072916666657|0
0|2022-01-17|23.229166666666668|0|18.911458333333332|0|83.859375|0|28.60744791666667|0
