|dates|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Naguabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Naguabo_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Naguabo_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-07|585.0|0|734.0|0|0.0|0|0.0|100
0|2021-02-08|586.0|0|735.0|0|0.0|0|0.0|100
0|2021-02-09|590.0|0|739.0|0|0.0|0|0.0|100
0|2021-02-10|592.0|0|741.0|0|0.0|0|0.0|100
0|2021-02-11|592.0|0|741.0|0|0.0|0|0.0|100
0|2021-02-12|596.0|0|745.0|0|0.0|0|0.0|100
0|2021-02-13|601.0|0|750.0|0|0.0|0|0.0|100
0|2021-02-14|607.0|0|756.0|0|0.0|0|0.0|100
0|2021-02-15|608.0|0|757.0|0|0.0|0|0.0|100
0|2021-02-16|611.0|0|760.0|0|0.0|0|0.0|100
0|2021-02-17|613.0|0|762.0|0|0.0|0|0.0|100
0|2021-02-18|613.0|0|762.0|0|0.0|0|0.0|100
0|2021-02-19|618.0|0|767.0|0|0.0|0|0.0|100
0|2021-02-20|620.0|0|769.0|0|0.0|0|0.0|100
0|2021-02-21|624.0|0|773.0|0|0.0|0|0.0|100
0|2021-02-22|626.0|0|775.0|0|0.0|0|0.0|100
0|2021-02-23|629.0|0|778.0|0|0.0|0|0.0|100
0|2021-02-24|630.0|0|779.0|0|0.0|0|0.0|100
0|2021-02-25|631.0|0|780.0|0|0.0|0|0.0|100
0|2021-02-26|638.0|0|787.0|0|0.0|0|0.0|100
0|2021-02-27|639.0|0|788.0|0|0.0|0|0.0|100
0|2021-02-28|643.0|0|792.0|0|0.0|0|0.0|100
0|2021-03-01|646.0|0|795.0|0|0.0|0|0.0|100
0|2021-03-02|646.0|0|795.0|0|0.0|0|0.0|100
0|2021-03-03|646.0|0|795.0|0|0.0|0|0.0|100
0|2021-03-04|651.0|0|800.0|0|0.0|0|0.0|100
0|2021-03-05|651.0|0|800.0|0|0.0|0|0.0|100
0|2021-03-06|653.0|0|802.0|0|0.0|0|0.0|100
0|2021-03-07|653.0|0|804.0|0|0.0|0|0.0|100
0|2021-03-08|653.0|0|807.0|0|0.0|0|0.0|100
0|2021-03-09|658.0|0|807.0|0|0.0|0|0.0|100
0|2021-03-10|660.0|0|808.0|0|0.0|0|0.0|100
0|2021-03-11|663.0|0|811.0|0|0.0|0|0.0|100
0|2021-03-12|663.0|0|812.0|0|0.0|0|0.0|100
0|2021-03-13|663.0|0|812.0|0|0.0|0|0.0|100
0|2021-03-14|665.0|0|813.0|0|0.0|0|0.0|100
0|2021-03-15|669.0|0|816.0|0|0.0|0|0.0|100
0|2021-03-16|672.0|0|820.0|0|0.0|0|0.0|100
0|2021-03-17|672.0|0|821.0|0|0.0|0|0.0|100
0|2021-03-18|674.0|0|822.0|0|0.0|0|0.0|100
0|2021-03-19|674.0|0|823.0|0|0.0|0|0.0|100
0|2021-03-20|676.0|0|824.0|0|0.0|0|0.0|100
0|2021-03-21|676.0|0|825.0|0|0.0|0|0.0|100
0|2021-03-22|676.0|0|825.0|0|0.0|0|0.0|100
0|2021-03-23|676.0|0|825.0|0|0.0|0|0.0|100
0|2021-03-24|676.0|0|825.0|0|0.0|0|0.0|100
0|2021-03-25|677.0|0|826.0|0|0.0|0|0.0|100
0|2021-03-26|677.0|0|826.0|0|0.0|0|0.0|100
0|2021-03-27|679.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-28|684.0|0|831.0|0|0.0|0|0.0|100
0|2021-03-29|687.0|0|835.0|0|0.0|0|0.0|100
0|2021-03-30|687.0|0|836.0|0|0.0|0|0.0|100
0|2021-03-31|691.0|0|838.0|0|0.0|0|0.0|100
0|2021-04-01|703.0|0|846.0|0|0.0|0|0.0|100
0|2021-04-02|708.0|0|855.0|0|0.0|0|0.0|100
0|2021-04-03|714.0|0|860.0|0|0.0|0|0.0|100
0|2021-04-04|719.0|0|866.0|0|0.0|0|0.0|100
0|2021-04-05|719.0|0|869.0|0|0.0|0|0.0|100
0|2021-04-06|720.0|0|869.0|0|0.0|0|0.0|100
0|2021-04-07|722.0|0|870.0|0|0.0|0|0.0|100
0|2021-04-08|734.0|0|877.0|0|0.0|0|0.0|100
0|2021-04-09|746.0|0|889.0|0|0.0|0|0.0|100
0|2021-04-10|759.0|0|902.0|0|0.0|0|0.0|100
0|2021-04-11|768.0|0|913.0|0|0.0|0|0.0|100
0|2021-04-12|777.0|0|922.0|0|0.0|0|0.0|100
0|2021-04-13|782.0|0|929.0|0|0.0|0|0.0|100
0|2021-04-14|786.0|0|933.0|0|0.0|0|0.0|100
0|2021-04-15|801.0|0|943.0|0|0.0|0|0.0|100
0|2021-04-16|821.0|0|950.0|0|0.0|0|0.0|100
0|2021-04-17|831.0|0|970.0|0|0.0|0|0.0|100
0|2021-04-18|860.0|0|980.0|0|0.0|0|0.0|100
0|2021-04-19|879.0|0|1009.0|0|0.0|0|0.0|100
0|2021-04-20|882.0|0|1028.0|0|0.0|0|0.0|100
0|2021-04-21|889.0|0|1031.0|0|0.0|0|0.0|100
0|2021-04-22|904.0|0|1038.0|0|0.0|0|0.0|100
0|2021-04-23|912.0|0|1053.0|0|0.0|0|0.0|100
0|2021-04-24|924.0|0|1061.0|0|0.0|0|0.0|100
0|2021-04-25|935.0|0|1073.0|0|0.0|0|0.0|100
0|2021-04-26|949.0|0|1084.0|0|0.0|0|0.0|100
0|2021-04-27|954.0|0|1098.0|0|0.0|0|0.0|100
0|2021-04-28|959.0|0|1103.0|0|0.0|0|0.0|100
0|2021-04-29|966.0|0|1108.0|0|0.0|0|0.0|100
0|2021-04-30|976.0|0|1115.0|0|0.0|0|0.0|100
0|2021-05-01|984.0|0|1125.0|0|0.0|0|0.0|100
0|2021-05-02|989.0|0|1133.0|0|0.0|0|0.0|100
0|2021-05-03|1008.0|0|1138.0|0|0.0|0|0.0|100
0|2021-05-04|1009.0|0|1157.0|0|0.0|0|0.0|100
0|2021-05-05|1009.0|0|1158.0|0|0.0|0|0.0|100
0|2021-05-06|1020.0|0|1158.0|0|0.0|0|0.0|100
0|2021-05-07|1031.0|0|1169.0|0|0.0|0|0.0|100
0|2021-05-08|1034.0|0|1180.0|0|0.0|0|0.0|100
0|2021-05-09|1040.0|0|1183.0|0|0.0|0|0.0|100
0|2021-05-10|1041.0|0|1189.0|0|0.0|0|0.0|100
0|2021-05-11|1041.0|0|1190.0|0|0.0|0|0.0|100
0|2021-05-12|1042.0|0|1191.0|0|0.0|0|0.0|100
0|2021-05-13|1044.0|0|1191.0|0|0.0|0|0.0|100
0|2021-05-14|1048.0|0|1193.0|0|0.0|0|0.0|100
0|2021-05-15|1049.0|0|1197.0|0|0.0|0|0.0|100
0|2021-05-16|1051.0|0|1198.0|0|0.0|0|0.0|100
0|2021-05-17|1052.0|0|1200.0|0|0.0|0|0.0|100
0|2021-05-18|1052.0|0|1201.0|0|0.0|0|0.0|100
0|2021-05-19|1052.0|0|1201.0|0|0.0|0|0.0|100
0|2021-05-20|1054.0|0|1201.0|0|0.0|0|0.0|100
0|2021-05-21|1054.0|0|1203.0|0|0.0|0|0.0|100
0|2021-05-22|1056.0|0|1203.0|0|0.0|0|0.0|100
0|2021-05-23|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-24|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-25|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-26|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-27|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-28|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-29|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-30|1056.0|0|1205.0|0|0.0|0|0.0|100
0|2021-05-31|1057.0|0|1205.0|0|0.0|0|0.0|100
0|2021-06-01|1058.0|0|1206.0|0|0.0|0|0.0|100
0|2021-06-02|1058.0|0|1207.0|0|0.0|0|0.0|100
0|2021-06-03|1060.0|0|1207.0|0|0.0|0|0.0|100
0|2021-06-04|1060.0|0|1209.0|0|0.0|0|0.0|100
0|2021-06-05|1060.0|0|1209.0|0|0.0|0|0.0|100
0|2021-06-06|1061.0|0|1209.0|0|0.0|0|0.0|100
0|2021-06-07|1061.0|0|1210.0|0|0.0|0|0.0|100
0|2021-06-08|1061.0|0|1210.0|0|0.0|0|0.0|100
0|2021-06-09|1061.0|0|1210.0|0|0.0|0|0.0|100
0|2021-06-10|1061.0|0|1210.0|0|0.0|0|0.0|100
0|2021-06-11|1063.0|0|1210.0|0|0.0|0|0.0|100
0|2021-06-12|1063.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-13|1063.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-14|1063.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-15|1063.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-16|1063.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-17|1064.0|0|1212.0|0|0.0|0|0.0|100
0|2021-06-18|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-19|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-20|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-21|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-22|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-23|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-24|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-25|1064.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-26|1065.0|0|1213.0|0|0.0|0|0.0|100
0|2021-06-27|1065.0|0|1214.0|0|0.0|0|0.0|100
0|2021-06-28|1066.0|0|1214.0|0|0.0|0|0.0|100
0|2021-06-29|1066.0|0|1215.0|0|0.0|0|0.0|100
0|2021-06-30|1067.0|0|1215.0|0|0.0|0|0.0|100
0|2021-07-01|1067.0|0|1216.0|0|0.0|0|0.0|100
0|2021-07-02|1068.0|0|1216.0|0|0.0|0|0.0|100
0|2021-07-03|1068.0|0|1217.0|0|0.0|0|0.0|100
0|2021-07-04|1070.0|0|1217.0|0|0.0|0|0.0|100
0|2021-07-05|1070.0|0|1219.0|0|0.0|0|0.0|100
0|2021-07-06|1070.0|0|1219.0|0|0.0|0|0.0|100
0|2021-07-07|1071.0|0|1219.0|0|0.0|0|0.0|100
0|2021-07-08|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-09|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-10|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-11|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-12|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-13|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-14|1071.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-15|1072.0|0|1220.0|0|0.0|0|0.0|100
0|2021-07-16|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-17|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-18|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-19|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-20|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-21|1072.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-22|1071.0|0|1221.0|0|0.0|0|0.0|100
0|2021-07-23|1071.0|0|1222.0|0|0.0|0|0.0|100
0|2021-07-24|1071.0|0|1224.0|0|0.0|0|0.0|100
0|2021-07-25|1077.0|0|1225.0|0|0.0|0|0.0|100
0|2021-07-26|1077.0|0|1226.0|0|0.0|0|0.0|100
0|2021-07-27|1077.0|0|1226.0|0|0.0|0|0.0|100
0|2021-07-28|1077.0|0|1226.0|0|0.0|0|0.0|100
0|2021-07-29|1078.0|0|1227.0|0|0.0|0|0.0|100
0|2021-07-30|1078.0|0|1227.0|0|0.0|0|0.0|100
0|2021-07-31|1089.0|0|1233.0|0|0.0|0|0.0|100
0|2021-08-01|1091.0|0|1238.0|0|0.0|0|0.0|100
0|2021-08-02|1091.0|0|1240.0|0|0.0|0|0.0|100
0|2021-08-03|1091.0|0|1240.0|0|0.0|0|0.0|100
0|2021-08-04|1093.0|0|1240.0|0|0.0|0|0.0|100
0|2021-08-05|1094.0|0|1243.0|0|0.0|0|0.0|100
0|2021-08-06|1106.0|0|1251.0|0|0.0|0|0.0|100
0|2021-08-07|1109.0|0|1256.0|0|0.0|0|0.0|100
0|2021-08-08|1112.0|0|1258.0|0|0.0|0|0.0|100
0|2021-08-09|1114.0|0|1261.0|0|0.0|0|0.0|100
0|2021-08-10|1118.0|0|1263.0|0|0.0|0|0.0|100
0|2021-08-11|1133.0|0|1267.0|0|0.0|0|0.0|100
0|2021-08-12|1137.0|0|1282.0|0|0.0|0|0.0|100
0|2021-08-13|1142.0|0|1287.0|0|0.0|0|0.0|100
0|2021-08-14|1151.0|0|1293.0|0|0.0|0|0.0|100
0|2021-08-15|1159.0|0|1300.0|0|0.0|0|0.0|100
0|2021-08-16|1161.0|0|1310.0|0|0.0|0|0.0|100
0|2021-08-17|1161.0|0|1310.0|0|0.0|0|0.0|100
0|2021-08-18|1166.0|0|1312.0|0|0.0|0|0.0|100
0|2021-08-19|1181.0|0|1315.0|0|0.0|0|0.0|100
0|2021-08-20|1190.0|0|1330.0|0|0.0|0|0.0|100
0|2021-08-21|1196.0|0|1342.0|0|0.0|0|0.0|100
0|2021-08-22|1206.0|0|1346.0|0|0.0|0|0.0|100
0|2021-08-23|1206.0|0|1355.0|0|0.0|0|0.0|100
0|2021-08-24|1209.0|0|1355.0|0|0.0|0|0.0|100
0|2021-08-25|1215.0|0|1358.0|0|0.0|0|0.0|100
0|2021-08-26|1222.0|0|1364.0|0|0.0|0|0.0|100
0|2021-08-27|1222.0|0|1371.0|0|0.0|0|0.0|100
0|2021-08-28|1224.0|0|1371.0|0|0.0|0|0.0|100
0|2021-08-29|1228.0|0|1374.0|0|0.0|0|0.0|100
0|2021-08-30|1230.0|0|1377.0|0|0.0|0|0.0|100
0|2021-08-31|1239.0|0|1379.0|0|0.0|0|0.0|100
0|2021-09-01|1241.0|0|1389.0|0|0.0|0|0.0|100
0|2021-09-02|1241.0|0|1390.0|0|0.0|0|0.0|100
0|2021-09-03|1247.0|0|1391.0|0|0.0|0|0.0|100
0|2021-09-04|1248.0|0|1396.0|0|0.0|0|0.0|100
0|2021-09-05|1252.0|0|1399.0|0|0.0|0|0.0|100
0|2021-09-06|1252.0|0|1401.0|0|0.0|0|0.0|100
0|2021-09-07|1254.0|0|1401.0|0|0.0|0|0.0|100
0|2021-09-08|1255.0|0|1403.0|0|0.0|0|0.0|100
0|2021-09-09|1260.0|0|1404.0|0|0.0|0|0.0|100
0|2021-09-10|1263.0|0|1409.0|0|0.0|0|0.0|100
0|2021-09-11|1265.0|0|1413.0|0|0.0|0|0.0|100
0|2021-09-12|1273.0|0|1415.0|0|0.0|0|0.0|100
0|2021-09-13|1273.0|0|1422.0|0|0.0|0|0.0|100
0|2021-09-14|1275.0|0|1422.0|0|0.0|0|0.0|100
0|2021-09-15|1277.0|0|1424.0|0|0.0|0|0.0|100
0|2021-09-16|1278.0|0|1426.0|0|0.0|0|0.0|100
0|2021-09-17|1282.0|0|1430.0|0|0.0|0|0.0|100
0|2021-09-18|1282.0|0|1431.0|0|0.0|0|0.0|100
0|2021-09-19|1282.0|0|1431.0|0|0.0|0|0.0|100
0|2021-09-20|1282.0|0|1431.0|0|0.0|0|0.0|100
0|2021-09-21|1290.0|0|1431.0|0|0.0|0|0.0|100
0|2021-09-22|1290.0|0|1439.0|0|0.0|0|0.0|100
0|2021-09-23|1293.0|0|1439.0|0|0.0|0|0.0|100
0|2021-09-24|1298.0|0|1442.0|0|0.0|0|0.0|100
0|2021-09-25|1301.0|0|1449.0|0|0.0|0|0.0|100
0|2021-09-26|1301.0|0|1450.0|0|0.0|0|0.0|100
0|2021-09-27|1301.0|0|1450.0|0|0.0|0|0.0|100
0|2021-09-28|1301.0|0|1450.0|0|0.0|0|0.0|100
0|2021-09-29|1304.0|0|1453.0|0|0.0|0|0.0|100
0|2021-09-30|1305.0|0|1454.0|0|0.0|0|0.0|100
0|2021-10-01|1309.0|0|1454.0|0|0.0|0|0.0|100
0|2021-10-02|1311.0|0|1458.0|0|0.0|0|0.0|100
0|2021-10-03|1312.0|0|1461.0|0|0.0|0|0.0|100
0|2021-10-04|1314.0|0|1462.0|0|0.0|0|0.0|100
0|2021-10-05|1314.0|0|1463.0|0|0.0|0|0.0|100
0|2021-10-06|1325.0|0|1468.0|0|0.0|0|0.0|100
0|2021-10-07|1327.0|0|1474.0|0|0.0|0|0.0|100
0|2021-10-08|1327.0|0|1476.0|0|0.0|0|0.0|100
0|2021-10-09|1327.0|0|1476.0|0|0.0|0|0.0|100
0|2021-10-10|1335.0|0|1476.0|0|0.0|0|0.0|100
0|2021-10-11|1335.0|0|1484.0|0|0.0|0|0.0|100
0|2021-10-12|1335.0|0|1484.0|0|0.0|0|0.0|100
0|2021-10-13|1336.0|0|1485.0|0|0.0|0|0.0|100
0|2021-10-14|1337.0|0|1485.0|0|0.0|0|0.0|100
0|2021-10-15|1337.0|0|1486.0|0|0.0|0|0.0|100
0|2021-10-16|1340.0|0|1486.0|0|0.0|0|0.0|100
0|2021-10-17|1340.0|0|1489.0|0|0.0|0|0.0|100
0|2021-10-18|1340.0|0|1489.0|0|0.0|0|0.0|100
0|2021-10-19|1341.0|0|1489.0|0|0.0|0|0.0|100
0|2021-10-20|1342.0|0|1491.0|0|0.0|0|0.0|100
0|2021-10-21|1342.0|0|1491.0|0|0.0|0|0.0|100
0|2021-10-22|1342.0|0|1491.0|0|0.0|0|0.0|100
0|2021-10-23|1343.0|0|1491.0|0|0.0|0|0.0|100
0|2021-10-24|1343.0|0|1492.0|0|0.0|0|0.0|100
0|2021-10-25|1344.0|0|1492.0|0|0.0|0|0.0|100
0|2021-10-26|1345.0|0|1493.0|0|0.0|0|0.0|100
0|2021-10-27|1348.0|0|1494.0|0|0.0|0|0.0|100
0|2021-10-28|1349.0|0|1497.0|0|0.0|0|0.0|100
0|2021-10-29|1349.0|0|1498.0|0|0.0|0|0.0|100
0|2021-10-30|1350.0|0|1499.0|0|0.0|0|0.0|100
0|2021-10-31|1350.0|0|1499.0|0|0.0|0|0.0|100
0|2021-11-01|1350.0|0|1499.0|0|0.0|0|0.0|100
0|2021-11-02|1351.0|0|1499.0|0|0.0|0|0.0|100
0|2021-11-03|1351.0|0|1500.0|0|0.0|0|0.0|100
0|2021-11-04|1351.0|0|1501.0|0|0.0|0|0.0|100
0|2021-11-05|1351.0|0|1500.0|0|0.0|0|0.0|100
0|2021-11-06|1352.0|0|1500.0|0|0.0|0|0.0|100
0|2021-11-07|1353.0|0|1502.0|0|0.0|0|0.0|100
0|2021-11-08|1353.0|0|1502.0|0|0.0|0|0.0|100
0|2021-11-09|1353.0|0|1502.0|0|0.0|0|0.0|100
0|2021-11-10|1354.0|0|1503.0|0|0.0|0|0.0|100
0|2021-11-11|1354.0|0|1503.0|0|0.0|0|0.0|100
0|2021-11-12|1356.0|0|1503.0|0|0.0|0|0.0|100
0|2021-11-13|1356.0|0|1505.0|0|0.0|0|0.0|100
0|2021-11-14|1356.0|0|1505.0|0|0.0|0|0.0|100
0|2021-11-15|1356.0|0|1505.0|0|0.0|0|0.0|100
0|2021-11-16|1356.0|0|1505.0|0|0.0|0|0.0|100
0|2021-11-17|1358.0|0|1507.0|0|0.0|0|0.0|100
0|2021-11-18|1358.0|0|1507.0|0|0.0|0|0.0|100
0|2021-11-19|1359.0|0|1508.0|0|0.0|0|0.0|100
0|2021-11-20|1361.0|0|1510.0|0|0.0|0|0.0|100
0|2021-11-21|1362.0|0|1511.0|0|0.0|0|0.0|100
0|2021-11-22|1363.0|0|1512.0|0|0.0|0|0.0|100
0|2021-11-23|1363.0|0|1512.0|0|0.0|0|0.0|100
0|2021-11-24|1364.0|0|1513.0|0|0.0|0|0.0|100
0|2021-11-25|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-11-26|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-11-27|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-11-28|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-11-29|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-11-30|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-01|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-02|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-03|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-04|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-05|1367.0|0|1516.0|0|0.0|0|0.0|100
0|2021-12-06|1368.0|0|1517.0|0|0.0|0|0.0|100
0|2021-12-07|1368.0|0|1517.0|0|0.0|0|0.0|100
0|2021-12-08|1368.0|0|1517.0|0|0.0|0|0.0|100
0|2021-12-09|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-10|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-11|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-12|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-13|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-14|1369.0|0|1518.0|0|0.0|0|0.0|100
0|2021-12-15|1370.0|0|1519.0|0|0.0|0|0.0|100
0|2021-12-16|1376.0|0|1525.0|0|0.0|0|0.0|100
0|2021-12-17|1376.0|0|1525.0|0|0.0|0|0.0|100
0|2021-12-18|1377.0|0|1526.0|0|0.0|0|0.0|100
0|2021-12-19|1383.0|0|1532.0|0|0.0|0|0.0|100
0|2021-12-20|1386.0|0|1535.0|0|0.0|0|0.0|100
0|2021-12-21|1386.0|0|1535.0|0|0.0|0|0.0|100
0|2021-12-22|1404.0|0|1553.0|0|0.0|0|0.0|100
0|2021-12-23|1426.0|0|1575.0|0|0.0|0|0.0|100
0|2021-12-24|1426.0|0|1575.0|0|0.0|0|0.0|100
0|2021-12-25|1471.0|0|1620.0|0|0.0|0|0.0|100
0|2021-12-26|1502.0|0|1651.0|0|0.0|0|0.0|100
0|2021-12-27|1506.0|0|1655.0|0|0.0|0|0.0|100
0|2021-12-28|1509.0|0|1658.0|0|0.0|0|0.0|100
0|2021-12-29|1549.0|0|1698.0|0|0.0|0|0.0|100
0|2021-12-30|1606.0|0|1755.0|0|0.0|0|0.0|100
0|2021-12-31|1715.0|0|1864.0|0|0.0|0|0.0|100
0|2022-01-01|1715.0|0|1864.0|0|0.0|0|0.0|100
0|2022-01-02|1859.0|0|2008.0|0|0.0|0|0.0|100
0|2022-01-03|1882.0|0|2031.0|0|0.0|0|0.0|100
0|2022-01-04|1889.0|0|2038.0|0|0.0|0|0.0|100
0|2022-01-05|1925.0|0|2074.0|0|0.0|0|0.0|100
0|2022-01-06|2043.0|0|2192.0|0|0.0|0|0.0|100
0|2022-01-07|2139.0|0|2288.0|0|0.0|0|0.0|100
0|2022-01-08|2151.0|0|2300.0|0|0.0|0|0.0|100
0|2022-01-09|2177.0|0|2326.0|0|0.0|0|0.0|100
0|2022-01-10|2188.0|0|2337.0|0|0.0|0|0.0|100
0|2022-01-11|2200.0|0|2349.0|0|0.0|0|0.0|100
0|2022-01-12|2282.0|0|2431.0|0|0.0|0|0.0|100
0|2022-01-13|2385.0|0|2534.0|0|0.0|0|0.0|100
0|2022-01-14|2479.0|0|2628.0|0|0.0|0|0.0|100
0|2022-01-15|2533.0|0|2682.0|0|0.0|0|0.0|100
0|2022-01-16|2572.0|0|2721.0|0|0.0|0|0.0|100
0|2022-01-17|2636.0|0|0.0|100|0.0|0|0.0|100
