|dates|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Guayama_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Guayama_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Guayama_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|531.0|0|793.0|0|0.0|0|0.0|100
0|2021-02-11|531.0|0|793.0|0|0.0|0|0.0|100
0|2021-02-12|531.0|0|795.0|0|0.0|0|0.0|100
0|2021-02-13|535.0|0|797.0|0|0.0|0|0.0|100
0|2021-02-14|537.0|0|799.0|0|0.0|0|0.0|100
0|2021-02-15|538.0|0|800.0|0|0.0|0|0.0|100
0|2021-02-16|538.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-17|541.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-18|541.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-19|541.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-20|541.0|0|803.0|0|0.0|0|0.0|100
0|2021-02-21|545.0|0|807.0|0|0.0|0|0.0|100
0|2021-02-22|545.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-23|546.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-24|546.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-25|546.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-26|546.0|0|808.0|0|0.0|0|0.0|100
0|2021-02-27|546.0|0|811.0|0|0.0|0|0.0|100
0|2021-02-28|552.0|0|814.0|0|0.0|0|0.0|100
0|2021-03-01|555.0|0|817.0|0|0.0|0|0.0|100
0|2021-03-02|556.0|0|818.0|0|0.0|0|0.0|100
0|2021-03-03|558.0|0|820.0|0|0.0|0|0.0|100
0|2021-03-04|558.0|0|821.0|0|0.0|0|0.0|100
0|2021-03-05|565.0|0|827.0|0|0.0|0|0.0|100
0|2021-03-06|569.0|0|831.0|0|0.0|0|0.0|100
0|2021-03-07|569.0|0|833.0|0|0.0|0|0.0|100
0|2021-03-08|569.0|0|838.0|0|0.0|0|0.0|100
0|2021-03-09|578.0|0|840.0|0|0.0|0|0.0|100
0|2021-03-10|581.0|0|842.0|0|0.0|0|0.0|100
0|2021-03-11|586.0|0|846.0|0|0.0|0|0.0|100
0|2021-03-12|588.0|0|849.0|0|0.0|0|0.0|100
0|2021-03-13|588.0|0|852.0|0|0.0|0|0.0|100
0|2021-03-14|594.0|0|855.0|0|0.0|0|0.0|100
0|2021-03-15|594.0|0|857.0|0|0.0|0|0.0|100
0|2021-03-16|594.0|0|858.0|0|0.0|0|0.0|100
0|2021-03-17|596.0|0|858.0|0|0.0|0|0.0|100
0|2021-03-18|596.0|0|863.0|0|0.0|0|0.0|100
0|2021-03-19|596.0|0|869.0|0|0.0|0|0.0|100
0|2021-03-20|610.0|0|872.0|0|0.0|0|0.0|100
0|2021-03-21|610.0|0|872.0|0|0.0|0|0.0|100
0|2021-03-22|613.0|0|874.0|0|0.0|0|0.0|100
0|2021-03-23|615.0|0|876.0|0|0.0|0|0.0|100
0|2021-03-24|619.0|0|879.0|0|0.0|0|0.0|100
0|2021-03-25|619.0|0|882.0|0|0.0|0|0.0|100
0|2021-03-26|621.0|0|883.0|0|0.0|0|0.0|100
0|2021-03-27|627.0|0|886.0|0|0.0|0|0.0|100
0|2021-03-28|628.0|0|890.0|0|0.0|0|0.0|100
0|2021-03-29|628.0|0|892.0|0|0.0|0|0.0|100
0|2021-03-30|633.0|0|895.0|0|0.0|0|0.0|100
0|2021-03-31|633.0|0|895.0|0|0.0|0|0.0|100
0|2021-04-01|633.0|0|895.0|0|0.0|0|0.0|100
0|2021-04-02|638.0|0|898.0|0|0.0|0|0.0|100
0|2021-04-03|641.0|0|902.0|0|0.0|0|0.0|100
0|2021-04-04|645.0|0|905.0|0|0.0|0|0.0|100
0|2021-04-05|645.0|0|910.0|0|0.0|0|0.0|100
0|2021-04-06|652.0|0|913.0|0|0.0|0|0.0|100
0|2021-04-07|656.0|0|916.0|0|0.0|0|0.0|100
0|2021-04-08|656.0|0|922.0|0|0.0|0|0.0|100
0|2021-04-09|672.0|0|930.0|0|0.0|0|0.0|100
0|2021-04-10|682.0|0|939.0|0|0.0|0|0.0|100
0|2021-04-11|697.0|0|952.0|0|0.0|0|0.0|100
0|2021-04-12|710.0|0|966.0|0|0.0|0|0.0|100
0|2021-04-13|711.0|0|973.0|0|0.0|0|0.0|100
0|2021-04-14|711.0|0|975.0|0|0.0|0|0.0|100
0|2021-04-15|717.0|0|978.0|0|0.0|0|0.0|100
0|2021-04-16|728.0|0|979.0|0|0.0|0|0.0|100
0|2021-04-17|737.0|0|990.0|0|0.0|0|0.0|100
0|2021-04-18|737.0|0|999.0|0|0.0|0|0.0|100
0|2021-04-19|758.0|0|1013.0|0|0.0|0|0.0|100
0|2021-04-20|758.0|0|1020.0|0|0.0|0|0.0|100
0|2021-04-21|765.0|0|1023.0|0|0.0|0|0.0|100
0|2021-04-22|776.0|0|1027.0|0|0.0|0|0.0|100
0|2021-04-23|777.0|0|1038.0|0|0.0|0|0.0|100
0|2021-04-24|783.0|0|1039.0|0|0.0|0|0.0|100
0|2021-04-25|785.0|0|1045.0|0|0.0|0|0.0|100
0|2021-04-26|791.0|0|1047.0|0|0.0|0|0.0|100
0|2021-04-27|792.0|0|1053.0|0|0.0|0|0.0|100
0|2021-04-28|794.0|0|1054.0|0|0.0|0|0.0|100
0|2021-04-29|796.0|0|1056.0|0|0.0|0|0.0|100
0|2021-04-30|796.0|0|1058.0|0|0.0|0|0.0|100
0|2021-05-01|800.0|0|1061.0|0|0.0|0|0.0|100
0|2021-05-02|800.0|0|1062.0|0|0.0|0|0.0|100
0|2021-05-03|801.0|0|1062.0|0|0.0|0|0.0|100
0|2021-05-04|801.0|0|1063.0|0|0.0|0|0.0|100
0|2021-05-05|801.0|0|1063.0|0|0.0|0|0.0|100
0|2021-05-06|801.0|0|1063.0|0|0.0|0|0.0|100
0|2021-05-07|801.0|0|1063.0|0|0.0|0|0.0|100
0|2021-05-08|806.0|0|1066.0|0|0.0|0|0.0|100
0|2021-05-09|807.0|0|1068.0|0|0.0|0|0.0|100
0|2021-05-10|807.0|0|1069.0|0|0.0|0|0.0|100
0|2021-05-11|807.0|0|1069.0|0|0.0|0|0.0|100
0|2021-05-12|810.0|0|1071.0|0|0.0|0|0.0|100
0|2021-05-13|810.0|0|1072.0|0|0.0|0|0.0|100
0|2021-05-14|813.0|0|1074.0|0|0.0|0|0.0|100
0|2021-05-15|814.0|0|1075.0|0|0.0|0|0.0|100
0|2021-05-16|817.0|0|1076.0|0|0.0|0|0.0|100
0|2021-05-17|818.0|0|1079.0|0|0.0|0|0.0|100
0|2021-05-18|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-19|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-20|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-21|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-22|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-23|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-24|818.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-25|819.0|0|1080.0|0|0.0|0|0.0|100
0|2021-05-26|819.0|0|1081.0|0|0.0|0|0.0|100
0|2021-05-27|821.0|0|1081.0|0|0.0|0|0.0|100
0|2021-05-28|822.0|0|1083.0|0|0.0|0|0.0|100
0|2021-05-29|822.0|0|1084.0|0|0.0|0|0.0|100
0|2021-05-30|822.0|0|1084.0|0|0.0|0|0.0|100
0|2021-05-31|826.0|0|1088.0|0|0.0|0|0.0|100
0|2021-06-01|826.0|0|1088.0|0|0.0|0|0.0|100
0|2021-06-02|826.0|0|1088.0|0|0.0|0|0.0|100
0|2021-06-03|827.0|0|1088.0|0|0.0|0|0.0|100
0|2021-06-04|827.0|0|1089.0|0|0.0|0|0.0|100
0|2021-06-05|828.0|0|1089.0|0|0.0|0|0.0|100
0|2021-06-06|828.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-07|828.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-08|828.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-09|828.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-10|828.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-11|829.0|0|1090.0|0|0.0|0|0.0|100
0|2021-06-12|829.0|0|1091.0|0|0.0|0|0.0|100
0|2021-06-13|831.0|0|1091.0|0|0.0|0|0.0|100
0|2021-06-14|831.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-15|831.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-16|831.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-17|831.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-18|831.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-19|831.0|0|1092.0|0|0.0|0|0.0|100
0|2021-06-20|830.0|0|1092.0|0|0.0|0|0.0|100
0|2021-06-21|831.0|0|1092.0|0|0.0|0|0.0|100
0|2021-06-22|831.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-23|832.0|0|1093.0|0|0.0|0|0.0|100
0|2021-06-24|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-25|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-26|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-27|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-28|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-29|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-06-30|832.0|0|1094.0|0|0.0|0|0.0|100
0|2021-07-01|834.0|0|1094.0|0|0.0|0|0.0|100
0|2021-07-02|834.0|0|1096.0|0|0.0|0|0.0|100
0|2021-07-03|834.0|0|1096.0|0|0.0|0|0.0|100
0|2021-07-04|837.0|0|1096.0|0|0.0|0|0.0|100
0|2021-07-05|837.0|0|1099.0|0|0.0|0|0.0|100
0|2021-07-06|837.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-07|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-08|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-09|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-10|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-11|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-12|839.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-13|840.0|0|1101.0|0|0.0|0|0.0|100
0|2021-07-14|841.0|0|1102.0|0|0.0|0|0.0|100
0|2021-07-15|842.0|0|1103.0|0|0.0|0|0.0|100
0|2021-07-16|842.0|0|1104.0|0|0.0|0|0.0|100
0|2021-07-17|842.0|0|1104.0|0|0.0|0|0.0|100
0|2021-07-18|844.0|0|1104.0|0|0.0|0|0.0|100
0|2021-07-19|845.0|0|1106.0|0|0.0|0|0.0|100
0|2021-07-20|845.0|0|1107.0|0|0.0|0|0.0|100
0|2021-07-21|845.0|0|1107.0|0|0.0|0|0.0|100
0|2021-07-22|839.0|0|1107.0|0|0.0|0|0.0|100
0|2021-07-23|839.0|0|1109.0|0|0.0|0|0.0|100
0|2021-07-24|839.0|0|1111.0|0|0.0|0|0.0|100
0|2021-07-25|857.0|0|1115.0|0|0.0|0|0.0|100
0|2021-07-26|857.0|0|1119.0|0|0.0|0|0.0|100
0|2021-07-27|858.0|0|1119.0|0|0.0|0|0.0|100
0|2021-07-28|859.0|0|1120.0|0|0.0|0|0.0|100
0|2021-07-29|860.0|0|1121.0|0|0.0|0|0.0|100
0|2021-07-30|860.0|0|1122.0|0|0.0|0|0.0|100
0|2021-07-31|864.0|0|1124.0|0|0.0|0|0.0|100
0|2021-08-01|873.0|0|1127.0|0|0.0|0|0.0|100
0|2021-08-02|874.0|0|1136.0|0|0.0|0|0.0|100
0|2021-08-03|877.0|0|1139.0|0|0.0|0|0.0|100
0|2021-08-04|883.0|0|1140.0|0|0.0|0|0.0|100
0|2021-08-05|883.0|0|1145.0|0|0.0|0|0.0|100
0|2021-08-06|892.0|0|1153.0|0|0.0|0|0.0|100
0|2021-08-07|897.0|0|1155.0|0|0.0|0|0.0|100
0|2021-08-08|898.0|0|1159.0|0|0.0|0|0.0|100
0|2021-08-09|899.0|0|1160.0|0|0.0|0|0.0|100
0|2021-08-10|899.0|0|1161.0|0|0.0|0|0.0|100
0|2021-08-11|910.0|0|1164.0|0|0.0|0|0.0|100
0|2021-08-12|917.0|0|1173.0|0|0.0|0|0.0|100
0|2021-08-13|922.0|0|1180.0|0|0.0|0|0.0|100
0|2021-08-14|928.0|0|1187.0|0|0.0|0|0.0|100
0|2021-08-15|935.0|0|1190.0|0|0.0|0|0.0|100
0|2021-08-16|940.0|0|1199.0|0|0.0|0|0.0|100
0|2021-08-17|943.0|0|1205.0|0|0.0|0|0.0|100
0|2021-08-18|944.0|0|1206.0|0|0.0|0|0.0|100
0|2021-08-19|946.0|0|1206.0|0|0.0|0|0.0|100
0|2021-08-20|960.0|0|1208.0|0|0.0|0|0.0|100
0|2021-08-21|968.0|0|1222.0|0|0.0|0|0.0|100
0|2021-08-22|976.0|0|1230.0|0|0.0|0|0.0|100
0|2021-08-23|979.0|0|1241.0|0|0.0|0|0.0|100
0|2021-08-24|982.0|0|1242.0|0|0.0|0|0.0|100
0|2021-08-25|986.0|0|1244.0|0|0.0|0|0.0|100
0|2021-08-26|987.0|0|1248.0|0|0.0|0|0.0|100
0|2021-08-27|988.0|0|1249.0|0|0.0|0|0.0|100
0|2021-08-28|992.0|0|1252.0|0|0.0|0|0.0|100
0|2021-08-29|996.0|0|1255.0|0|0.0|0|0.0|100
0|2021-08-30|998.0|0|1260.0|0|0.0|0|0.0|100
0|2021-08-31|1008.0|0|1261.0|0|0.0|0|0.0|100
0|2021-09-01|1009.0|0|1271.0|0|0.0|0|0.0|100
0|2021-09-02|1010.0|0|1272.0|0|0.0|0|0.0|100
0|2021-09-03|1030.0|0|1281.0|0|0.0|0|0.0|100
0|2021-09-04|1033.0|0|1292.0|0|0.0|0|0.0|100
0|2021-09-05|1033.0|0|1295.0|0|0.0|0|0.0|100
0|2021-09-06|1035.0|0|1297.0|0|0.0|0|0.0|100
0|2021-09-07|1037.0|0|1297.0|0|0.0|0|0.0|100
0|2021-09-08|1039.0|0|1301.0|0|0.0|0|0.0|100
0|2021-09-09|1042.0|0|1301.0|0|0.0|0|0.0|100
0|2021-09-10|1049.0|0|1305.0|0|0.0|0|0.0|100
0|2021-09-11|1049.0|0|1311.0|0|0.0|0|0.0|100
0|2021-09-12|1049.0|0|1311.0|0|0.0|0|0.0|100
0|2021-09-13|1050.0|0|1312.0|0|0.0|0|0.0|100
0|2021-09-14|1050.0|0|1312.0|0|0.0|0|0.0|100
0|2021-09-15|1052.0|0|1312.0|0|0.0|0|0.0|100
0|2021-09-16|1058.0|0|1314.0|0|0.0|0|0.0|100
0|2021-09-17|1058.0|0|1320.0|0|0.0|0|0.0|100
0|2021-09-18|1059.0|0|1320.0|0|0.0|0|0.0|100
0|2021-09-19|1060.0|0|1321.0|0|0.0|0|0.0|100
0|2021-09-20|1061.0|0|1323.0|0|0.0|0|0.0|100
0|2021-09-21|1061.0|0|1323.0|0|0.0|0|0.0|100
0|2021-09-22|1062.0|0|1323.0|0|0.0|0|0.0|100
0|2021-09-23|1068.0|0|1324.0|0|0.0|0|0.0|100
0|2021-09-24|1072.0|0|1331.0|0|0.0|0|0.0|100
0|2021-09-25|1072.0|0|1334.0|0|0.0|0|0.0|100
0|2021-09-26|1073.0|0|1335.0|0|0.0|0|0.0|100
0|2021-09-27|1073.0|0|1335.0|0|0.0|0|0.0|100
0|2021-09-28|1073.0|0|1335.0|0|0.0|0|0.0|100
0|2021-09-29|1075.0|0|1337.0|0|0.0|0|0.0|100
0|2021-09-30|1078.0|0|1338.0|0|0.0|0|0.0|100
0|2021-10-01|1078.0|0|1340.0|0|0.0|0|0.0|100
0|2021-10-02|1081.0|0|1340.0|0|0.0|0|0.0|100
0|2021-10-03|1081.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-04|1081.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-05|1081.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-06|1080.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-07|1081.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-08|1083.0|0|1343.0|0|0.0|0|0.0|100
0|2021-10-09|1084.0|0|1346.0|0|0.0|0|0.0|100
0|2021-10-10|1085.0|0|1346.0|0|0.0|0|0.0|100
0|2021-10-11|1086.0|0|1347.0|0|0.0|0|0.0|100
0|2021-10-12|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-13|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-14|1087.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-15|1086.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-16|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-17|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-18|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-19|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-20|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-21|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-22|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-23|1086.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-24|1087.0|0|1348.0|0|0.0|0|0.0|100
0|2021-10-25|1087.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-26|1087.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-27|1087.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-28|1087.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-29|1087.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-30|1088.0|0|1349.0|0|0.0|0|0.0|100
0|2021-10-31|1090.0|0|1350.0|0|0.0|0|0.0|100
0|2021-11-01|1090.0|0|1352.0|0|0.0|0|0.0|100
0|2021-11-02|1090.0|0|1352.0|0|0.0|0|0.0|100
0|2021-11-03|1090.0|0|1352.0|0|0.0|0|0.0|100
0|2021-11-04|1091.0|0|1353.0|0|0.0|0|0.0|100
0|2021-11-05|1094.0|0|1354.0|0|0.0|0|0.0|100
0|2021-11-06|1094.0|0|1356.0|0|0.0|0|0.0|100
0|2021-11-07|1097.0|0|1357.0|0|0.0|0|0.0|100
0|2021-11-08|1097.0|0|1360.0|0|0.0|0|0.0|100
0|2021-11-09|1098.0|0|1360.0|0|0.0|0|0.0|100
0|2021-11-10|1099.0|0|1360.0|0|0.0|0|0.0|100
0|2021-11-11|1099.0|0|1361.0|0|0.0|0|0.0|100
0|2021-11-12|1102.0|0|1363.0|0|0.0|0|0.0|100
0|2021-11-13|1102.0|0|1364.0|0|0.0|0|0.0|100
0|2021-11-14|1103.0|0|1365.0|0|0.0|0|0.0|100
0|2021-11-15|1103.0|0|1365.0|0|0.0|0|0.0|100
0|2021-11-16|1104.0|0|1366.0|0|0.0|0|0.0|100
0|2021-11-17|1108.0|0|1370.0|0|0.0|0|0.0|100
0|2021-11-18|1108.0|0|1370.0|0|0.0|0|0.0|100
0|2021-11-19|1122.0|0|1384.0|0|0.0|0|0.0|100
0|2021-11-20|1126.0|0|1388.0|0|0.0|0|0.0|100
0|2021-11-21|1127.0|0|1389.0|0|0.0|0|0.0|100
0|2021-11-22|1128.0|0|1390.0|0|0.0|0|0.0|100
0|2021-11-23|1128.0|0|1390.0|0|0.0|0|0.0|100
0|2021-11-24|1128.0|0|1390.0|0|0.0|0|0.0|100
0|2021-11-25|1129.0|0|1391.0|0|0.0|0|0.0|100
0|2021-11-26|1132.0|0|1394.0|0|0.0|0|0.0|100
0|2021-11-27|1142.0|0|1404.0|0|0.0|0|0.0|100
0|2021-11-28|1142.0|0|1404.0|0|0.0|0|0.0|100
0|2021-11-29|1141.0|0|1403.0|0|0.0|0|0.0|100
0|2021-11-30|1142.0|0|1404.0|0|0.0|0|0.0|100
0|2021-12-01|1143.0|0|1405.0|0|0.0|0|0.0|100
0|2021-12-02|1149.0|0|1411.0|0|0.0|0|0.0|100
0|2021-12-03|1150.0|0|1412.0|0|0.0|0|0.0|100
0|2021-12-04|1159.0|0|1421.0|0|0.0|0|0.0|100
0|2021-12-05|1160.0|0|1422.0|0|0.0|0|0.0|100
0|2021-12-06|1162.0|0|1424.0|0|0.0|0|0.0|100
0|2021-12-07|1162.0|0|1424.0|0|0.0|0|0.0|100
0|2021-12-08|1162.0|0|1424.0|0|0.0|0|0.0|100
0|2021-12-09|1171.0|0|1433.0|0|0.0|0|0.0|100
0|2021-12-10|1172.0|0|1434.0|0|0.0|0|0.0|100
0|2021-12-11|1172.0|0|1434.0|0|0.0|0|0.0|100
0|2021-12-12|1172.0|0|1434.0|0|0.0|0|0.0|100
0|2021-12-13|1172.0|0|1434.0|0|0.0|0|0.0|100
0|2021-12-14|1172.0|0|1434.0|0|0.0|0|0.0|100
0|2021-12-15|1175.0|0|1437.0|0|0.0|0|0.0|100
0|2021-12-16|1177.0|0|1439.0|0|0.0|0|0.0|100
0|2021-12-17|1192.0|0|1454.0|0|0.0|0|0.0|100
0|2021-12-18|1202.0|0|1464.0|0|0.0|0|0.0|100
0|2021-12-19|1224.0|0|1486.0|0|0.0|0|0.0|100
0|2021-12-20|1258.0|0|1520.0|0|0.0|0|0.0|100
0|2021-12-21|1269.0|0|1531.0|0|0.0|0|0.0|100
0|2021-12-22|1288.0|0|1550.0|0|0.0|0|0.0|100
0|2021-12-23|1320.0|0|1582.0|0|0.0|0|0.0|100
0|2021-12-24|1320.0|0|1582.0|0|0.0|0|0.0|100
0|2021-12-25|1432.0|0|1694.0|0|0.0|0|0.0|100
0|2021-12-26|1522.0|0|1784.0|0|0.0|0|0.0|100
0|2021-12-27|1547.0|0|1809.0|0|0.0|0|0.0|100
0|2021-12-28|1564.0|0|1826.0|0|0.0|0|0.0|100
0|2021-12-29|1606.0|0|1868.0|0|0.0|0|0.0|100
0|2021-12-30|1757.0|0|2019.0|0|0.0|0|0.0|100
0|2021-12-31|1898.0|0|2160.0|0|0.0|0|0.0|100
0|2022-01-01|1898.0|0|2160.0|0|0.0|0|0.0|100
0|2022-01-02|1898.0|0|2509.0|0|0.0|0|0.0|100
0|2022-01-03|2284.0|0|2546.0|0|0.0|0|0.0|100
0|2022-01-04|2306.0|0|2568.0|0|0.0|0|0.0|100
0|2022-01-05|2365.0|0|2627.0|0|0.0|0|0.0|100
0|2022-01-06|2590.0|0|2852.0|0|0.0|0|0.0|100
0|2022-01-07|2812.0|0|3074.0|0|0.0|0|0.0|100
0|2022-01-08|2920.0|0|3182.0|0|0.0|0|0.0|100
0|2022-01-09|2982.0|0|3244.0|0|0.0|0|0.0|100
0|2022-01-10|3102.0|0|3364.0|0|0.0|0|0.0|100
0|2022-01-11|3122.0|0|3384.0|0|0.0|0|0.0|100
0|2022-01-12|3158.0|0|3420.0|0|0.0|0|0.0|100
0|2022-01-13|3158.0|0|3525.0|0|0.0|0|0.0|100
0|2022-01-14|3423.0|0|3685.0|0|0.0|0|0.0|100
0|2022-01-15|3496.0|0|3758.0|0|0.0|0|0.0|100
0|2022-01-16|3551.0|0|3813.0|0|0.0|0|0.0|100
0|2022-01-17|3626.0|0|0.0|100|0.0|0|0.0|100
