|dates|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Dorado_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Dorado_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Dorado_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-05|1452.0|0|2091.0|0|0.0|0|0.0|100
0|2021-02-06|1456.0|0|2093.0|0|0.0|0|0.0|100
0|2021-02-07|1462.0|0|2099.0|0|0.0|0|0.0|100
0|2021-02-08|1462.0|0|2100.0|0|0.0|0|0.0|100
0|2021-02-09|1467.0|0|2104.0|0|0.0|0|0.0|100
0|2021-02-10|1467.0|0|2104.0|0|0.0|0|0.0|100
0|2021-02-11|1472.0|0|2109.0|0|0.0|0|0.0|100
0|2021-02-12|1472.0|0|2111.0|0|0.0|0|0.0|100
0|2021-02-13|1480.0|0|2117.0|0|0.0|0|0.0|100
0|2021-02-14|1487.0|0|2124.0|0|0.0|0|0.0|100
0|2021-02-15|1489.0|0|2126.0|0|0.0|0|0.0|100
0|2021-02-16|1489.0|0|2130.0|0|0.0|0|0.0|100
0|2021-02-17|1494.0|0|2131.0|0|0.0|0|0.0|100
0|2021-02-18|1494.0|0|2131.0|0|0.0|0|0.0|100
0|2021-02-19|1495.0|0|2132.0|0|0.0|0|0.0|100
0|2021-02-20|1495.0|0|2133.0|0|0.0|0|0.0|100
0|2021-02-21|1498.0|0|2135.0|0|0.0|0|0.0|100
0|2021-02-22|1498.0|0|2136.0|0|0.0|0|0.0|100
0|2021-02-23|1504.0|0|2141.0|0|0.0|0|0.0|100
0|2021-02-24|1505.0|0|2142.0|0|0.0|0|0.0|100
0|2021-02-25|1507.0|0|2144.0|0|0.0|0|0.0|100
0|2021-02-26|1507.0|0|2144.0|0|0.0|0|0.0|100
0|2021-02-27|1511.0|0|2148.0|0|0.0|0|0.0|100
0|2021-02-28|1513.0|0|2150.0|0|0.0|0|0.0|100
0|2021-03-01|1513.0|0|2151.0|0|0.0|0|0.0|100
0|2021-03-02|1513.0|0|2154.0|0|0.0|0|0.0|100
0|2021-03-03|1515.0|0|2152.0|0|0.0|0|0.0|100
0|2021-03-04|1515.0|0|2154.0|0|0.0|0|0.0|100
0|2021-03-05|1519.0|0|2156.0|0|0.0|0|0.0|100
0|2021-03-06|1519.0|0|2156.0|0|0.0|0|0.0|100
0|2021-03-07|1519.0|0|2158.0|0|0.0|0|0.0|100
0|2021-03-08|1519.0|0|2161.0|0|0.0|0|0.0|100
0|2021-03-09|1519.0|0|2162.0|0|0.0|0|0.0|100
0|2021-03-10|1526.0|0|2163.0|0|0.0|0|0.0|100
0|2021-03-11|1529.0|0|2165.0|0|0.0|0|0.0|100
0|2021-03-12|1533.0|0|2168.0|0|0.0|0|0.0|100
0|2021-03-13|1533.0|0|2171.0|0|0.0|0|0.0|100
0|2021-03-14|1537.0|0|2173.0|0|0.0|0|0.0|100
0|2021-03-15|1537.0|0|2175.0|0|0.0|0|0.0|100
0|2021-03-16|1537.0|0|2176.0|0|0.0|0|0.0|100
0|2021-03-17|1541.0|0|2177.0|0|0.0|0|0.0|100
0|2021-03-18|1541.0|0|2179.0|0|0.0|0|0.0|100
0|2021-03-19|1541.0|0|2182.0|0|0.0|0|0.0|100
0|2021-03-20|1551.0|0|2186.0|0|0.0|0|0.0|100
0|2021-03-21|1556.0|0|2191.0|0|0.0|0|0.0|100
0|2021-03-22|1560.0|0|2195.0|0|0.0|0|0.0|100
0|2021-03-23|1562.0|0|2198.0|0|0.0|0|0.0|100
0|2021-03-24|1562.0|0|2199.0|0|0.0|0|0.0|100
0|2021-03-25|1562.0|0|2200.0|0|0.0|0|0.0|100
0|2021-03-26|1570.0|0|2204.0|0|0.0|0|0.0|100
0|2021-03-27|1577.0|0|2211.0|0|0.0|0|0.0|100
0|2021-03-28|1582.0|0|2217.0|0|0.0|0|0.0|100
0|2021-03-29|1582.0|0|2222.0|0|0.0|0|0.0|100
0|2021-03-30|1589.0|0|2225.0|0|0.0|0|0.0|100
0|2021-03-31|1592.0|0|2228.0|0|0.0|0|0.0|100
0|2021-04-01|1598.0|0|2232.0|0|0.0|0|0.0|100
0|2021-04-02|1621.0|0|2247.0|0|0.0|0|0.0|100
0|2021-04-03|1625.0|0|2260.0|0|0.0|0|0.0|100
0|2021-04-04|1631.0|0|2265.0|0|0.0|0|0.0|100
0|2021-04-05|1631.0|0|2270.0|0|0.0|0|0.0|100
0|2021-04-06|1635.0|0|2272.0|0|0.0|0|0.0|100
0|2021-04-07|1636.0|0|2273.0|0|0.0|0|0.0|100
0|2021-04-08|1649.0|0|2280.0|0|0.0|0|0.0|100
0|2021-04-09|1669.0|0|2296.0|0|0.0|0|0.0|100
0|2021-04-10|1681.0|0|2312.0|0|0.0|0|0.0|100
0|2021-04-11|1694.0|0|2325.0|0|0.0|0|0.0|100
0|2021-04-12|1707.0|0|2338.0|0|0.0|0|0.0|100
0|2021-04-13|1726.0|0|2354.0|0|0.0|0|0.0|100
0|2021-04-14|1726.0|0|2364.0|0|0.0|0|0.0|100
0|2021-04-15|1732.0|0|2367.0|0|0.0|0|0.0|100
0|2021-04-16|1755.0|0|2369.0|0|0.0|0|0.0|100
0|2021-04-17|1764.0|0|2392.0|0|0.0|0|0.0|100
0|2021-04-18|1785.0|0|2401.0|0|0.0|0|0.0|100
0|2021-04-19|1801.0|0|2422.0|0|0.0|0|0.0|100
0|2021-04-20|1801.0|0|2438.0|0|0.0|0|0.0|100
0|2021-04-21|1827.0|0|2459.0|0|0.0|0|0.0|100
0|2021-04-22|1840.0|0|2464.0|0|0.0|0|0.0|100
0|2021-04-23|1854.0|0|2477.0|0|0.0|0|0.0|100
0|2021-04-24|1869.0|0|2491.0|0|0.0|0|0.0|100
0|2021-04-25|1880.0|0|2506.0|0|0.0|0|0.0|100
0|2021-04-26|1899.0|0|2517.0|0|0.0|0|0.0|100
0|2021-04-27|1902.0|0|2536.0|0|0.0|0|0.0|100
0|2021-04-28|1904.0|0|2539.0|0|0.0|0|0.0|100
0|2021-04-29|1914.0|0|2541.0|0|0.0|0|0.0|100
0|2021-04-30|1914.0|0|2551.0|0|0.0|0|0.0|100
0|2021-05-01|1928.0|0|2556.0|0|0.0|0|0.0|100
0|2021-05-02|1933.0|0|2565.0|0|0.0|0|0.0|100
0|2021-05-03|1938.0|0|2570.0|0|0.0|0|0.0|100
0|2021-05-04|1943.0|0|2575.0|0|0.0|0|0.0|100
0|2021-05-05|1944.0|0|2580.0|0|0.0|0|0.0|100
0|2021-05-06|1944.0|0|2581.0|0|0.0|0|0.0|100
0|2021-05-07|1944.0|0|2586.0|0|0.0|0|0.0|100
0|2021-05-08|1969.0|0|2597.0|0|0.0|0|0.0|100
0|2021-05-09|1974.0|0|2606.0|0|0.0|0|0.0|100
0|2021-05-10|1974.0|0|2611.0|0|0.0|0|0.0|100
0|2021-05-11|1976.0|0|2613.0|0|0.0|0|0.0|100
0|2021-05-12|1980.0|0|2613.0|0|0.0|0|0.0|100
0|2021-05-13|1980.0|0|2617.0|0|0.0|0|0.0|100
0|2021-05-14|1988.0|0|2623.0|0|0.0|0|0.0|100
0|2021-05-15|1990.0|0|2625.0|0|0.0|0|0.0|100
0|2021-05-16|1998.0|0|2627.0|0|0.0|0|0.0|100
0|2021-05-17|1998.0|0|2635.0|0|0.0|0|0.0|100
0|2021-05-18|1998.0|0|2637.0|0|0.0|0|0.0|100
0|2021-05-19|2001.0|0|2637.0|0|0.0|0|0.0|100
0|2021-05-20|2001.0|0|2638.0|0|0.0|0|0.0|100
0|2021-05-21|2009.0|0|2639.0|0|0.0|0|0.0|100
0|2021-05-22|2013.0|0|2646.0|0|0.0|0|0.0|100
0|2021-05-23|2016.0|0|2650.0|0|0.0|0|0.0|100
0|2021-05-24|2016.0|0|2653.0|0|0.0|0|0.0|100
0|2021-05-25|2016.0|0|2653.0|0|0.0|0|0.0|100
0|2021-05-26|2018.0|0|2653.0|0|0.0|0|0.0|100
0|2021-05-27|2017.0|0|2655.0|0|0.0|0|0.0|100
0|2021-05-28|2017.0|0|2654.0|0|0.0|0|0.0|100
0|2021-05-29|2017.0|0|2654.0|0|0.0|0|0.0|100
0|2021-05-30|2017.0|0|2654.0|0|0.0|0|0.0|100
0|2021-05-31|2018.0|0|2655.0|0|0.0|0|0.0|100
0|2021-06-01|2018.0|0|2655.0|0|0.0|0|0.0|100
0|2021-06-02|2018.0|0|2655.0|0|0.0|0|0.0|100
0|2021-06-03|2021.0|0|2655.0|0|0.0|0|0.0|100
0|2021-06-04|2021.0|0|2658.0|0|0.0|0|0.0|100
0|2021-06-05|2026.0|0|2662.0|0|0.0|0|0.0|100
0|2021-06-06|2026.0|0|2663.0|0|0.0|0|0.0|100
0|2021-06-07|2027.0|0|2663.0|0|0.0|0|0.0|100
0|2021-06-08|2027.0|0|2664.0|0|0.0|0|0.0|100
0|2021-06-09|2027.0|0|2664.0|0|0.0|0|0.0|100
0|2021-06-10|2030.0|0|2667.0|0|0.0|0|0.0|100
0|2021-06-11|2033.0|0|2668.0|0|0.0|0|0.0|100
0|2021-06-12|2037.0|0|2670.0|0|0.0|0|0.0|100
0|2021-06-13|2037.0|0|2674.0|0|0.0|0|0.0|100
0|2021-06-14|2037.0|0|2674.0|0|0.0|0|0.0|100
0|2021-06-15|2037.0|0|2674.0|0|0.0|0|0.0|100
0|2021-06-16|2037.0|0|2674.0|0|0.0|0|0.0|100
0|2021-06-17|2041.0|0|2675.0|0|0.0|0|0.0|100
0|2021-06-18|2042.0|0|2678.0|0|0.0|0|0.0|100
0|2021-06-19|2042.0|0|2679.0|0|0.0|0|0.0|100
0|2021-06-20|2043.0|0|2680.0|0|0.0|0|0.0|100
0|2021-06-21|2044.0|0|2680.0|0|0.0|0|0.0|100
0|2021-06-22|2044.0|0|2681.0|0|0.0|0|0.0|100
0|2021-06-23|2045.0|0|2681.0|0|0.0|0|0.0|100
0|2021-06-24|2045.0|0|2682.0|0|0.0|0|0.0|100
0|2021-06-25|2045.0|0|2682.0|0|0.0|0|0.0|100
0|2021-06-26|2046.0|0|2682.0|0|0.0|0|0.0|100
0|2021-06-27|2046.0|0|2683.0|0|0.0|0|0.0|100
0|2021-06-28|2046.0|0|2683.0|0|0.0|0|0.0|100
0|2021-06-29|2046.0|0|2683.0|0|0.0|0|0.0|100
0|2021-06-30|2048.0|0|2683.0|0|0.0|0|0.0|100
0|2021-07-01|2047.0|0|2685.0|0|0.0|0|0.0|100
0|2021-07-02|2047.0|0|2684.0|0|0.0|0|0.0|100
0|2021-07-03|2050.0|0|2687.0|0|0.0|0|0.0|100
0|2021-07-04|2051.0|0|2687.0|0|0.0|0|0.0|100
0|2021-07-05|2051.0|0|2688.0|0|0.0|0|0.0|100
0|2021-07-06|2051.0|0|2688.0|0|0.0|0|0.0|100
0|2021-07-07|2051.0|0|2688.0|0|0.0|0|0.0|100
0|2021-07-08|2051.0|0|2688.0|0|0.0|0|0.0|100
0|2021-07-09|2053.0|0|2688.0|0|0.0|0|0.0|100
0|2021-07-10|2055.0|0|2690.0|0|0.0|0|0.0|100
0|2021-07-11|2060.0|0|2692.0|0|0.0|0|0.0|100
0|2021-07-12|2061.0|0|2697.0|0|0.0|0|0.0|100
0|2021-07-13|2062.0|0|2698.0|0|0.0|0|0.0|100
0|2021-07-14|2062.0|0|2699.0|0|0.0|0|0.0|100
0|2021-07-15|2063.0|0|2699.0|0|0.0|0|0.0|100
0|2021-07-16|2071.0|0|2700.0|0|0.0|0|0.0|100
0|2021-07-17|2078.0|0|2708.0|0|0.0|0|0.0|100
0|2021-07-18|2084.0|0|2715.0|0|0.0|0|0.0|100
0|2021-07-19|2087.0|0|2721.0|0|0.0|0|0.0|100
0|2021-07-20|2087.0|0|2724.0|0|0.0|0|0.0|100
0|2021-07-21|2091.0|0|2724.0|0|0.0|0|0.0|100
0|2021-07-22|2051.0|0|2728.0|0|0.0|0|0.0|100
0|2021-07-23|2051.0|0|2734.0|0|0.0|0|0.0|100
0|2021-07-24|2051.0|0|2743.0|0|0.0|0|0.0|100
0|2021-07-25|2119.0|0|2753.0|0|0.0|0|0.0|100
0|2021-07-26|2119.0|0|2756.0|0|0.0|0|0.0|100
0|2021-07-27|2120.0|0|2756.0|0|0.0|0|0.0|100
0|2021-07-28|2125.0|0|2758.0|0|0.0|0|0.0|100
0|2021-07-29|2127.0|0|2762.0|0|0.0|0|0.0|100
0|2021-07-30|2128.0|0|2765.0|0|0.0|0|0.0|100
0|2021-07-31|2152.0|0|2775.0|0|0.0|0|0.0|100
0|2021-08-01|2165.0|0|2791.0|0|0.0|0|0.0|100
0|2021-08-02|2170.0|0|2804.0|0|0.0|0|0.0|100
0|2021-08-03|2177.0|0|2809.0|0|0.0|0|0.0|100
0|2021-08-04|2195.0|0|2815.0|0|0.0|0|0.0|100
0|2021-08-05|2197.0|0|2834.0|0|0.0|0|0.0|100
0|2021-08-06|2231.0|0|2861.0|0|0.0|0|0.0|100
0|2021-08-07|2246.0|0|2869.0|0|0.0|0|0.0|100
0|2021-08-08|2259.0|0|2885.0|0|0.0|0|0.0|100
0|2021-08-09|2260.0|0|2896.0|0|0.0|0|0.0|100
0|2021-08-10|2264.0|0|2897.0|0|0.0|0|0.0|100
0|2021-08-11|2278.0|0|2901.0|0|0.0|0|0.0|100
0|2021-08-12|2301.0|0|2919.0|0|0.0|0|0.0|100
0|2021-08-13|2318.0|0|2941.0|0|0.0|0|0.0|100
0|2021-08-14|2343.0|0|2957.0|0|0.0|0|0.0|100
0|2021-08-15|2358.0|0|2982.0|0|0.0|0|0.0|100
0|2021-08-16|2363.0|0|2996.0|0|0.0|0|0.0|100
0|2021-08-17|2363.0|0|3000.0|0|0.0|0|0.0|100
0|2021-08-18|2370.0|0|3005.0|0|0.0|0|0.0|100
0|2021-08-19|2395.0|0|3010.0|0|0.0|0|0.0|100
0|2021-08-20|2422.0|0|3036.0|0|0.0|0|0.0|100
0|2021-08-21|2436.0|0|3059.0|0|0.0|0|0.0|100
0|2021-08-22|2450.0|0|3076.0|0|0.0|0|0.0|100
0|2021-08-23|2454.0|0|3088.0|0|0.0|0|0.0|100
0|2021-08-24|2466.0|0|3093.0|0|0.0|0|0.0|100
0|2021-08-25|2488.0|0|3106.0|0|0.0|0|0.0|100
0|2021-08-26|2498.0|0|3127.0|0|0.0|0|0.0|100
0|2021-08-27|2511.0|0|3137.0|0|0.0|0|0.0|100
0|2021-08-28|2525.0|0|3149.0|0|0.0|0|0.0|100
0|2021-08-29|2535.0|0|3168.0|0|0.0|0|0.0|100
0|2021-08-30|2538.0|0|3172.0|0|0.0|0|0.0|100
0|2021-08-31|2570.0|0|3177.0|0|0.0|0|0.0|100
0|2021-09-01|2582.0|0|3209.0|0|0.0|0|0.0|100
0|2021-09-02|2585.0|0|3222.0|0|0.0|0|0.0|100
0|2021-09-03|2603.0|0|3230.0|0|0.0|0|0.0|100
0|2021-09-04|2617.0|0|3241.0|0|0.0|0|0.0|100
0|2021-09-05|2633.0|0|3258.0|0|0.0|0|0.0|100
0|2021-09-06|2634.0|0|3270.0|0|0.0|0|0.0|100
0|2021-09-07|2635.0|0|3271.0|0|0.0|0|0.0|100
0|2021-09-08|2639.0|0|3272.0|0|0.0|0|0.0|100
0|2021-09-09|2650.0|0|3277.0|0|0.0|0|0.0|100
0|2021-09-10|2658.0|0|3291.0|0|0.0|0|0.0|100
0|2021-09-11|2664.0|0|3295.0|0|0.0|0|0.0|100
0|2021-09-12|2668.0|0|3302.0|0|0.0|0|0.0|100
0|2021-09-13|2667.0|0|3305.0|0|0.0|0|0.0|100
0|2021-09-14|2667.0|0|3304.0|0|0.0|0|0.0|100
0|2021-09-15|2678.0|0|3304.0|0|0.0|0|0.0|100
0|2021-09-16|2685.0|0|3316.0|0|0.0|0|0.0|100
0|2021-09-17|2687.0|0|3322.0|0|0.0|0|0.0|100
0|2021-09-18|2691.0|0|3325.0|0|0.0|0|0.0|100
0|2021-09-19|2691.0|0|3328.0|0|0.0|0|0.0|100
0|2021-09-20|2692.0|0|3328.0|0|0.0|0|0.0|100
0|2021-09-21|2694.0|0|3329.0|0|0.0|0|0.0|100
0|2021-09-22|2694.0|0|3331.0|0|0.0|0|0.0|100
0|2021-09-23|2698.0|0|3333.0|0|0.0|0|0.0|100
0|2021-09-24|2702.0|0|3335.0|0|0.0|0|0.0|100
0|2021-09-25|2705.0|0|3339.0|0|0.0|0|0.0|100
0|2021-09-26|2707.0|0|3342.0|0|0.0|0|0.0|100
0|2021-09-27|2707.0|0|3344.0|0|0.0|0|0.0|100
0|2021-09-28|2710.0|0|3345.0|0|0.0|0|0.0|100
0|2021-09-29|2712.0|0|3348.0|0|0.0|0|0.0|100
0|2021-09-30|2713.0|0|3349.0|0|0.0|0|0.0|100
0|2021-10-01|2718.0|0|3352.0|0|0.0|0|0.0|100
0|2021-10-02|2724.0|0|3356.0|0|0.0|0|0.0|100
0|2021-10-03|2725.0|0|3361.0|0|0.0|0|0.0|100
0|2021-10-04|2726.0|0|3362.0|0|0.0|0|0.0|100
0|2021-10-05|2726.0|0|3363.0|0|0.0|0|0.0|100
0|2021-10-06|2729.0|0|3364.0|0|0.0|0|0.0|100
0|2021-10-07|2729.0|0|3366.0|0|0.0|0|0.0|100
0|2021-10-08|2731.0|0|3367.0|0|0.0|0|0.0|100
0|2021-10-09|2731.0|0|3368.0|0|0.0|0|0.0|100
0|2021-10-10|2732.0|0|3368.0|0|0.0|0|0.0|100
0|2021-10-11|2732.0|0|3369.0|0|0.0|0|0.0|100
0|2021-10-12|2732.0|0|3369.0|0|0.0|0|0.0|100
0|2021-10-13|2732.0|0|3369.0|0|0.0|0|0.0|100
0|2021-10-14|2733.0|0|3369.0|0|0.0|0|0.0|100
0|2021-10-15|2734.0|0|3370.0|0|0.0|0|0.0|100
0|2021-10-16|2736.0|0|3372.0|0|0.0|0|0.0|100
0|2021-10-17|2736.0|0|3373.0|0|0.0|0|0.0|100
0|2021-10-18|2736.0|0|3373.0|0|0.0|0|0.0|100
0|2021-10-19|2737.0|0|3373.0|0|0.0|0|0.0|100
0|2021-10-20|2738.0|0|3374.0|0|0.0|0|0.0|100
0|2021-10-21|2738.0|0|3376.0|0|0.0|0|0.0|100
0|2021-10-22|2739.0|0|3375.0|0|0.0|0|0.0|100
0|2021-10-23|2739.0|0|3376.0|0|0.0|0|0.0|100
0|2021-10-24|2739.0|0|3376.0|0|0.0|0|0.0|100
0|2021-10-25|2739.0|0|3376.0|0|0.0|0|0.0|100
0|2021-10-26|2740.0|0|3376.0|0|0.0|0|0.0|100
0|2021-10-27|2741.0|0|3377.0|0|0.0|0|0.0|100
0|2021-10-28|2743.0|0|3378.0|0|0.0|0|0.0|100
0|2021-10-29|2744.0|0|3380.0|0|0.0|0|0.0|100
0|2021-10-30|2744.0|0|3381.0|0|0.0|0|0.0|100
0|2021-10-31|2744.0|0|3381.0|0|0.0|0|0.0|100
0|2021-11-01|2744.0|0|3381.0|0|0.0|0|0.0|100
0|2021-11-02|2745.0|0|3381.0|0|0.0|0|0.0|100
0|2021-11-03|2746.0|0|3382.0|0|0.0|0|0.0|100
0|2021-11-04|2746.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-05|2746.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-06|2746.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-07|2746.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-08|2746.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-09|2747.0|0|3383.0|0|0.0|0|0.0|100
0|2021-11-10|2749.0|0|3385.0|0|0.0|0|0.0|100
0|2021-11-11|2749.0|0|3386.0|0|0.0|0|0.0|100
0|2021-11-12|2752.0|0|3388.0|0|0.0|0|0.0|100
0|2021-11-13|2752.0|0|3389.0|0|0.0|0|0.0|100
0|2021-11-14|2755.0|0|3392.0|0|0.0|0|0.0|100
0|2021-11-15|2758.0|0|3395.0|0|0.0|0|0.0|100
0|2021-11-16|2758.0|0|3395.0|0|0.0|0|0.0|100
0|2021-11-17|2759.0|0|3396.0|0|0.0|0|0.0|100
0|2021-11-18|2760.0|0|3397.0|0|0.0|0|0.0|100
0|2021-11-19|2760.0|0|3397.0|0|0.0|0|0.0|100
0|2021-11-20|2760.0|0|3397.0|0|0.0|0|0.0|100
0|2021-11-21|2761.0|0|3398.0|0|0.0|0|0.0|100
0|2021-11-22|2762.0|0|3399.0|0|0.0|0|0.0|100
0|2021-11-23|2762.0|0|3399.0|0|0.0|0|0.0|100
0|2021-11-24|2763.0|0|3400.0|0|0.0|0|0.0|100
0|2021-11-25|2763.0|0|3400.0|0|0.0|0|0.0|100
0|2021-11-26|2764.0|0|3401.0|0|0.0|0|0.0|100
0|2021-11-27|2764.0|0|3401.0|0|0.0|0|0.0|100
0|2021-11-28|2765.0|0|3402.0|0|0.0|0|0.0|100
0|2021-11-29|2765.0|0|3402.0|0|0.0|0|0.0|100
0|2021-11-30|2765.0|0|3402.0|0|0.0|0|0.0|100
0|2021-12-01|2770.0|0|3407.0|0|0.0|0|0.0|100
0|2021-12-02|2771.0|0|3408.0|0|0.0|0|0.0|100
0|2021-12-03|2774.0|0|3411.0|0|0.0|0|0.0|100
0|2021-12-04|2774.0|0|3411.0|0|0.0|0|0.0|100
0|2021-12-05|2775.0|0|3412.0|0|0.0|0|0.0|100
0|2021-12-06|2777.0|0|3414.0|0|0.0|0|0.0|100
0|2021-12-07|2777.0|0|3414.0|0|0.0|0|0.0|100
0|2021-12-08|2777.0|0|3414.0|0|0.0|0|0.0|100
0|2021-12-09|2779.0|0|3416.0|0|0.0|0|0.0|100
0|2021-12-10|2780.0|0|3417.0|0|0.0|0|0.0|100
0|2021-12-11|2780.0|0|3417.0|0|0.0|0|0.0|100
0|2021-12-12|2782.0|0|3419.0|0|0.0|0|0.0|100
0|2021-12-13|2782.0|0|3419.0|0|0.0|0|0.0|100
0|2021-12-14|2782.0|0|3422.0|0|0.0|0|0.0|100
0|2021-12-15|2785.0|0|3422.0|0|0.0|0|0.0|100
0|2021-12-16|2788.0|0|3425.0|0|0.0|0|0.0|100
0|2021-12-17|2808.0|0|3445.0|0|0.0|0|0.0|100
0|2021-12-18|2834.0|0|3471.0|0|0.0|0|0.0|100
0|2021-12-19|2891.0|0|3528.0|0|0.0|0|0.0|100
0|2021-12-20|2918.0|0|3555.0|0|0.0|0|0.0|100
0|2021-12-21|2934.0|0|3571.0|0|0.0|0|0.0|100
0|2021-12-22|2980.0|0|3617.0|0|0.0|0|0.0|100
0|2021-12-23|3049.0|0|3686.0|0|0.0|0|0.0|100
0|2021-12-24|3049.0|0|3686.0|0|0.0|0|0.0|100
0|2021-12-25|3263.0|0|3900.0|0|0.0|0|0.0|100
0|2021-12-26|3333.0|0|3970.0|0|0.0|0|0.0|100
0|2021-12-27|3352.0|0|3989.0|0|0.0|0|0.0|100
0|2021-12-28|3380.0|0|4017.0|0|0.0|0|0.0|100
0|2021-12-29|3466.0|0|4103.0|0|0.0|0|0.0|100
0|2021-12-30|3618.0|0|4255.0|0|0.0|0|0.0|100
0|2021-12-31|3794.0|0|4431.0|0|0.0|0|0.0|100
0|2022-01-01|3794.0|0|4431.0|0|0.0|0|0.0|100
0|2022-01-02|3997.0|0|4634.0|0|0.0|0|0.0|100
0|2022-01-03|4039.0|0|4676.0|0|0.0|0|0.0|100
0|2022-01-04|4047.0|0|4684.0|0|0.0|0|0.0|100
0|2022-01-05|4105.0|0|4742.0|0|0.0|0|0.0|100
0|2022-01-06|4321.0|0|4958.0|0|0.0|0|0.0|100
0|2022-01-07|4453.0|0|5090.0|0|0.0|0|0.0|100
0|2022-01-08|4529.0|0|5166.0|0|0.0|0|0.0|100
0|2022-01-09|4584.0|0|5221.0|0|0.0|0|0.0|100
0|2022-01-10|4637.0|0|5274.0|0|0.0|0|0.0|100
0|2022-01-11|4657.0|0|5294.0|0|0.0|0|0.0|100
0|2022-01-12|4755.0|0|5392.0|0|0.0|0|0.0|100
0|2022-01-13|4755.0|0|5565.0|0|0.0|0|0.0|100
0|2022-01-14|5070.0|0|5707.0|0|0.0|0|0.0|100
0|2022-01-15|5153.0|0|5790.0|0|0.0|0|0.0|100
0|2022-01-16|5217.0|0|5854.0|0|0.0|0|0.0|100
0|2022-01-17|5306.0|0|0.0|100|0.0|0|0.0|100
