|dates|Teller_Colorado_UnitedStates.AverageDailyTemperature.data|Teller_Colorado_UnitedStates.AverageDailyTemperature.missing|Teller_Colorado_UnitedStates.AverageDewPoint.data|Teller_Colorado_UnitedStates.AverageDewPoint.missing|Teller_Colorado_UnitedStates.AverageRelativeHumidity.data|Teller_Colorado_UnitedStates.AverageRelativeHumidity.missing|Teller_Colorado_UnitedStates.AverageSurfaceAirPressure.data|Teller_Colorado_UnitedStates.AverageSurfaceAirPressure.missing
0|2022-01-07|44.736111111111114|0|12.055555555555557|0|34.708333333333336|0|23.284583333333334|0
0|2022-01-08|40.17460317460317|0|16.142857142857142|0|43.360119047619044|0|23.407266865079364|0
0|2022-01-09|22.833381895881896|0|17.495454545454546|0|81.24647921522921|0|23.83517788461539|0
0|2022-01-10|28.333333333333332|0|4.625|0|43.875|0|23.895416666666662|0
0|2022-01-11|37.0|0|-3.125|0|23.041666666666668|0|23.736666666666668|0
0|2022-01-12|36.541666666666664|0|5.666666666666667|0|32.479166666666664|0|23.727083333333336|0
0|2022-01-13|42.166666666666664|0|15.041666666666666|0|35.916666666666664|0|23.6675|0
0|2022-01-14|31.546461640211643|0|18.420800264550262|0|63.09398148148148|0|23.628097222222223|0
0|2022-01-15|24.878472222222225|0|13.006944444444443|0|63.40277777777777|0|23.706041666666668|0
0|2022-01-16|37.52777777777778|0|5.75|0|32.708333333333336|0|23.589166666666667|0
0|2022-01-17|36.291666666666664|0|10.444444444444445|25|40.75|0|23.494444444444444|25
