|dates|Columbus_NorthCarolina_UnitedStates.AverageDailyTemperature.data|Columbus_NorthCarolina_UnitedStates.AverageDailyTemperature.missing|Columbus_NorthCarolina_UnitedStates.AverageDewPoint.data|Columbus_NorthCarolina_UnitedStates.AverageDewPoint.missing|Columbus_NorthCarolina_UnitedStates.AverageRelativeHumidity.data|Columbus_NorthCarolina_UnitedStates.AverageRelativeHumidity.missing|Columbus_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.data|Columbus_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-03|52.359375|0|40.875|0|66.01041666666667|0|30.150364583333353|0
0|2021-11-04|49.104166666666664|0|37.791666666666664|0|65.75|0|30.12541666666668|0
0|2021-11-05|45.671875|0|33.791666666666664|0|65.05208333333333|0|30.16864583333332|0
0|2021-11-06|50.40625|0|40.239583333333336|0|68.80208333333333|0|29.98437500000001|0
0|2021-11-07|53.640625|0|41.020833333333336|0|63.739583333333336|0|29.892343750000013|0
0|2021-11-08|53.072916666666664|0|37.3125|0|58.78125|0|30.068124999999984|0
0|2021-11-09|55.557291666666664|0|42.796875|0|68.97916666666667|0|30.124531250000004|0
0|2021-11-10|58.322916666666664|0|47.598958333333336|0|71.23958333333333|0|30.07015625|0
0|2021-11-11|60.390625|0|54.302083333333336|0|82.14583333333333|0|30.027343749999968|0
0|2021-11-12|64.58854166666667|0|57.239583333333336|0|79.52604166666667|0|29.904479166666686|0
0|2021-11-13|56.260416666666664|0|43.578125|0|65.75|0|29.839114583333323|0
0|2021-11-14|51.083333333333336|0|35.53125|0|56.53125|0|29.89635416666667|0
0|2021-11-15|49.666666666666664|0|33.505208333333336|0|57.875|0|29.99197916666667|0
0|2021-11-16|51.192708333333336|0|36.96875|0|64.83333333333333|0|30.120677083333323|0
0|2021-11-17|57.578125|0|45.229166666666664|0|66.65104166666667|0|30.196874999999988|0
0|2021-11-18|64.44791666666667|0|55.536458333333336|0|75.25|0|30.12|0
0|2021-11-19|52.6875|0|31.661458333333332|0|48.411458333333336|0|30.232447916666672|0
0|2021-11-20|46.203125|0|32.645833333333336|0|59.838541666666664|0|30.349375000000006|0
0|2021-11-21|53.5625|0|44.671875|0|73.71354166666667|0|30.141197916666695|0
0|2021-11-22|52.875|0|50.760416666666664|0|92.72916666666667|0|29.826354166666672|0
0|2021-11-23|40.1875|0|24.067708333333332|0|55.359375|0|30.062604166666635|0
0|2021-11-24|37.328125|0|23.244791666666668|0|63.0625|0|30.304479166666663|0
0|2021-11-25|44.895833333333336|0|31.114583333333332|0|64.83333333333333|0|30.113281249999975|0
0|2021-11-26|51.604166666666664|0|38.671875|0|65.27604166666667|0|29.844791666666637|0
0|2021-11-27|41.96875|0|22.338541666666668|0|50.630208333333336|0|29.990260416666633|0
0|2021-11-28|49.322916666666664|0|34.135416666666664|0|58.729166666666664|0|29.848645833333332|0
0|2021-11-29|41.78125|0|26.145833333333332|0|58.90625|0|29.93437500000002|0
0|2021-11-30|43.114583333333336|0|26.708333333333332|0|59.697916666666664|0|30.062708333333347|0
0|2021-12-01|51.708333333333336|0|37.09375|0|61.6875|0|30.076145833333367|0
0|2021-12-02|57.364583333333336|0|41.322916666666664|0|57.28125|0|29.929270833333344|0
0|2021-12-03|60.098958333333336|0|43.192708333333336|0|59.083333333333336|0|29.93062499999999|0
0|2021-12-04|56.932291666666664|0|49.104166666666664|0|78.20833333333333|0|29.977552083333354|0
0|2021-12-05|55.552083333333336|0|50.401041666666664|0|83.609375|0|30.088177083333335|0
0|2021-12-06|60.614583333333336|0|52.723958333333336|0|77.6875|0|29.936666666666667|0
0|2021-12-07|55.520833333333336|0|33.598958333333336|0|46.359375|0|30.00578125|0
0|2021-12-08|45.802083333333336|0|39.994791666666664|0|82.04166666666667|0|29.891510416666648|0
0|2021-12-09|40.765625|0|35.015625|0|81.4375|0|30.110885416666704|0
0|2021-12-10|50.083333333333336|0|46.161458333333336|0|86.02604166666667|0|30.050885416666684|0
0|2021-12-11|66.66666666666667|0|60.71875|0|82.4375|0|29.923645833333328|0
0|2021-12-12|51.895833333333336|0|40.484375|0|68.34895833333333|0|30.122500000000027|0
0|2021-12-13|45.729166666666664|0|37.921875|0|77.22395833333333|0|30.299635416666664|0
0|2021-12-14|48.083333333333336|0|35.520833333333336|0|68.08333333333333|0|30.33427083333331|0
0|2021-12-15|48.755208333333336|0|40.338541666666664|0|75.22395833333333|0|30.34828125000003|0
0|2021-12-16|57.515625|0|49.380208333333336|0|76.890625|0|30.170364583333352|0
0|2021-12-17|64.09375|0|59.463541666666664|0|85.42708333333333|0|30.107083333333332|0
0|2021-12-18|64.96875|0|60.072916666666664|0|85.09375|0|29.993593749999985|0
0|2021-12-19|55.927083333333336|0|52.104166666666664|0|87.07291666666667|0|29.916458333333324|0
0|2021-12-20|40.25|0|29.145833333333332|0|65.15104166666667|0|30.161458333333346|0
0|2021-12-21|41.895833333333336|0|37.833333333333336|0|85.98958333333333|0|29.84583333333332|0
0|2021-12-22|46.364583333333336|0|38.697916666666664|0|77.77604166666667|0|29.730104166666674|0
0|2021-12-23|41.010416666666664|0|25.416666666666668|0|56.875|0|30.12218750000001|0
0|2021-12-24|47.208333333333336|0|34.072916666666664|0|67.21875|0|30.072916666666675|0
0|2021-12-25|62.9375|0|48.78125|0|62.182291666666664|0|29.830416666666668|0
0|2021-12-26|63.229166666666664|0|54.802083333333336|0|75.14583333333333|0|29.865520833333317|0
0|2021-12-27|61.90625|0|54.765625|0|79.38020833333333|0|29.86880208333334|0
0|2021-12-28|63.713541666666664|0|58.6875|0|84.20833333333333|0|29.837343750000016|0
0|2021-12-29|67.72395833333333|0|59.947916666666664|0|76.67708333333333|0|29.853177083333325|0
0|2021-12-30|68.546875|0|63.671875|0|84.19791666666667|0|29.82687499999999|0
0|2021-12-31|66.13541666666667|0|60.703125|0|83.52604166666667|0|29.884010416666708|0
0|2022-01-01|72.10416666666667|0|64.38541666666667|0|77.53125|0|29.815625000000015|0
0|2022-01-02|67.95833333333333|0|61.0625|0|79.20833333333333|0|29.77895833333335|0
0|2022-01-03|50.270833333333336|0|43.1875|0|76.82291666666667|0|29.82062500000001|0
0|2022-01-04|38.979166666666664|0|27.28125|0|64.0625|0|30.273958333333294|0
0|2022-01-05|46.333333333333336|0|42.583333333333336|0|87.28125|0|29.925000000000015|0
0|2022-01-06|49.270833333333336|0|40.34375|0|74.390625|0|29.825937499999984|0
0|2022-01-07|46.614583333333336|0|26.854166666666668|0|47.125|0|30.01166666666666|0
0|2022-01-08|36.052083333333336|0|16.572916666666668|0|46.494791666666664|0|30.46416666666667|0
0|2022-01-09|53.875|0|44.3125|0|71.64583333333333|0|30.235000000000028|0
0|2022-01-10|46.75|0|30.15625|0|57.171875|0|30.146562499999998|0
0|2022-01-11|34.067708333333336|0|18.052083333333332|0|57.213541666666664|0|30.388125000000013|0
0|2022-01-12|37.947916666666664|0|21.848958333333332|0|60.614583333333336|0|30.23942708333335|0
0|2022-01-13|42.677083333333336|0|29.776041666666668|0|65.80729166666667|0|29.86109374999999|0
0|2022-01-14|44.895833333333336|0|32.036458333333336|0|63.453125|0|29.767395833333325|0
0|2022-01-15|40.302083333333336|0|27.083333333333332|0|60.770833333333336|0|30.052291666666644|0
0|2022-01-16|38.354166666666664|0|34.932291666666664|0|87.96354166666667|0|29.691249999999993|0
0|2022-01-17|41.411458333333336|0|28.588541666666668|0|61.661458333333336|0|29.5815625|0
