|dates|Acadia_Louisiana_UnitedStates.AverageDailyTemperature.data|Acadia_Louisiana_UnitedStates.AverageDailyTemperature.missing|Acadia_Louisiana_UnitedStates.AverageDewPoint.data|Acadia_Louisiana_UnitedStates.AverageDewPoint.missing|Acadia_Louisiana_UnitedStates.AverageRelativeHumidity.data|Acadia_Louisiana_UnitedStates.AverageRelativeHumidity.missing|Acadia_Louisiana_UnitedStates.AverageSurfaceAirPressure.data|Acadia_Louisiana_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-11|63.458333333333336|0|61.729166666666664|0|94.66666666666667|0|29.98937500000001|0
0|2021-11-12|58.8125|0|54.270833333333336|0|86.78125|0|30.103333333333353|0
0|2021-11-13|50.791666666666664|0|36.427083333333336|0|61.3125|0|30.203229166666656|0
0|2021-11-14|54.6875|0|44.010416666666664|0|73.78125|0|30.149166666666662|0
0|2021-11-15|62.864583333333336|0|57.625|0|86.03125|0|30.164791666666712|0
0|2021-11-16|67.25|0|61.197916666666664|0|83.75|0|30.105104166666674|0
0|2021-11-17|69.69270833333333|0|63.088541666666664|0|82.91666666666667|0|30.05578125|0
0|2021-11-18|59.6875|0|55.427083333333336|0|86.97916666666667|0|30.223229166666673|0
0|2021-11-19|52.53125|0|33.770833333333336|0|50.46875|0|30.312395833333373|0
0|2021-11-20|58.5|0|48.802083333333336|0|72.6875|0|30.192187500000045|0
0|2021-11-21|67.71875|0|63.197916666666664|0|87.57291666666667|0|30.11031250000003|0
0|2021-11-22|61.197916666666664|0|50.8125|0|71.64583333333333|0|30.159687500000018|0
0|2021-11-23|53.15625|0|39.322916666666664|0|64.67708333333333|0|30.216666666666654|0
0|2021-11-24|60.395833333333336|0|51.552083333333336|0|74.44791666666667|0|30.141874999999995|0
0|2021-11-25|64.36458333333333|0|62.0|0|92.80208333333333|0|30.13979166666668|0
0|2021-11-26|50.364583333333336|0|36.875|0|61.927083333333336|0|30.223645833333336|0
0|2021-11-27|49.072916666666664|0|43.427083333333336|0|81.97916666666667|0|30.142500000000013|0
0|2021-11-28|53.052083333333336|0|49.65625|0|89.05208333333333|0|30.12562499999997|0
0|2021-11-29|52.322916666666664|0|44.1875|0|78.03125|0|30.176770833333354|0
0|2021-11-30|55.145833333333336|0|47.90625|0|80.07291666666667|0|30.162083333333353|0
0|2021-12-01|60.666666666666664|0|55.385416666666664|0|84.90625|0|30.12833333333337|0
0|2021-12-02|62.4375|0|59.322916666666664|0|91.05208333333333|0|30.139791666666685|0
0|2021-12-03|63.65625|0|59.75|0|88.625|0|30.081041666666692|0
0|2021-12-04|67.61458333333333|0|63.260416666666664|0|87.90625|0|30.077395833333355|0
0|2021-12-05|65.36458333333333|0|62.46875|0|91.42708333333333|0|30.010520833333327|0
0|2021-12-06|66.4375|0|64.52083333333333|0|94.04166666666667|0|29.998750000000026|0
0|2021-12-07|49.416666666666664|0|49.041666666666664|0|98.70833333333333|0|30.032916666666647|0
0|2021-12-08|54.520833333333336|0|51.770833333333336|0|91.5625|0|30.018020833333352|0
0|2021-12-09|67.80208333333333|0|67.26041666666667|0|98.35416666666667|0|29.93947916666667|0
0|2021-12-10|74.78125|0|73.34375|0|95.64583333333333|0|29.887604166666645|0
0|2021-12-11|61.822916666666664|0|54.302083333333336|0|77.90625|0|30.03291666666665|0
0|2021-12-12|49.739583333333336|0|37.770833333333336|0|64.76041666666667|0|30.240104166666658|0
0|2021-12-13|59.635416666666664|0|54.291666666666664|0|82.80208333333333|0|30.246770833333333|0
0|2021-12-14|67.82291666666667|0|66.13541666666667|0|94.63541666666667|0|30.24666666666664|0
0|2021-12-15|70.46875|0|67.58333333333333|0|91.45833333333333|0|30.152291666666713|0
0|2021-12-16|71.72916666666667|0|68.34375|0|90.42708333333333|0|30.071354166666683|0
0|2021-12-17|69.25|0|66.76041666666667|0|92.73958333333333|0|30.02166666666663|0
0|2021-12-18|66.60416666666667|0|65.94791666666667|0|97.94791666666667|0|29.965937500000027|0
0|2021-12-19|49.197916666666664|0|44.5|0|84.61458333333333|0|30.172708333333347|0
0|2021-12-20|43.520833333333336|0|41.583333333333336|0|93.0|0|30.165208333333357|0
0|2021-12-21|45.8125|0|39.989583333333336|0|82.84375|0|30.08104166666669|0
0|2021-12-22|49.770833333333336|0|38.786458333333336|0|71.27083333333333|0|30.10713541666666|0
0|2021-12-23|56.395833333333336|0|48.770833333333336|0|77.79166666666667|0|30.126875000000002|0
0|2021-12-24|65.90625|0|61.75|0|87.98958333333333|0|30.005833333333296|0
0|2021-12-25|69.4375|0|66.92708333333333|0|92.5|0|29.95562499999998|0
0|2021-12-26|70.91666666666667|0|67.75|0|90.92708333333333|0|29.984687500000007|0
0|2021-12-27|70.04166666666667|0|66.0625|0|88.95833333333333|0|29.918229166666695|0
0|2021-12-28|71.84375|0|71.45833333333333|0|98.82291666666667|0|29.773750000000003|0
0|2021-12-29|74.50520833333333|0|73.58854166666667|0|97.52604166666667|0|29.791145833333342|0
0|2021-12-30|73.47916666666667|0|70.75|0|92.22916666666667|0|29.880312499999988|0
0|2021-12-31|74.75|0|72.39583333333333|0|93.08333333333333|0|29.850208333333367|0
0|2022-01-01|75.0625|0|74.60416666666667|0|98.59375|0|29.747708333333325|0
0|2022-01-02|45.8125|0|41.71875|0|85.71875|0|30.091458333333353|0
0|2022-01-03|36.375|0|22.927083333333332|0|60.666666666666664|0|30.408333333333346|0
0|2022-01-04|44.614583333333336|0|38.78125|0|81.35416666666667|0|30.200208333333336|0
0|2022-01-05|59.697916666666664|0|53.822916666666664|0|82.71875|0|29.958854166666672|0
0|2022-01-06|58.958333333333336|0|54.583333333333336|0|86.92708333333333|0|29.960416666666703|0
0|2022-01-07|42.208333333333336|0|35.260416666666664|0|77.53125|0|30.20156250000002|0
0|2022-01-08|60.96875|0|58.354166666666664|0|91.19791666666667|0|30.120208333333366|0
0|2022-01-09|69.11458333333333|0|67.13541666666667|0|93.88541666666667|0|30.15239583333336|0
0|2022-01-10|47.552083333333336|0|27.46875|0|49.020833333333336|0|30.450208333333347|0
0|2022-01-11|46.645833333333336|0|27.739583333333332|0|51.583333333333336|0|30.473854166666655|0
0|2022-01-12|51.911458333333336|0|34.989583333333336|0|54.505208333333336|0|30.284895833333294|0
0|2022-01-13|53.739583333333336|0|43.979166666666664|0|74.95833333333333|0|30.10833333333338|0
0|2022-01-14|56.322916666666664|0|43.708333333333336|0|69.88541666666667|0|29.956562500000018|0
0|2022-01-15|50.036458333333336|0|40.807291666666664|0|72.734375|0|29.89135416666669|0
0|2022-01-16|40.15625|0|28.760416666666668|0|64.48958333333333|0|30.018437500000005|0
0|2022-01-17|45.4375|0|34.135416666666664|0|69.45833333333333|0|30.12041666666668|0
