|dates|Guilford_NorthCarolina_UnitedStates.AverageDailyTemperature.data|Guilford_NorthCarolina_UnitedStates.AverageDailyTemperature.missing|Guilford_NorthCarolina_UnitedStates.AverageDewPoint.data|Guilford_NorthCarolina_UnitedStates.AverageDewPoint.missing|Guilford_NorthCarolina_UnitedStates.AverageRelativeHumidity.data|Guilford_NorthCarolina_UnitedStates.AverageRelativeHumidity.missing|Guilford_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.data|Guilford_NorthCarolina_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-11|58.041666666666664|0|51.486111111111114|0|79.54166666666667|0|29.084166666666672|0
0|2021-11-12|58.618055555555564|0|45.13888888888889|0|65.34375|0|28.98878472222223|0
0|2021-11-13|48.541666666666664|0|31.5|0|54.125|0|28.936249999999998|0
0|2021-11-14|42.041666666666664|0|27.708333333333332|0|59.0|0|28.977083333333326|0
0|2021-11-15|43.25|0|25.791666666666668|0|52.791666666666664|0|29.07624999999999|0
0|2021-11-16|48.083333333333336|0|31.708333333333332|0|57.0625|0|29.18083333333334|0
0|2021-11-17|56.416666666666664|0|44.083333333333336|0|64.75|0|29.224166666666672|0
0|2021-11-18|60.9375|0|47.520833333333336|0|63.520833333333336|0|29.16645833333334|0
0|2021-11-19|42.458333333333336|0|20.333333333333332|0|42.666666666666664|0|29.373333333333335|0
0|2021-11-20|37.583333333333336|0|21.958333333333332|0|55.333333333333336|0|29.459999999999997|0
0|2021-11-21|45.020833333333336|0|34.708333333333336|0|68.5|0|29.2225|0
0|2021-11-22|49.208333333333336|0|35.208333333333336|0|63.791666666666664|0|28.952708333333334|0
0|2021-11-23|37.25|0|13.791666666666666|0|40.041666666666664|0|29.174583333333327|0
0|2021-11-24|37.625|0|18.541666666666668|0|48.625|0|29.355000000000008|0
0|2021-11-25|46.083333333333336|0|24.75|0|45.958333333333336|0|29.130000000000006|0
0|2021-11-26|43.25|0|25.166666666666668|0|52.625|0|28.955416666666665|0
0|2021-11-27|41.0|0|16.416666666666668|0|39.166666666666664|0|29.036666666666672|0
0|2021-11-28|46.708333333333336|0|25.958333333333332|0|46.041666666666664|0|28.90625|0
0|2021-11-29|38.958333333333336|0|17.791666666666668|0|43.75|0|29.047916666666676|0
0|2021-11-30|41.666666666666664|0|22.458333333333332|0|49.791666666666664|0|29.08708333333334|0
0|2021-12-01|49.458333333333336|0|32.708333333333336|0|55.166666666666664|0|29.124583333333323|0
0|2021-12-02|55.875|0|40.291666666666664|0|58.125|0|28.965833333333332|0
0|2021-12-03|59.166666666666664|0|38.333333333333336|0|49.0|0|29.00833333333333|0
0|2021-12-04|56.791666666666664|0|42.291666666666664|0|59.645833333333336|0|29.078333333333333|0
0|2021-12-05|53.020833333333336|0|36.958333333333336|0|56.791666666666664|0|29.211458333333326|0
0|2021-12-06|58.9375|0|48.291666666666664|0|68.77083333333333|0|28.976666666666663|0
0|2021-12-07|41.875|0|14.583333333333334|0|33.541666666666664|0|29.140833333333337|0
0|2021-12-08|43.0|0|25.0|0|49.791666666666664|0|28.98958333333334|0
0|2021-12-09|37.3125|0|24.458333333333332|0|60.854166666666664|0|29.18375|0
0|2021-12-10|48.3125|0|41.854166666666664|0|78.75|0|29.118472222222227|0
0|2021-12-11|58.548611111111114|0|55.541666666666664|0|90.61805555555556|0|28.934375|0
0|2021-12-12|42.125|0|23.75|0|50.666666666666664|0|29.255833333333342|0
0|2021-12-13|40.541666666666664|0|25.875|0|59.791666666666664|0|29.361250000000002|0
0|2021-12-14|45.625|0|23.875|0|47.041666666666664|0|29.430000000000007|0
0|2021-12-15|42.291666666666664|0|27.958333333333332|0|58.5|0|29.447916666666668|0
0|2021-12-16|52.041666666666664|0|40.833333333333336|0|67.125|0|29.227083333333326|0
0|2021-12-17|59.34027777777777|0|54.5625|0|85.15972222222221|0|29.167013888888874|0
0|2021-12-18|59.46230158730159|0|58.642857142857146|0|97.28472222222221|0|29.034320436507954|0
0|2021-12-19|47.72569444444445|0|43.927083333333336|0|86.97569444444444|0|29.05694444444445|0
0|2021-12-20|33.6875|0|23.333333333333332|0|67.0|0|29.27395833333334|0
0|2021-12-21|35.979166666666664|0|27.125|0|71.0|0|28.97729166666667|0
0|2021-12-22|44.166666666666664|0|23.541666666666668|0|48.5|0|28.844166666666666|0
0|2021-12-23|38.583333333333336|0|19.583333333333332|0|48.958333333333336|0|29.181249999999995|0
0|2021-12-24|47.708333333333336|0|29.75|0|50.958333333333336|0|29.070833333333336|0
0|2021-12-25|58.75|0|47.458333333333336|0|66.91666666666667|0|28.825|0
0|2021-12-26|58.916666666666664|0|45.583333333333336|0|65.66666666666667|0|28.976249999999993|0
0|2021-12-27|52.458333333333336|0|44.06944444444445|0|73.29166666666667|0|28.952222222222222|0
0|2021-12-28|60.104166666666664|0|54.708333333333336|0|83.35416666666667|0|28.87041666666667|0
0|2021-12-29|65.79166666666667|0|60.61458333333334|0|83.40625|0|28.872118055555557|0
0|2021-12-30|63.166666666666664|0|60.697916666666664|0|91.79166666666667|0|28.887361111111105|0
0|2021-12-31|61.00486111111112|0|57.17013888888889|0|87.86944444444445|0|28.951972222222228|0
0|2022-01-01|68.85416666666667|0|61.625|0|78.5|0|28.810625|0
0|2022-01-02|63.31944444444445|0|59.76388888888889|0|88.76388888888887|0|28.78854166666667|0
0|2022-01-03|38.03611111111111|0|33.55555555555555|0|84.71319444444444|0|28.989597222222226|0
0|2022-01-04|32.333333333333336|0|22.25|0|67.66666666666667|0|29.33458333333333|0
0|2022-01-05|43.625|0|30.833333333333332|0|61.458333333333336|0|28.980208333333334|0
0|2022-01-06|46.5|0|29.0|0|54.541666666666664|0|28.87375|0
0|2022-01-07|30.958333333333332|0|12.25|0|47.125|0|29.13916666666667|0
0|2022-01-08|28.75|0|10.291666666666666|0|47.583333333333336|0|29.520624999999992|0
0|2022-01-09|46.76527777777778|0|35.43611111111111|0|66.64583333333333|0|29.268833333333333|0
0|2022-01-10|38.708333333333336|0|15.479166666666666|0|40.5|0|29.258541666666662|0
0|2022-01-11|31.583333333333332|0|8.666666666666666|0|39.416666666666664|0|29.44375000000001|0
0|2022-01-12|35.791666666666664|0|15.791666666666666|0|45.583333333333336|0|29.256249999999998|0
0|2022-01-13|40.520833333333336|0|23.645833333333332|0|52.916666666666664|0|28.92208333333332|0
0|2022-01-14|42.833333333333336|0|27.916666666666668|0|56.833333333333336|0|28.90166666666667|0
0|2022-01-15|34.229166666666664|0|22.541666666666668|0|63.041666666666664|0|29.151875000000015|0
0|2022-01-16|24.95138888888889|0|17.982638888888886|0|77.625|0|28.81697916666667|0
0|2022-01-17|31.583333333333332|0|21.833333333333332|0|69.125|0|28.613645833333333|0
