|dates|Bibb_Georgia_UnitedStates.BLS_EmployedPopulation.data|Bibb_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Bibb_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Bibb_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Bibb_Georgia_UnitedStates.BLS_UnemploymentRate.data|Bibb_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Bibb_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Bibb_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2021-12-19|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-20|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-21|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-22|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-23|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-24|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-25|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-26|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-27|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-28|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-29|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-30|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2021-12-31|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-01|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-02|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-03|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-04|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-05|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-06|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-07|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-08|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-09|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-10|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-11|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-12|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-13|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-14|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-15|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-16|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
0|2022-01-17|65173.0|0|3301.0|0|4.820807897888249|0|68474.0|0
