|dates|Vernon_Louisiana_UnitedStates.AveragePrecipitationTotal.data|Vernon_Louisiana_UnitedStates.AveragePrecipitationTotal.missing|Vernon_Louisiana_UnitedStates.AveragePrecipitation.data|Vernon_Louisiana_UnitedStates.AveragePrecipitation.missing|Vernon_Louisiana_UnitedStates.AverageWindDirection.data|Vernon_Louisiana_UnitedStates.AverageWindDirection.missing|Vernon_Louisiana_UnitedStates.AverageWindSpeed.data|Vernon_Louisiana_UnitedStates.AverageWindSpeed.missing
0|2021-11-20|0.0|0|0.0|0|94.30555555555556|0|3.4583333333333335|0
0|2021-11-21|0.0|0|0.0|0|139.4375|0|5.727777777777778|0
0|2021-11-22|0.0|0|0.0|0|235.38194444444446|0|7.625|0
0|2021-11-23|0.0|0|0.0|0|82.91666666666667|0|4.5|0
0|2021-11-24|0.0|0|0.0|0|139.02777777777777|0|11.034722222222223|0
0|2021-11-25|0.0|0|0.00016666666666666666|0|220.4027777777778|0|8.080555555555556|0
0|2021-11-26|0.0002777777777777778|0|0.0|0|174.44444444444446|0|5.756944444444444|0
0|2021-11-27|0.0|0|0.00038194444444444446|0|83.19444444444444|0|1.888888888888889|0
0|2021-11-28|0.0043749999999999995|0|0.00375|0|129.86111111111111|0|2.284722222222222|0
0|2021-11-29|0.0|0|0.0|0|30.416666666666668|0|0.5|0
0|2021-11-30|0.0|0|0.0|0|95.83333333333333|0|2.375|0
0|2021-12-01|0.0|0|0.0|0|98.95833333333333|0|3.5833333333333335|0
0|2021-12-02|0.0|0|0.0|0|93.33333333333333|0|2.375|0
0|2021-12-03|0.0001388888888888889|0|0.0001388888888888889|0|168.17361111111111|0|4.968055555555556|0
0|2021-12-04|0.0|0|0.0|0|90.97222222222221|0|2.7055555555555557|0
0|2021-12-05|0.0|0|0.0|0|115.83333333333331|0|6.451388888888889|0
0|2021-12-06|0.0|0|0.007111111111111112|0|134.22222222222223|0|8.865277777777777|0
0|2021-12-07|0.034999999999999996|0|0.0|0|46.875|0|4.118055555555555|0
0|2021-12-08|0.0|0|0.0|0|75.80555555555556|0|3.525694444444445|0
0|2021-12-09|0.0|0|0.0|0|164.5|0|8.76388888888889|0
0|2021-12-10|0.0|0|0.0|0|182.11805555555554|0|14.246527777777779|0
0|2021-12-11|0.0018055555555555557|0|0.002777777777777778|0|281.4583333333333|0|10.979166666666666|0
0|2021-12-12|0.0020833333333333333|0|0.0|0|46.666666666666664|0|5.041666666666667|0
0|2021-12-13|0.0|0|0.0|0|59.791666666666664|0|2.4583333333333335|0
0|2021-12-14|0.0|0|0.00018750000000000003|0|133.77083333333334|0|7.159027777777777|0
0|2021-12-15|0.0008333333333333334|0|0.0|0|152.60416666666666|0|11.631944444444443|0
0|2021-12-16|0.0|0|0.0|0|164.50000000000003|0|9.500694444444445|0
0|2021-12-17|0.0|0|0.0|0|146.11111111111111|0|8.34375|0
0|2021-12-18|0.0|0|0.018569444444444444|0|189.94444444444443|0|7.859722222222222|0
0|2021-12-19|0.025208333333333333|0|0.0|0|166.73611111111111|0|8.170138888888888|0
0|2021-12-20|0.0|0|0.0|0|171.4236111111111|0|4.739583333333333|0
0|2021-12-21|0.0|0|0.0|0|227.15277777777774|0|4.548611111111111|0
0|2021-12-22|0.0|0|0.0|0|47.916666666666664|0|0.9583333333333334|0
0|2021-12-23|0.0|0|0.0|0|135.83333333333334|0|7.604166666666667|0
0|2021-12-24|0.0|0|0.0|0|175.83333333333334|0|13.0|0
0|2021-12-25|0.0|0|0.0|0|197.43055555555557|0|9.430555555555555|0
0|2021-12-26|0.0|0|0.0|0|174.72222222222226|0|9.340277777777777|0
0|2021-12-27|0.0|0|0.0|0|181.52777777777774|0|9.930555555555555|0
0|2021-12-28|0.0|0|0.0|0|184.30555555555557|0|12.048611111111112|0
0|2021-12-29|0.0|0|0.0|0|181.38888888888889|0|9.333333333333332|0
0|2021-12-30|0.0|0|0.0|0|151.49305555555554|0|4.819444444444445|0
0|2021-12-31|0.0|0|0.0|0|184.23611111111111|0|10.736111111111112|0
0|2022-01-01|0.0|0|0.0006597222222222222|0|180.9027777777778|0|14.197916666666666|0
0|2022-01-02|0.000625|0|0.0|0|328.0208333333333|0|14.815972222222221|0
0|2022-01-03|0.0|0|0.0|0|195.0|0|5.125|0
0|2022-01-04|0.0|0|0.0|0|126.66666666666667|0|6.1875|0
0|2022-01-05|0.0|0|0.0|0|105.34722222222221|0|4.805555555555556|0
0|2022-01-06|0.0|0|0.0|0|170.7013888888889|0|8.333333333333334|0
0|2022-01-07|0.0|0|0.0|0|81.04166666666667|0|5.729166666666667|0
0|2022-01-08|0.0|0|0.010722222222222222|0|123.79861111111113|0|12.87361111111111|0
0|2022-01-09|0.007202380952380952|0|0.003781746031746032|0|188.28968253968253|0|11.497420634920635|0
0|2022-01-10|0.00125|0|0.0|0|106.45833333333333|0|9.375|0
0|2022-01-11|0.0|0|0.0|0|45.833333333333336|0|3.4583333333333335|0
0|2022-01-12|0.0|0|0.0|0|59.166666666666664|0|1.25|0
0|2022-01-13|0.0|0|0.0|0|147.5|0|3.5|0
0|2022-01-14|0.0|0|0.0|0|108.33333333333333|0|4.791666666666667|0
0|2022-01-15|0.0|0|0.0|0|259.02777777777777|0|15.631944444444445|0
0|2022-01-16|0.0|0|0.0|0|211.25|0|9.208333333333334|0
0|2022-01-17|0.0|0|0.0|0|136.25|0|2.6666666666666665|0
