|dates|Tompkins_NewYork_UnitedStates.AverageDailyTemperature.data|Tompkins_NewYork_UnitedStates.AverageDailyTemperature.missing|Tompkins_NewYork_UnitedStates.AverageDewPoint.data|Tompkins_NewYork_UnitedStates.AverageDewPoint.missing|Tompkins_NewYork_UnitedStates.AverageRelativeHumidity.data|Tompkins_NewYork_UnitedStates.AverageRelativeHumidity.missing|Tompkins_NewYork_UnitedStates.AverageSurfaceAirPressure.data|Tompkins_NewYork_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-25|40.0625|0|29.875|0|67.41666666666667|0|28.777708333333333|0
0|2021-11-26|33.09027777777778|0|28.864583333333332|0|84.70833333333333|0|28.54604166666667|0
0|2021-11-27|27.791666666666668|0|21.0625|0|76.04166666666667|0|28.712708333333342|0
0|2021-11-28|29.690972222222225|0|27.21875|0|90.65625|0|28.611909722222226|0
0|2021-11-29|27.5625|0|22.45555555555556|0|81.69444444444444|0|28.752097222222204|0
0|2021-11-30|31.70833333333334|0|26.86111111111111|0|82.54166666666667|0|28.709722222222226|0
0|2021-12-01|36.458333333333336|0|26.041666666666668|0|66.76388888888889|0|28.856944444444448|0
0|2021-12-02|42.166666666666664|0|37.36805555555556|0|83.52777777777777|0|28.488402777777782|0
0|2021-12-03|32.208333333333336|0|24.840277777777775|0|74.52083333333333|0|28.803124999999994|0
0|2021-12-04|35.5|0|24.944444444444443|0|66.69444444444444|0|28.882708333333337|0
0|2021-12-05|35.666666666666664|0|22.0|0|58.645833333333336|0|29.010416666666668|0
0|2021-12-06|43.041666666666664|0|37.083333333333336|0|80.20833333333333|0|28.559583333333336|0
0|2021-12-07|28.875|0|20.208333333333332|0|70.3125|0|28.917083333333334|0
0|2021-12-08|27.979166666666668|0|23.708333333333332|0|84.28819444444444|0|28.793854166666673|0
0|2021-12-09|27.1875|0|20.229166666666668|0|75.35416666666667|0|28.925208333333334|0
0|2021-12-10|36.708333333333336|0|28.0|0|70.875|0|28.845625|0
0|2021-12-11|46.420138888888886|0|40.041666666666664|0|79.08333333333333|0|28.447152777777777|0
0|2021-12-12|36.666666666666664|0|20.479166666666668|0|52.729166666666664|0|28.88520833333335|0
0|2021-12-13|42.270833333333336|0|18.0625|0|39.541666666666664|0|28.999166666666664|0
0|2021-12-14|34.0|0|28.45138888888889|0|80.76388888888889|0|29.31340277777777|0
0|2021-12-15|39.083333333333336|0|31.145833333333332|0|75.08333333333333|0|29.17395833333333|0
0|2021-12-16|55.0625|0|41.854166666666664|0|62.111111111111114|0|28.72805555555556|0
0|2021-12-17|41.041666666666664|0|23.458333333333332|0|51.666666666666664|0|28.924583333333327|0
0|2021-12-18|34.34722222222222|0|31.75545634920635|0|90.6827876984127|0|28.805476190476195|0
0|2021-12-19|24.791666666666668|0|21.256944444444446|0|86.73611111111113|0|28.9975|0
0|2021-12-20|25.4375|0|17.854166666666668|0|73.5|0|29.00729166666666|0
0|2021-12-21|33.375|0|23.520833333333332|0|67.77083333333333|0|28.769375|0
0|2021-12-22|29.21041666666667|0|21.930555555555557|0|74.8013888888889|0|28.55772916666667|0
0|2021-12-23|25.197916666666668|0|19.086805555555554|0|78.26736111111111|0|28.897604166666664|0
0|2021-12-24|32.80555555555556|0|26.444444444444443|0|77.9236111111111|0|28.743402777777778|0
0|2021-12-25|40.3125|0|38.895833333333336|0|94.93333333333334|0|28.397083333333338|0
0|2021-12-26|34.951388888888886|0|29.847222222222225|0|81.85416666666667|0|28.796111111111113|0
0|2021-12-27|29.354166666666668|0|25.166666666666668|0|84.22916666666667|0|28.752916666666664|0
0|2021-12-28|35.375|0|30.208333333333332|0|82.34583333333333|0|28.636250000000004|0
0|2021-12-29|36.041666666666664|0|34.20486111111111|0|93.28125|0|28.67715277777778|0
0|2021-12-30|38.479166666666664|0|37.48611111111111|0|96.20833333333333|0|28.72100694444445|0
0|2021-12-31|40.511805555555554|0|38.99097222222222|0|94.75|0|28.688923611111107|0
0|2022-01-01|46.08333333333332|0|44.6875|0|94.7361111111111|0|28.547222222222217|0
0|2022-01-02|26.501388888888886|0|25.52916666666667|0|96.28472222222221|0|28.659791666666663|0
0|2022-01-03|16.17361111111111|0|12.041666666666666|0|83.77777777777777|0|29.029444444444454|0
0|2022-01-04|23.25|0|16.125|0|74.875|0|29.03291666666667|0
0|2022-01-05|31.958333333333332|0|22.458333333333332|0|68.29166666666667|0|28.566666666666677|0
0|2022-01-06|26.420138888888886|0|17.04861111111111|0|66.30902777777779|0|28.67545138888889|0
0|2022-01-07|21.215277777777775|0|15.631944444444443|0|79.8625|0|28.77948611111111|0
0|2022-01-08|20.027777777777775|0|9.138888888888888|0|64.41666666666667|0|29.218750000000004|0
0|2022-01-09|30.3125|0|25.4375|0|82.60416666666667|0|28.828680555555554|0
0|2022-01-10|17.548611111111114|0|9.314814814814815|0|70.52546296296298|0|28.929374999999997|0
0|2022-01-11|6.940972222222222|0|-0.423611111111111|0|72.18402777777777|0|29.18585069444445|0
0|2022-01-12|25.1875|0|14.1875|0|63.375|0|28.822083333333335|0
0|2022-01-13|35.354166666666664|0|29.145833333333332|0|78.77083333333333|0|28.727708333333343|0
0|2022-01-14|20.554166666666667|0|16.96875|0|85.89722222222223|0|28.85746527777778|0
0|2022-01-15|-0.5625|0|-6.395833333333333|0|76.20833333333333|0|29.15229166666668|0
0|2022-01-16|12.263888888888888|0|1.6805555555555554|0|67.19999999999999|0|28.920263888888893|0
0|2022-01-17|27.060416666666665|0|24.45138888888889|0|89.61527777777779|0|28.067284722222226|0
