|dates|Macon_Illinois_UnitedStates.AverageDailyTemperature.data|Macon_Illinois_UnitedStates.AverageDailyTemperature.missing|Macon_Illinois_UnitedStates.AverageDewPoint.data|Macon_Illinois_UnitedStates.AverageDewPoint.missing|Macon_Illinois_UnitedStates.AverageRelativeHumidity.data|Macon_Illinois_UnitedStates.AverageRelativeHumidity.missing|Macon_Illinois_UnitedStates.AverageSurfaceAirPressure.data|Macon_Illinois_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-02|38.916666666666664|0|29.75|0|72.95833333333333|0|29.66041666666666|0
0|2021-11-03|37.875|0|27.583333333333332|0|70.125|0|29.645|0
0|2021-11-04|38.166666666666664|0|28.666666666666668|0|72.125|0|29.602916666666673|0
0|2021-11-05|38.75|0|28.541666666666668|0|69.79166666666667|0|29.588749999999994|0
0|2021-11-06|43.25|0|31.666666666666668|0|66.5|0|29.502916666666668|0
0|2021-11-07|51.1875|0|40.166666666666664|0|67.64583333333333|0|29.44416666666666|0
0|2021-11-08|54.041666666666664|0|44.25|0|70.95833333333333|0|29.416249999999987|0
0|2021-11-09|51.895833333333336|0|47.1875|0|84.625|0|29.397083333333324|0
0|2021-11-10|52.3125|0|48.979166666666664|0|89.125|0|29.277083333333337|0
0|2021-11-11|51.03125|0|41.94444444444445|0|72.57291666666667|0|29.02378472222222|0
0|2021-11-12|39.520833333333336|0|30.03125|0|69.38541666666667|0|29.148750000000003|0
0|2021-11-13|36.550000000000004|0|29.704166666666666|0|76.71249999999999|0|29.31629166666666|0
0|2021-11-14|36.104166666666664|0|29.270833333333332|0|77.02083333333333|0|29.216979166666672|0
0|2021-11-15|35.75|0|30.541666666666668|0|82.16666666666667|0|29.346249999999994|0
0|2021-11-16|47.54861111111111|0|42.44444444444444|0|83.64583333333333|0|29.204305555555564|0
0|2021-11-17|54.625|0|50.02777777777777|0|84.88888888888889|0|29.206875|0
0|2021-11-18|37.208333333333336|0|22.666666666666668|0|56.708333333333336|0|29.586666666666673|0
0|2021-11-19|32.375|0|24.041666666666668|0|72.33333333333333|0|29.699583333333333|0
0|2021-11-20|43.833333333333336|0|32.416666666666664|0|65.25|0|29.45375|0
0|2021-11-21|46.666666666666664|0|36.625|0|70.875|0|29.37666666666667|0
0|2021-11-22|30.666666666666668|0|15.5|0|54.875|0|29.52083333333333|0
0|2021-11-23|33.166666666666664|0|21.666666666666668|0|65.125|0|29.455833333333334|0
0|2021-11-24|48.416666666666664|0|35.25|0|60.666666666666664|0|29.269999999999996|0
0|2021-11-25|34.95138888888889|0|30.083333333333332|0|82.78472222222221|0|29.444027777777766|0
0|2021-11-26|26.666666666666668|0|16.666666666666668|0|66.45833333333333|0|29.460833333333326|0
0|2021-11-27|39.0|0|30.916666666666668|0|73.33333333333333|0|29.177083333333332|0
0|2021-11-28|35.208333333333336|0|20.0|0|57.333333333333336|0|29.39125000000001|0
0|2021-11-29|36.125|0|23.625|0|62.333333333333336|0|29.29249999999999|0
0|2021-11-30|43.041666666666664|0|34.791666666666664|0|74.41666666666667|0|29.340833333333332|0
0|2021-12-01|45.451388888888886|0|43.375|0|92.58333333333333|0|29.210972222222214|0
0|2021-12-02|49.958333333333336|0|39.083333333333336|0|67.5|0|29.19958333333332|0
0|2021-12-03|45.375|0|38.958333333333336|0|79.41666666666667|0|29.254166666666674|0
0|2021-12-04|37.291666666666664|0|29.895833333333332|0|77.83333333333333|0|29.517291666666665|0
0|2021-12-05|43.06319444444444|0|39.96875000000001|0|89.30277777777776|0|29.125597222222225|0
0|2021-12-06|31.583333333333332|0|16.416666666666668|0|54.291666666666664|0|29.389999999999997|0
0|2021-12-07|22.375|0|9.25|0|58.125|0|29.471666666666668|0
0|2021-12-08|30.458333333333332|0|21.083333333333332|0|71.5|0|29.289583333333326|0
0|2021-12-09|42.479166666666664|0|35.354166666666664|0|77.125|0|29.06635416666667|0
0|2021-12-10|49.091765873015866|0|48.801091269841265|0|99.00297619047619|0|28.955853174603167|0
0|2021-12-11|40.395833333333336|0|31.708333333333332|0|72.02083333333333|0|29.116666666666664|0
0|2021-12-12|38.416666666666664|0|26.875|0|64.91666666666667|0|29.467083333333346|0
0|2021-12-13|39.208333333333336|0|31.25|0|74.91666666666667|0|29.503749999999986|0
0|2021-12-14|46.5|0|40.354166666666664|0|79.83333333333333|0|29.508333333333336|0
0|2021-12-15|60.5625|0|56.979166666666664|0|88.20833333333333|0|29.207708333333333|0
0|2021-12-16|47.131944444444436|0|37.25|0|69.59027777777779|0|29.259097222222227|0
0|2021-12-17|32.645833333333336|0|30.041666666666668|0|90.54166666666667|0|29.410972222222224|0
0|2021-12-18|35.75|0|33.166666666666664|0|90.79166666666667|0|29.37068749999999|0
0|2021-12-19|30.020833333333332|0|26.375|0|86.85416666666667|0|29.584791666666657|0
0|2021-12-20|32.5625|0|29.479166666666668|0|89.04166666666667|0|29.459166666666665|0
0|2021-12-21|33.5|0|27.625|0|80.91666666666667|0|29.215951388888882|0
0|2021-12-22|28.833333333333332|0|16.125|0|59.875|0|29.345833333333342|0
0|2021-12-23|42.270833333333336|0|35.833333333333336|0|78.16666666666667|0|29.156666666666677|0
0|2021-12-24|54.256944444444436|0|50.90972222222223|0|88.53472222222221|0|28.879374999999996|0
0|2021-12-25|52.116666666666674|0|51.24791666666667|0|97.01458333333333|0|28.987868055555563|0
0|2021-12-26|46.256944444444436|0|44.5|0|93.88194444444446|0|29.20979166666667|0
0|2021-12-27|50.854166666666664|0|45.45138888888889|0|82.50694444444444|0|29.022569444444432|0
0|2021-12-28|39.84375|0|38.30416666666667|0|94.45625|0|28.969506944444444|0
0|2021-12-29|37.22222222222222|0|34.51388888888889|0|90.41666666666667|0|29.154791666666657|0
0|2021-12-30|39.791666666666664|0|39.416666666666664|0|98.8125|0|29.123958333333338|0
0|2021-12-31|48.3375|0|48.10833333333333|0|99.30208333333333|0|28.96949305555555|0
0|2022-01-01|35.32638888888889|0|34.87152777777778|0|98.25000000000001|0|29.01975694444444|0
0|2022-01-02|21.320138888888888|0|18.808333333333334|0|90.11250000000001|0|29.425354166666665|0
0|2022-01-03|18.875|0|12.5|0|77.04166666666667|0|29.631458333333338|0
0|2022-01-04|29.916666666666668|0|24.0|0|79.125|0|29.233333333333334|0
0|2022-01-05|21.951388888888886|0|12.638888888888888|0|67.71527777777779|0|29.183402777777776|0
0|2022-01-06|9.666666666666666|0|1.4166666666666667|0|69.41666666666667|0|29.444166666666664|0
0|2022-01-07|9.166666666666666|0|0.673611111111111|0|68.81944444444444|0|29.594375000000003|0
0|2022-01-08|26.63888888888889|0|22.416666666666668|0|84.35763888888889|0|29.381527777777777|0
0|2022-01-09|26.819444444444443|0|18.506944444444443|0|72.58333333333333|0|29.64097222222222|0
0|2022-01-10|19.25|0|8.458333333333334|0|63.958333333333336|0|29.81041666666667|0
0|2022-01-11|26.0|0|16.583333333333332|0|68.70833333333333|0|29.618333333333325|0
0|2022-01-12|37.875|0|28.458333333333332|0|69.625|0|29.2975|0
0|2022-01-13|35.56944444444444|0|30.916666666666668|0|84.13888888888889|0|29.218055555555548|0
0|2022-01-14|33.30486111111111|0|31.74236111111111|0|94.25|0|29.35552083333333|0
0|2022-01-15|26.8125|0|23.909722222222225|0|89.06597222222221|0|29.47163194444445|0
0|2022-01-16|21.934027777777782|0|17.02777777777778|0|82.11805555555556|0|29.191875|0
0|2022-01-17|26.3125|0|21.333333333333332|0|81.6875|0|29.178333333333327|0
