|dates|Cambria_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Cambria_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Cambria_Pennsylvania_UnitedStates.AveragePrecipitation.data|Cambria_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Cambria_Pennsylvania_UnitedStates.AverageWindDirection.data|Cambria_Pennsylvania_UnitedStates.AverageWindDirection.missing|Cambria_Pennsylvania_UnitedStates.AverageWindSpeed.data|Cambria_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2022-01-07|0.0043749999999999995|0|0.0008333333333333334|0|277.5416666666667|0|15.88125|0
0|2022-01-08|0.0004166666666666667|0|0.0|0|184.6527777777778|0|8.979166666666666|0
0|2022-01-09|0.007916666666666667|0|0.02128472222222223|0|241.5625|0|16.229166666666668|0
0|2022-01-10|0.009791666666666666|0|0.0|0|273.44444444444446|0|17.23611111111111|0
0|2022-01-11|0.0|0|0.0|0|253.47916666666666|0|11.34375|0
0|2022-01-12|0.0|0|0.0|0|235.41666666666666|0|13.791666666666666|0
0|2022-01-13|0.0|0|0.0016319444444444443|0|171.18055555555557|0|6.152777777777778|0
0|2022-01-14|0.00125|0|0.0|0|321.01388888888886|0|10.019444444444444|0
0|2022-01-15|0.0|0|0.0|0|123.81944444444446|0|5.5694444444444455|0
0|2022-01-16|0.0|0|0.007250000000000002|0|120.96527777777777|0|10.113888888888889|0
0|2022-01-17|0.004|0|0.00995138888888889|0|257.84722222222223|0|19.556944444444444|0
