|dates|KitCarson_Colorado_UnitedStates.AverageDailyTemperature.data|KitCarson_Colorado_UnitedStates.AverageDailyTemperature.missing|KitCarson_Colorado_UnitedStates.AverageDewPoint.data|KitCarson_Colorado_UnitedStates.AverageDewPoint.missing|KitCarson_Colorado_UnitedStates.AverageRelativeHumidity.data|KitCarson_Colorado_UnitedStates.AverageRelativeHumidity.missing|KitCarson_Colorado_UnitedStates.AverageSurfaceAirPressure.data|KitCarson_Colorado_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-01|47.833333333333336|0|18.75|0|35.625|0|25.817916666666672|0
0|2021-12-02|51.208333333333336|0|21.583333333333332|0|35.041666666666664|0|25.775416666666676|0
0|2021-12-03|44.0|0|24.541666666666668|0|48.020833333333336|0|25.834583333333327|0
0|2021-12-04|40.75|0|24.395833333333332|0|55.895833333333336|0|25.778125000000003|0
0|2021-12-05|41.166666666666664|0|16.541666666666668|0|41.208333333333336|0|25.639583333333338|0
0|2021-12-06|24.291666666666668|0|5.416666666666667|0|47.25|0|25.821250000000003|0
0|2021-12-07|31.875|0|12.333333333333334|0|45.541666666666664|0|25.611666666666668|0
0|2021-12-08|39.583333333333336|0|15.916666666666666|0|41.75|0|25.476250000000007|0
0|2021-12-09|42.458333333333336|0|20.145833333333332|0|42.583333333333336|0|25.417916666666667|0
0|2021-12-10|28.25|0|19.6875|0|70.41666666666667|0|25.410833333333333|0
0|2021-12-11|26.875|0|1.875|0|39.416666666666664|0|25.710833333333337|0
0|2021-12-12|43.5|0|9.708333333333334|0|28.625|0|25.610833333333336|0
0|2021-12-13|38.583333333333336|0|11.625|0|36.041666666666664|0|25.72166666666668|0
0|2021-12-14|50.416666666666664|0|16.75|0|28.166666666666668|0|25.574166666666674|0
0|2021-12-15|43.258333333333326|0|22.983333333333334|0|47.020833333333336|0|25.37854166666666|0
0|2021-12-16|29.8125|0|9.708333333333334|0|46.875|0|25.646458333333328|0
0|2021-12-17|32.416666666666664|0|8.083333333333334|0|39.75|0|25.700833333333335|0
0|2021-12-18|22.041666666666668|0|4.583333333333333|0|50.083333333333336|0|25.916666666666668|0
0|2021-12-19|35.416666666666664|0|4.125|0|31.5|0|25.72375000000001|0
0|2021-12-20|30.520833333333332|0|10.395833333333334|0|45.645833333333336|0|25.78416666666666|0
0|2021-12-21|39.166666666666664|0|11.958333333333334|0|37.375|0|25.68666666666667|0
0|2021-12-22|41.104166666666664|0|2.1666666666666665|0|25.583333333333332|0|25.627500000000012|0
0|2021-12-23|44.0|0|7.166666666666667|0|23.4375|0|25.495833333333326|0
0|2021-12-24|46.708333333333336|0|24.291666666666668|0|44.0|0|25.303750000000004|0
0|2021-12-25|38.479166666666664|0|21.541666666666668|0|53.125|0|25.539166666666663|0
0|2021-12-26|43.708333333333336|0|17.166666666666668|0|39.6875|0|25.358749999999997|0
0|2021-12-27|29.166666666666668|0|2.1666666666666665|0|37.5|0|25.439583333333342|0
0|2021-12-28|26.979166666666668|0|2.6458333333333335|0|37.916666666666664|0|25.332708333333343|0
0|2021-12-29|17.958333333333332|0|2.3333333333333335|0|52.291666666666664|0|25.452500000000004|0
0|2021-12-30|35.458333333333336|0|6.416666666666667|0|34.604166666666664|0|25.360833333333332|0
0|2021-12-31|28.065972222222225|0|10.520833333333334|0|50.03472222222222|0|25.352500000000003|0
0|2022-01-01|3.180555555555556|0|-3.829861111111111|0|71.70486111111111|0|25.656284722222214|0
0|2022-01-02|22.291666666666668|0|5.625|0|51.916666666666664|0|25.867499999999993|0
0|2022-01-03|36.020833333333336|0|16.541666666666668|0|47.083333333333336|0|25.7375|0
0|2022-01-04|39.97222222222222|0|13.972222222222223|0|40.763888888888886|0|25.554583333333337|0
0|2022-01-05|19.00347222222222|0|7.628472222222222|0|63.510416666666664|0|25.677430555555556|0
0|2022-01-06|5.291666666666667|0|-4.3125|0|64.72916666666667|0|25.769305555555558|0
0|2022-01-07|18.333333333333332|0|8.020833333333334|0|64.0|0|25.485416666666662|0
0|2022-01-08|37.458333333333336|0|24.083333333333332|0|58.979166666666664|0|25.58208333333333|0
0|2022-01-09|23.583333333333332|0|11.875|0|63.458333333333336|0|26.123333333333346|0
0|2022-01-10|32.9375|0|15.479166666666666|0|51.458333333333336|0|26.128541666666663|0
0|2022-01-11|35.645833333333336|0|14.583333333333334|0|46.645833333333336|0|25.932083333333328|0
0|2022-01-12|39.0|0|19.375|0|47.375|0|25.90291666666666|0
0|2022-01-13|44.5|0|24.083333333333332|0|47.5|0|25.837916666666672|0
0|2022-01-14|38.28819444444444|0|22.59375|0|54.225694444444436|0|25.77583333333334|0
0|2022-01-15|28.32638888888889|0|15.423611111111109|0|59.555555555555564|0|25.939999999999998|0
0|2022-01-16|36.270833333333336|0|15.375|0|47.020833333333336|0|25.772083333333338|0
0|2022-01-17|40.8125|0|18.263157894736842|20|45.333333333333336|0|25.668684210526322|20
