|dates|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|Comerio_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|Comerio_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|Comerio_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-10|506.0|0|671.0|0|0.0|0|0.0|100
0|2021-02-11|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-12|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-13|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-14|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-15|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-16|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-17|509.0|0|674.0|0|0.0|0|0.0|100
0|2021-02-18|509.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-19|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-20|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-21|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-22|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-23|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-24|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-25|510.0|0|675.0|0|0.0|0|0.0|100
0|2021-02-26|510.0|0|678.0|0|0.0|0|0.0|100
0|2021-02-27|510.0|0|682.0|0|0.0|0|0.0|100
0|2021-02-28|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-01|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-02|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-03|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-04|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-05|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-06|517.0|0|682.0|0|0.0|0|0.0|100
0|2021-03-07|517.0|0|683.0|0|0.0|0|0.0|100
0|2021-03-08|517.0|0|684.0|0|0.0|0|0.0|100
0|2021-03-09|517.0|0|684.0|0|0.0|0|0.0|100
0|2021-03-10|522.0|0|686.0|0|0.0|0|0.0|100
0|2021-03-11|523.0|0|688.0|0|0.0|0|0.0|100
0|2021-03-12|525.0|0|689.0|0|0.0|0|0.0|100
0|2021-03-13|527.0|0|691.0|0|0.0|0|0.0|100
0|2021-03-14|527.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-15|527.0|0|692.0|0|0.0|0|0.0|100
0|2021-03-16|527.0|0|693.0|0|0.0|0|0.0|100
0|2021-03-17|527.0|0|694.0|0|0.0|0|0.0|100
0|2021-03-18|527.0|0|694.0|0|0.0|0|0.0|100
0|2021-03-19|527.0|0|695.0|0|0.0|0|0.0|100
0|2021-03-20|527.0|0|696.0|0|0.0|0|0.0|100
0|2021-03-21|527.0|0|696.0|0|0.0|0|0.0|100
0|2021-03-22|537.0|0|699.0|0|0.0|0|0.0|100
0|2021-03-23|537.0|0|702.0|0|0.0|0|0.0|100
0|2021-03-24|537.0|0|703.0|0|0.0|0|0.0|100
0|2021-03-25|537.0|0|705.0|0|0.0|0|0.0|100
0|2021-03-26|544.0|0|708.0|0|0.0|0|0.0|100
0|2021-03-27|544.0|0|710.0|0|0.0|0|0.0|100
0|2021-03-28|544.0|0|716.0|0|0.0|0|0.0|100
0|2021-03-29|544.0|0|722.0|0|0.0|0|0.0|100
0|2021-03-30|557.0|0|722.0|0|0.0|0|0.0|100
0|2021-03-31|560.0|0|724.0|0|0.0|0|0.0|100
0|2021-04-01|562.0|0|726.0|0|0.0|0|0.0|100
0|2021-04-02|562.0|0|727.0|0|0.0|0|0.0|100
0|2021-04-03|565.0|0|729.0|0|0.0|0|0.0|100
0|2021-04-04|566.0|0|731.0|0|0.0|0|0.0|100
0|2021-04-05|566.0|0|733.0|0|0.0|0|0.0|100
0|2021-04-06|574.0|0|737.0|0|0.0|0|0.0|100
0|2021-04-07|589.0|0|747.0|0|0.0|0|0.0|100
0|2021-04-08|589.0|0|759.0|0|0.0|0|0.0|100
0|2021-04-09|601.0|0|765.0|0|0.0|0|0.0|100
0|2021-04-10|608.0|0|770.0|0|0.0|0|0.0|100
0|2021-04-11|614.0|0|776.0|0|0.0|0|0.0|100
0|2021-04-12|623.0|0|784.0|0|0.0|0|0.0|100
0|2021-04-13|625.0|0|789.0|0|0.0|0|0.0|100
0|2021-04-14|625.0|0|793.0|0|0.0|0|0.0|100
0|2021-04-15|635.0|0|798.0|0|0.0|0|0.0|100
0|2021-04-16|643.0|0|800.0|0|0.0|0|0.0|100
0|2021-04-17|652.0|0|808.0|0|0.0|0|0.0|100
0|2021-04-18|652.0|0|817.0|0|0.0|0|0.0|100
0|2021-04-19|661.0|0|826.0|0|0.0|0|0.0|100
0|2021-04-20|661.0|0|826.0|0|0.0|0|0.0|100
0|2021-04-21|667.0|0|827.0|0|0.0|0|0.0|100
0|2021-04-22|678.0|0|832.0|0|0.0|0|0.0|100
0|2021-04-23|682.0|0|843.0|0|0.0|0|0.0|100
0|2021-04-24|687.0|0|847.0|0|0.0|0|0.0|100
0|2021-04-25|690.0|0|852.0|0|0.0|0|0.0|100
0|2021-04-26|691.0|0|855.0|0|0.0|0|0.0|100
0|2021-04-27|694.0|0|856.0|0|0.0|0|0.0|100
0|2021-04-28|696.0|0|859.0|0|0.0|0|0.0|100
0|2021-04-29|696.0|0|861.0|0|0.0|0|0.0|100
0|2021-04-30|696.0|0|861.0|0|0.0|0|0.0|100
0|2021-05-01|697.0|0|861.0|0|0.0|0|0.0|100
0|2021-05-02|701.0|0|862.0|0|0.0|0|0.0|100
0|2021-05-03|701.0|0|866.0|0|0.0|0|0.0|100
0|2021-05-04|701.0|0|866.0|0|0.0|0|0.0|100
0|2021-05-05|701.0|0|866.0|0|0.0|0|0.0|100
0|2021-05-06|703.0|0|866.0|0|0.0|0|0.0|100
0|2021-05-07|703.0|0|868.0|0|0.0|0|0.0|100
0|2021-05-08|704.0|0|868.0|0|0.0|0|0.0|100
0|2021-05-09|704.0|0|869.0|0|0.0|0|0.0|100
0|2021-05-10|704.0|0|869.0|0|0.0|0|0.0|100
0|2021-05-11|704.0|0|869.0|0|0.0|0|0.0|100
0|2021-05-12|705.0|0|869.0|0|0.0|0|0.0|100
0|2021-05-13|705.0|0|870.0|0|0.0|0|0.0|100
0|2021-05-14|706.0|0|871.0|0|0.0|0|0.0|100
0|2021-05-15|706.0|0|871.0|0|0.0|0|0.0|100
0|2021-05-16|708.0|0|871.0|0|0.0|0|0.0|100
0|2021-05-17|708.0|0|873.0|0|0.0|0|0.0|100
0|2021-05-18|708.0|0|873.0|0|0.0|0|0.0|100
0|2021-05-19|709.0|0|873.0|0|0.0|0|0.0|100
0|2021-05-20|709.0|0|874.0|0|0.0|0|0.0|100
0|2021-05-21|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-22|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-23|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-24|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-25|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-26|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-27|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-28|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-29|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-30|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-05-31|712.0|0|877.0|0|0.0|0|0.0|100
0|2021-06-01|712.0|0|877.0|0|0.0|0|0.0|100
0|2021-06-02|712.0|0|877.0|0|0.0|0|0.0|100
0|2021-06-03|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-04|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-05|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-06|710.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-07|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-06-08|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-06-09|710.0|0|875.0|0|0.0|0|0.0|100
0|2021-06-10|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-11|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-12|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-13|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-14|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-15|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-16|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-17|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-18|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-19|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-20|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-21|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-22|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-23|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-24|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-25|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-26|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-27|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-28|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-29|711.0|0|876.0|0|0.0|0|0.0|100
0|2021-06-30|713.0|0|876.0|0|0.0|0|0.0|100
0|2021-07-01|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-02|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-03|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-04|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-05|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-06|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-07|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-08|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-09|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-10|713.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-11|714.0|0|878.0|0|0.0|0|0.0|100
0|2021-07-12|714.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-13|714.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-14|714.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-15|715.0|0|879.0|0|0.0|0|0.0|100
0|2021-07-16|719.0|0|880.0|0|0.0|0|0.0|100
0|2021-07-17|721.0|0|884.0|0|0.0|0|0.0|100
0|2021-07-18|721.0|0|886.0|0|0.0|0|0.0|100
0|2021-07-19|722.0|0|886.0|0|0.0|0|0.0|100
0|2021-07-20|722.0|0|887.0|0|0.0|0|0.0|100
0|2021-07-21|722.0|0|887.0|0|0.0|0|0.0|100
0|2021-07-22|713.0|0|887.0|0|0.0|0|0.0|100
0|2021-07-23|713.0|0|889.0|0|0.0|0|0.0|100
0|2021-07-24|713.0|0|890.0|0|0.0|0|0.0|100
0|2021-07-25|725.0|0|890.0|0|0.0|0|0.0|100
0|2021-07-26|726.0|0|890.0|0|0.0|0|0.0|100
0|2021-07-27|726.0|0|891.0|0|0.0|0|0.0|100
0|2021-07-28|729.0|0|891.0|0|0.0|0|0.0|100
0|2021-07-29|730.0|0|895.0|0|0.0|0|0.0|100
0|2021-07-30|730.0|0|895.0|0|0.0|0|0.0|100
0|2021-07-31|731.0|0|896.0|0|0.0|0|0.0|100
0|2021-08-01|732.0|0|897.0|0|0.0|0|0.0|100
0|2021-08-02|732.0|0|897.0|0|0.0|0|0.0|100
0|2021-08-03|733.0|0|897.0|0|0.0|0|0.0|100
0|2021-08-04|738.0|0|901.0|0|0.0|0|0.0|100
0|2021-08-05|738.0|0|903.0|0|0.0|0|0.0|100
0|2021-08-06|740.0|0|905.0|0|0.0|0|0.0|100
0|2021-08-07|747.0|0|908.0|0|0.0|0|0.0|100
0|2021-08-08|747.0|0|912.0|0|0.0|0|0.0|100
0|2021-08-09|749.0|0|912.0|0|0.0|0|0.0|100
0|2021-08-10|755.0|0|914.0|0|0.0|0|0.0|100
0|2021-08-11|759.0|0|920.0|0|0.0|0|0.0|100
0|2021-08-12|765.0|0|926.0|0|0.0|0|0.0|100
0|2021-08-13|766.0|0|931.0|0|0.0|0|0.0|100
0|2021-08-14|773.0|0|935.0|0|0.0|0|0.0|100
0|2021-08-15|774.0|0|938.0|0|0.0|0|0.0|100
0|2021-08-16|775.0|0|939.0|0|0.0|0|0.0|100
0|2021-08-17|775.0|0|940.0|0|0.0|0|0.0|100
0|2021-08-18|781.0|0|945.0|0|0.0|0|0.0|100
0|2021-08-19|785.0|0|946.0|0|0.0|0|0.0|100
0|2021-08-20|793.0|0|951.0|0|0.0|0|0.0|100
0|2021-08-21|792.0|0|958.0|0|0.0|0|0.0|100
0|2021-08-22|795.0|0|957.0|0|0.0|0|0.0|100
0|2021-08-23|799.0|0|960.0|0|0.0|0|0.0|100
0|2021-08-24|801.0|0|964.0|0|0.0|0|0.0|100
0|2021-08-25|805.0|0|968.0|0|0.0|0|0.0|100
0|2021-08-26|814.0|0|973.0|0|0.0|0|0.0|100
0|2021-08-27|819.0|0|983.0|0|0.0|0|0.0|100
0|2021-08-28|821.0|0|984.0|0|0.0|0|0.0|100
0|2021-08-29|825.0|0|988.0|0|0.0|0|0.0|100
0|2021-08-30|825.0|0|990.0|0|0.0|0|0.0|100
0|2021-08-31|834.0|0|990.0|0|0.0|0|0.0|100
0|2021-09-01|838.0|0|1002.0|0|0.0|0|0.0|100
0|2021-09-02|840.0|0|1005.0|0|0.0|0|0.0|100
0|2021-09-03|846.0|0|1008.0|0|0.0|0|0.0|100
0|2021-09-04|848.0|0|1013.0|0|0.0|0|0.0|100
0|2021-09-05|850.0|0|1015.0|0|0.0|0|0.0|100
0|2021-09-06|852.0|0|1016.0|0|0.0|0|0.0|100
0|2021-09-07|853.0|0|1017.0|0|0.0|0|0.0|100
0|2021-09-08|856.0|0|1021.0|0|0.0|0|0.0|100
0|2021-09-09|864.0|0|1024.0|0|0.0|0|0.0|100
0|2021-09-10|869.0|0|1030.0|0|0.0|0|0.0|100
0|2021-09-11|871.0|0|1035.0|0|0.0|0|0.0|100
0|2021-09-12|872.0|0|1036.0|0|0.0|0|0.0|100
0|2021-09-13|872.0|0|1037.0|0|0.0|0|0.0|100
0|2021-09-14|873.0|0|1037.0|0|0.0|0|0.0|100
0|2021-09-15|873.0|0|1038.0|0|0.0|0|0.0|100
0|2021-09-16|877.0|0|1042.0|0|0.0|0|0.0|100
0|2021-09-17|878.0|0|1043.0|0|0.0|0|0.0|100
0|2021-09-18|879.0|0|1043.0|0|0.0|0|0.0|100
0|2021-09-19|880.0|0|1045.0|0|0.0|0|0.0|100
0|2021-09-20|880.0|0|1045.0|0|0.0|0|0.0|100
0|2021-09-21|881.0|0|1045.0|0|0.0|0|0.0|100
0|2021-09-22|880.0|0|1046.0|0|0.0|0|0.0|100
0|2021-09-23|882.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-24|882.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-25|882.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-26|882.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-27|882.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-28|883.0|0|1047.0|0|0.0|0|0.0|100
0|2021-09-29|884.0|0|1049.0|0|0.0|0|0.0|100
0|2021-09-30|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-01|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-02|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-03|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-04|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-05|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-06|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-07|887.0|0|1052.0|0|0.0|0|0.0|100
0|2021-10-08|887.0|0|1053.0|0|0.0|0|0.0|100
0|2021-10-09|889.0|0|1054.0|0|0.0|0|0.0|100
0|2021-10-10|890.0|0|1054.0|0|0.0|0|0.0|100
0|2021-10-11|891.0|0|1056.0|0|0.0|0|0.0|100
0|2021-10-12|891.0|0|1056.0|0|0.0|0|0.0|100
0|2021-10-13|891.0|0|1056.0|0|0.0|0|0.0|100
0|2021-10-14|892.0|0|1057.0|0|0.0|0|0.0|100
0|2021-10-15|894.0|0|1059.0|0|0.0|0|0.0|100
0|2021-10-16|894.0|0|1059.0|0|0.0|0|0.0|100
0|2021-10-17|894.0|0|1059.0|0|0.0|0|0.0|100
0|2021-10-18|895.0|0|1060.0|0|0.0|0|0.0|100
0|2021-10-19|895.0|0|1060.0|0|0.0|0|0.0|100
0|2021-10-20|899.0|0|1063.0|0|0.0|0|0.0|100
0|2021-10-21|899.0|0|1064.0|0|0.0|0|0.0|100
0|2021-10-22|899.0|0|1064.0|0|0.0|0|0.0|100
0|2021-10-23|902.0|0|1064.0|0|0.0|0|0.0|100
0|2021-10-24|903.0|0|1067.0|0|0.0|0|0.0|100
0|2021-10-25|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-10-26|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-10-27|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-10-28|904.0|0|1068.0|0|0.0|0|0.0|100
0|2021-10-29|904.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-30|904.0|0|1069.0|0|0.0|0|0.0|100
0|2021-10-31|904.0|0|1069.0|0|0.0|0|0.0|100
0|2021-11-01|904.0|0|1069.0|0|0.0|0|0.0|100
0|2021-11-02|903.0|0|1069.0|0|0.0|0|0.0|100
0|2021-11-03|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-11-04|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-11-05|903.0|0|1068.0|0|0.0|0|0.0|100
0|2021-11-06|905.0|0|1068.0|0|0.0|0|0.0|100
0|2021-11-07|905.0|0|1070.0|0|0.0|0|0.0|100
0|2021-11-08|906.0|0|1070.0|0|0.0|0|0.0|100
0|2021-11-09|907.0|0|1071.0|0|0.0|0|0.0|100
0|2021-11-10|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-11|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-12|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-13|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-14|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-15|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-16|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-17|907.0|0|1072.0|0|0.0|0|0.0|100
0|2021-11-18|908.0|0|1073.0|0|0.0|0|0.0|100
0|2021-11-19|908.0|0|1073.0|0|0.0|0|0.0|100
0|2021-11-20|909.0|0|1074.0|0|0.0|0|0.0|100
0|2021-11-21|912.0|0|1077.0|0|0.0|0|0.0|100
0|2021-11-22|913.0|0|1078.0|0|0.0|0|0.0|100
0|2021-11-23|913.0|0|1078.0|0|0.0|0|0.0|100
0|2021-11-24|913.0|0|1078.0|0|0.0|0|0.0|100
0|2021-11-25|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-26|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-27|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-28|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-29|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-11-30|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-12-01|915.0|0|1080.0|0|0.0|0|0.0|100
0|2021-12-02|916.0|0|1081.0|0|0.0|0|0.0|100
0|2021-12-03|917.0|0|1082.0|0|0.0|0|0.0|100
0|2021-12-04|917.0|0|1083.0|0|0.0|0|0.0|100
0|2021-12-05|918.0|0|1083.0|0|0.0|0|0.0|100
0|2021-12-06|920.0|0|1085.0|0|0.0|0|0.0|100
0|2021-12-07|920.0|0|1085.0|0|0.0|0|0.0|100
0|2021-12-08|920.0|0|1085.0|0|0.0|0|0.0|100
0|2021-12-09|920.0|0|1085.0|0|0.0|0|0.0|100
0|2021-12-10|921.0|0|1086.0|0|0.0|0|0.0|100
0|2021-12-11|921.0|0|1086.0|0|0.0|0|0.0|100
0|2021-12-12|921.0|0|1086.0|0|0.0|0|0.0|100
0|2021-12-13|921.0|0|1086.0|0|0.0|0|0.0|100
0|2021-12-14|921.0|0|1087.0|0|0.0|0|0.0|100
0|2021-12-15|923.0|0|1088.0|0|0.0|0|0.0|100
0|2021-12-16|924.0|0|1089.0|0|0.0|0|0.0|100
0|2021-12-17|924.0|0|1092.0|0|0.0|0|0.0|100
0|2021-12-18|938.0|0|1103.0|0|0.0|0|0.0|100
0|2021-12-19|945.0|0|1110.0|0|0.0|0|0.0|100
0|2021-12-20|945.0|0|1110.0|0|0.0|0|0.0|100
0|2021-12-21|945.0|0|1110.0|0|0.0|0|0.0|100
0|2021-12-22|957.0|0|1122.0|0|0.0|0|0.0|100
0|2021-12-23|994.0|0|1159.0|0|0.0|0|0.0|100
0|2021-12-24|994.0|0|1159.0|0|0.0|0|0.0|100
0|2021-12-25|1067.0|0|1232.0|0|0.0|0|0.0|100
0|2021-12-26|1090.0|0|1255.0|0|0.0|0|0.0|100
0|2021-12-27|1094.0|0|1259.0|0|0.0|0|0.0|100
0|2021-12-28|1112.0|0|1277.0|0|0.0|0|0.0|100
0|2021-12-29|1145.0|0|1310.0|0|0.0|0|0.0|100
0|2021-12-30|1220.0|0|1385.0|0|0.0|0|0.0|100
0|2021-12-31|1247.0|0|1412.0|0|0.0|0|0.0|100
0|2022-01-01|1247.0|0|1412.0|0|0.0|0|0.0|100
0|2022-01-02|1335.0|0|1500.0|0|0.0|0|0.0|100
0|2022-01-03|1389.0|0|1554.0|0|0.0|0|0.0|100
0|2022-01-04|1400.0|0|1565.0|0|0.0|0|0.0|100
0|2022-01-05|1541.0|0|1706.0|0|0.0|0|0.0|100
0|2022-01-06|1611.0|0|1776.0|0|0.0|0|0.0|100
0|2022-01-07|1697.0|0|1862.0|0|0.0|0|0.0|100
0|2022-01-08|1724.0|0|1889.0|0|0.0|0|0.0|100
0|2022-01-09|1758.0|0|1923.0|0|0.0|0|0.0|100
0|2022-01-10|1792.0|0|1957.0|0|0.0|0|0.0|100
0|2022-01-11|1806.0|0|1971.0|0|0.0|0|0.0|100
0|2022-01-12|1894.0|0|2059.0|0|0.0|0|0.0|100
0|2022-01-13|1894.0|0|2216.0|0|0.0|0|0.0|100
0|2022-01-14|2138.0|0|2303.0|0|0.0|0|0.0|100
0|2022-01-15|2177.0|0|2342.0|0|0.0|0|0.0|100
0|2022-01-16|2203.0|0|2368.0|0|0.0|0|0.0|100
0|2022-01-17|2238.0|0|0.0|100|0.0|0|0.0|100
