|dates|NewportNews_Virginia_UnitedStates.AverageDailyTemperature.data|NewportNews_Virginia_UnitedStates.AverageDailyTemperature.missing|NewportNews_Virginia_UnitedStates.AverageDewPoint.data|NewportNews_Virginia_UnitedStates.AverageDewPoint.missing|NewportNews_Virginia_UnitedStates.AverageRelativeHumidity.data|NewportNews_Virginia_UnitedStates.AverageRelativeHumidity.missing|NewportNews_Virginia_UnitedStates.AverageSurfaceAirPressure.data|NewportNews_Virginia_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-11-10|58.645833333333336|0|39.083333333333336|0|51.916666666666664|0|30.110833333333332|0
0|2021-11-11|60.0|0|43.958333333333336|0|58.041666666666664|0|30.129166666666674|0
0|2021-11-12|61.791666666666664|0|47.80694444444445|0|61.74930555555556|0|29.94123611111112|0
0|2021-11-13|53.666666666666664|0|31.833333333333332|0|46.708333333333336|0|29.871250000000003|0
0|2021-11-14|46.68055555555555|0|27.013888888888886|0|48.27777777777777|0|29.949861111111115|0
0|2021-11-15|48.208333333333336|0|23.5|0|38.291666666666664|0|29.9975|0
0|2021-11-16|47.020833333333336|0|29.125|0|52.229166666666664|0|30.198750000000008|0
0|2021-11-17|58.625|0|41.833333333333336|0|54.5|0|30.21666666666668|0
0|2021-11-18|64.41666666666667|0|48.708333333333336|0|57.541666666666664|0|30.104999999999993|0
0|2021-11-19|46.166666666666664|0|24.166666666666668|0|43.333333333333336|0|30.352083333333336|0
0|2021-11-20|42.583333333333336|0|29.708333333333332|0|60.958333333333336|0|30.479166666666668|0
0|2021-11-21|51.958333333333336|0|40.833333333333336|0|66.39583333333333|0|30.21145833333333|0
0|2021-11-22|53.020833333333336|0|41.46875|0|65.65972222222221|0|29.908263888888886|0
0|2021-11-23|39.979166666666664|0|14.958333333333334|0|37.020833333333336|0|30.124166666666664|0
0|2021-11-24|39.041666666666664|0|18.833333333333332|0|46.25|0|30.36125000000001|0
0|2021-11-25|47.666666666666664|0|24.6875|0|41.395833333333336|0|30.084166666666665|0
0|2021-11-26|48.01736111111111|0|27.347222222222218|0|47.48263888888889|0|29.832222222222224|0
0|2021-11-27|37.958333333333336|0|19.5|0|48.791666666666664|0|30.012500000000003|0
0|2021-11-28|49.0|0|27.041666666666668|0|43.291666666666664|0|29.843749999999986|0
0|2021-11-29|42.083333333333336|0|21.916666666666668|0|46.625|0|29.9825|0
0|2021-11-30|43.270833333333336|0|24.27916666666667|0|50.62777777777777|0|30.045347222222215|0
0|2021-12-01|47.583333333333336|0|31.75|0|55.541666666666664|0|30.12625|0
0|2021-12-02|57.666666666666664|0|38.75|0|50.25|0|29.87104166666666|0
0|2021-12-03|53.083333333333336|0|35.583333333333336|0|53.833333333333336|0|29.981666666666666|0
0|2021-12-04|49.25|0|40.5|0|72.5|0|30.07291666666667|0
0|2021-12-05|49.416666666666664|0|37.708333333333336|0|65.64583333333333|0|30.23520833333333|0
0|2021-12-06|58.92916666666667|0|47.295138888888886|0|67.18472222222222|0|29.920944444444444|0
0|2021-12-07|43.4375|0|18.083333333333332|0|38.041666666666664|0|30.15895833333333|0
0|2021-12-08|40.270833333333336|0|30.552083333333332|0|68.85416666666667|0|29.985833333333336|0
0|2021-12-09|38.083333333333336|0|24.708333333333332|0|59.5|0|30.213333333333342|0
0|2021-12-10|46.270833333333336|0|37.53472222222222|0|71.81448412698413|0|30.132033730158735|0
0|2021-12-11|61.59027777777777|0|53.918055555555554|0|76.80000000000001|0|29.888576388888882|0
0|2021-12-12|44.208333333333336|0|27.739583333333332|0|54.020833333333336|0|30.200104166666677|0
0|2021-12-13|43.083333333333336|0|27.291666666666668|0|56.25|0|30.353333333333342|0
0|2021-12-14|44.104166666666664|0|28.0|0|57.729166666666664|0|30.44270833333333|0
0|2021-12-15|50.083333333333336|0|41.979166666666664|0|74.5625|0|30.43444444444445|0
0|2021-12-16|57.131944444444436|0|44.71527777777777|0|65.14583333333333|0|30.181458333333342|0
0|2021-12-17|60.5|0|50.208333333333336|0|69.75|0|30.122916666666665|0
0|2021-12-18|59.50188492063492|0|52.71478174603174|0|78.91746031746032|0|29.994684523809525|0
0|2021-12-19|48.169444444444444|0|37.92013888888889|0|67.4375|0|30.037381944444444|0
0|2021-12-20|35.291666666666664|0|20.666666666666668|0|56.25|0|30.290833333333328|0
0|2021-12-21|39.98611111111111|0|27.215277777777782|0|60.475694444444436|0|29.99326388888889|0
0|2021-12-22|42.989583333333336|0|29.03125|0|60.017361111111114|0|29.760624999999994|0
0|2021-12-23|36.791666666666664|0|16.291666666666668|0|44.166666666666664|0|30.19958333333334|0
0|2021-12-24|49.208333333333336|0|26.5|0|42.0|0|30.036666666666672|0
0|2021-12-25|60.208333333333336|0|39.75|0|47.083333333333336|0|29.714166666666667|0
0|2021-12-26|57.541666666666664|0|39.666666666666664|0|53.291666666666664|0|29.910416666666666|0
0|2021-12-27|48.0|0|34.708333333333336|0|60.458333333333336|0|29.957499999999996|0
0|2021-12-28|54.25|0|37.291666666666664|0|55.708333333333336|0|29.848750000000006|0
0|2021-12-29|63.74305555555555|0|52.5|0|66.86944444444445|0|29.81327777777778|0
0|2021-12-30|52.57812499999999|0|46.05902777777777|0|79.59583333333335|0|29.884076388888882|0
0|2021-12-31|54.125|0|46.71666666666667|0|76.93680555555557|0|29.936006944444443|0
0|2022-01-01|66.20972222222223|0|51.72430555555555|0|60.45555555555555|0|29.758506944444438|0
0|2022-01-02|63.47361111111112|0|50.270833333333336|0|62.544444444444444|0|29.738055555555558|0
0|2022-01-03|37.38849206349206|0|24.109226190476193|0|58.861507936507934|0|29.965085317460318|0
0|2022-01-04|33.416666666666664|0|13.25|0|43.833333333333336|0|30.38|0
0|2022-01-05|42.92013888888889|0|29.315972222222218|0|58.26736111111111|0|29.96711805555555|0
0|2022-01-06|47.375|0|22.541666666666668|0|39.145833333333336|0|29.867708333333336|0
0|2022-01-07|36.21875|0|9.774305555555555|0|35.0|0|30.042881944444446|0
0|2022-01-08|30.625|0|2.7083333333333335|0|31.541666666666668|0|30.575000000000006|0
0|2022-01-09|48.59027777777777|0|25.70138888888889|0|41.94097222222222|0|30.252812499999994|0
0|2022-01-10|42.34722222222222|0|9.95138888888889|0|29.020833333333332|0|30.186944444444446|0
0|2022-01-11|30.208333333333332|0|-1.7083333333333333|0|26.833333333333332|0|30.479583333333327|0
0|2022-01-12|38.375|0|7.708333333333333|0|30.458333333333332|0|30.260416666666668|0
0|2022-01-13|41.0|0|20.625|0|46.75|0|29.912916666666657|0
0|2022-01-14|42.791666666666664|0|29.666666666666668|0|60.041666666666664|0|29.80666666666666|0
0|2022-01-15|31.244444444444444|0|11.527777777777777|0|45.20277777777778|0|30.210638888888894|0
0|2022-01-16|36.77708333333333|0|29.58703703703704|0|76.31759259259259|0|29.904324074074065|0
0|2022-01-17|38.824999999999996|0|25.38888888888889|0|59.77777777777778|0|29.43052777777778|0
