|dates|Sullivan_Pennsylvania_UnitedStates.AveragePrecipitationTotal.data|Sullivan_Pennsylvania_UnitedStates.AveragePrecipitationTotal.missing|Sullivan_Pennsylvania_UnitedStates.AveragePrecipitation.data|Sullivan_Pennsylvania_UnitedStates.AveragePrecipitation.missing|Sullivan_Pennsylvania_UnitedStates.AverageWindDirection.data|Sullivan_Pennsylvania_UnitedStates.AverageWindDirection.missing|Sullivan_Pennsylvania_UnitedStates.AverageWindSpeed.data|Sullivan_Pennsylvania_UnitedStates.AverageWindSpeed.missing
0|2021-11-05|0.0|0|0.0|0|60.9375|0|0.84375|0
0|2021-11-06|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2021-11-08|0.0|0|0.0|0|4.739583333333333|0|0.06770833333333333|0
0|2021-11-09|0.0|0|0.0|0|98.33333333333333|0|1.5208333333333333|0
0|2021-11-10|0.0|0|0.0|0|150.20833333333334|0|3.1666666666666665|0
0|2021-11-11|0.0|0|0.0|0|100.72916666666667|0|7.010416666666667|0
0|2021-11-12|0.0|0|0.050625|0|126.14583333333333|0|4.864583333333333|0
0|2021-11-13|0.0|0|0.005416666666666668|0|168.33333333333334|0|4.46875|0
0|2021-11-14|0.0|0|0.0|0|150.3125|0|3.2708333333333335|0
0|2021-11-15|0.0|0|0.0|0|222.29166666666666|0|5.28125|0
0|2021-11-16|0.0|0|0.0|0|165.41666666666666|0|3.0885416666666665|0
0|2021-11-17|0.0|0|0.0|0|77.60416666666667|0|3.1041666666666665|0
0|2021-11-18|0.0|0|0.0035416666666666674|0|158.85416666666666|0|4.291666666666667|0
0|2021-11-19|0.0|0|0.0|0|273.8541666666667|0|5.90625|0
0|2021-11-20|0.0|0|0.0|0|93.75|0|2.8645833333333335|0
0|2021-11-21|0.0|0|0.004583333333333335|0|76.25|0|2.40625|0
0|2021-11-22|0.0|0|0.0016666666666666668|0|191.875|0|3.8697916666666665|0
0|2021-11-23|0.0|0|0.0|0|225.41666666666666|0|4.895833333333333|0
0|2021-11-24|0.0|0|0.0|0|141.66666666666666|0|2.03125|0
0|2021-11-25|0.0|0|0.0|0|26.354166666666668|0|0.3541666666666667|0
0|2021-11-26|0.0|0|0.0|0|198.54166666666666|0|6.427083333333333|0
0|2021-11-27|0.0|0|0.0|0|220.625|0|6.697916666666667|0
0|2021-11-28|0.0|0|0.0014583333333333332|0|75.10416666666667|0|1.28125|0
0|2021-11-29|0.0|0|0.0|0|214.0625|0|4.088541666666667|0
0|2021-11-30|0.0|0|0.0|0|84.47916666666667|0|1.5416666666666667|0
0|2021-12-01|0.0|0|0.00015625|0|180.15625|0|3.9895833333333335|0
0|2021-12-02|0.0|0|0.005833333333333336|0|184.16666666666666|0|5.854166666666667|0
0|2021-12-03|0.0|0|0.0|0|212.70833333333334|0|4.979166666666667|0
0|2021-12-04|0.0|0|0.0|0|115.625|0|2.0|0
0|2021-12-05|0.0|0|0.0|0|102.5|0|4.708333333333333|0
0|2021-12-06|0.0|0|0.0060416666666666665|0|185.9375|0|9.072916666666666|0
0|2021-12-07|0.0|0|0.0|0|161.35416666666666|0|3.2604166666666665|0
0|2021-12-08|0.0|0|0.0|0|100.72916666666667|0|2.4895833333333335|0
0|2021-12-09|0.0|0|0.0|0|150.52083333333334|0|3.4166666666666665|0
0|2021-12-10|0.0|0|0.0|0|93.54166666666667|0|3.1875|0
0|2021-12-11|0.0|0|0.0072916666666666685|0|168.75|0|8.052083333333334|0
0|2021-12-12|0.0|0|0.0|0|229.375|0|6.041666666666667|0
0|2021-12-13|0.0|0|0.0|0|201.5625|0|4.0625|0
0|2021-12-14|0.0|0|0.0|0|171.35416666666666|0|2.75|0
0|2021-12-15|0.0|0|0.0|0|114.21875|0|5.208333333333333|0
0|2021-12-16|0.0|0|0.00171875|0|150.52083333333334|0|4.875|0
0|2021-12-17|0.0|0|0.0|0|227.29166666666666|0|5.354166666666667|0
0|2021-12-18|0.0|0|0.006354166666666668|0|96.25|0|3.125|0
0|2021-12-19|0.0|0|0.0007291666666666667|0|308.125|0|8.666666666666666|0
0|2021-12-20|0.0|0|0.0|0|99.58333333333333|0|1.5729166666666667|0
0|2021-12-21|0.0|0|0.0|0|67.5|0|1.5520833333333333|0
0|2021-12-22|0.0|0|0.0|0|211.97916666666666|0|6.552083333333333|0
0|2021-12-23|0.0|0|0.0|0|200.625|0|4.984375|0
0|2021-12-24|0.0|0|0.0031249999999999997|0|70.9375|0|2.5885416666666665|0
0|2021-12-25|0.0|0|0.000625|0|133.4375|0|2.9479166666666665|0
0|2021-12-26|0.0|0|0.0|0|302.8125|0|7.71875|0
0|2021-12-27|0.0|0|0.0011458333333333331|0|159.58333333333334|0|4.166666666666667|0
0|2021-12-28|0.0|0|0.005|0|166.5625|0|3.4791666666666665|0
0|2021-12-29|0.0|0|0.006041666666666668|0|51.458333333333336|0|1.59375|0
0|2021-12-30|0.0|0|0.0008333333333333334|0|35.520833333333336|0|0.8020833333333334|0
0|2021-12-31|0.0|0|0.0007291666666666667|0|77.91666666666667|0|1.9166666666666667|0
0|2022-01-01|0.0|0|0.014479166666666673|0|55.625|0|1.6666666666666667|0
0|2022-01-02|0.0|0|0.0008333333333333334|0|208.07291666666666|0|5.260416666666667|0
0|2022-01-03|0.0|0|0.0|0|319.4791666666667|0|8.458333333333334|0
0|2022-01-04|0.0|0|0.0|0|168.75|0|3.9010416666666665|0
0|2022-01-05|0.0|0|0.0|0|126.25|0|4.515625|0
0|2022-01-06|0.0|0|0.000625|0|179.16666666666666|0|3.59375|0
0|2022-01-07|0.0|0|0.003333333333333334|0|250.72916666666666|0|6.322916666666667|0
0|2022-01-08|0.0|0|0.0|0|205.0|0|6.40625|0
0|2022-01-09|0.0|0|0.007534722222222224|0|170.3125|0|5.057291666666667|0
0|2022-01-10|0.0|0|0.0|0|276.0416666666667|0|7.8125|0
0|2022-01-11|0.0|0|0.0|0|220.83333333333334|0|5.802083333333333|0
0|2022-01-12|0.0|0|0.0|0|116.25|0|3.875|0
0|2022-01-13|0.0|0|0.0|0|28.4375|0|0.7708333333333334|0
0|2022-01-14|0.0|0|0.0|0|294.4791666666667|0|10.020833333333334|0
0|2022-01-15|0.0|0|0.0|0|301.8229166666667|0|8.958333333333334|0
0|2022-01-16|0.0|0|0.0036111111111111114|0|88.50694444444446|0|5.309027777777778|0
0|2022-01-17|0.0|0|0.005520833333333335|0|190.72916666666666|0|10.15625|0
