|dates|Barber_Kansas_UnitedStates.AverageDailyTemperature.data|Barber_Kansas_UnitedStates.AverageDailyTemperature.missing|Barber_Kansas_UnitedStates.AverageDewPoint.data|Barber_Kansas_UnitedStates.AverageDewPoint.missing|Barber_Kansas_UnitedStates.AverageRelativeHumidity.data|Barber_Kansas_UnitedStates.AverageRelativeHumidity.missing|Barber_Kansas_UnitedStates.AverageSurfaceAirPressure.data|Barber_Kansas_UnitedStates.AverageSurfaceAirPressure.missing
0|2021-12-14|52.833333333333336|0|35.875|0|57.083333333333336|0|28.30708333333334|0
0|2021-12-15|61.666666666666664|0|39.541666666666664|0|51.708333333333336|0|28.114166666666666|0
0|2021-12-16|38.5|0|20.041666666666668|0|49.5|0|28.43708333333333|0
0|2021-12-17|38.541666666666664|0|23.375|0|56.666666666666664|0|28.322083333333335|0
0|2021-12-18|26.458333333333332|0|12.083333333333334|0|56.625|0|28.664791666666673|0
0|2021-12-19|24.875|0|8.083333333333334|0|52.875|0|28.58375000000001|0
0|2021-12-20|33.625|0|16.25|0|52.208333333333336|0|28.492083333333326|0
0|2021-12-21|33.916666666666664|0|15.291666666666666|0|38.166666666666664|0|28.398333333333326|0
0|2021-12-22|39.833333333333336|0|26.458333333333332|0|61.333333333333336|0|28.35104166666666|0
0|2021-12-23|42.875|0|33.458333333333336|0|71.5|0|28.16|0
0|2021-12-24|59.708333333333336|0|34.416666666666664|0|44.291666666666664|0|27.87041666666667|0
0|2021-12-25|45.354166666666664|0|30.979166666666668|0|59.833333333333336|0|28.180624999999992|0
0|2021-12-26|55.375|0|33.729166666666664|0|51.020833333333336|0|28.050208333333334|0
0|2021-12-27|43.166666666666664|0|13.0|0|30.375|0|28.196250000000003|0
0|2021-12-28|45.541666666666664|0|19.583333333333332|0|38.0|0|27.969583333333333|0
0|2021-12-29|29.375|0|13.291666666666666|0|52.375|0|28.17041666666667|0
0|2021-12-30|33.583333333333336|0|18.541666666666668|0|57.208333333333336|0|28.137083333333333|0
0|2021-12-31|45.458333333333336|0|24.0|0|45.583333333333336|0|27.989583333333332|0
0|2022-01-01|12.916666666666666|0|5.6875|0|72.875|0|28.307083333333335|0
0|2022-01-02|18.916666666666668|0|6.791666666666667|0|61.166666666666664|0|28.664999999999996|0
0|2022-01-03|30.625|0|17.083333333333332|0|60.166666666666664|0|28.570416666666674|0
0|2022-01-04|43.333333333333336|0|19.583333333333332|0|44.416666666666664|0|28.191666666666663|0
0|2022-01-05|27.333333333333332|0|10.833333333333334|0|50.916666666666664|0|28.447500000000005|0
0|2022-01-06|11.75|0|2.4583333333333335|0|66.45833333333333|0|28.650833333333328|0
0|2022-01-07|19.458333333333332|0|8.0|0|61.875|0|28.42375|0
0|2022-01-08|41.041666666666664|0|26.291666666666668|0|60.75|0|28.16666666666666|0
0|2022-01-09|29.791666666666668|0|11.458333333333334|0|48.145833333333336|0|28.85479166666667|0
0|2022-01-10|32.333333333333336|0|12.75|0|49.916666666666664|0|28.90666666666667|0
0|2022-01-11|41.416666666666664|0|19.333333333333332|0|45.458333333333336|0|28.6375|0
0|2022-01-12|38.833333333333336|0|18.291666666666668|0|49.583333333333336|0|28.524166666666662|0
0|2022-01-13|46.041666666666664|0|26.666666666666668|0|49.541666666666664|0|28.476249999999997|0
0|2022-01-14|43.333333333333336|0|29.625|0|60.0|0|28.29791666666667|0
0|2022-01-15|23.645833333333332|0|15.104166666666666|0|70.0625|0|28.603125000000002|0
0|2022-01-16|30.916666666666668|0|16.333333333333332|0|59.333333333333336|0|28.41833333333334|0
0|2022-01-17|39.1875|0|21.416666666666668|0|54.1875|0|28.369583333333335|0
