|dates|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedCases.missing|VegaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.data|VegaBaja_PuertoRico_UnitedStates.NYT_ConfirmedCases.missing|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedDeaths.missing|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.data|VegaBaja_PuertoRico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2021-02-02|2066.0|0|2587.0|0|0.0|0|0.0|100
0|2021-02-03|2075.0|0|2592.0|0|0.0|0|0.0|100
0|2021-02-04|2076.0|0|2593.0|0|0.0|0|0.0|100
0|2021-02-05|2076.0|0|2595.0|0|0.0|0|0.0|100
0|2021-02-06|2087.0|0|2604.0|0|0.0|0|0.0|100
0|2021-02-07|2093.0|0|2610.0|0|0.0|0|0.0|100
0|2021-02-08|2096.0|0|2613.0|0|0.0|0|0.0|100
0|2021-02-09|2100.0|0|2617.0|0|0.0|0|0.0|100
0|2021-02-10|2102.0|0|2619.0|0|0.0|0|0.0|100
0|2021-02-11|2107.0|0|2624.0|0|0.0|0|0.0|100
0|2021-02-12|2107.0|0|2627.0|0|0.0|0|0.0|100
0|2021-02-13|2120.0|0|2637.0|0|0.0|0|0.0|100
0|2021-02-14|2135.0|0|2652.0|0|0.0|0|0.0|100
0|2021-02-15|2136.0|0|2653.0|0|0.0|0|0.0|100
0|2021-02-16|2146.0|0|2663.0|0|0.0|0|0.0|100
0|2021-02-17|2146.0|0|2663.0|0|0.0|0|0.0|100
0|2021-02-18|2149.0|0|2666.0|0|0.0|0|0.0|100
0|2021-02-19|2151.0|0|2668.0|0|0.0|0|0.0|100
0|2021-02-20|2151.0|0|2668.0|0|0.0|0|0.0|100
0|2021-02-21|2158.0|0|2675.0|0|0.0|0|0.0|100
0|2021-02-22|2158.0|0|2675.0|0|0.0|0|0.0|100
0|2021-02-23|2161.0|0|2678.0|0|0.0|0|0.0|100
0|2021-02-24|2161.0|0|2678.0|0|0.0|0|0.0|100
0|2021-02-25|2167.0|0|2684.0|0|0.0|0|0.0|100
0|2021-02-26|2169.0|0|2686.0|0|0.0|0|0.0|100
0|2021-02-27|2169.0|0|2686.0|0|0.0|0|0.0|100
0|2021-02-28|2169.0|0|2687.0|0|0.0|0|0.0|100
0|2021-03-01|2169.0|0|2692.0|0|0.0|0|0.0|100
0|2021-03-02|2179.0|0|2696.0|0|0.0|0|0.0|100
0|2021-03-03|2179.0|0|2698.0|0|0.0|0|0.0|100
0|2021-03-04|2179.0|0|2698.0|0|0.0|0|0.0|100
0|2021-03-05|2179.0|0|2699.0|0|0.0|0|0.0|100
0|2021-03-06|2183.0|0|2700.0|0|0.0|0|0.0|100
0|2021-03-07|2183.0|0|2704.0|0|0.0|0|0.0|100
0|2021-03-08|2183.0|0|2708.0|0|0.0|0|0.0|100
0|2021-03-09|2191.0|0|2708.0|0|0.0|0|0.0|100
0|2021-03-10|2191.0|0|2709.0|0|0.0|0|0.0|100
0|2021-03-11|2191.0|0|2710.0|0|0.0|0|0.0|100
0|2021-03-12|2191.0|0|2712.0|0|0.0|0|0.0|100
0|2021-03-13|2191.0|0|2714.0|0|0.0|0|0.0|100
0|2021-03-14|2191.0|0|2716.0|0|0.0|0|0.0|100
0|2021-03-15|2191.0|0|2719.0|0|0.0|0|0.0|100
0|2021-03-16|2191.0|0|2720.0|0|0.0|0|0.0|100
0|2021-03-17|2191.0|0|2722.0|0|0.0|0|0.0|100
0|2021-03-18|2191.0|0|2727.0|0|0.0|0|0.0|100
0|2021-03-19|2191.0|0|2733.0|0|0.0|0|0.0|100
0|2021-03-20|2191.0|0|2736.0|0|0.0|0|0.0|100
0|2021-03-21|2191.0|0|2739.0|0|0.0|0|0.0|100
0|2021-03-22|2233.0|0|2746.0|0|0.0|0|0.0|100
0|2021-03-23|2233.0|0|2750.0|0|0.0|0|0.0|100
0|2021-03-24|2235.0|0|2751.0|0|0.0|0|0.0|100
0|2021-03-25|2235.0|0|2755.0|0|0.0|0|0.0|100
0|2021-03-26|2241.0|0|2758.0|0|0.0|0|0.0|100
0|2021-03-27|2244.0|0|2760.0|0|0.0|0|0.0|100
0|2021-03-28|2248.0|0|2763.0|0|0.0|0|0.0|100
0|2021-03-29|2248.0|0|2772.0|0|0.0|0|0.0|100
0|2021-03-30|2248.0|0|2780.0|0|0.0|0|0.0|100
0|2021-03-31|2248.0|0|2786.0|0|0.0|0|0.0|100
0|2021-04-01|2278.0|0|2793.0|0|0.0|0|0.0|100
0|2021-04-02|2291.0|0|2802.0|0|0.0|0|0.0|100
0|2021-04-03|2296.0|0|2811.0|0|0.0|0|0.0|100
0|2021-04-04|2312.0|0|2821.0|0|0.0|0|0.0|100
0|2021-04-05|2312.0|0|2831.0|0|0.0|0|0.0|100
0|2021-04-06|2321.0|0|2835.0|0|0.0|0|0.0|100
0|2021-04-07|2342.0|0|2849.0|0|0.0|0|0.0|100
0|2021-04-08|2342.0|0|2870.0|0|0.0|0|0.0|100
0|2021-04-09|2394.0|0|2896.0|0|0.0|0|0.0|100
0|2021-04-10|2413.0|0|2921.0|0|0.0|0|0.0|100
0|2021-04-11|2430.0|0|2939.0|0|0.0|0|0.0|100
0|2021-04-12|2442.0|0|2953.0|0|0.0|0|0.0|100
0|2021-04-13|2465.0|0|2971.0|0|0.0|0|0.0|100
0|2021-04-14|2465.0|0|2986.0|0|0.0|0|0.0|100
0|2021-04-15|2495.0|0|3001.0|0|0.0|0|0.0|100
0|2021-04-16|2537.0|0|3012.0|0|0.0|0|0.0|100
0|2021-04-17|2552.0|0|3054.0|0|0.0|0|0.0|100
0|2021-04-18|2552.0|0|3069.0|0|0.0|0|0.0|100
0|2021-04-19|2586.0|0|3088.0|0|0.0|0|0.0|100
0|2021-04-20|2586.0|0|3103.0|0|0.0|0|0.0|100
0|2021-04-21|2605.0|0|3116.0|0|0.0|0|0.0|100
0|2021-04-22|2640.0|0|3122.0|0|0.0|0|0.0|100
0|2021-04-23|2668.0|0|3157.0|0|0.0|0|0.0|100
0|2021-04-24|2697.0|0|3185.0|0|0.0|0|0.0|100
0|2021-04-25|2701.0|0|3214.0|0|0.0|0|0.0|100
0|2021-04-26|2726.0|0|3218.0|0|0.0|0|0.0|100
0|2021-04-27|2736.0|0|3243.0|0|0.0|0|0.0|100
0|2021-04-28|2740.0|0|3253.0|0|0.0|0|0.0|100
0|2021-04-29|2754.0|0|3257.0|0|0.0|0|0.0|100
0|2021-04-30|2754.0|0|3271.0|0|0.0|0|0.0|100
0|2021-05-01|2785.0|0|3293.0|0|0.0|0|0.0|100
0|2021-05-02|2793.0|0|3302.0|0|0.0|0|0.0|100
0|2021-05-03|2801.0|0|3310.0|0|0.0|0|0.0|100
0|2021-05-04|2801.0|0|3318.0|0|0.0|0|0.0|100
0|2021-05-05|2808.0|0|3319.0|0|0.0|0|0.0|100
0|2021-05-06|2825.0|0|3325.0|0|0.0|0|0.0|100
0|2021-05-07|2825.0|0|3342.0|0|0.0|0|0.0|100
0|2021-05-08|2852.0|0|3359.0|0|0.0|0|0.0|100
0|2021-05-09|2857.0|0|3369.0|0|0.0|0|0.0|100
0|2021-05-10|2857.0|0|3374.0|0|0.0|0|0.0|100
0|2021-05-11|2863.0|0|3380.0|0|0.0|0|0.0|100
0|2021-05-12|2863.0|0|3380.0|0|0.0|0|0.0|100
0|2021-05-13|2863.0|0|3380.0|0|0.0|0|0.0|100
0|2021-05-14|2873.0|0|3387.0|0|0.0|0|0.0|100
0|2021-05-15|2883.0|0|3390.0|0|0.0|0|0.0|100
0|2021-05-16|2892.0|0|3400.0|0|0.0|0|0.0|100
0|2021-05-17|2898.0|0|3409.0|0|0.0|0|0.0|100
0|2021-05-18|2898.0|0|3415.0|0|0.0|0|0.0|100
0|2021-05-19|2899.0|0|3415.0|0|0.0|0|0.0|100
0|2021-05-20|2899.0|0|3416.0|0|0.0|0|0.0|100
0|2021-05-21|2902.0|0|3417.0|0|0.0|0|0.0|100
0|2021-05-22|2905.0|0|3419.0|0|0.0|0|0.0|100
0|2021-05-23|2912.0|0|3422.0|0|0.0|0|0.0|100
0|2021-05-24|2915.0|0|3429.0|0|0.0|0|0.0|100
0|2021-05-25|2915.0|0|3432.0|0|0.0|0|0.0|100
0|2021-05-26|2915.0|0|3432.0|0|0.0|0|0.0|100
0|2021-05-27|2920.0|0|3432.0|0|0.0|0|0.0|100
0|2021-05-28|2923.0|0|3437.0|0|0.0|0|0.0|100
0|2021-05-29|2923.0|0|3440.0|0|0.0|0|0.0|100
0|2021-05-30|2923.0|0|3440.0|0|0.0|0|0.0|100
0|2021-05-31|2924.0|0|3440.0|0|0.0|0|0.0|100
0|2021-06-01|2925.0|0|3441.0|0|0.0|0|0.0|100
0|2021-06-02|2925.0|0|3442.0|0|0.0|0|0.0|100
0|2021-06-03|2925.0|0|3442.0|0|0.0|0|0.0|100
0|2021-06-04|2925.0|0|3442.0|0|0.0|0|0.0|100
0|2021-06-05|2927.0|0|3444.0|0|0.0|0|0.0|100
0|2021-06-06|2927.0|0|3444.0|0|0.0|0|0.0|100
0|2021-06-07|2928.0|0|3444.0|0|0.0|0|0.0|100
0|2021-06-08|2931.0|0|3445.0|0|0.0|0|0.0|100
0|2021-06-09|2931.0|0|3448.0|0|0.0|0|0.0|100
0|2021-06-10|2933.0|0|3450.0|0|0.0|0|0.0|100
0|2021-06-11|2934.0|0|3450.0|0|0.0|0|0.0|100
0|2021-06-12|2935.0|0|3451.0|0|0.0|0|0.0|100
0|2021-06-13|2936.0|0|3452.0|0|0.0|0|0.0|100
0|2021-06-14|2937.0|0|3453.0|0|0.0|0|0.0|100
0|2021-06-15|2938.0|0|3454.0|0|0.0|0|0.0|100
0|2021-06-16|2938.0|0|3455.0|0|0.0|0|0.0|100
0|2021-06-17|2945.0|0|3460.0|0|0.0|0|0.0|100
0|2021-06-18|2945.0|0|3462.0|0|0.0|0|0.0|100
0|2021-06-19|2945.0|0|3467.0|0|0.0|0|0.0|100
0|2021-06-20|2953.0|0|3468.0|0|0.0|0|0.0|100
0|2021-06-21|2953.0|0|3470.0|0|0.0|0|0.0|100
0|2021-06-22|2953.0|0|3470.0|0|0.0|0|0.0|100
0|2021-06-23|2954.0|0|3470.0|0|0.0|0|0.0|100
0|2021-06-24|2954.0|0|3471.0|0|0.0|0|0.0|100
0|2021-06-25|2954.0|0|3471.0|0|0.0|0|0.0|100
0|2021-06-26|2954.0|0|3471.0|0|0.0|0|0.0|100
0|2021-06-27|2954.0|0|3471.0|0|0.0|0|0.0|100
0|2021-06-28|2956.0|0|3473.0|0|0.0|0|0.0|100
0|2021-06-29|2956.0|0|3473.0|0|0.0|0|0.0|100
0|2021-06-30|2957.0|0|3473.0|0|0.0|0|0.0|100
0|2021-07-01|2958.0|0|3474.0|0|0.0|0|0.0|100
0|2021-07-02|2958.0|0|3475.0|0|0.0|0|0.0|100
0|2021-07-03|2964.0|0|3478.0|0|0.0|0|0.0|100
0|2021-07-04|2966.0|0|3481.0|0|0.0|0|0.0|100
0|2021-07-05|2966.0|0|3483.0|0|0.0|0|0.0|100
0|2021-07-06|2966.0|0|3485.0|0|0.0|0|0.0|100
0|2021-07-07|2969.0|0|3485.0|0|0.0|0|0.0|100
0|2021-07-08|2971.0|0|3486.0|0|0.0|0|0.0|100
0|2021-07-09|2972.0|0|3488.0|0|0.0|0|0.0|100
0|2021-07-10|2972.0|0|3489.0|0|0.0|0|0.0|100
0|2021-07-11|2977.0|0|3489.0|0|0.0|0|0.0|100
0|2021-07-12|2979.0|0|3494.0|0|0.0|0|0.0|100
0|2021-07-13|2982.0|0|3496.0|0|0.0|0|0.0|100
0|2021-07-14|2985.0|0|3499.0|0|0.0|0|0.0|100
0|2021-07-15|2988.0|0|3502.0|0|0.0|0|0.0|100
0|2021-07-16|2988.0|0|3505.0|0|0.0|0|0.0|100
0|2021-07-17|2990.0|0|3505.0|0|0.0|0|0.0|100
0|2021-07-18|2993.0|0|3507.0|0|0.0|0|0.0|100
0|2021-07-19|2995.0|0|3510.0|0|0.0|0|0.0|100
0|2021-07-20|2997.0|0|3512.0|0|0.0|0|0.0|100
0|2021-07-21|3000.0|0|3514.0|0|0.0|0|0.0|100
0|2021-07-22|2971.0|0|3517.0|0|0.0|0|0.0|100
0|2021-07-23|2971.0|0|3519.0|0|0.0|0|0.0|100
0|2021-07-24|2971.0|0|3524.0|0|0.0|0|0.0|100
0|2021-07-25|3018.0|0|3534.0|0|0.0|0|0.0|100
0|2021-07-26|3020.0|0|3536.0|0|0.0|0|0.0|100
0|2021-07-27|3022.0|0|3537.0|0|0.0|0|0.0|100
0|2021-07-28|3025.0|0|3539.0|0|0.0|0|0.0|100
0|2021-07-29|3031.0|0|3542.0|0|0.0|0|0.0|100
0|2021-07-30|3033.0|0|3550.0|0|0.0|0|0.0|100
0|2021-07-31|3058.0|0|3563.0|0|0.0|0|0.0|100
0|2021-08-01|3065.0|0|3578.0|0|0.0|0|0.0|100
0|2021-08-02|3067.0|0|3584.0|0|0.0|0|0.0|100
0|2021-08-03|3073.0|0|3589.0|0|0.0|0|0.0|100
0|2021-08-04|3093.0|0|3592.0|0|0.0|0|0.0|100
0|2021-08-05|3096.0|0|3613.0|0|0.0|0|0.0|100
0|2021-08-06|3119.0|0|3633.0|0|0.0|0|0.0|100
0|2021-08-07|3133.0|0|3637.0|0|0.0|0|0.0|100
0|2021-08-08|3152.0|0|3656.0|0|0.0|0|0.0|100
0|2021-08-09|3158.0|0|3670.0|0|0.0|0|0.0|100
0|2021-08-10|3163.0|0|3677.0|0|0.0|0|0.0|100
0|2021-08-11|3187.0|0|3682.0|0|0.0|0|0.0|100
0|2021-08-12|3209.0|0|3705.0|0|0.0|0|0.0|100
0|2021-08-13|3227.0|0|3728.0|0|0.0|0|0.0|100
0|2021-08-14|3260.0|0|3748.0|0|0.0|0|0.0|100
0|2021-08-15|3271.0|0|3779.0|0|0.0|0|0.0|100
0|2021-08-16|3283.0|0|3792.0|0|0.0|0|0.0|100
0|2021-08-17|3283.0|0|3800.0|0|0.0|0|0.0|100
0|2021-08-18|3294.0|0|3804.0|0|0.0|0|0.0|100
0|2021-08-19|3328.0|0|3812.0|0|0.0|0|0.0|100
0|2021-08-20|3377.0|0|3845.0|0|0.0|0|0.0|100
0|2021-08-21|3397.0|0|3897.0|0|0.0|0|0.0|100
0|2021-08-22|3423.0|0|3914.0|0|0.0|0|0.0|100
0|2021-08-23|3434.0|0|3943.0|0|0.0|0|0.0|100
0|2021-08-24|3444.0|0|3953.0|0|0.0|0|0.0|100
0|2021-08-25|3478.0|0|3965.0|0|0.0|0|0.0|100
0|2021-08-26|3495.0|0|3996.0|0|0.0|0|0.0|100
0|2021-08-27|3520.0|0|4020.0|0|0.0|0|0.0|100
0|2021-08-28|3541.0|0|4040.0|0|0.0|0|0.0|100
0|2021-08-29|3557.0|0|4058.0|0|0.0|0|0.0|100
0|2021-08-30|3560.0|0|4075.0|0|0.0|0|0.0|100
0|2021-08-31|3612.0|0|4078.0|0|0.0|0|0.0|100
0|2021-09-01|3623.0|0|4133.0|0|0.0|0|0.0|100
0|2021-09-02|3625.0|0|4142.0|0|0.0|0|0.0|100
0|2021-09-03|3662.0|0|4166.0|0|0.0|0|0.0|100
0|2021-09-04|3682.0|0|4182.0|0|0.0|0|0.0|100
0|2021-09-05|3695.0|0|4204.0|0|0.0|0|0.0|100
0|2021-09-06|3697.0|0|4213.0|0|0.0|0|0.0|100
0|2021-09-07|3705.0|0|4214.0|0|0.0|0|0.0|100
0|2021-09-08|3722.0|0|4232.0|0|0.0|0|0.0|100
0|2021-09-09|3736.0|0|4239.0|0|0.0|0|0.0|100
0|2021-09-10|3742.0|0|4254.0|0|0.0|0|0.0|100
0|2021-09-11|3752.0|0|4259.0|0|0.0|0|0.0|100
0|2021-09-12|3766.0|0|4273.0|0|0.0|0|0.0|100
0|2021-09-13|3766.0|0|4284.0|0|0.0|0|0.0|100
0|2021-09-14|3769.0|0|4283.0|0|0.0|0|0.0|100
0|2021-09-15|3782.0|0|4288.0|0|0.0|0|0.0|100
0|2021-09-16|3792.0|0|4300.0|0|0.0|0|0.0|100
0|2021-09-17|3796.0|0|4310.0|0|0.0|0|0.0|100
0|2021-09-18|3800.0|0|4314.0|0|0.0|0|0.0|100
0|2021-09-19|3808.0|0|4317.0|0|0.0|0|0.0|100
0|2021-09-20|3809.0|0|4326.0|0|0.0|0|0.0|100
0|2021-09-21|3817.0|0|4327.0|0|0.0|0|0.0|100
0|2021-09-22|3823.0|0|4339.0|0|0.0|0|0.0|100
0|2021-09-23|3826.0|0|4341.0|0|0.0|0|0.0|100
0|2021-09-24|3834.0|0|4343.0|0|0.0|0|0.0|100
0|2021-09-25|3835.0|0|4351.0|0|0.0|0|0.0|100
0|2021-09-26|3839.0|0|4352.0|0|0.0|0|0.0|100
0|2021-09-27|3839.0|0|4356.0|0|0.0|0|0.0|100
0|2021-09-28|3841.0|0|4356.0|0|0.0|0|0.0|100
0|2021-09-29|3843.0|0|4359.0|0|0.0|0|0.0|100
0|2021-09-30|3844.0|0|4361.0|0|0.0|0|0.0|100
0|2021-10-01|3846.0|0|4361.0|0|0.0|0|0.0|100
0|2021-10-02|3848.0|0|4364.0|0|0.0|0|0.0|100
0|2021-10-03|3852.0|0|4367.0|0|0.0|0|0.0|100
0|2021-10-04|3855.0|0|4370.0|0|0.0|0|0.0|100
0|2021-10-05|3856.0|0|4373.0|0|0.0|0|0.0|100
0|2021-10-06|3864.0|0|4378.0|0|0.0|0|0.0|100
0|2021-10-07|3867.0|0|4383.0|0|0.0|0|0.0|100
0|2021-10-08|3869.0|0|4386.0|0|0.0|0|0.0|100
0|2021-10-09|3870.0|0|4387.0|0|0.0|0|0.0|100
0|2021-10-10|3871.0|0|4387.0|0|0.0|0|0.0|100
0|2021-10-11|3872.0|0|4389.0|0|0.0|0|0.0|100
0|2021-10-12|3874.0|0|4389.0|0|0.0|0|0.0|100
0|2021-10-13|3876.0|0|4391.0|0|0.0|0|0.0|100
0|2021-10-14|3881.0|0|4393.0|0|0.0|0|0.0|100
0|2021-10-15|3883.0|0|4400.0|0|0.0|0|0.0|100
0|2021-10-16|3884.0|0|4400.0|0|0.0|0|0.0|100
0|2021-10-17|3885.0|0|4402.0|0|0.0|0|0.0|100
0|2021-10-18|3889.0|0|4406.0|0|0.0|0|0.0|100
0|2021-10-19|3891.0|0|4406.0|0|0.0|0|0.0|100
0|2021-10-20|3894.0|0|4409.0|0|0.0|0|0.0|100
0|2021-10-21|3904.0|0|4414.0|0|0.0|0|0.0|100
0|2021-10-22|3907.0|0|4422.0|0|0.0|0|0.0|100
0|2021-10-23|3913.0|0|4426.0|0|0.0|0|0.0|100
0|2021-10-24|3915.0|0|4432.0|0|0.0|0|0.0|100
0|2021-10-25|3915.0|0|4432.0|0|0.0|0|0.0|100
0|2021-10-26|3919.0|0|4435.0|0|0.0|0|0.0|100
0|2021-10-27|3921.0|0|4436.0|0|0.0|0|0.0|100
0|2021-10-28|3925.0|0|4439.0|0|0.0|0|0.0|100
0|2021-10-29|3928.0|0|4443.0|0|0.0|0|0.0|100
0|2021-10-30|3932.0|0|4446.0|0|0.0|0|0.0|100
0|2021-10-31|3934.0|0|4449.0|0|0.0|0|0.0|100
0|2021-11-01|3935.0|0|4451.0|0|0.0|0|0.0|100
0|2021-11-02|3940.0|0|4452.0|0|0.0|0|0.0|100
0|2021-11-03|3944.0|0|4457.0|0|0.0|0|0.0|100
0|2021-11-04|3946.0|0|4461.0|0|0.0|0|0.0|100
0|2021-11-05|3946.0|0|4463.0|0|0.0|0|0.0|100
0|2021-11-06|3949.0|0|4464.0|0|0.0|0|0.0|100
0|2021-11-07|3952.0|0|4469.0|0|0.0|0|0.0|100
0|2021-11-08|3952.0|0|4470.0|0|0.0|0|0.0|100
0|2021-11-09|3956.0|0|4471.0|0|0.0|0|0.0|100
0|2021-11-10|3956.0|0|4477.0|0|0.0|0|0.0|100
0|2021-11-11|3962.0|0|4479.0|0|0.0|0|0.0|100
0|2021-11-12|3964.0|0|4480.0|0|0.0|0|0.0|100
0|2021-11-13|3965.0|0|4482.0|0|0.0|0|0.0|100
0|2021-11-14|3965.0|0|4482.0|0|0.0|0|0.0|100
0|2021-11-15|3965.0|0|4482.0|0|0.0|0|0.0|100
0|2021-11-16|3965.0|0|4482.0|0|0.0|0|0.0|100
0|2021-11-17|3966.0|0|4483.0|0|0.0|0|0.0|100
0|2021-11-18|3967.0|0|4484.0|0|0.0|0|0.0|100
0|2021-11-19|3968.0|0|4485.0|0|0.0|0|0.0|100
0|2021-11-20|3972.0|0|4489.0|0|0.0|0|0.0|100
0|2021-11-21|3972.0|0|4489.0|0|0.0|0|0.0|100
0|2021-11-22|3972.0|0|4489.0|0|0.0|0|0.0|100
0|2021-11-23|3972.0|0|4489.0|0|0.0|0|0.0|100
0|2021-11-24|3973.0|0|4490.0|0|0.0|0|0.0|100
0|2021-11-25|3973.0|0|4490.0|0|0.0|0|0.0|100
0|2021-11-26|3979.0|0|4496.0|0|0.0|0|0.0|100
0|2021-11-27|3981.0|0|4498.0|0|0.0|0|0.0|100
0|2021-11-28|3981.0|0|4498.0|0|0.0|0|0.0|100
0|2021-11-29|3981.0|0|4498.0|0|0.0|0|0.0|100
0|2021-11-30|3981.0|0|4498.0|0|0.0|0|0.0|100
0|2021-12-01|3984.0|0|4501.0|0|0.0|0|0.0|100
0|2021-12-02|3987.0|0|4504.0|0|0.0|0|0.0|100
0|2021-12-03|3989.0|0|4506.0|0|0.0|0|0.0|100
0|2021-12-04|3989.0|0|4508.0|0|0.0|0|0.0|100
0|2021-12-05|3993.0|0|4510.0|0|0.0|0|0.0|100
0|2021-12-06|3993.0|0|4510.0|0|0.0|0|0.0|100
0|2021-12-07|3994.0|0|4511.0|0|0.0|0|0.0|100
0|2021-12-08|3997.0|0|4514.0|0|0.0|0|0.0|100
0|2021-12-09|3999.0|0|4516.0|0|0.0|0|0.0|100
0|2021-12-10|4004.0|0|4521.0|0|0.0|0|0.0|100
0|2021-12-11|4004.0|0|4521.0|0|0.0|0|0.0|100
0|2021-12-12|4007.0|0|4524.0|0|0.0|0|0.0|100
0|2021-12-13|4007.0|0|4524.0|0|0.0|0|0.0|100
0|2021-12-14|4007.0|0|4526.0|0|0.0|0|0.0|100
0|2021-12-15|4011.0|0|4528.0|0|0.0|0|0.0|100
0|2021-12-16|4019.0|0|4536.0|0|0.0|0|0.0|100
0|2021-12-17|4032.0|0|4549.0|0|0.0|0|0.0|100
0|2021-12-18|4056.0|0|4573.0|0|0.0|0|0.0|100
0|2021-12-19|4109.0|0|4626.0|0|0.0|0|0.0|100
0|2021-12-20|4140.0|0|4657.0|0|0.0|0|0.0|100
0|2021-12-21|4155.0|0|4672.0|0|0.0|0|0.0|100
0|2021-12-22|4196.0|0|4713.0|0|0.0|0|0.0|100
0|2021-12-23|4316.0|0|4833.0|0|0.0|0|0.0|100
0|2021-12-24|4316.0|0|4833.0|0|0.0|0|0.0|100
0|2021-12-25|4609.0|0|5126.0|0|0.0|0|0.0|100
0|2021-12-26|4703.0|0|5220.0|0|0.0|0|0.0|100
0|2021-12-27|4720.0|0|5237.0|0|0.0|0|0.0|100
0|2021-12-28|4741.0|0|5258.0|0|0.0|0|0.0|100
0|2021-12-29|4874.0|0|5391.0|0|0.0|0|0.0|100
0|2021-12-30|5210.0|0|5727.0|0|0.0|0|0.0|100
0|2021-12-31|5536.0|0|6053.0|0|0.0|0|0.0|100
0|2022-01-01|5536.0|0|6053.0|0|0.0|0|0.0|100
0|2022-01-02|6077.0|0|6594.0|0|0.0|0|0.0|100
0|2022-01-03|6275.0|0|6792.0|0|0.0|0|0.0|100
0|2022-01-04|6301.0|0|6818.0|0|0.0|0|0.0|100
0|2022-01-05|6379.0|0|6896.0|0|0.0|0|0.0|100
0|2022-01-06|6632.0|0|7149.0|0|0.0|0|0.0|100
0|2022-01-07|6825.0|0|7342.0|0|0.0|0|0.0|100
0|2022-01-08|7119.0|0|7636.0|0|0.0|0|0.0|100
0|2022-01-09|7235.0|0|7752.0|0|0.0|0|0.0|100
0|2022-01-10|7391.0|0|7908.0|0|0.0|0|0.0|100
0|2022-01-11|7437.0|0|7954.0|0|0.0|0|0.0|100
0|2022-01-12|7592.0|0|8109.0|0|0.0|0|0.0|100
0|2022-01-13|7592.0|0|8309.0|0|0.0|0|0.0|100
0|2022-01-14|8037.0|0|8554.0|0|0.0|0|0.0|100
0|2022-01-15|8186.0|0|8703.0|0|0.0|0|0.0|100
0|2022-01-16|8267.0|0|8784.0|0|0.0|0|0.0|100
0|2022-01-17|8407.0|0|0.0|100|0.0|0|0.0|100
