|dates|Noble_Ohio_UnitedStates.AveragePrecipitationTotal.data|Noble_Ohio_UnitedStates.AveragePrecipitationTotal.missing|Noble_Ohio_UnitedStates.AveragePrecipitation.data|Noble_Ohio_UnitedStates.AveragePrecipitation.missing|Noble_Ohio_UnitedStates.AverageWindDirection.data|Noble_Ohio_UnitedStates.AverageWindDirection.missing|Noble_Ohio_UnitedStates.AverageWindSpeed.data|Noble_Ohio_UnitedStates.AverageWindSpeed.missing
0|2021-11-25|0.0|0|0.004166666666666667|0|215.8472222222222|0|9.200694444444444|0
0|2021-11-26|0.0016666666666666668|0|0.0|0|288.68055555555554|0|10.895833333333334|0
0|2021-11-27|0.0|0|0.0|0|178.61111111111111|0|6.3055555555555545|0
0|2021-11-28|0.0|0|0.0|0|250.41666666666666|0|8.777777777777777|0
0|2021-11-29|0.0|0|0.0|0|230.625|0|6.354166666666667|0
0|2021-11-30|0.0|0|0.0|0|215.83333333333334|0|8.333333333333334|0
0|2021-12-01|0.0|0|0.003958333333333334|0|154.16666666666666|0|4.958333333333333|0
0|2021-12-02|0.004166666666666667|0|0.0|0|245.0|0|10.0625|0
0|2021-12-03|0.0|0|0.0|0|57.916666666666664|0|3.0833333333333335|0
0|2021-12-04|0.0|0|0.0|0|207.91666666666666|0|4.208333333333333|0
0|2021-12-05|0.0|0|0.0033333333333333335|0|98.33333333333333|0|7.375|0
0|2021-12-06|0.003472222222222222|0|0.023125000000000003|0|238.75694444444446|0|12.975694444444443|0
0|2021-12-07|0.014583333333333332|0|0.0|0|183.75|0|4.416666666666667|0
0|2021-12-08|0.0|0|0.0|0|161.42361111111111|0|3.4479166666666665|0
0|2021-12-09|0.0|0|0.0|0|91.66666666666667|0|4.541666666666667|0
0|2021-12-10|0.0|0|0.0014583333333333334|0|138.22916666666666|0|5.104166666666667|0
0|2021-12-11|0.02|0|0.02161111111111111|0|224.98611111111111|0|16.811111111111114|0
0|2021-12-12|0.007916666666666667|0|0.0|0|203.75|0|5.875|0
0|2021-12-13|0.0|0|0.0|0|92.91666666666667|0|3.2291666666666665|0
0|2021-12-14|0.0|0|0.0|0|57.083333333333336|0|2.3333333333333335|0
0|2021-12-15|0.0|0|0.0|0|161.25|0|8.833333333333334|0
0|2021-12-16|0.0|0|0.0024305555555555556|0|215.3472222222222|0|11.864583333333334|0
0|2021-12-17|0.0033333333333333335|0|0.0033333333333333335|0|108.95833333333333|0|2.7083333333333335|0
0|2021-12-18|0.005|0|0.005493055555555556|0|181.68055555555557|0|7.109722222222222|0
0|2021-12-19|0.003958333333333334|0|0.0|0|226.1111111111111|0|5.166666666666667|0
0|2021-12-20|0.0|0|0.0|0|102.08333333333333|0|3.1666666666666665|0
0|2021-12-21|0.0|0|0.0|0|94.58333333333333|0|3.5833333333333335|0
0|2021-12-22|0.0|0|0.0|0|263.19444444444446|0|8.465277777777777|0
0|2021-12-23|0.0|0|0.0|0|151.66666666666666|0|7.208333333333333|0
0|2021-12-24|0.0|0|0.0|0|182.5|0|8.583333333333334|0
0|2021-12-25|0.0010416666666666667|0|0.02378472222222222|0|222.15277777777774|0|9.128472222222221|0
0|2021-12-26|0.03208333333333333|0|0.0|0|162.70833333333334|0|3.9375|0
0|2021-12-27|0.004166666666666667|0|0.01326388888888889|0|163.05555555555557|0|7.694444444444444|0
0|2021-12-28|0.0033333333333333335|0|0.013333333333333334|0|115.20833333333333|0|5.71875|0
0|2021-12-29|0.01625|0|0.00125|0|144.79166666666666|0|2.138888888888889|0
0|2021-12-30|0.00020833333333333335|0|0.0005833333333333334|0|158.86111111111111|0|3.911111111111111|0
0|2021-12-31|0.0004166666666666667|0|0.0004166666666666667|0|136.04166666666666|0|5.0625|0
0|2022-01-01|0.0|0|0.0028750000000000004|0|71.86111111111111|0|4.247222222222222|0
0|2022-01-02|0.004761904761904762|0|0.0008333333333333334|0|283.8015873015873|0|8.062103174603175|0
0|2022-01-03|0.0004166666666666667|0|0.0|0|193.75|0|7.479166666666667|0
0|2022-01-04|0.0|0|0.0|0|132.08333333333334|0|6.0|0
0|2022-01-05|0.0|0|0.0|0|225.41666666666666|0|14.166666666666666|0
0|2022-01-06|0.0|0|0.001979166666666667|0|261.34722222222223|0|7.3374999999999995|0
0|2022-01-07|0.0025|0|0.0|0|251.59722222222226|0|8.197916666666668|0
0|2022-01-08|0.0|0|0.00125|0|123.33333333333333|0|5.541666666666667|0
0|2022-01-09|0.0059722222222222225|0|0.015|0|245.19444444444443|0|10.16875|0
0|2022-01-10|0.0020833333333333333|0|0.0|0|279.8611111111111|0|10.638888888888888|0
0|2022-01-11|0.0|0|0.0|0|146.875|0|6.125|0
0|2022-01-12|0.0|0|0.0|0|170.41666666666666|0|6.916666666666667|0
0|2022-01-13|0.0|0|0.0|0|153.33333333333334|0|2.6666666666666665|0
0|2022-01-14|0.0|0|0.0|0|274.5694444444444|0|4.659722222222222|0
0|2022-01-15|0.0|0|0.0|0|44.583333333333336|0|7.895833333333333|0
0|2022-01-16|0.0|0|0.015152777777777779|0|61.1875|0|6.075|0
0|2022-01-17|0.007395833333333333|0|0.004534722222222222|0|287.69444444444446|0|12.511111111111111|0
